sample	location	feature	profile	id.accession	investigation.study.comment.project type	investigation.study assays.study assay technology type	source_profile_index	condition_inferred	official_sample_name	official_source_name	official_material_type	official_tissue_type	official_tissue	sample_name_tissue_inferred	official_vs_inferred_match	tissue_final	tissue_source	official_sample_match_method	official_study_url	official_api_url	h5_accession	h5_sample_name	h5_accession_sample_name	project_identifier	project_type	assay_technology	source_name	material_type	tissue_type	spaceflight_factor	sex	strain	genotype	age_at_launch	age	duration	sample_preservation_method	library_selection	library_layout	sequencing_instrument	condition_label	accession_order	muscle_mean_log2	muscle_median_log2	muscle_markers_over_100	muscle_marker_fraction_percent	liver_mean_log2	liver_markers_over_100	muscle_liver_mean_log2_delta	high_muscle_abundance	collection_inferred	age_label_inferred	accession_group_size	accession_condition_group_size	muscle_mean_log2_robust_z_within_accession	muscle_mean_log2_robust_z_within_accession_condition	stratum_group_size	muscle_mean_log2_robust_z_within_stratum	relative_stratum_outlier	relative_accession_outlier	relative_accession_condition_outlier	candidate_muscle_outlier	candidate_small_group_warning	broad_review_muscle_outlier	review_high_abundance_not_relative
OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep4_F4	FLT	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep4_F4	Mmus_BAL-TAL_LVR_FLT_Rep4_F4	OSD-137	Spaceflight Study	RNA Sequencing (RNA-Seq)	136	flight	Mmus_BAL-TAL_LVR_FLT_Rep4_F4	RR3_FLT_F4	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-137	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-137	OSD-137	Mmus_BAL-TAL_LVR_FLT_Rep4_F4	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep4_F4	RR-3	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR3_FLT_F4	Liver		Space Flight	Female	BALB/c		12 {week}		40 {day}	Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina HiSeq 4000	FLT	4	1.9924636371869966	1.292481250360578	0	0.00040374304260088286	17.94523910068108	7	-15.952775463494081	False	unknown	12 {WEEK}	11	5	-0.8172609217247977	-0.67448975	5	-0.67448975	False	False	False	False	False	False	False
OSD-137_Mmus_BAL-TAL_LVR_GC_Rep5_G6	GC	OSD-137_Mmus_BAL-TAL_LVR_GC_Rep5_G6	Mmus_BAL-TAL_LVR_GC_Rep5_G6	OSD-137	Spaceflight Study	RNA Sequencing (RNA-Seq)	143	ground_control	Mmus_BAL-TAL_LVR_GC_Rep5_G6	RR3_GC_G6	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-137	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-137	OSD-137	Mmus_BAL-TAL_LVR_GC_Rep5_G6	OSD-137_Mmus_BAL-TAL_LVR_GC_Rep5_G6	RR-3	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR3_GC_G6	Liver		Ground Control	Female	BALB/c		12 {week}		41 {day}	Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina HiSeq 4000	GC	4	2.093836986850126	1.292481250360578	0	0.00040373982157636176	18.01193390218936	7	-15.918096915339232	False	unknown	12 {WEEK}	11	6	-0.67448975	-0.8990840852439622	6	-0.8990840852439622	False	False	False	False	False	False	False
OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI7	FLT	OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI7	RR8_LVR_FLT_ISS-T_YNG_FI7	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1675	flight	RR8_LVR_FLT_ISS-T_YNG_FI7	FL_ISS_07	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_FLT_ISS-T_YNG_FI7	OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI7	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	FL_ISS_07	Left Lobe of the Liver		Space Flight	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	0	2.23136466744839	1.584962500721156	0	0.0003951536718564878	18.30726880349726	7	-16.07590413604887	False	ISS-T	YNG	62	31	-0.2662733798850203	-0.39098757180451027	8	0.04354687511508806	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep4_F10	FLT	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep4_F10	Mmus_C57-6T_LVR_FLT_ISS-T_Rep4_F10	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	859	flight	Mmus_C57-6T_LVR_FLT_ISS-T_Rep4_F10	ISS-T Flight 10	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_FLT_ISS-T_Rep4_F10	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep4_F10	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	ISS-T Flight 10	Liver		Space Flight	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	1	2.691719772863709	2.69615871138938	0	0.00039114187969726036	18.603896191666742	7	-15.912176418803032	False	ISS-T	36 {WEEK}	37	18	1.1839873589284597	0.204592482063239	8	-0.44192744468143064	False	False	False	False	False	False	False
OSD-463_RR23_LVR_FLT_F9	FLT	OSD-463_RR23_LVR_FLT_F9	RR23_LVR_FLT_F9	OSD-463	Spaceflight Study	RNA Sequencing (RNA-Seq)	2062	flight	RR23_LVR_FLT_F9	RR-23_F9	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-463	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-463	OSD-463	RR23_LVR_FLT_F9	OSD-463_RR23_LVR_FLT_F9	RR-23	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR-23_F9	Left Lobe of the Liver		Space Flight	Male	C57BL/6J	Wild Type	16-17 {week}		38 {day}	Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	2	2.328704796475713	2.321928094887362	0	0.0003884302952654066	17.709427325045517	7	-15.380722528569805	False	unknown	16-17 {WEEK}	22	12	0.9646789286870602	1.3937628078058235	12	1.3937628078058235	False	False	False	False	False	False	False
OSD-137_Mmus_BAL-TAL_LVR_GC_Rep3_G3	GC	OSD-137_Mmus_BAL-TAL_LVR_GC_Rep3_G3	Mmus_BAL-TAL_LVR_GC_Rep3_G3	OSD-137	Spaceflight Study	RNA Sequencing (RNA-Seq)	141	ground_control	Mmus_BAL-TAL_LVR_GC_Rep3_G3	RR3_GC_G3	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-137	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-137	OSD-137	Mmus_BAL-TAL_LVR_GC_Rep3_G3	OSD-137_Mmus_BAL-TAL_LVR_GC_Rep3_G3	RR-3	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR3_GC_G3	Liver		Ground Control	Female	BALB/c		12 {week}		40 {day}	Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina HiSeq 4000	GC	4	2.705549495737821	2.792481250360578	0	0.00038720375720758865	18.05188923649535	7	-15.346339740757529	False	unknown	12 {WEEK}	11	6	0.187027719264178	0.4498954147560377	6	0.4498954147560377	False	False	False	False	False	False	False
OSD-379_RR8_LVR_GC_ISS-T_YNG_GI4	GC	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI4	RR8_LVR_GC_ISS-T_YNG_GI4	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1707	ground_control	RR8_LVR_GC_ISS-T_YNG_GI4	HC_ISS_04	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_GC_ISS-T_YNG_GI4	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI4	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	HC_ISS_04	Left Lobe of the Liver		Ground Control	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	0	2.0565279427064977	1.792481250360578	0	0.00038675608802820114	17.67627871256585	7	-15.619750769859351	False	ISS-T	YNG	62	31	-0.48904487084672527	-0.5764083387269128	9	-0.6664099318613637	False	False	False	False	False	False	False
OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep3_F3	FLT	OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep3_F3	Mmus_C57-6J_LVR_FLT_C1_Rep3_F3	OSD-242	Spaceflight Study	RNA Sequencing (RNA-Seq)	717	flight	Mmus_C57-6J_LVR_FLT_C1_Rep3_F3	F3	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242	OSD-242	Mmus_C57-6J_LVR_FLT_C1_Rep3_F3	OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep3_F3	RR-9	Spaceflight Study	RNA Sequencing (RNA-Seq)	F3	Liver		Space Flight	Male	C57BL/6J		10 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	3	1.7259949987104146	1.0	0	0.0003862989725569908	16.995953551494686	7	-15.269958552784272	False	unknown	10 {WEEK}	8	5	-0.17279689161290737	0.03375172309276619	5	0.03375172309276619	False	False	False	False	False	False	False
OSD-379_RR8_LVR_GC_ISS-T_YNG_GI3	GC	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI3	RR8_LVR_GC_ISS-T_YNG_GI3	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1706	ground_control	RR8_LVR_GC_ISS-T_YNG_GI3	HC_ISS_03	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_GC_ISS-T_YNG_GI3	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI3	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	HC_ISS_03	Left Lobe of the Liver		Ground Control	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	0	2.0083492269760277	1.584962500721156	0	0.0003861951596459222	17.957272963699765	7	-15.948923736723737	False	ISS-T	YNG	62	31	-0.5504326848299809	-0.6595719536947597	9	-0.7163953563423678	False	False	False	False	False	False	False
OSD-379_RR8_LVR_GC_ISS-T_YNG_GI1	GC	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI1	RR8_LVR_GC_ISS-T_YNG_GI1	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1703	ground_control	RR8_LVR_GC_ISS-T_YNG_GI1	HC_ISS_01	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_GC_ISS-T_YNG_GI1	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI1	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	HC_ISS_01	Left Lobe of the Liver		Ground Control	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	0	1.76390580212719	1.584962500721156	0	0.00038561569055654013	17.965163111619685	7	-16.201257309492494	False	ISS-T	YNG	62	31	-0.8618948578359774	-1.081517590005979	9	-0.9700054446854266	False	False	False	False	False	False	False
OSD-379_RR8_LVR_GC_ISS-T_OLD_GI19	GC	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI19	RR8_LVR_GC_ISS-T_OLD_GI19	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1701	ground_control	RR8_LVR_GC_ISS-T_OLD_GI19	HC_ISS_19	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_GC_ISS-T_OLD_GI19	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI19	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	HC_ISS_19	Left Lobe of the Liver		Ground Control	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	0	2.0301884236291334	1.584962500721156	0	0.00038335009068113157	18.409803969501773	7	-16.37961554587264	False	ISS-T	OLD	62	31	-0.5226058629365797	-0.6218742584754302	10	-0.9959152468291016	False	False	False	False	False	False	False
OSD-463_RR23_LVR_FLT_F8_techrep2	FLT	OSD-463_RR23_LVR_FLT_F8_techrep2	RR23_LVR_FLT_F8_techrep2	OSD-463	Spaceflight Study	RNA Sequencing (RNA-Seq)	2060	flight	RR23_LVR_FLT_F8_techrep2	RR-23_F8	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-463	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-463	OSD-463	RR23_LVR_FLT_F8_techrep2	OSD-463_RR23_LVR_FLT_F8_techrep2	RR-23	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR-23_F8	Left Lobe of the Liver		Space Flight	Male	C57BL/6J	Wild Type	16-17 {week}		38 {day}	Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	2	2.044940326914983	2.0	0	0.0003829058255333692	18.34277441054334	7	-16.297834083628356	False	unknown	16-17 {WEEK}	22	12	0.21332831080079148	0.19117821058812026	12	0.19117821058812026	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep3_G10	GC	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep3_G10	Mmus_C57-6T_LVR_GC_LAR_Rep3_G10	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	887	ground_control	Mmus_C57-6T_LVR_GC_LAR_Rep3_G10	LAR GC 10	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_GC_LAR_Rep3_G10	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep3_G10	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	LAR GC 10	Liver		Ground Control	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	1	2.0553138882513253	1.9534452978042591	0	0.00038002215353760287	17.465229163692648	7	-15.409915275441323	False	LAR	36 {WEEK}	37	19	-0.6744897500000001	-1.0972410583804528	9	-1.0362860852865758	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep1_F1	FLT	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep1_F1	Mmus_C57-6T_LVR_FLT_LAR_Rep1_F1	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	866	flight	Mmus_C57-6T_LVR_FLT_LAR_Rep1_F1	LAR Flight 1	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_FLT_LAR_Rep1_F1	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep1_F1	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	LAR Flight 1	Liver		Space Flight	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	1	2.2124441080234654	2.160964047443681	0	0.0003796948502722351	17.737944279050513	7	-15.525500171027048	False	LAR	36 {WEEK}	37	18	-0.21562705933634754	-0.5586648191327076	10	-0.04613684988990003	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep8_F3	FLT	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep8_F3	Mmus_C57-6T_LVR_FLT_ISS-T_Rep8_F3	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	863	flight	Mmus_C57-6T_LVR_FLT_ISS-T_Rep8_F3	ISS-T Flight 3	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_FLT_ISS-T_Rep8_F3	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep8_F3	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	ISS-T Flight 3	Liver		Space Flight	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	1	2.8533141558349313	2.69615871138938	0	0.00037895335883250073	18.047561923612793	7	-15.194247767777862	False	ISS-T	36 {WEEK}	37	18	1.6558866121328064	0.46193517997833444	8	-0.14258150871144468	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep5_G7	GC	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep5_G7	Mmus_C57-6T_LVR_GC_LAR_Rep5_G7	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	889	ground_control	Mmus_C57-6T_LVR_GC_LAR_Rep5_G7	LAR GC 7	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_GC_LAR_Rep5_G7	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep5_G7	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	LAR GC 7	Liver		Ground Control	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6002	GC	1	2.2505634057361403	2.084962500721156	0	0.0003647786448526265	18.500034780317396	7	-16.249471374581255	False	LAR	36 {WEEK}	37	19	-0.10430841203850814	0.13936386180925067	9	0.13162178874156916	False	False	False	False	False	False	False
OSD-463_RR23_LVR_FLT_F8_techrep3	FLT	OSD-463_RR23_LVR_FLT_F8_techrep3	RR23_LVR_FLT_F8_techrep3	OSD-463	Spaceflight Study	RNA Sequencing (RNA-Seq)	2061	flight	RR23_LVR_FLT_F8_techrep3	RR-23_F8	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-463	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-463	OSD-463	RR23_LVR_FLT_F8_techrep3	OSD-463_RR23_LVR_FLT_F8_techrep3	RR-23	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR-23_F8	Left Lobe of the Liver		Space Flight	Male	C57BL/6J	Wild Type	16-17 {week}		38 {day}	Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	2	2.015264101203754	2.160964047443681	0	0.0003643933127278597	17.928139689789834	7	-15.912875588586079	False	unknown	16-17 {WEEK}	22	12	0.13475169915106422	0.06541133075596334	12	0.06541133075596334	False	False	False	False	False	False	False
OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI4	FLT	OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI4	RR8_LVR_FLT_ISS-T_YNG_FI4	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1672	flight	RR8_LVR_FLT_ISS-T_YNG_FI4	FL_ISS_04	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_FLT_ISS-T_YNG_FI4	OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI4	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	FL_ISS_04	Left Lobe of the Liver		Space Flight	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	0	1.964496702987082	1.292481250360578	0	0.00036231655215260343	18.249398100925397	7	-16.284901397938317	False	ISS-T	YNG	62	31	-0.6063082004910829	-0.6145049280079455	8	-0.4641867177892125	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep6_G8	GC	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep6_G8	Mmus_C57-6T_LVR_GC_LAR_Rep6_G8	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	890	ground_control	Mmus_C57-6T_LVR_GC_LAR_Rep6_G8	LAR GC 8	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_GC_LAR_Rep6_G8	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep6_G8	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	LAR GC 8	Liver		Ground Control	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6003	GC	1	2.335055283260652	2.160964047443681	0	0.000360902118655623	18.352110595593064	7	-16.017055312332413	False	LAR	36 {WEEK}	37	19	0.14243069592139376	0.67448975	9	0.6370198574460063	False	False	False	False	False	False	False
OSD-379_RR8_LVR_GC_ISS-T_OLD_GI12	GC	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI12	RR8_LVR_GC_ISS-T_OLD_GI12	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1694	ground_control	RR8_LVR_GC_ISS-T_OLD_GI12	HC_ISS_12	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_GC_ISS-T_OLD_GI12	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI12	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	HC_ISS_12	Left Lobe of the Liver		Ground Control	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	0	2.2490751566749885	2.160964047443681	0	0.00035795791125653784	18.164161310889085	7	-15.915086154214096	False	ISS-T	OLD	62	31	-0.24370722797102712	-0.24404326583477653	10	-0.35306425317089846	False	False	False	False	False	False	False
OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI20	FLT	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI20	RR8_LVR_FLT_ISS-T_OLD_FI20	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1667	flight	RR8_LVR_FLT_ISS-T_OLD_FI20	FL_ISS_20	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_FLT_ISS-T_OLD_FI20	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI20	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	FL_ISS_20	Left Lobe of the Liver		Space Flight	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	0	2.124861666592369	1.792481250360578	0	0.0003477630222629983	18.359420868407703	7	-16.234559201815333	False	ISS-T	OLD	62	31	-0.4019761753224062	-0.48018999528431106	8	-0.476632530448565	False	False	False	False	False	False	False
OSD-379_RR8_LVR_GC_ISS-T_OLD_GI13	GC	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI13	RR8_LVR_GC_ISS-T_OLD_GI13	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1695	ground_control	RR8_LVR_GC_ISS-T_OLD_GI13	HC_ISS_13	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_GC_ISS-T_OLD_GI13	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI13	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	HC_ISS_13	Left Lobe of the Liver		Ground Control	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	0	1.8149722244946276	1.292481250360578	0	0.00034275046017974827	17.925977038571187	7	-16.11100481407656	False	ISS-T	OLD	62	31	-0.7968276182976678	-0.9933693647334417	10	-1.6279862067258586	False	False	False	False	False	False	False
OSD-173_Mmus_C57-6CR_LVR_FLT_Rep1_F58	FLT	OSD-173_Mmus_C57-6CR_LVR_FLT_Rep1_F58	Mmus_C57-6CR_LVR_FLT_Rep1_F58	OSD-173	Spaceflight Study	RNA Sequencing (RNA-Seq)	262	flight	Mmus_C57-6CR_LVR_FLT_Rep1_F58	Flight 58	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-173	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-173	OSD-173	Mmus_C57-6CR_LVR_FLT_Rep1_F58	OSD-173_Mmus_C57-6CR_LVR_FLT_Rep1_F58	BSP135	Spaceflight Study	RNA Sequencing (RNA-Seq)	Flight 58	Liver		Space Flight	Female	C57BL/6NCrl		9 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina HiSeq 4000	FLT	5	1.756926215085573	1.584962500721156	0	0.00034034589422688626	17.748331808313647	7	-15.991405593228075	False	unknown	9 {WEEK}	4	2	0.4052494987758493	0.6744897499999992	2	0.6744897499999992	False	False	False	False	False	False	False
