gene_id	location	flight_probability	mean_absolute_shap	sum_signed_shap
ENSMUSG00000026697	GC	3.796756e-05	0.3266104	-10.180462
ENSMUSG00000102101	FLT	0.99914455	0.3266012	7.0613923
ENSMUSG00000052861	GC	0.0014927576	0.3265974	-6.5073404
ENSMUSG00000053353	FLT	0.9978123	0.3265882	6.1210113
ENSMUSG00000016255	FLT	0.9996785	0.3265179	8.040241
ENSMUSG00000076271	GC	0.00011242466	0.32650822	-9.094822
ENSMUSG00000112388	FLT	0.9966599	0.3264842	5.6966853
ENSMUSG00000066894	FLT	0.99917233	0.3264674	7.094366
ENSMUSG00000026818	GC	9.313385e-05	0.32646665	-9.283094
ENSMUSG00000052270	FLT	0.9997464	0.326452	8.277714
ENSMUSG00000081058	FLT	0.9994881	0.32643694	7.575182
ENSMUSG00000019894	GC	8.668263e-05	0.32643202	-9.354892
ENSMUSG00000025359	GC	0.0023330317	0.326421	-6.0599594
ENSMUSG00000048174	FLT	0.9994653	0.3264125	7.5314813
ENSMUSG00000054863	GC	0.00015489358	0.3263929	-8.774332
ENSMUSG00000062683	FLT	0.9996941	0.32637835	8.090239
ENSMUSG00000027469	GC	0.0037820912	0.32636625	-5.575396
ENSMUSG00000059842	FLT	0.99821377	0.3263639	6.3241453
ENSMUSG00000025008	FLT	0.99974483	0.3263453	8.271774
ENSMUSG00000070369	GC	0.00084383186	0.32634476	-7.0784225
ENSMUSG00000076121	FLT	0.9995453	0.32628503	7.693672
ENSMUSG00000039521	FLT	0.9995635	0.32627463	7.7346725
ENSMUSG00000087252	FLT	0.9993044	0.32627025	7.2684064
ENSMUSG00000037572	FLT	0.9982115	0.32626683	6.322888
ENSMUSG00000025776	GC	2.1048834e-05	0.32626006	-10.770364
ENSMUSG00000044276	FLT	0.99954045	0.32625294	7.6829844
ENSMUSG00000002771	FLT	0.9956873	0.32622197	5.440159
ENSMUSG00000029126	FLT	0.9999337	0.32621896	9.620331
ENSMUSG00000044378	GC	0.0055356976	0.3261938	-5.1926947
ENSMUSG00000068085	FLT	0.98845774	0.32619372	4.448419
ENSMUSG00000002033	FLT	0.9996561	0.32618657	7.9731364
ENSMUSG00000040498	FLT	0.9997131	0.32617295	8.154614
ENSMUSG00000033208	GC	0.00026925368	0.32614622	-8.221303
ENSMUSG00000078773	FLT	0.9994342	0.32611915	7.4749975
ENSMUSG00000022416	FLT	0.99993086	0.3260904	9.577218
ENSMUSG00000119636	GC	0.0016819094	0.32608962	-6.387847
ENSMUSG00000095457	GC	0.00025594395	0.32605824	-8.272017
ENSMUSG00000024742	FLT	0.9998041	0.3260268	8.536037
ENSMUSG00000002688	FLT	0.9997234	0.32598728	8.1908
ENSMUSG00000020264	FLT	0.9998952	0.32598713	9.161428
ENSMUSG00000047139	GC	0.004732455	0.3259798	-5.3502727
ENSMUSG00000027376	FLT	0.99920326	0.3259789	7.1324553
ENSMUSG00000023473	GC	0.00011420501	0.3259487	-9.0791235
ENSMUSG00000115507	GC	0.00034730608	0.32594654	-7.966661
ENSMUSG00000040794	FLT	0.99972624	0.3259297	8.201348
ENSMUSG00000000305	FLT	0.99986625	0.32588407	8.918243
ENSMUSG00000068323	FLT	0.9980567	0.32585	6.239744
ENSMUSG00000022658	GC	1.2729133e-05	0.3258336	-11.273324
ENSMUSG00000045087	GC	0.012240088	0.3257875	-4.3924346
ENSMUSG00000018648	GC	0.0052155047	0.32577267	-5.252598
ENSMUSG00000045763	FLT	0.99969184	0.32571068	8.082661
ENSMUSG00000042498	FLT	0.9967604	0.32570288	5.7273526
ENSMUSG00000053469	FLT	0.9997328	0.32569942	8.225387
ENSMUSG00000035042	FLT	0.99938023	0.32568312	7.3839426
ENSMUSG00000056863	FLT	0.9995859	0.32568085	7.787432
ENSMUSG00000025333	GC	0.0010528098	0.32565522	-6.856945
ENSMUSG00000073294	FLT	0.99724764	0.3256453	5.890834
ENSMUSG00000025213	FLT	0.9978411	0.32563013	6.134321
ENSMUSG00000094701	FLT	0.9999237	0.3255974	9.478911
ENSMUSG00000061048	FLT	0.99868995	0.3255765	6.634664
ENSMUSG00000054362	GC	0.0006897121	0.325569	-7.2802534
ENSMUSG00000020656	GC	0.0012621869	0.32556045	-6.675354
ENSMUSG00000043372	FLT	0.9995377	0.32555988	7.677125
ENSMUSG00000096573	GC	8.593605e-05	0.32554936	-9.363538
ENSMUSG00000056394	FLT	0.99790394	0.3255415	6.1638637
ENSMUSG00000072945	GC	0.0013097223	0.32551345	-6.6383348
ENSMUSG00000025257	FLT	0.99888104	0.32550296	6.792583
ENSMUSG00000020871	GC	0.0057919784	0.3254917	-5.147182
ENSMUSG00000051323	FLT	0.99836284	0.32544658	6.411463
ENSMUSG00000038793	GC	0.00053659413	0.32542607	-7.531441
ENSMUSG00000035365	FLT	0.9999087	0.32540953	9.299878
ENSMUSG00000028597	FLT	0.9987841	0.32539165	6.7093515
ENSMUSG00000021362	GC	0.0006388702	0.32538962	-7.3568783
ENSMUSG00000036492	GC	0.0026791121	0.32534912	-5.9212976
ENSMUSG00000044199	FLT	0.9999759	0.3253458	10.631196
ENSMUSG00000044551	FLT	0.999908	0.32531834	9.292284
ENSMUSG00000023000	FLT	0.999079	0.32531622	6.9873877
ENSMUSG00000072494	FLT	0.99671507	0.32530615	5.7134213
ENSMUSG00000054057	GC	0.00031572697	0.32530332	-8.062025
ENSMUSG00000085704	GC	0.011710948	0.32525826	-4.4371567
ENSMUSG00000025467	GC	0.003258309	0.3251389	-5.724991
ENSMUSG00000051486	FLT	0.99931467	0.3251171	7.2832117
ENSMUSG00000038115	FLT	0.9864807	0.32511416	4.288319
ENSMUSG00000035683	GC	0.0072120414	0.32510248	-4.9264765
ENSMUSG00000000248	GC	0.001992884	0.32506865	-6.2178864
ENSMUSG00000071723	FLT	0.994643	0.32499358	5.2222733
ENSMUSG00000114456	FLT	0.99972457	0.32490787	8.195027
ENSMUSG00000097040	FLT	0.9997601	0.3249068	8.333421
ENSMUSG00000028933	FLT	0.99939334	0.32487816	7.405276
ENSMUSG00000048478	GC	0.00068042753	0.32487786	-7.2938137
ENSMUSG00000029054	GC	0.0003844315	0.32485524	-7.86507
ENSMUSG00000091971	FLT	0.9949161	0.32485	5.2748723
ENSMUSG00000099825	FLT	0.9998797	0.324846	9.023984
ENSMUSG00000027716	FLT	0.9997198	0.3248172	8.178131
ENSMUSG00000024330	FLT	0.9993954	0.32479736	7.4086785
ENSMUSG00000037016	GC	0.000320605	0.3247713	-8.046694
ENSMUSG00000022388	FLT	0.98076725	0.3247558	3.930005
ENSMUSG00000094845	GC	0.00020374454	0.32471657	-8.500149
ENSMUSG00000090061	GC	0.00017820162	0.32466927	-8.634138
ENSMUSG00000029275	GC	0.0006400604	0.32458234	-7.355016
ENSMUSG00000071001	GC	5.6360495e-05	0.32457232	-9.785404
ENSMUSG00000046550	FLT	0.98992574	0.3245536	4.5859356
ENSMUSG00000004328	FLT	0.9996147	0.32452407	7.859378
ENSMUSG00000035186	FLT	0.9906667	0.3245067	4.6630735
ENSMUSG00000075410	FLT	0.99990964	0.32444555	9.309533
ENSMUSG00000030725	FLT	0.9977906	0.32444274	6.1111226
ENSMUSG00000031778	GC	0.00036665561	0.32443202	-7.9124284
ENSMUSG00000022357	GC	0.00484782	0.32442504	-5.326073
ENSMUSG00000008734	FLT	0.9976725	0.3244007	6.0589504
ENSMUSG00000087305	FLT	0.9998323	0.32438087	8.691144
ENSMUSG00000027560	GC	0.012853858	0.3243761	-4.3428874
ENSMUSG00000021732	GC	0.00010945617	0.32429352	-9.121597
ENSMUSG00000038305	FLT	0.9994318	0.3242487	7.470771
ENSMUSG00000026415	GC	0.012359361	0.32424352	-4.382619
ENSMUSG00000049892	FLT	0.9990503	0.32423964	6.9566894
ENSMUSG00000046275	FLT	0.9991829	0.32423714	7.1072493
ENSMUSG00000116895	FLT	0.9985996	0.32415926	6.5678415
ENSMUSG00000027950	FLT	0.99421096	0.32415485	5.144259
ENSMUSG00000027469	FLT	0.99788195	0.3241502	6.1534395
ENSMUSG00000053553	FLT	0.99976414	0.32414284	8.350099
ENSMUSG00000088015	GC	0.0028611517	0.32409686	-5.8553724
ENSMUSG00000028031	GC	0.00035472267	0.32409048	-7.945526
ENSMUSG00000031326	FLT	0.9987233	0.32408637	6.6605263
ENSMUSG00000071478	FLT	0.9999596	0.3240768	10.116124
ENSMUSG00000032315	GC	0.0017651543	0.3240717	-6.3394575
ENSMUSG00000064057	FLT	0.9998785	0.3240442	9.014459
ENSMUSG00000042064	FLT	0.9997154	0.3240404	8.162415
ENSMUSG00000029790	FLT	0.9971904	0.32398802	5.870199
ENSMUSG00000004864	GC	0.0019470026	0.32398492	-6.241223
ENSMUSG00000060509	FLT	0.99926573	0.3239624	7.2142777
ENSMUSG00000047238	FLT	0.99962676	0.32388157	7.8912907
ENSMUSG00000065878	FLT	0.99959105	0.323804	7.7998714
ENSMUSG00000042828	GC	0.00034830213	0.32380036	-7.9637966
ENSMUSG00000080907	FLT	0.9871306	0.32379976	4.3382397
ENSMUSG00000020878	FLT	0.9901446	0.32379434	4.6081257
ENSMUSG00000085889	FLT	0.9994537	0.32378188	7.510096
ENSMUSG00000044595	FLT	0.9997849	0.323727	8.442443
ENSMUSG00000037337	FLT	0.99995995	0.32371393	10.124382
ENSMUSG00000037016	FLT	0.9994886	0.3237131	7.576249
ENSMUSG00000032965	FLT	0.998287	0.32369047	6.366119
ENSMUSG00000118491	FLT	0.9891583	0.32367244	4.5117407
ENSMUSG00000025386	FLT	0.9988618	0.3236593	6.7754207
ENSMUSG00000030219	GC	0.012467923	0.32364944	-4.37376
ENSMUSG00000097557	GC	0.00065172336	0.32362452	-7.3369412
ENSMUSG00000007646	GC	0.008954041	0.32362217	-4.7083635
ENSMUSG00000048728	FLT	0.9735724	0.32362166	3.604846
ENSMUSG00000067599	FLT	0.98281866	0.32358825	4.044894
ENSMUSG00000042351	FLT	0.9999057	0.32357606	9.267017
ENSMUSG00000041831	FLT	0.9999348	0.32354522	9.635347
ENSMUSG00000078161	GC	0.00038931632	0.32353905	-7.852438
ENSMUSG00000006651	GC	0.00019213844	0.32352963	-8.558807
ENSMUSG00000043155	FLT	0.9965784	0.32350793	5.672504
ENSMUSG00000079853	GC	0.0023395526	0.3234775	-6.0571594
ENSMUSG00000017499	GC	0.0038419617	0.32346368	-5.559632
ENSMUSG00000087006	FLT	0.9999356	0.32344785	9.649334
ENSMUSG00000001103	GC	0.0012494815	0.32343754	-6.685484
ENSMUSG00000003070	GC	0.0006848253	0.32339746	-7.287366
ENSMUSG00000025726	FLT	0.9921455	0.32337347	4.837067
ENSMUSG00000024534	FLT	0.9997621	0.32335114	8.3419895
ENSMUSG00000025020	GC	9.565111e-06	0.323258	-11.559105
ENSMUSG00000041716	FLT	0.9978974	0.3232067	6.160796
ENSMUSG00000053040	FLT	0.9995414	0.32320124	7.685127
ENSMUSG00000078689	GC	0.002254183	0.32320023	-6.0944166
ENSMUSG00000030486	FLT	0.99305046	0.32316068	4.960395
ENSMUSG00000049130	FLT	0.9997707	0.3230614	8.378318
ENSMUSG00000107874	GC	8.880528e-05	0.32305995	-9.330688
ENSMUSG00000111901	GC	0.000115709954	0.32304734	-9.066025
ENSMUSG00000058290	FLT	0.9994435	0.323041	7.4915175
ENSMUSG00000038311	FLT	0.99956137	0.3230089	7.7297425
ENSMUSG00000057895	FLT	0.9992447	0.32297045	7.185838
ENSMUSG00000029408	FLT	0.9998945	0.32294202	9.155256
ENSMUSG00000055676	GC	2.9147246e-05	0.3229212	-10.444835
ENSMUSG00000030677	FLT	0.9995896	0.32287493	7.7963996
ENSMUSG00000038057	FLT	0.9932991	0.32283324	4.997082
ENSMUSG00000067872	GC	0.027805232	0.32281986	-3.5560446
ENSMUSG00000031495	FLT	0.9970886	0.3227868	5.834501
ENSMUSG00000046714	FLT	0.999777	0.32277152	8.406707
ENSMUSG00000030000	GC	0.008648114	0.32272935	-4.7434354
ENSMUSG00000047040	FLT	0.9996215	0.32268047	7.877296
ENSMUSG00000024640	FLT	0.99846375	0.32265055	6.4751854
ENSMUSG00000031662	FLT	0.99984086	0.3226228	8.744008
ENSMUSG00000050926	GC	1.6718457e-05	0.3226219	-11.000698
ENSMUSG00000018740	GC	0.0006057965	0.32256696	-7.410066
ENSMUSG00000049134	GC	0.00013998884	0.32248434	-8.875517
ENSMUSG00000033739	FLT	0.98457575	0.32247072	4.154561
ENSMUSG00000019796	FLT	0.9864891	0.32244253	4.2889442
ENSMUSG00000053862	FLT	0.99824846	0.3223845	6.343812
ENSMUSG00000018581	FLT	0.9992513	0.32232317	7.1947727
ENSMUSG00000047759	FLT	0.99883217	0.32226345	6.7497582
ENSMUSG00000030994	GC	0.0039186296	0.32224447	-5.539796
ENSMUSG00000032118	GC	0.012111061	0.3222319	-4.403163
ENSMUSG00000039200	GC	4.780508e-05	0.32220638	-9.950049
ENSMUSG00000024842	FLT	0.99994016	0.32220155	9.721109
ENSMUSG00000052584	GC	0.0011565546	0.32217464	-6.7628617
ENSMUSG00000028996	FLT	0.9999312	0.32209212	9.58347
ENSMUSG00000032184	GC	0.0011914859	0.32208827	-6.73307
ENSMUSG00000060402	GC	0.00014272933	0.32206598	-8.856124
ENSMUSG00000022056	GC	0.00013868598	0.3220423	-8.884875
ENSMUSG00000048292	GC	0.00011432421	0.3220344	-9.0780735
ENSMUSG00000115507	FLT	0.9998387	0.32200134	8.730346
ENSMUSG00000055612	FLT	0.99714893	0.32199642	5.8554735
ENSMUSG00000102428	FLT	0.99986196	0.3219843	8.885921
ENSMUSG00000116611	GC	0.0077444557	0.32195824	-4.854712
ENSMUSG00000031377	GC	0.001008505	0.32193622	-6.899987
ENSMUSG00000029546	GC	0.0018651001	0.32189476	-6.284282
ENSMUSG00000069302	GC	0.009479452	0.32186782	-4.650813
ENSMUSG00000033405	GC	0.010659751	0.3218616	-4.5322704
ENSMUSG00000075289	FLT	0.998733	0.3218277	6.6680865
ENSMUSG00000031748	GC	0.011108773	0.3218124	-4.490557
ENSMUSG00000096228	FLT	0.9999473	0.32180083	9.849926
ENSMUSG00000032192	FLT	0.9999212	0.32178554	9.447412
ENSMUSG00000020826	FLT	0.99018025	0.32174206	4.611784
ENSMUSG00000024177	FLT	0.99978215	0.32173935	8.429968
ENSMUSG00000029414	FLT	0.9998932	0.32171223	9.142796
ENSMUSG00000039546	FLT	0.9998024	0.32169822	8.527464
ENSMUSG00000039385	GC	0.0018612196	0.321664	-6.2863655
ENSMUSG00000037735	FLT	0.99989843	0.3215757	9.1928
ENSMUSG00000020651	FLT	0.99952924	0.32157183	7.659058
ENSMUSG00000090164	FLT	0.99973065	0.3215619	8.21769
ENSMUSG00000010830	FLT	0.99984646	0.3215472	8.779612
ENSMUSG00000033467	FLT	0.99955374	0.32149675	7.712448
ENSMUSG00000037872	FLT	0.998713	0.32145056	6.652417
ENSMUSG00000038801	GC	0.0005904979	0.3214215	-7.4356613
ENSMUSG00000020878	GC	0.007076854	0.32140458	-4.94553
ENSMUSG00000038560	GC	0.0001292784	0.3213935	-8.955124
ENSMUSG00000017400	GC	0.00045650234	0.3213915	-7.6931653
ENSMUSG00000038059	FLT	0.9990915	0.321365	7.0010967
ENSMUSG00000042340	FLT	0.97478944	0.32134438	3.6532497
ENSMUSG00000018238	GC	0.017438041	0.32132497	-4.033223
ENSMUSG00000002791	FLT	0.99993956	0.32131007	9.711764
ENSMUSG00000118267	FLT	0.9999473	0.32123175	9.850473
ENSMUSG00000041559	FLT	0.99868506	0.321228	6.63093
ENSMUSG00000008489	GC	0.0005394133	0.32120243	-7.5261946
ENSMUSG00000095156	GC	0.00011145884	0.32119587	-9.10346
ENSMUSG00000020732	FLT	0.9992945	0.32117203	7.2542906
ENSMUSG00000044405	FLT	0.9999268	0.32110325	9.520547
ENSMUSG00000001672	FLT	0.9828892	0.32110196	4.049072
ENSMUSG00000073406	GC	0.0028126102	0.32103583	-5.872531
ENSMUSG00000028885	GC	0.00077771425	0.32102498	-7.16008
ENSMUSG00000024727	FLT	0.9997478	0.32101616	8.28318
ENSMUSG00000051499	FLT	0.9993094	0.32101205	7.2756605
ENSMUSG00000067860	FLT	0.9999293	0.3210064	9.556251
ENSMUSG00000007122	GC	4.0161773e-05	0.32098332	-10.124271
ENSMUSG00000051225	GC	0.008327985	0.3209299	-4.78148
ENSMUSG00000067158	FLT	0.9995621	0.320908	7.7313895
ENSMUSG00000036330	FLT	0.99347407	0.32085717	5.0237217
ENSMUSG00000073010	GC	0.00010008758	0.32083613	-9.211081
ENSMUSG00000023473	FLT	0.9999114	0.32081002	9.329652
ENSMUSG00000024992	FLT	0.99778146	0.32080373	6.1069465
ENSMUSG00000047959	FLT	0.99990284	0.3207914	9.237172
ENSMUSG00000059305	GC	0.0023370364	0.32078877	-6.0582376
ENSMUSG00000032715	FLT	0.99948955	0.32077065	7.5780916
ENSMUSG00000019831	FLT	0.9987068	0.3206339	6.6476097
ENSMUSG00000063130	FLT	0.99994016	0.3206252	9.722619
ENSMUSG00000025002	FLT	0.9972898	0.32062063	5.9063053
ENSMUSG00000025746	GC	0.00087404036	0.32060382	-7.043216
ENSMUSG00000051198	FLT	0.9999597	0.32054073	10.116381
ENSMUSG00000066513	GC	0.03477744	0.3204961	-3.3251038
ENSMUSG00000025528	FLT	0.94804054	0.32046485	2.9022238
ENSMUSG00000061666	FLT	0.9973443	0.32046407	5.9266596
ENSMUSG00000033122	FLT	0.9941023	0.3204634	5.1255655
ENSMUSG00000048696	FLT	0.999619	0.32042584	7.87083
ENSMUSG00000069268	FLT	0.9999665	0.32040387	10.301771
ENSMUSG00000041431	FLT	0.9999064	0.32037526	9.275528
ENSMUSG00000027324	FLT	0.99706465	0.32037187	5.826268
ENSMUSG00000022421	FLT	0.9983169	0.32036978	6.383715
ENSMUSG00000073125	GC	4.207449e-05	0.3203611	-10.077751
ENSMUSG00000033356	FLT	0.99902904	0.3203464	6.9345922
ENSMUSG00000022754	FLT	0.9956656	0.3203356	5.435128
ENSMUSG00000038379	FLT	0.9995852	0.32027173	7.7855406
ENSMUSG00000029188	FLT	0.99132395	0.32026806	4.7367663
ENSMUSG00000004791	GC	0.0009277482	0.320255	-6.9835315
ENSMUSG00000024590	FLT	0.99482733	0.32025483	5.2574687
ENSMUSG00000051146	GC	0.00058170175	0.32023573	-7.450676
ENSMUSG00000061171	FLT	0.9976446	0.32021818	6.047
ENSMUSG00000028678	GC	0.0052031963	0.3201953	-5.2549753
ENSMUSG00000119636	FLT	0.99994636	0.32015747	9.830891
ENSMUSG00000034311	FLT	0.9986517	0.3201519	6.605795
ENSMUSG00000020334	FLT	0.99780315	0.32011083	6.116836
ENSMUSG00000045942	GC	0.0035733876	0.32001305	-5.632371
ENSMUSG00000044024	GC	3.5876692e-05	0.31999353	-10.237105
ENSMUSG00000033644	FLT	0.99739516	0.3199787	5.946067
ENSMUSG00000051113	FLT	0.9992894	0.3199595	7.2470064
ENSMUSG00000022756	FLT	0.999811	0.3199372	8.571846
ENSMUSG00000026628	FLT	0.9975458	0.31993508	6.0058007
ENSMUSG00000038793	FLT	0.99954516	0.31988734	7.693472
ENSMUSG00000022583	GC	0.013720571	0.31988537	-4.276753
ENSMUSG00000033405	FLT	0.9972741	0.31988117	5.900523
ENSMUSG00000021747	FLT	0.97037417	0.31983894	3.4873233
ENSMUSG00000020125	FLT	0.9965216	0.31983373	5.6559706
ENSMUSG00000062524	FLT	0.99988866	0.31983048	9.101145
ENSMUSG00000056632	FLT	0.9999721	0.31977773	10.484066
ENSMUSG00000021032	FLT	0.9998272	0.31977606	8.661208
ENSMUSG00000042116	GC	0.00015291509	0.3197651	-8.787191
ENSMUSG00000040828	FLT	0.999718	0.319679	8.171631
ENSMUSG00000047048	FLT	0.99943656	0.31966236	7.4792013
ENSMUSG00000049694	GC	0.0016176662	0.31959164	-6.4268594
ENSMUSG00000097697	GC	0.0018559236	0.31956145	-6.289225
ENSMUSG00000029552	FLT	0.9981047	0.31954744	6.264797
ENSMUSG00000018341	FLT	0.9998704	0.31953862	8.949547
ENSMUSG00000070568	GC	0.00016420221	0.3195307	-8.715967
ENSMUSG00000011034	FLT	0.99965286	0.31950036	7.9637384
ENSMUSG00000091694	GC	0.014788569	0.31947643	-4.200712
ENSMUSG00000085628	FLT	0.99755543	0.3194561	6.009722
ENSMUSG00000023926	FLT	0.99894446	0.31939712	6.8508697
ENSMUSG00000079553	FLT	0.999762	0.31939402	8.341205
ENSMUSG00000020331	FLT	0.9947732	0.31937987	5.24701
ENSMUSG00000000791	GC	0.0004426478	0.31933743	-7.7240057
ENSMUSG00000044303	GC	0.0002312543	0.31930703	-8.373476
ENSMUSG00000028825	GC	0.005320943	0.31928813	-5.2324743
ENSMUSG00000022534	FLT	0.99993527	0.31922352	9.643936
ENSMUSG00000098076	FLT	0.9888736	0.31920657	4.4855375
ENSMUSG00000040084	FLT	0.99746716	0.3191996	5.9741864
ENSMUSG00000033276	GC	0.00064270356	0.3191876	-7.3508887
ENSMUSG00000007021	FLT	0.9995497	0.31917858	7.70338
ENSMUSG00000050896	GC	0.00021904278	0.31915843	-8.427739
ENSMUSG00000002791	GC	6.2154846e-05	0.31910834	-9.68754
ENSMUSG00000023906	FLT	0.99533904	0.31909707	5.362148
ENSMUSG00000028152	FLT	0.9987437	0.31907162	6.6766176
ENSMUSG00000032184	FLT	0.99655044	0.31903532	5.6643505
ENSMUSG00000074449	GC	0.00013000566	0.31902972	-8.949519
ENSMUSG00000071234	FLT	0.9984817	0.3190225	6.486941
ENSMUSG00000032496	FLT	0.98966193	0.3189476	4.55982
ENSMUSG00000043557	FLT	0.99951184	0.31891647	7.6225553
ENSMUSG00000027611	FLT	0.9987534	0.31891596	6.684415
ENSMUSG00000091994	FLT	0.99983096	0.31891042	8.683383
ENSMUSG00000038605	FLT	0.99805534	0.3189066	6.2390027
ENSMUSG00000025933	FLT	0.99068856	0.31887087	4.665451
ENSMUSG00000024666	FLT	0.9970349	0.31884533	5.816176
ENSMUSG00000064264	FLT	0.9993642	0.31873477	7.3583107
ENSMUSG00000045826	FLT	0.9983059	0.31871	6.377222
ENSMUSG00000034227	FLT	0.996316	0.3186319	5.5983505
ENSMUSG00000044405	GC	1.7937275e-05	0.31858662	-10.9303255
ENSMUSG00000015981	FLT	0.99939716	0.3185693	7.4115424
ENSMUSG00000031107	FLT	0.99541795	0.3185354	5.3793
ENSMUSG00000038044	FLT	0.996617	0.31850094	5.6838937
ENSMUSG00000047515	FLT	0.99901736	0.31846952	6.9225507
ENSMUSG00000047730	FLT	0.9979448	0.31841597	6.183586
ENSMUSG00000019831	GC	0.009047514	0.3183823	-4.697887
ENSMUSG00000003779	GC	0.03056856	0.31831342	-3.4584532
ENSMUSG00000025333	FLT	0.9996636	0.31828138	7.9951396
ENSMUSG00000058046	GC	0.011346235	0.31828102	-4.469166
ENSMUSG00000030708	FLT	0.9999261	0.3182542	9.511155
ENSMUSG00000057270	FLT	0.99984384	0.3182471	8.7630415
ENSMUSG00000081058	GC	0.0053811623	0.31823438	-5.221163
ENSMUSG00000117602	FLT	0.9994276	0.31820822	7.4635487
ENSMUSG00000061356	FLT	0.97479135	0.31816745	3.653326
ENSMUSG00000024347	FLT	0.9999167	0.31814948	9.390574
ENSMUSG00000112880	FLT	0.99859935	0.3181453	6.5677195
ENSMUSG00000091694	FLT	0.99330443	0.31813177	4.9978848
ENSMUSG00000045382	FLT	0.99918085	0.31813106	7.1047864
ENSMUSG00000036826	FLT	0.99996996	0.31812954	10.411296
ENSMUSG00000100459	FLT	0.9998598	0.318127	8.870806
ENSMUSG00000039146	GC	0.00055052637	0.31811193	-7.50579
ENSMUSG00000051225	FLT	0.9977411	0.31810442	6.0889006
ENSMUSG00000093610	FLT	0.99777573	0.3181036	6.1044016
ENSMUSG00000102222	GC	0.0013372182	0.31807518	-6.6175365
ENSMUSG00000056716	GC	0.026280664	0.3180727	-3.614002
ENSMUSG00000046229	FLT	0.9992735	0.31804526	7.224795
ENSMUSG00000056863	GC	0.0011985992	0.31803855	-6.727108
ENSMUSG00000036492	FLT	0.99629706	0.31801844	5.59322
ENSMUSG00000023032	FLT	0.999861	0.31800097	8.879321
ENSMUSG00000020395	FLT	0.999819	0.31799194	8.61512
ENSMUSG00000100164	FLT	0.99992144	0.31798986	9.450278
ENSMUSG00000063777	GC	4.617365e-05	0.31796077	-9.984771
ENSMUSG00000055865	FLT	0.99929357	0.31792384	7.2529283
ENSMUSG00000035283	FLT	0.999655	0.31784773	7.969943
ENSMUSG00000079014	FLT	0.99988115	0.31782	9.035695
ENSMUSG00000023017	FLT	0.9997274	0.31778276	8.205521
ENSMUSG00000021850	GC	0.0007751516	0.31775105	-7.1633863
ENSMUSG00000079852	FLT	0.99603075	0.31771258	5.5235114
ENSMUSG00000051502	FLT	0.99957305	0.3176942	7.756664
ENSMUSG00000069310	FLT	0.99996614	0.31763357	10.293016
ENSMUSG00000035983	FLT	0.99249953	0.31762296	4.883546
ENSMUSG00000027636	FLT	0.9998932	0.31761187	9.1430645
ENSMUSG00000044737	FLT	0.999984	0.31760043	11.045209
ENSMUSG00000069300	GC	0.0002629526	0.31757292	-8.244982
ENSMUSG00000018930	FLT	0.99952185	0.31755123	7.6434565
ENSMUSG00000112533	FLT	0.9996675	0.3175015	8.007049
ENSMUSG00000021768	GC	0.00067597005	0.31744695	-7.300395
ENSMUSG00000047654	GC	0.00023150867	0.31741363	-8.372368
ENSMUSG00000031756	GC	0.0027531465	0.3173289	-5.893963
ENSMUSG00000007646	FLT	0.980028	0.31732666	3.8915334
ENSMUSG00000013418	FLT	0.9993231	0.31728423	7.295665
ENSMUSG00000000690	GC	0.00076842256	0.3172079	-7.1721077
ENSMUSG00000029463	FLT	0.99684817	0.31709605	5.7549143
ENSMUSG00000113640	FLT	0.9996979	0.31708953	8.102772
ENSMUSG00000102222	FLT	0.9956071	0.3170812	5.421658
ENSMUSG00000030114	GC	0.00087494653	0.31707504	-7.042179
ENSMUSG00000056004	GC	0.0054100887	0.31705797	-5.215773
ENSMUSG00000085320	FLT	0.9985164	0.31701842	6.510106
ENSMUSG00000046572	FLT	0.9970092	0.3170165	5.8075233
ENSMUSG00000023484	FLT	0.9999491	0.31699347	9.883337
ENSMUSG00000042787	FLT	0.99940085	0.31690866	7.4177995
ENSMUSG00000053353	GC	0.0014871818	0.31678152	-6.5110936
ENSMUSG00000096935	FLT	0.9977982	0.3167729	6.114531
ENSMUSG00000049932	FLT	0.9977543	0.3167393	6.09477
ENSMUSG00000021485	FLT	0.9998956	0.31667772	9.164874
ENSMUSG00000028460	FLT	0.99990785	0.31667763	9.29019
ENSMUSG00000060560	GC	0.0028554762	0.31663358	-5.8573647
ENSMUSG00000006574	FLT	0.99934226	0.31660646	7.324311
ENSMUSG00000054418	FLT	0.99885666	0.31658095	6.7709537
ENSMUSG00000012187	GC	0.023572538	0.31655362	-3.7255301
ENSMUSG00000005045	GC	0.00017407464	0.31652415	-8.65757
ENSMUSG00000070806	GC	0.0066547473	0.31649444	-5.0074573
ENSMUSG00000012187	FLT	0.96995103	0.31649062	3.472705
ENSMUSG00000048498	FLT	0.99428517	0.3164866	5.157248
ENSMUSG00000020083	FLT	0.99970526	0.31647816	8.127405
ENSMUSG00000029337	GC	0.00096130534	0.31641623	-6.947967
ENSMUSG00000027330	FLT	0.9998386	0.31636757	8.729518
ENSMUSG00000053101	FLT	0.9998691	0.31632665	8.939122
ENSMUSG00000033579	FLT	0.9999081	0.316289	9.293394
ENSMUSG00000112707	FLT	0.9998149	0.31622574	8.5924425
ENSMUSG00000067872	FLT	0.98401296	0.31620172	4.1181498
ENSMUSG00000048728	GC	0.013586507	0.31615734	-4.2867103
