_MEMBER_DESeq2_meta_sig_12filter,_MEMBER_FLT_cluster_13_muscle_contractile,_MEMBER_FLT_cluster_14_liver_secreted,_MEMBER_FLT_cluster_15_contractile_mito,_MEMBER_FLT_cluster_3_mixed_stress,_MEMBER_GC_cluster_1_DE_enriched,_LogP_DESeq2_meta_sig_12filter,_LogP_FLT_cluster_13_muscle_contractile,_LogP_FLT_cluster_14_liver_secreted,_LogP_FLT_cluster_15_contractile_mito,_LogP_FLT_cluster_3_mixed_stress,_LogP_GC_cluster_1_DE_enriched,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-2.294689270727095,-2.0462129785284624,R-MMU-5654219,M000011,2,0,Reactome Gene Sets,6,Phospholipase C-mediated cascade: FGFR1,,-2.294689270727095,4.142415596766524,3.6017454273014793,17423,15,1402,5,0.3566333808844508,0.1592066429199672,14165|14176|14177|14179|64654,Fgf10|Fgf5|Fgf6|Fgf8|Fgf23,-0.9536298099905894,0,75,0,0,-3.3285861878073026,4.472678597623589,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.161341325639638,0.0,R-MMU-190242,M000010,1,0,Reactome Gene Sets,6,FGFR1 ligand binding and activation,,-2.161341325639638,3.8835146219686165,3.4134880435579467,17423,16,1402,5,0.3566333808844508,0.1592066429199672,14165|14176|14177|14179|64654,Fgf10|Fgf5|Fgf6|Fgf8|Fgf23,-0.8776092270909523,0,75,0,0,-3.3285861878073026,4.472678597623589,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-2.1226036359311213,R-MMU-5654699,M000001,1,0,Reactome Gene Sets,6,SHC-mediated cascade:FGFR2,,-2.1226036359311213,3.2586658354114717,3.2182264074435456,17423,20,1604,6,0.3740648379052369,0.15242544330037505,14165|14176|14177|14178|14179|64654,Fgf10|Fgf5|Fgf6|Fgf7|Fgf8|Fgf23,-0.8492123707206545,0,75,0,0,-3.3285861878073026,4.472678597623589,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-2.01105116140311,R-MMU-5654695,M000001,1,0,Reactome Gene Sets,6,PI-3K cascade:FGFR2,,-2.01105116140311,3.1034912718204493,3.071230790706701,17423,21,1604,6,0.3740648379052369,0.15242544330037505,14165|14176|14177|14178|14179|64654,Fgf10|Fgf5|Fgf6|Fgf7|Fgf8|Fgf23,-0.780106950603642,0,75,0,0,-3.3285861878073026,4.472678597623589,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-3.328263724190116,GO:0032309,M000001,1,0,GO Biological Processes,19,icosanoid secretion,19_GO:0051179 localization,-3.328263724190116,3.620739817123857,4.33953068126697,17423,27,1604,9,0.5610972568578554,0.18650696395128727,12062|16846|18126|18781|18784|19225|26565|68039|114229,Bdkrb2|Lep|Nos2|Pla2g2c|Pla2g5|Ptgs2|Pla2g10|Nmb|Kiss1r,-1.68339628438593,0,76,1,1,-3.328263724190116,8.14666458852868,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-2.537451020086812,GO:0032310,M000001,1,0,GO Biological Processes,19,prostaglandin secretion,19_GO:0051179 localization,-2.537451020086812,8.14666458852868,4.551803021245111,17423,4,1604,3,0.18703241895261846,0.10788218835628177,16846|18126|19225,Lep|Nos2|Ptgs2,-1.091993731968554,0,76,0,0,-3.328263724190116,8.14666458852868,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-2.315841072595894,GO:0071715,M000001,1,0,GO Biological Processes,19,icosanoid transport,19_GO:0051179 localization,-2.315841072595894,2.526097546830598,3.1904600406779333,17423,43,1604,10,0.6234413965087282,0.1965339634783103,12062|16846|18126|18781|18784|19225|19879|26565|68039|114229,Bdkrb2|Lep|Nos2|Pla2g2c|Pla2g5|Ptgs2|Slc22a8|Pla2g10|Nmb|Kiss1r,-0.9676129288719739,0,76,0,0,-3.328263724190116,8.14666458852868,
0,0,1,0,0,0,0.0,0.0,-3.305910396441788,0.0,0.0,0.0,GO:0043086,M001000,1,0,GO Biological Processes,19,negative regulation of catalytic activity,19_GO:0065007 biological regulation,-3.305910396441788,3.1336330935251793,4.2381714596165105,17423,240,278,12,4.316546762589928,1.21888925185707,11770|12575|16847|18750|20703|20704|20720|23882|24066|66222|70012|624219,Fabp4|Cdkn1a|Lepr|Prkca|Serpina1d|Serpina1e|Serpine2|Gadd45g|Spry4|Serpinb1a|Cep85|Angptl8,-1.6648518929789857,0,77,1,1,-3.305910396441788,9.284838795630163,
0,0,1,0,0,0,0.0,0.0,-3.079102327414351,0.0,0.0,0.0,GO:0010466,M001000,1,0,GO Biological Processes,19,negative regulation of peptidase activity,19_GO:0048519 negative regulation of biological process,-3.079102327414351,9.284838795630163,5.485849677574689,17423,27,278,4,1.4388489208633093,0.714229992050254,20703|20704|20720|66222,Serpina1d|Serpina1e|Serpine2|Serpinb1a,-1.472389180843877,0,77,0,0,-3.305910396441788,9.284838795630163,
0,0,1,0,0,0,0.0,0.0,-2.9635190357946715,0.0,0.0,0.0,GO:0051346,M001000,1,0,GO Biological Processes,19,negative regulation of hydrolase activity,19_GO:0065007 biological regulation,-2.9635190357946715,5.151177687986596,4.5256990603516,17423,73,278,6,2.158273381294964,0.871551156142716,16847|20703|20704|20720|66222|624219,Lepr|Serpina1d|Serpina1e|Serpine2|Serpinb1a|Angptl8,-1.387702076401687,0,77,0,0,-3.305910396441788,9.284838795630163,
0,0,1,0,0,0,0.0,0.0,-2.4732791511285233,0.0,0.0,0.0,GO:0052547,M001000,1,0,GO Biological Processes,19,regulation of peptidase activity,19_GO:0050789 regulation of biological process,-2.4732791511285233,6.4279653200516504,4.321128377094053,17423,39,278,4,1.4388489208633093,0.714229992050254,20703|20704|20720|66222,Serpina1d|Serpina1e|Serpine2|Serpinb1a,-1.0570913392695154,0,77,0,0,-3.305910396441788,9.284838795630163,
0,0,1,0,0,0,0.0,0.0,-2.364507361998353,0.0,0.0,0.0,GO:0010951,M001000,1,0,GO Biological Processes,19,negative regulation of endopeptidase activity,19_GO:0048519 negative regulation of biological process,-2.3997210478332884,2.858455354579386,3.34148454205523,17423,21,2322,8,0.34453057708871665,0.12159993637502194,20703|20704|20730|21857|66222|72902|232345|282663,Serpina1d|Serpina1e|Spink1|Timp1|Serpinb1a|Spock3|A2m|Serpinb1b,-0.4298552455580524,0,77,0,0,-3.305910396441788,9.284838795630163,
0,0,1,0,0,0,0.0,0.0,-2.3915501624275235,0.0,0.0,0.0,GO:0044092,M001000,1,0,GO Biological Processes,19,negative regulation of molecular function,19_GO:0065007 biological regulation,-2.3915501624275235,2.441792020928711,3.250814454918775,17423,308,278,12,4.316546762589928,1.21888925185707,11770|12575|16847|18750|20703|20704|20720|23882|24066|66222|70012|624219,Fabp4|Cdkn1a|Lepr|Prkca|Serpina1d|Serpina1e|Serpine2|Gadd45g|Spry4|Serpinb1a|Cep85|Angptl8,-1.0100748146625134,0,77,0,0,-3.305910396441788,9.284838795630163,
0,0,1,0,0,0,0.0,0.0,-2.3059385855481502,0.0,0.0,0.0,GO:0010288,M001000,1,0,GO Biological Processes,19,response to lead ion,19_GO:0050896 response to stimulus,-2.3059385855481502,8.54627207325049,4.509821513649598,17423,22,278,3,1.079136690647482,0.6196690143081972,17025|20703|20704,Alad|Serpina1d|Serpina1e,-0.9604608910546591,0,77,0,0,-3.305910396441788,9.284838795630163,
0,0,1,0,0,0,0.0,0.0,-2.098845720211642,0.0,0.0,0.0,GO:0052548,M001000,1,0,GO Biological Processes,19,regulation of endopeptidase activity,19_GO:0050789 regulation of biological process,-2.098845720211642,7.231460985058106,4.048946426481941,17423,26,278,3,1.079136690647482,0.6196690143081972,20703|20704|66222,Serpina1d|Serpina1e|Serpinb1a,-0.8337357447669839,0,77,0,0,-3.305910396441788,9.284838795630163,
0,0,1,0,0,0,0.0,0.0,-2.0356243395361737,0.0,0.0,0.0,GO:0051248,M001000,1,0,GO Biological Processes,19,negative regulation of protein metabolic process,19_GO:0048519 negative regulation of biological process,-2.0356243395361737,1.7830060276103439,2.6985302400250935,17423,703,278,20,7.194244604316546,1.549735768850644,11770|12550|12575|12952|15530|17025|18212|18750|20115|20219|20703|20704|20720|23882|24066|66222|66915|70012|108112|320311,Fabp4|Cdh1|Cdkn1a|Cry1|Hspg2|Alad|Ntrk2|Prkca|Rps7|Apcs|Serpina1d|Serpina1e|Serpine2|Gadd45g|Spry4|Serpinb1a|Cops9|Cep85|Eif4ebp3|Rnf152,-0.7957383827791779,0,77,0,0,-3.305910396441788,9.284838795630163,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-2.767117687539441,-3.286556552243466,GO:0007218,M000011,2,0,GO Biological Processes,19,neuropeptide signaling pathway,19_GO:0050896 response to stimulus,-3.286556552243466,2.172443890274314,3.837068243685286,17423,105,1604,21,1.3092269326683292,0.28382036803711547,11604|14428|14608|14652|14829|16995|17200|17203|18155|18241|18386|18387|18390|20394|20607|68039|76206|114229|227717|229357|241070,Agrp|Galr2|Gpr83|Glp1r|Grpr|Ltb4r1|Mc2r|Mc5r|Pnoc|Gpr143|Oprd1|Oprk1|Oprm1|Scg5|Sstr3|Nmb|Gpr165|Kiss1r|Qrfp|Gpr149|Cmklr2,-1.64980869937515,0,78,1,1,-3.286556552243466,2.172443890274314,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.0925402645877824,0.0,GO:0007631,M000010,1,0,GO Biological Processes,19,feeding behavior,19_GO:0032501 multicellular organismal process,-2.0925402645877824,1.8862785306704706,2.783532929843481,17423,112,1402,17,1.2125534950071326,0.292298998231172,11604|11608|12425|14608|14652|15551|18155|18386|18387|18390|18429|21336|21375|30878|67445|208990|320840,Agrp|Agtr1b|Cckar|Gpr83|Glp1r|Htr1b|Pnoc|Oprd1|Oprk1|Oprm1|Oxt|Tacr1|Tbr1|Apln|C1qtnf4|Npb|Negr1,-0.8292825098180315,0,78,0,0,-3.286556552243466,2.172443890274314,
0,1,0,0,0,0,0.0,-3.279545342660666,0.0,0.0,0.0,0.0,GO:1902307,M010000,1,0,GO Biological Processes,19,positive regulation of sodium ion transmembrane transport,19_GO:0051179 localization,-3.279545342660666,10.412669953682952,5.8869939708664845,17423,23,291,4,1.3745704467353952,0.6825452687188738,17178|18125|59095|75607,Fxyd3|Nos1|Fxyd6|Wnk2,-1.6449368758029015,0,79,1,1,-3.279545342660666,16.328959700093716,
0,1,0,0,0,0,0.0,-3.1618494159955643,0.0,0.0,0.0,0.0,GO:0071872,M010000,1,0,GO Biological Processes,19,cellular response to epinephrine stimulus,19_GO:0050896 response to stimulus,-3.1618494159955643,16.328959700093716,6.627903278892201,17423,11,291,3,1.0309278350515463,0.5921304400971036,11450|18125|238161,Adipoq|Nos1|Akap6,-1.5420175801234979,0,79,0,0,-3.279545342660666,16.328959700093716,
0,1,0,0,0,0,0.0,-3.1309017117860685,0.0,0.0,0.0,0.0,GO:0034764,M010000,1,0,GO Biological Processes,19,positive regulation of transmembrane transport,19_GO:0051179 localization,-3.1309017117860685,2.993642611683848,4.053170748709118,17423,240,291,12,4.123711340206185,1.1656099369416681,11450|11636|11937|14734|17178|18125|57442|59095|70008|75607|237611|238161,Adipoq|Ak1|Atp2a1|Gpc3|Fxyd3|Nos1|Kcne3|Fxyd6|Ace2|Wnk2|Stac3|Akap6,-1.5161084348058027,0,79,0,0,-3.279545342660666,16.328959700093716,
0,1,0,0,0,0,0.0,-3.0422944977985376,0.0,0.0,0.0,0.0,GO:0071871,M010000,1,0,GO Biological Processes,19,response to epinephrine,19_GO:0050896 response to stimulus,-3.0422944977985376,14.96821305841924,6.308281751986902,17423,12,291,3,1.0309278350515463,0.5921304400971036,11450|18125|238161,Adipoq|Nos1|Akap6,-1.445114340086696,0,79,0,0,-3.279545342660666,16.328959700093716,
0,1,0,0,0,0,0.0,-2.655805279099179,0.0,0.0,0.0,0.0,GO:0034762,M010000,1,0,GO Biological Processes,19,regulation of transmembrane transport,19_GO:0051179 localization,-2.655805279099179,2.129864308707877,3.361486256908977,17423,506,291,18,6.185567010309279,1.412141097902239,11450|11636|11847|11937|12295|14734|16498|16846|17178|18125|57442|59095|66402|70008|75607|78688|237611|238161,Adipoq|Ak1|Arg2|Atp2a1|Cacnb1|Gpc3|Kcnab2|Lep|Fxyd3|Nos1|Kcne3|Fxyd6|Sln|Ace2|Wnk2|Nol3|Stac3|Akap6,-1.1919197151563454,0,79,0,0,-3.279545342660666,16.328959700093716,
0,1,0,0,0,0,0.0,-2.3234481399018603,0.0,0.0,0.0,0.0,GO:0010765,M010000,1,0,GO Biological Processes,19,positive regulation of sodium ion transport,19_GO:0051179 localization,-2.3234481399018603,5.84125387645629,4.04474716834475,17423,41,291,4,1.3745704467353952,0.6825452687188738,17178|18125|59095|75607,Fxyd3|Nos1|Fxyd6|Wnk2,-0.973561326503314,0,79,0,0,-3.279545342660666,16.328959700093716,
0,1,0,0,0,0,0.0,-2.263779575625146,0.0,0.0,0.0,0.0,GO:0043266,M010000,1,0,GO Biological Processes,19,regulation of potassium ion transport,19_GO:0051179 localization,-2.263779575625146,3.74205326460481,3.5110845023914155,17423,96,291,6,2.0618556701030926,0.8330260289864774,11472|16498|18125|57442|75607|238161,Actn2|Kcnab2|Nos1|Kcne3|Wnk2|Akap6,-0.9333905519258782,0,79,0,0,-3.279545342660666,16.328959700093716,
0,1,0,0,0,0,0.0,-2.2488682924672263,0.0,0.0,0.0,0.0,GO:1902305,M010000,1,0,GO Biological Processes,19,regulation of sodium ion transmembrane transport,19_GO:0051179 localization,-2.2488682924672263,5.56956764964437,3.9099924539938082,17423,43,291,4,1.3745704467353952,0.6825452687188738,17178|18125|59095|75607,Fxyd3|Nos1|Fxyd6|Wnk2,-0.9258314670219803,0,79,0,0,-3.279545342660666,16.328959700093716,
0,1,0,0,0,0,0.0,-2.163513889241597,0.0,0.0,0.0,0.0,GO:0043270,M010000,1,0,GO Biological Processes,19,positive regulation of monoatomic ion transport,19_GO:0051179 localization,-2.163513889241597,2.5156660602385283,3.068376884499562,17423,238,291,10,3.4364261168384878,1.0678584202001216,11472|11937|16846|17178|18125|57442|59095|75607|237611|238161,Actn2|Atp2a1|Lep|Fxyd3|Nos1|Kcne3|Fxyd6|Wnk2|Stac3|Akap6,-0.8783524054797057,0,79,0,0,-3.279545342660666,16.328959700093716,
0,1,0,0,0,0,0.0,-2.119035230527054,0.0,0.0,0.0,0.0,GO:0034767,M010000,1,0,GO Biological Processes,19,positive regulation of monoatomic ion transmembrane transport,19_GO:0051179 localization,-2.119035230527054,2.834217857215478,3.1227760437788508,17423,169,291,8,2.7491408934707904,0.9585145898122291,11937|17178|18125|57442|59095|75607|237611|238161,Atp2a1|Fxyd3|Nos1|Kcne3|Fxyd6|Wnk2|Stac3|Akap6,-0.8474979467101803,0,79,0,0,-3.279545342660666,16.328959700093716,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-2.4118420840170005,-3.2639887396733216,GO:0009954,M000011,2,0,GO Biological Processes,19,proximal/distal pattern formation,19_GO:0032502 developmental process,-3.2639887396733216,3.291581651930779,4.195697691966988,17423,33,1604,10,0.6234413965087282,0.1965339634783103,13390|14165|14632|15417|15427|16373|20473|20890|23892|23967,Dlx1|Fgf10|Gli1|Hoxb9|Hoxc9|Irx3|Six3|Wnt8a|Grem1|Osr1,-1.6325697203100724,0,80,1,1,-3.2639887396733216,9.32043509272468,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-2.7088994251240566,-2.537451020086812,GO:0009946,M000011,2,0,GO Biological Processes,19,proximal/distal axis specification,19_GO:0032502 developmental process,-2.7088994251240566,9.32043509272468,4.92314496958209,17423,4,1402,3,0.21398002853067047,0.1234091792990946,14165|20473|20890,Fgf10|Six3|Wnt8a,-1.2205714047135632,0,80,0,0,-3.2639887396733216,9.32043509272468,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.092119876822472,0.0,GO:0021983,M000010,1,0,GO Biological Processes,19,pituitary gland development,19_GO:0032502 developmental process,-2.092119876822472,2.686972278983691,3.038695423959265,17423,37,1402,8,0.5706134094151213,0.2011658978512,14165|14179|14632|18420|18736|18992|19127|20473,Fgf10|Fgf8|Gli1|Otp|Pou1f1|Pou3f2|Prop1|Six3,-0.8292825098180315,0,80,0,0,-3.2639887396733216,9.32043509272468,
0,0,1,0,1,0,0.0,0.0,-2.4228920960570357,0.0,-2.283810006399487,0.0,R-MMU-3214858,M001010,2,0,Reactome Gene Sets,6,RMTs methylate histone arginines,,-3.225958070258104,2.1933147816868748,3.7795414729731154,17423,65,2322,19,0.818260120585702,0.18695214239457464,12443|16898|69386|83766|97908|319149|319155|319156|319165|319166|319167|319168|319169|319170|319173|319191|360198|621893|665433,Ccnd1|Rps2|H4c8|Actl6b|H3c8|H3c4|H4c3|H4c4|H2ac7|H2ac8|H2ac11|H2ac12|H2ac15|H2ac22|H2ac10|H2ac13|H3c1|H2ac21|H2ac23,-0.986076567957762,0,81,1,1,-3.225958070258104,3.195577746077033,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-3.014860254572512,0.0,mmu05322,M000010,1,0,KEGG Pathway,24,Systemic lupus erythematosus - Mus musculus (house mouse),,-3.014860254572512,2.087777460770328,3.6105662415544693,17423,125,1402,21,1.4978601997146932,0.3244027045027771,14811|15001|16153|21926|21947|50701|76383|78303|97908|319149|319165|319166|319167|319168|319169|319170|319173|319188|319191|665433|667250,Grin2a|H2-Oa|Il10|Tnf|Cd40lg|Elane|H2al1m|H2bc27|H3c8|H3c4|H2ac7|H2ac8|H2ac11|H2ac12|H2ac15|H2ac22|H2ac10|H2bc22|H2ac13|H2ac23|H3f5,-1.4238698922648712,0,81,0,0,-3.225958070258104,3.195577746077033,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.5415764446571383,0.0,R-MMU-110331,M000010,1,0,Reactome Gene Sets,6,Cleavage of the damaged purine,,-2.9698538667707544,2.265191035704419,3.6171905730448017,17423,53,2322,16,0.6890611541774333,0.17167075600802395,69386|70603|78303|319155|319156|319165|319166|319167|319168|319169|319170|319173|319182|319188|319191|665433,H4c8|Mutyh|H2bc27|H4c3|H4c4|H2ac7|H2ac8|H2ac11|H2ac12|H2ac15|H2ac22|H2ac10|H2bc9|H2bc22|H2ac13|H2ac23,-0.7845337263333607,0,81,0,0,-3.225958070258104,3.195577746077033,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.5415764446571383,0.0,R-MMU-73927,M000010,1,0,Reactome Gene Sets,6,Depurination,,-2.9698538667707544,2.265191035704419,3.6171905730448017,17423,53,2322,16,0.6890611541774333,0.17167075600802395,69386|70603|78303|319155|319156|319165|319166|319167|319168|319169|319170|319173|319182|319188|319191|665433,H4c8|Mutyh|H2bc27|H4c3|H4c4|H2ac7|H2ac8|H2ac11|H2ac12|H2ac15|H2ac22|H2ac10|H2bc9|H2bc22|H2ac13|H2ac23,-0.7845337263333607,0,81,0,0,-3.225958070258104,3.195577746077033,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.8824358063285147,0.0,R-MMU-9909649,M000010,1,0,Reactome Gene Sets,6,Regulation of PD-L1(CD274) transcription,,-2.958462968246505,2.143841515934539,3.5664696139830228,17423,63,2322,18,0.7751937984496124,0.18200535531279047,69386|78303|97908|319149|319155|319156|319165|319166|319167|319168|319169|319170|319173|319182|319188|319191|360198|665433,H4c8|H2bc27|H3c8|H3c4|H4c3|H4c4|H2ac7|H2ac8|H2ac11|H2ac12|H2ac15|H2ac22|H2ac10|H2bc9|H2bc22|H2ac13|H3c1|H2ac23,-0.7787180813904389,0,81,0,0,-3.225958070258104,3.195577746077033,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.8456037713893756,0.0,R-MMU-5689901,M000010,1,0,Reactome Gene Sets,6,Metalloprotease DUBs,,-2.8456037713893756,3.195577746077033,3.846238652236508,17423,35,1402,9,0.6419400855920114,0.21329211095938733,319165|319166|319167|319168|319169|319170|319173|319191|665433,H2ac7|H2ac8|H2ac11|H2ac12|H2ac15|H2ac22|H2ac10|H2ac13|H2ac23,-1.30555141214619,0,81,0,0,-3.225958070258104,3.195577746077033,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.11289068808592,0.0,R-MMU-73929,M000010,1,0,Reactome Gene Sets,6,"Base-Excision Repair, AP Site Formation",,-2.781350818096202,2.125976169968418,3.4258607034626376,17423,60,2322,17,0.7321274763135228,0.17691579259641244,69386|70603|78303|319155|319156|319165|319166|319167|319168|319169|319170|319173|319182|319188|319191|382913|665433,H4c8|Mutyh|H2bc27|H4c3|H4c4|H2ac7|H2ac8|H2ac11|H2ac12|H2ac15|H2ac22|H2ac10|H2bc9|H2bc22|H2ac13|Neil2|H2ac23,-0.6674817105082236,0,81,0,0,-3.225958070258104,3.195577746077033,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.7381930591603965,0.0,R-MMU-212300,M000010,1,0,Reactome Gene Sets,6,PRC2 methylates histones and DNA,,-2.7381930591603965,2.383307603619096,3.5035527117090126,17423,73,1402,14,0.9985734664764622,0.26554414523169173,78303|97908|102991|319149|319165|319166|319167|319168|319169|319170|319173|319188|319191|665433,H2bc27|H3c8|Ezhip|H3c4|H2ac7|H2ac8|H2ac11|H2ac12|H2ac15|H2ac22|H2ac10|H2bc22|H2ac13|H2ac23,-1.2374999478058415,0,81,0,0,-3.225958070258104,3.195577746077033,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.6894040428405575,0.0,R-MMU-9841922,M000010,1,0,Reactome Gene Sets,6,MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis,,-2.7062302046597955,2.046394174301151,3.339698086587974,17423,66,2322,18,0.7751937984496124,0.18200535531279047,69386|78303|97908|319149|319155|319156|319165|319166|319167|319168|319169|319170|319173|319182|319188|319191|360198|665433,H4c8|H2bc27|H3c8|H3c4|H4c3|H4c4|H2ac7|H2ac8|H2ac11|H2ac12|H2ac15|H2ac22|H2ac10|H2bc9|H2bc22|H2ac13|H3c1|H2ac23,-0.6263801843612479,0,81,0,0,-3.225958070258104,3.195577746077033,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.6894040428405575,0.0,R-MMU-9851695,M000010,1,0,Reactome Gene Sets,6,Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes,,-2.7062302046597955,2.046394174301151,3.339698086587974,17423,66,2322,18,0.7751937984496124,0.18200535531279047,69386|78303|97908|319149|319155|319156|319165|319166|319167|319168|319169|319170|319173|319182|319188|319191|360198|665433,H4c8|H2bc27|H3c8|H3c4|H4c3|H4c4|H2ac7|H2ac8|H2ac11|H2ac12|H2ac15|H2ac22|H2ac10|H2bc9|H2bc22|H2ac13|H3c1|H2ac23,-0.6263801843612479,0,81,0,0,-3.225958070258104,3.195577746077033,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.6815293970825143,0.0,R-MMU-110330,M000010,1,0,Reactome Gene Sets,6,Recognition and association of DNA glycosylase with site containing an affected purine,,-2.692760302550805,2.206895678167908,3.3845985841285153,17423,51,2322,15,0.6459948320413437,0.16625553150973377,69386|78303|319155|319156|319165|319166|319167|319168|319169|319170|319173|319182|319188|319191|665433,H4c8|H2bc27|H4c3|H4c4|H2ac7|H2ac8|H2ac11|H2ac12|H2ac15|H2ac22|H2ac10|H2bc9|H2bc22|H2ac13|H2ac23,-0.6220799899652146,0,81,0,0,-3.225958070258104,3.195577746077033,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.5415764446571383,0.0,R-MMU-9670095,M000010,1,0,Reactome Gene Sets,6,Inhibition of DNA recombination at telomere,,-2.5415764446571383,2.579239899873496,3.4061544343903956,17423,53,1402,11,0.7845934379457917,0.23563396281225546,78303|319165|319166|319167|319168|319169|319170|319173|319188|319191|665433,H2bc27|H2ac7|H2ac8|H2ac11|H2ac12|H2ac15|H2ac22|H2ac10|H2bc22|H2ac13|H2ac23,-1.0939479017845832,0,81,0,0,-3.225958070258104,3.195577746077033,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.5104740372678664,0.0,R-MMU-2299718,M000010,1,0,Reactome Gene Sets,6,Condensation of Prophase Chromosomes,,-2.5104740372678664,2.341365337302818,3.3025547758308464,17423,69,1402,13,0.927246790299572,0.25597690195903455,78303|97908|319149|319165|319166|319167|319168|319169|319170|319173|319188|319191|665433,H2bc27|H3c8|H3c4|H2ac7|H2ac8|H2ac11|H2ac12|H2ac15|H2ac22|H2ac10|H2bc22|H2ac13|H2ac23,-1.0758308758201496,0,81,0,0,-3.225958070258104,3.195577746077033,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.3442938358101477,0.0,R-MMU-9818564,M000010,1,0,Reactome Gene Sets,6,Epigenetic regulation of gene expression by MLL3 and MLL4 complexes,,-2.3442938358101477,2.243808448248534,3.128496669298692,17423,72,1402,13,0.927246790299572,0.25597690195903455,78303|97908|319149|319165|319166|319167|319168|319169|319170|319173|319188|319191|665433,H2bc27|H3c8|H3c4|H2ac7|H2ac8|H2ac11|H2ac12|H2ac15|H2ac22|H2ac10|H2bc22|H2ac13|H2ac23,-0.9829201480416264,0,81,0,0,-3.225958070258104,3.195577746077033,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.291526862950601,0.0,R-MMU-8936459,M000010,1,0,Reactome Gene Sets,6,RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function,,-2.291526862950601,2.213071346217732,3.0723892454710477,17423,73,1402,13,0.927246790299572,0.25597690195903455,78303|97908|319149|319165|319166|319167|319168|319169|319170|319173|319188|319191|665433,H2bc27|H3c8|H3c4|H2ac7|H2ac8|H2ac11|H2ac12|H2ac15|H2ac22|H2ac10|H2bc22|H2ac13|H2ac23,-0.9517415968140942,0,81,0,0,-3.225958070258104,3.195577746077033,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.257580022592336,0.0,R-MMU-9940951,M000010,1,0,Reactome Gene Sets,6,Interaction of NuRD complexes with transcription factors,,-2.257580022592336,2.1217250617584633,3.0118579244045978,17423,82,1402,14,0.9985734664764622,0.26554414523169173,78303|97908|269610|319149|319165|319166|319167|319168|319169|319170|319173|319188|319191|665433,H2bc27|H3c8|Chd5|H3c4|H2ac7|H2ac8|H2ac11|H2ac12|H2ac15|H2ac22|H2ac10|H2bc22|H2ac13|H2ac23,-0.9298310950592763,0,81,0,0,-3.225958070258104,3.195577746077033,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.189693150402372,0.0,R-MMU-9764560,M000010,1,0,Reactome Gene Sets,6,Regulation of CDH1 Gene Transcription,,-2.189693150402372,2.1540561103185922,2.962859455579735,17423,75,1402,13,0.927246790299572,0.25597690195903455,78303|97908|319149|319165|319166|319167|319168|319169|319170|319173|319188|319191|665433,H2bc27|H3c8|H3c4|H2ac7|H2ac8|H2ac11|H2ac12|H2ac15|H2ac22|H2ac10|H2bc22|H2ac13|H2ac23,-0.8920885382897425,0,81,0,0,-3.225958070258104,3.195577746077033,
