Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0070098,chemokine-mediated signaling pathway,19_GO:0050896 response to stimulus,-2.4,2.2,3.1,17423,80,1402,14,1,0.27,12458|12773|12777|17480|20299|20302|20303|20306|20307|21785|232983|233231|237716|243978,Ccr6|Ccr4|Ccr10|Mpl|Ccl22|Ccl3|Ccl4|Ccl7|Ccl8|Tff2|Cxcl17|Mrgprb1|Gpr75|Mrgprx2,-0.99,FLT_cluster_3_mixed_stress
Reactome Gene Sets,6,R-MMU-9818564,Epigenetic regulation of gene expression by MLL3 and MLL4 complexes,,-2.3,2.2,3.1,17423,72,1402,13,0.93,0.26,78303|97908|319149|319165|319166|319167|319168|319169|319170|319173|319188|319191|665433,H2bc27|H3c8|H3c4|H2ac7|H2ac8|H2ac11|H2ac12|H2ac15|H2ac22|H2ac10|H2bc22|H2ac13|H2ac23,-0.98,FLT_cluster_3_mixed_stress
GO Biological Processes,19,GO:0050961,detection of temperature stimulus involved in sensory perception,19_GO:0032501 multicellular organismal process,-2.3,3.2,3.4,17423,27,1402,7,0.5,0.19,15558|17391|30044|93670|171209|193034|270190,Htr2a|Mmp24|Opn4|Tac4|Asic3|Trpv1|Ephb1,-0.98,FLT_cluster_3_mixed_stress
KEGG Pathway,24,mmu05320,Autoimmune thyroid disease - Mus musculus (house mouse),,-2.3,2.3,3.2,17423,64,1402,12,0.86,0.25,12477|12640|15001|15043|16153|16183|16189|21819|21947|22018|22095|230398,Ctla4|Cga|H2-Oa|H2-T3|Il10|Il2|Il4|Tg|Cd40lg|Tpo|Tshr|Ifna16,-0.98,FLT_cluster_3_mixed_stress
GO Biological Processes,19,GO:0050982,detection of mechanical stimulus,19_GO:0050896 response to stimulus,-2.3,2.3,3.2,17423,64,1402,12,0.86,0.25,11418|12814|13409|15558|15566|16526|20265|21926|140476|171209|237523|328789,Asic2|Col11a1|Tmc1|Htr2a|Htr7|Kcnk2|Scn1a|Tnf|Strc|Asic3|Ptprq|Lhfpl5,-0.98,FLT_cluster_3_mixed_stress
GO Biological Processes,19,GO:0051899,membrane depolarization,19_GO:0065007 biological regulation,-2.3,2.3,3.2,17423,64,1402,12,0.86,0.25,11447|11448|11449|12291|12578|12788|14805|20265|58226|110834|171209|239556,Chrnd|Chrne|Chrng|Cacna1g|Cdkn2a|Cnga1|Grik1|Scn1a|Cacna1h|Chrna3|Asic3|Cacna1i,-0.98,FLT_cluster_3_mixed_stress
GO Biological Processes,19,GO:0003352,regulation of cilium movement,19_GO:0050789 regulation of biological process,-2.3,2.7,3.3,17423,41,1402,9,0.64,0.21,11500|12458|21336|50525|66793|68270|75019|93670|209351,Adam7|Ccr6|Tacr1|Spag6l|Clxn|Dnaaf1|Rnase10|Tac4|Wfdc6a,-0.98,FLT_cluster_3_mixed_stress
GO Biological Processes,19,GO:0006705,mineralocorticoid biosynthetic process,19_GO:0065007 biological regulation,-2.3,7.5,4.3,17423,5,1402,3,0.21,0.12,15497|58226|110115,Hsd3b6|Cacna1h|Cyp11b1,-0.98,FLT_cluster_3_mixed_stress
Reactome Gene Sets,6,R-MMU-5662702,Melanin biosynthesis,,-2.3,7.5,4.3,17423,5,1402,3,0.21,0.12,18431|22173|22293,Oca2|Tyr|Slc45a2,-0.98,FLT_cluster_3_mixed_stress
GO Biological Processes,19,GO:0048808,male genitalia morphogenesis,19_GO:0022414 reproductive process,-2.3,7.5,4.3,17423,5,1402,3,0.21,0.12,14165|66720|320558,Fgf10|Klhl10|Sycp2,-0.98,FLT_cluster_3_mixed_stress
GO Biological Processes,19,GO:0090598,male anatomical structure morphogenesis,19_GO:0022414 reproductive process,-2.3,7.5,4.3,17423,5,1402,3,0.21,0.12,14165|66720|320558,Fgf10|Klhl10|Sycp2,-0.98,FLT_cluster_3_mixed_stress
Reactome Gene Sets,6,R-MMU-388479,Vasopressin-like receptors,,-2.3,7.5,4.3,17423,5,1402,3,0.21,0.12,12000|18429|26361,Avpr2|Oxt|Avpr1b,-0.98,FLT_cluster_3_mixed_stress
GO Biological Processes,19,GO:0042713,sperm ejaculation,19_GO:0022414 reproductive process,-2.3,7.5,4.3,17423,5,1402,3,0.21,0.12,18390|18429|21336,Oprm1|Oxt|Tacr1,-0.98,FLT_cluster_3_mixed_stress
GO Biological Processes,19,GO:1903305,regulation of regulated secretory pathway,19_GO:0051179 localization,-2.3,1.8,3,17423,160,1402,23,1.6,0.34,11541|11551|12287|12291|13447|14125|14126|15551|15552|16189|16510|18436|18752|19894|20980|58226|64176|68891|104886|110058|116837|239556|545192,Adora2b|Adra2a|Cacna1b|Cacna1g|Doc2b|Fcer1a|Ms4a2|Htr1b|Htr1d|Il4|Kcnh1|P2rx1|Prkcg|Rph3a|Syt2|Cacna1h|Sv2b|Cd177|Rab15|Syt17|Rims1|Cacna1i|Baiap3,-0.98,FLT_cluster_3_mixed_stress
GO Biological Processes,19,GO:0021700,developmental maturation,19_GO:0032502 developmental process,-2.3,1.5,2.9,17423,315,1402,39,2.8,0.44,12032|12075|12458|13164|13404|13983|15223|16336|17341|18431|18667|20473|20730|26565|57754|60505|66601|67077|69306|73463|76718|76856|80297|83766|114889|140494|230868|233332|235379|243914|271036|317755|319504|329954|332934|338375|381404|433215|545192,Bcan|Bfsp1|Ccr6|Dazl|Dmc1|Esr2|Foxj1|Insl3|Bhlha15|Oca2|Pgr|Six3|Spink1|Pla2g10|Cend1|Il21|Tmigd1|Catsperz|Efcab9|Capstert|Catsperg2|Catsper3|Sptbn4|Actl6b|Vsx1|Atp6v0a4|Igsf21|Adamts17|Gldn|Lgi4|Catsperb|Zar1|Nrcam|Catsper4|Zmynd12|Atp6v1g3|Pabpc1l|Catsperh|Baiap3,-0.98,FLT_cluster_3_mixed_stress
