tissue	term	within_accession_unadjusted_effect	composition_proxy_adjusted_effect	adjusted_direction_matches_unadjusted	absolute_effect_ratio_adjusted_to_unadjusted	absolute_attenuation_fraction	short_label	evidence_role	family_representative	curated_pathway
thymus	R-MMU-5693532_DNA_DOUBLE_STRAND_BREAK_REPAIR	-0.006991542335125448	-0.0082052052053376	True	1.173590148215898	-0.1735901482158979			False	False
thymus	R-MMU-5693538_HOMOLOGY_DIRECTED_REPAIR	-0.05315309071082437	-0.0384850945748863	True	0.7240424603766079	0.2759575396233921			False	False
thymus	R-MMU-5693565_RECRUITMENT_AND_ATM_MEDIATED_PHOSPHORYLATION_OF_REPAIR_AND_SIGNALING_PROTEINS_AT_DNA_DOUBLE_STRAND_BREAKS	0.0018062481458422932	0.003919050984483393	True	2.169719035285627	-1.169719035285627			False	False
thymus	R-MMU-5693567_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR_OR_SINGLE_STRAND_ANNEALING_SSA	0.0015724705466666664	0.005164005457426826	True	3.2840077471552767	-2.2840077471552767			False	False
thymus	R-MMU-5693571_NONHOMOLOGOUS_END_JOINING_NHEJ	0.005314264611827957	0.0005986312614051999	True	0.1126461147743427	0.8873538852256573			False	False
thymus	R-MMU-5693606_DNA_DOUBLE_STRAND_BREAK_RESPONSE	0.09245981393189964	0.06405196904092143	True	0.6927546824623536	0.3072453175376464			False	False
thymus	R-MMU-5693607_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	0.01683737287455197	0.007517319718608672	True	0.44646630888422983	0.5535336911157702			False	False
thymus	R-MMU-597592_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.3846091815412187	0.21424238180239177	True	0.5570391766100657	0.44296082338993426			False	False
thymus	R-MMU-606279_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	0.0023955911491039417	0.00886553011579221	True	3.7007692732160558	-2.7007692732160558			False	False
thymus	R-MMU-6791226_MAJOR_PATHWAY_OF_RRNA_PROCESSING_IN_THE_NUCLEOLUS_AND_CYTOSOL	-0.4482256231362007	-0.2320344167577288	True	0.5176732537827748	0.48232674621722516			False	False
thymus	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	0.3976075558781362	-0.010096730681852854	False	0.02539370928088557	0.9746062907191144			False	False
thymus	R-MMU-6803157_ANTIMICROBIAL_PEPTIDES	0.23188064444444442	0.19692738954065478	True	0.8492618692365071	0.15073813076349285			False	False
thymus	R-MMU-6805567_KERATINIZATION	0.1199237448207885	0.174676989491136	True	1.4565671690136892	-0.4565671690136892			False	False
thymus	R-MMU-6809371_FORMATION_OF_THE_CORNIFIED_ENVELOPE	0.06400654193548387	0.19134031916877317	True	2.989386918631487	-1.989386918631487			False	False
thymus	R-MMU-6811434_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	-0.9374719194659498	-0.5275255518655295	True	0.5627107766236298	0.4372892233763702			True	False
thymus	R-MMU-6811442_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	0.005677368573835125	0.005761004991169675	True	1.0147315461814475	-0.014731546181447452			False	False
thymus	R-MMU-68875_MITOTIC_PROPHASE	0.005071238379749103	0.0034993167152884727	True	0.690031990856955	0.309968009143045			False	False
thymus	R-MMU-68877_MITOTIC_PROMETAPHASE	-0.008129061707168457	-0.010690436665960678	True	1.3150886352029436	-0.3150886352029436			False	False
thymus	R-MMU-68882_MITOTIC_ANAPHASE	0.0054983194897311825	0.006782825596689004	True	1.2336179462391739	-0.23361794623917387			False	False
thymus	R-MMU-68886_M_PHASE	-0.030532030439068082	-0.11021386025772358	True	3.6097782778539504	-2.6097782778539504			False	False
thymus	R-MMU-69002_DNA_REPLICATION_PRE_INITIATION	0.0015618715445161282	0.0008074341600482823	True	0.516965792022562	0.483034207977438			False	False
thymus	R-MMU-69052_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	-0.020747844573476698	-0.0101675991058188	True	0.49005568119672027	0.5099443188032797			False	False
thymus	R-MMU-69206_G1_S_TRANSITION	-0.01436978445673835	-0.011716264902656362	True	0.8153403370752936	0.18465966292470637			False	False
thymus	R-MMU-69236_G1_PHASE	0.0019267435558602143	0.009484489617608928	True	4.922549027742553	-3.922549027742553			False	False
thymus	R-MMU-69239_SYNTHESIS_OF_DNA	0.003412439244623656	0.0038911652012825044	True	1.140288492289815	-0.1402884922898151			False	False
thymus	R-MMU-69242_S_PHASE	-0.07872270794659499	-0.07088964582600013	True	0.9004980605353571	0.09950193946464292			False	False
thymus	R-MMU-69275_G2_M_TRANSITION	-0.011092183905017922	-0.010457163353501801	True	0.9427506290056327	0.05724937099436733			False	False
thymus	R-MMU-69278_CELL_CYCLE_MITOTIC	-1.403842650591398	-0.8743842031877168	True	0.6228505757531759	0.37714942424682407	Mitotic cell cycle	aligned	True	True
thymus	R-MMU-69306_DNA_REPLICATION	0.0009787318372759867	0.0034093206917976513	True	3.4834063447721255	-2.4834063447721255			False	False
thymus	R-MMU-69473_G2_M_DNA_DAMAGE_CHECKPOINT	0.00212875440232975	-0.003442497219176095	False	1.6171415619427771	-0.6171415619427771			False	False
thymus	R-MMU-69481_G2_M_CHECKPOINTS	0.01820226814247311	0.02289071847849772	True	1.2575750614883316	-0.25757506148833165			False	False
thymus	R-MMU-69618_MITOTIC_SPINDLE_CHECKPOINT	-0.005679316967347669	-0.00639375218861691	True	1.125795976061342	-0.12579597606134207			False	False
thymus	R-MMU-69620_CELL_CYCLE_CHECKPOINTS	-0.11856536100179213	-0.08917684079697939	True	0.7521323263683352	0.24786767363166484			False	False
thymus	R-MMU-71291_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	0.23919141231182792	0.2821357183269874	True	1.1795394976771745	-0.17953949767717448			False	False
thymus	R-MMU-71387_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES	-0.013611876379928316	0.08459073080316946	False	6.214479800000574	-5.214479800000574			False	False
thymus	R-MMU-72649_TRANSLATION_INITIATION_COMPLEX_FORMATION	0.0013952210728673832	0.0033897017639791397	True	2.429508720802795	-1.429508720802795			False	False
thymus	R-MMU-72662_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	-0.0006158775915770611	0.0028187029190761153	False	4.576725891030292	-3.576725891030292			False	False
thymus	R-MMU-72689_FORMATION_OF_A_POOL_OF_FREE_40S_SUBUNITS	-0.10891903265232973	-0.23140511333451425	True	2.124560856807835	-1.1245608568078351			False	False
thymus	R-MMU-72706_GTP_HYDROLYSIS_AND_JOINING_OF_THE_60S_RIBOSOMAL_SUBUNIT	-0.003722253663154121	0.004362153729604606	False	1.1719119985789075	-0.1719119985789075			False	False
thymus	R-MMU-73857_RNA_POLYMERASE_II_TRANSCRIPTION	-0.09289509784946239	-0.05363259806941264	True	0.5773458375201338	0.4226541624798662			False	False
thymus	R-MMU-73884_BASE_EXCISION_REPAIR	-6.100207526881629e-06	-0.0006963134370083507	True	114.14586043834147	-113.14586043834147			False	False
thymus	R-MMU-73886_CHROMOSOME_MAINTENANCE	-0.1235108068261649	-0.063514675628323	True	0.514243872746428	0.485756127253572			False	False
thymus	R-MMU-73887_DEATH_RECEPTOR_SIGNALING	0.18254446668279573	0.1655000519999497	True	0.9066286971466311	0.09337130285336892			False	False
thymus	R-MMU-73894_DNA_REPAIR	-0.9934818824910393	-0.5860945402150803	True	0.5899398373984607	0.4100601626015393	DNA repair	complementary	False	True
thymus	R-MMU-73927_DEPURINATION	-0.0006929035009677423	0.004282012527726671	False	6.179810784252363	-5.179810784252363			False	False
thymus	R-MMU-73929_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	-0.0014083761408602152	-0.001596992771515409	True	1.1339248977478342	-0.13392489774783423			False	False
thymus	R-MMU-74160_GENE_EXPRESSION_TRANSCRIPTION	-0.07441428458781361	0.04703958301592534	False	0.6321310925245223	0.36786890747547774			False	False
thymus	R-MMU-76002_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.3800387377419355	0.05656795476034093	True	0.1488478650793575	0.8511521349206426			False	False
thymus	R-MMU-76005_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	-0.16594841326164875	-0.004099868457089203	True	0.024705680376858996	0.975294319623141			False	False
thymus	R-MMU-774815_NUCLEOSOME_ASSEMBLY	0.00705463754171147	0.0037013005303644453	True	0.524662040888709	0.47533795911129095			False	False
thymus	R-MMU-8856688_GOLGI_TO_ER_RETROGRADE_TRANSPORT	-0.6397508820250895	-0.45245639998156406	True	0.7072384152864987	0.29276158471350133			False	False
thymus	R-MMU-8856825_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	-0.009393163568458781	-0.0042758706252314605	True	0.4552109195233614	0.5447890804766387			False	False
thymus	R-MMU-8856828_CLATHRIN_MEDIATED_ENDOCYTOSIS	-0.11418179790322583	-0.04770803564037506	True	0.4178252271067736	0.5821747728932264			False	False
thymus	R-MMU-8878171_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	0.11148364684587812	-0.013219273326193524	False	0.11857589610849978	0.8814241038915003			False	False
thymus	R-MMU-8936459_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	-0.0030973381182795696	-0.008983521090050985	True	2.9004005203800363	-1.9004005203800363			False	False
thymus	R-MMU-8939211_ESR_MEDIATED_SIGNALING	-0.3913244475618279	-0.21337268252194302	True	0.5452577365185723	0.45474226348142766			False	False
thymus	R-MMU-8951664_NEDDYLATION	-0.41688382988709677	-0.23533464296814677	True	0.5645089257404914	0.4354910742595086			False	False
thymus	R-MMU-8953854_METABOLISM_OF_RNA	-0.1713674612903226	-0.03821938845554604	True	0.22302593600774986	0.7769740639922501			False	False
thymus	R-MMU-8953897_CELLULAR_RESPONSES_TO_STIMULI	0.15507026759856632	-0.08000293000198394	False	0.5159140513582476	0.48408594864175236			False	False
thymus	R-MMU-8957275_POST_TRANSLATIONAL_PROTEIN_PHOSPHORYLATION	0.3003458630824373	0.11157895607874578	True	0.37150155801586715	0.6284984419841328			False	False
thymus	R-MMU-8957322_METABOLISM_OF_STEROIDS	-0.5755728136146953	-0.25518014162613245	True	0.44334988656527696	0.556650113434723			False	False
thymus	R-MMU-8978868_FATTY_ACID_METABOLISM	0.1085434330107527	0.1737288710048611	True	1.6005470454177628	-0.6005470454177628			False	False
thymus	R-MMU-8980692_RHOA_GTPASE_CYCLE	-0.7627230309318995	-0.626373081962675	True	0.8212326841597647	0.1787673158402353	RHOA cytoskeletal cycle	complementary	True	True
thymus	R-MMU-9006925_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	0.23004859019713264	0.017875767077595577	True	0.0777043104775279	0.9222956895224721			False	False
thymus	R-MMU-9006931_SIGNALING_BY_NUCLEAR_RECEPTORS	0.05001987470967741	0.0897603856841892	True	1.7944944125744309	-0.7944944125744309			False	False
thymus	R-MMU-9006934_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	0.12142885405017921	-0.025112819797193348	False	0.20681097580658825	0.7931890241934118			False	False
thymus	R-MMU-9006936_SIGNALING_BY_TGFB_FAMILY_MEMBERS	0.014925374092724016	0.012501957134339874	True	0.8376310742143785	0.16236892578562145			False	False
thymus	R-MMU-9007101_RAB_REGULATION_OF_TRAFFICKING	0.08353512602867384	-0.011551994841739384	False	0.1382890694122387	0.8617109305877613			False	False
thymus	R-MMU-9009391_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	0.004251209224014336	-0.0022757140804768507	False	0.5353098284652142	0.46469017153478576			False	False
thymus	R-MMU-9012999_RHO_GTPASE_CYCLE	-0.6396393932401434	-0.3349359481441334	True	0.5236324586693905	0.47636754133060955			False	False
thymus	R-MMU-9013026_RHOB_GTPASE_CYCLE	0.014458479648745519	-0.004156819480703713	False	0.28750045521310236	0.7124995447868976			False	False
thymus	R-MMU-9013106_RHOC_GTPASE_CYCLE	-0.001028167718673835	-0.00409992909565772	True	3.9876072951852106	-2.9876072951852106			False	False
thymus	R-MMU-9013148_CDC42_GTPASE_CYCLE	0.009316459773189964	0.007206317409001424	True	0.7735038399177218	0.22649616008227824			False	False
thymus	R-MMU-9013149_RAC1_GTPASE_CYCLE	-0.2778369126910394	-0.20733372620030716	True	0.7462425499626348	0.25375745003736516			False	False
thymus	R-MMU-9013404_RAC2_GTPASE_CYCLE	-0.0018913463335842296	0.007251173627180437	False	3.8338687623852428	-2.8338687623852428			False	False
thymus	R-MMU-9013406_RHOQ_GTPASE_CYCLE	-0.02798340380784946	-0.03602294136968148	True	1.2872966282813993	-0.28729662828139935			False	False
thymus	R-MMU-9013423_RAC3_GTPASE_CYCLE	-0.0042557752133691755	-0.0019183429557094599	True	0.45076228408002844	0.5492377159199715			False	False
thymus	R-MMU-913531_INTERFERON_SIGNALING	-0.027003390107526882	-0.026075450543495426	True	0.9656361827038596	0.03436381729614035			False	False
thymus	R-MMU-936837_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.04426837814516129	0.04460216146318694	True	1.0075399942805932	-0.007539994280593154			False	False
thymus	R-MMU-937061_TRIF_TICAM1_MEDIATED_TLR4_SIGNALING	-0.0038634131831541216	-0.0005629081232439784	True	0.1457022835917373	0.8542977164082627			False	False
thymus	R-MMU-9612973_AUTOPHAGY	-0.14744605288530466	-0.13176351421914442	True	0.8936388030789854	0.10636119692101464			False	False
thymus	R-MMU-9648025_EML4_AND_NUDC_IN_MITOTIC_SPINDLE_FORMATION	0.003226345241756273	0.0017747475361832826	True	0.5500798591589016	0.44992014084109844			False	False
thymus	R-MMU-9670095_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE	0.0007343840439856632	-0.00041992776606493626	False	0.5718094905574149	0.4281905094425851			False	False
thymus	R-MMU-9675108_NERVOUS_SYSTEM_DEVELOPMENT	-0.03884917921146952	-0.09904141900323711	True	2.5493825355774034	-1.5493825355774034			False	False
thymus	R-MMU-9696270_RND2_GTPASE_CYCLE	0.0003068679362813622	-0.0004337903904185317	False	1.4136061123727062	-0.41360611237270617			False	False
thymus	R-MMU-9696273_RND1_GTPASE_CYCLE	0.01615607479569892	0.006765007601002671	True	0.41872841556809676	0.5812715844319032			False	False
thymus	R-MMU-9709957_SENSORY_PERCEPTION	-0.0763874863172043	-0.01667213855239415	True	0.21825745755216958	0.7817425424478304			False	False
thymus	R-MMU-9711123_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	0.002627452985555557	0.01320655919765052	True	5.026373172138067	-4.026373172138067			False	False
thymus	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	-0.045170577295698906	0.001248262419120926	False	0.02763441367927313	0.9723655863207269			False	False
thymus	R-MMU-9748784_DRUG_ADME	0.20671276666666666	0.07570781515689949	True	0.3662464412707592	0.6337535587292408			False	False
thymus	R-MMU-975138_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	-0.028408489926881716	-0.027551544922531573	True	0.9698348977169936	0.030165102283006395			False	False
thymus	R-MMU-975155_MYD88_DEPENDENT_CASCADE_INITIATED_ON_ENDOSOME	0.0023768507829820787	0.003471058989956512	True	1.4603604966743442	-0.4603604966743442			False	False
thymus	R-MMU-975871_MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	-0.001755912980179212	-0.003085570543820984	True	1.7572457055964497	-0.7572457055964497			False	False
thymus	R-MMU-9759476_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	-0.00865797374890681	-0.015509662372584795	True	1.7913732268526579	-0.7913732268526579			False	False
thymus	R-MMU-9764265_REGULATION_OF_CDH1_EXPRESSION_AND_FUNCTION	0.01127110984265233	0.009820353734526426	True	0.8712854254479957	0.1287145745520043			False	False
thymus	R-MMU-9764274_REGULATION_OF_EXPRESSION_AND_FUNCTION_OF_TYPE_I_CLASSICAL_CADHERINS	0.011198352896057353	0.017979690880796487	True	1.6055656619936192	-0.6055656619936192			False	False
thymus	R-MMU-9764560_REGULATION_OF_CDH1_GENE_TRANSCRIPTION	-0.018059305653405015	-0.015358791072920415	True	0.850464096886503	0.14953590311349696			False	False
thymus	R-MMU-9764725_NEGATIVE_REGULATION_OF_CDH1_GENE_TRANSCRIPTION	0.045454980878136195	0.029268234834911637	True	0.6438949982924672	0.3561050017075328			False	False
thymus	R-MMU-9769739_REGULATION_OF_CLOTTING_CASCADE	0.006653964682795709	-0.15795290701910242	False	23.738164319913015	-22.738164319913015			False	False
thymus	R-MMU-977606_REGULATION_OF_COMPLEMENT_CASCADE	0.32647994265232977	-0.20261030339501346	False	0.6205903546447699	0.37940964535523014			False	False
thymus	R-MMU-9818564_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES	0.004191024367204301	-0.0004117248254032729	False	0.09823966394113844	0.9017603360588615			False	False
thymus	R-MMU-983168_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	-0.13737563841397848	-0.13356661193960884	True	0.9722729115704545	0.02772708842954552			False	False
thymus	R-MMU-983169_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.13697053379928315	0.07482388913109476	True	0.546277268954371	0.453722731045629			False	False
thymus	R-MMU-983189_KINESINS	-0.0016049468528673834	-0.0005074975104312616	True	0.3162082965704261	0.683791703429574			False	False
thymus	R-MMU-983231_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.09338129718996413	0.020869150756658593	True	0.22348319615013273	0.7765168038498673			False	False
thymus	R-MMU-983695_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	-0.016375506819569893	-0.014685249997153642	True	0.8967814040175982	0.1032185959824018			False	False
thymus	R-MMU-983705_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	-0.12409565343548386	-0.16656735834475242	True	1.3422497382742675	-0.3422497382742675			False	False
thymus	R-MMU-983712_ION_CHANNEL_TRANSPORT	0.17513773508960573	0.1076431493933853	True	0.614619969467527	0.38538003053247305			False	False
thymus	R-MMU-9841922_MLL4_AND_MLL3_COMPLEXES_REGULATE_EXPRESSION_OF_PPARG_TARGET_GENES_IN_ADIPOGENESIS_AND_HEPATIC_STEATOSIS	0.011060143794892473	0.025723947585093183	True	2.32582397319033	-1.3258239731903299			False	False
thymus	R-MMU-9842860_REGULATION_OF_ENDOGENOUS_RETROELEMENTS	0.008762228084767024	0.0008646262683634342	True	0.09867653067221241	0.9013234693277876			False	False
thymus	R-MMU-9843940_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS	0.00131064655250896	0.0030660084373800266	True	2.33930988603357	-1.3393098860335702			False	False
thymus	R-MMU-9851695_EPIGENETIC_REGULATION_OF_ADIPOGENESIS_GENES_BY_MLL3_AND_MLL4_COMPLEXES	-0.8097883113799282	-0.6590092627340015	True	0.8138043652556677	0.18619563474433232			False	False
thymus	R-MMU-9855142_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI	-0.0013700904045878138	-0.00013576420285945186	True	0.09909141937264788	0.9009085806273521			False	False
thymus	R-MMU-9860931_RESPONSE_OF_ENDOTHELIAL_CELLS_TO_SHEAR_STRESS	0.0025622911883512543	0.001256353070044684	True	0.4903240801655739	0.5096759198344261			False	False
thymus	R-MMU-9909648_REGULATION_OF_PD_L1_CD274_EXPRESSION	-0.020735098894982075	-0.018172655208748983	True	0.8764199920525478	0.12358000794745216			False	False
thymus	R-MMU-9909649_REGULATION_OF_PD_L1_CD274_TRANSCRIPTION	0.009832170073476702	0.007359239265222682	True	0.7484857574906066	0.25151424250939336			False	False
thymus	R-MMU-9917777_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES	-0.00494302568405018	-0.001923309459656296	True	0.3890955828658347	0.6109044171341653			False	False
thymus	R-MMU-9932444_ATP_DEPENDENT_CHROMATIN_REMODELERS	0.16908311588243727	0.15646137301791171	True	0.9253518436855552	0.07464815631444477			False	False
thymus	R-MMU-9937848_CHD_CHROMATIN_REMODELERS	0.0013695555250896054	0.0076516283437241235	True	5.586942773439947	-4.586942773439947			False	False
thymus	R-MMU-9937850_NURD_COMPLEX_ASSEMBLY	0.0007613744141577058	-0.0024379222891274467	False	3.2020018584738943	-2.2020018584738943			False	False
thymus	R-MMU-9940951_INTERACTION_OF_NURD_COMPLEXES_WITH_TRANSCRIPTION_FACTORS	-0.1766714308422939	-0.06537332812082979	True	0.37002772779479787	0.6299722722052021			False	False
thymus	R-MMU-9943965_CHD3_CHD4_CHD5_SUBFAMILY	-0.006278505305878136	0.006807095452821435	False	1.0841904436153642	-0.08419044361536421			False	False
thymus	R-MMU-9958825_ACTIVATION_OF_STAT3_BY_CADHERIN_ENGAGEMENT	-0.01887495942562724	-0.01780873749170942	True	0.9435112992894613	0.056488700710538686			False	False
thymus	R-MMU-9958863_SLC_MEDIATED_TRANSPORT_OF_AMINO_ACIDS	-0.08365687797491039	0.024030836953080455	False	0.28725476655114435	0.7127452334488557			False	False
thymus	R-MMU-9975921_ASSEMBLY_OF_THE_9_0_PRIMARY_CILIUM	-0.10067527526881723	0.031050934032791647	False	0.30842661169667784	0.6915733883033222			False	False
skin	R-MMU-109581_APOPTOSIS	-0.1533411166236138	-0.126947225509023	True	0.8278746646969031	0.17212533530309693			False	False
skin	R-MMU-109582_HEMOSTASIS	0.11417389635090486	0.05746439283988984	True	0.5033058753051343	0.49669412469486574			False	False
skin	R-MMU-110330_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE	0.002319932889532744	0.001719824680795981	True	0.7413251859808624	0.2586748140191376			False	False
skin	R-MMU-110331_CLEAVAGE_OF_THE_DAMAGED_PURINE	-0.004398874138413845	-0.0038348536922671924	True	0.8717807265224395	0.12821927347756046			False	False
skin	R-MMU-111465_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	-0.18518497946548323	-0.1377575972298303	True	0.7438918514204174	0.25610814857958264			False	False
skin	R-MMU-112314_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	-0.2005555686843004	-0.1813767171094692	True	0.9043713834492368	0.09562861655076316			False	False
skin	R-MMU-112315_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	-0.07519463878642618	-0.03937976148771531	True	0.5237043773767549	0.4762956226232451			False	False
