gene_cluster	gene
9	ENSMUSG00000039637
9	ENSMUSG00000039652
9	ENSMUSG00000039656
9	ENSMUSG00000039678
9	ENSMUSG00000039686
9	ENSMUSG00000039745
9	ENSMUSG00000039789
9	ENSMUSG00000039826
9	ENSMUSG00000039849
9	ENSMUSG00000039917
9	ENSMUSG00000040093
9	ENSMUSG00000040254
9	ENSMUSG00000040321
9	ENSMUSG00000040365
9	ENSMUSG00000040447
9	ENSMUSG00000040472
9	ENSMUSG00000040524
9	ENSMUSG00000040532
9	ENSMUSG00000040599
9	ENSMUSG00000040613
9	ENSMUSG00000040652
9	ENSMUSG00000040843
9	ENSMUSG00000040945
9	ENSMUSG00000041025
9	ENSMUSG00000041037
9	ENSMUSG00000041044
9	ENSMUSG00000041075
9	ENSMUSG00000041147
9	ENSMUSG00000041215
9	ENSMUSG00000041229
9	ENSMUSG00000041238
9	ENSMUSG00000041272
9	ENSMUSG00000041278
9	ENSMUSG00000041324
9	ENSMUSG00000041353
9	ENSMUSG00000041632
9	ENSMUSG00000041654
9	ENSMUSG00000041688
9	ENSMUSG00000041712
9	ENSMUSG00000041765
9	ENSMUSG00000041777
9	ENSMUSG00000041779
9	ENSMUSG00000041840
9	ENSMUSG00000041845
9	ENSMUSG00000041870
9	ENSMUSG00000041939
9	ENSMUSG00000042046
9	ENSMUSG00000042185
9	ENSMUSG00000042348
9	ENSMUSG00000042349
9	ENSMUSG00000042429
9	ENSMUSG00000042447
9	ENSMUSG00000042501
9	ENSMUSG00000042502
9	ENSMUSG00000042569
9	ENSMUSG00000042594
9	ENSMUSG00000042647
9	ENSMUSG00000042807
9	ENSMUSG00000042810
9	ENSMUSG00000042901
9	ENSMUSG00000042997
9	ENSMUSG00000043085
9	ENSMUSG00000043090
9	ENSMUSG00000043267
9	ENSMUSG00000043702
9	ENSMUSG00000043789
9	ENSMUSG00000043909
9	ENSMUSG00000043929
9	ENSMUSG00000044224
9	ENSMUSG00000044465
9	ENSMUSG00000044468
9	ENSMUSG00000044469
9	ENSMUSG00000044496
9	ENSMUSG00000045038
9	ENSMUSG00000045094
9	ENSMUSG00000045435
9	ENSMUSG00000045503
9	ENSMUSG00000045639
9	ENSMUSG00000045691
9	ENSMUSG00000045780
9	ENSMUSG00000045854
9	ENSMUSG00000046314
9	ENSMUSG00000046402
9	ENSMUSG00000046562
9	ENSMUSG00000046792
9	ENSMUSG00000046909
9	ENSMUSG00000046982
9	ENSMUSG00000047084
9	ENSMUSG00000047248
9	ENSMUSG00000047284
9	ENSMUSG00000047379
9	ENSMUSG00000047789
9	ENSMUSG00000047793
9	ENSMUSG00000047921
9	ENSMUSG00000048039
9	ENSMUSG00000048100
9	ENSMUSG00000048106
9	ENSMUSG00000048332
9	ENSMUSG00000048351
9	ENSMUSG00000048424
9	ENSMUSG00000048495
9	ENSMUSG00000048697
9	ENSMUSG00000048787
9	ENSMUSG00000048799
9	ENSMUSG00000049657
9	ENSMUSG00000049672
9	ENSMUSG00000049755
9	ENSMUSG00000049807
9	ENSMUSG00000050148
9	ENSMUSG00000050567
9	ENSMUSG00000050891
9	ENSMUSG00000051065
9	ENSMUSG00000051098
9	ENSMUSG00000051166
9	ENSMUSG00000051185
9	ENSMUSG00000051236
9	ENSMUSG00000051329
9	ENSMUSG00000051579
9	ENSMUSG00000051786
9	ENSMUSG00000052253
9	ENSMUSG00000052331
9	ENSMUSG00000052566
9	ENSMUSG00000052676
9	ENSMUSG00000052698
9	ENSMUSG00000052837
9	ENSMUSG00000053333
9	ENSMUSG00000053916
9	ENSMUSG00000054142
9	ENSMUSG00000054364
9	ENSMUSG00000054405
9	ENSMUSG00000054435
9	ENSMUSG00000054484
9	ENSMUSG00000054499
9	ENSMUSG00000054580
9	ENSMUSG00000054612
9	ENSMUSG00000055013
9	ENSMUSG00000055240
9	ENSMUSG00000055254
9	ENSMUSG00000055312
9	ENSMUSG00000055320
9	ENSMUSG00000055401
9	ENSMUSG00000055652
9	ENSMUSG00000056019
9	ENSMUSG00000056025
9	ENSMUSG00000056121
9	ENSMUSG00000056131
9	ENSMUSG00000056167
9	ENSMUSG00000056305
9	ENSMUSG00000056941
9	ENSMUSG00000057101
9	ENSMUSG00000057130
9	ENSMUSG00000057229
9	ENSMUSG00000057411
9	ENSMUSG00000057421
9	ENSMUSG00000057469
9	ENSMUSG00000057531
9	ENSMUSG00000057691
9	ENSMUSG00000058240
9	ENSMUSG00000058396
9	ENSMUSG00000058444
9	ENSMUSG00000058503
9	ENSMUSG00000058979
9	ENSMUSG00000059060
9	ENSMUSG00000059409
9	ENSMUSG00000059423
9	ENSMUSG00000059429
9	ENSMUSG00000059475
9	ENSMUSG00000059810
9	ENSMUSG00000059820
9	ENSMUSG00000059897
9	ENSMUSG00000059995
9	ENSMUSG00000060121
9	ENSMUSG00000060181
9	ENSMUSG00000060224
9	ENSMUSG00000060279
9	ENSMUSG00000060477
9	ENSMUSG00000060679
9	ENSMUSG00000060681
9	ENSMUSG00000060860
9	ENSMUSG00000061360
9	ENSMUSG00000061544
9	ENSMUSG00000061653
9	ENSMUSG00000062110
9	ENSMUSG00000062169
9	ENSMUSG00000062209
9	ENSMUSG00000062519
9	ENSMUSG00000062619
9	ENSMUSG00000063253
9	ENSMUSG00000063268
9	ENSMUSG00000063317
9	ENSMUSG00000063410
9	ENSMUSG00000063800
9	ENSMUSG00000063801
9	ENSMUSG00000063849
9	ENSMUSG00000063972
9	ENSMUSG00000064037
9	ENSMUSG00000064068
9	ENSMUSG00000064210
9	ENSMUSG00000066613
9	ENSMUSG00000066640
9	ENSMUSG00000066979
9	ENSMUSG00000067148
9	ENSMUSG00000067787
9	ENSMUSG00000067873
9	ENSMUSG00000068184
9	ENSMUSG00000068391
9	ENSMUSG00000068394
9	ENSMUSG00000068566
9	ENSMUSG00000068663
9	ENSMUSG00000069170
9	ENSMUSG00000070002
9	ENSMUSG00000070284
9	ENSMUSG00000070426
9	ENSMUSG00000070697
9	ENSMUSG00000070815
9	ENSMUSG00000070934
9	ENSMUSG00000071302
9	ENSMUSG00000071649
9	ENSMUSG00000071669
9	ENSMUSG00000072872
9	ENSMUSG00000072889
9	ENSMUSG00000073147
9	ENSMUSG00000073435
9	ENSMUSG00000073973
9	ENSMUSG00000074030
9	ENSMUSG00000074102
9	ENSMUSG00000074158
9	ENSMUSG00000074238
9	ENSMUSG00000074457
9	ENSMUSG00000074466
9	ENSMUSG00000075324
9	ENSMUSG00000075415
9	ENSMUSG00000078681
9	ENSMUSG00000078877
9	ENSMUSG00000078879
9	ENSMUSG00000078931
9	ENSMUSG00000078945
9	ENSMUSG00000079043
9	ENSMUSG00000079227
9	ENSMUSG00000079363
9	ENSMUSG00000079487
9	ENSMUSG00000079562
9	ENSMUSG00000083282
9	ENSMUSG00000086429
9	ENSMUSG00000086841
9	ENSMUSG00000087174
9	ENSMUSG00000087380
9	ENSMUSG00000089682
9	ENSMUSG00000089824
9	ENSMUSG00000090035
9	ENSMUSG00000090100
9	ENSMUSG00000090290
9	ENSMUSG00000090523
9	ENSMUSG00000090619
9	ENSMUSG00000091382
9	ENSMUSG00000091512
9	ENSMUSG00000092558
9	ENSMUSG00000094145
9	ENSMUSG00000094870
9	ENSMUSG00000095253
9	ENSMUSG00000095567
9	ENSMUSG00000095959
9	ENSMUSG00000096010
9	ENSMUSG00000096433
9	ENSMUSG00000096727
9	ENSMUSG00000096910
9	ENSMUSG00000097039
9	ENSMUSG00000098188
9	ENSMUSG00000110195
9	ENSMUSG00000112449
9	ENSMUSG00000116953
9	ENSMUSG00000117924
9	ENSMUSG00000118664
9	ENSMUSG00000118665
9	ENSMUSG00000118669
10	ENSMUSG00000000120
10	ENSMUSG00000000157
10	ENSMUSG00000000276
10	ENSMUSG00000000339
10	ENSMUSG00000000776
10	ENSMUSG00000001300
10	ENSMUSG00000001436
10	ENSMUSG00000001473
10	ENSMUSG00000002083
10	ENSMUSG00000002105
10	ENSMUSG00000002109
10	ENSMUSG00000002210
10	ENSMUSG00000002233
10	ENSMUSG00000002617
10	ENSMUSG00000002668
10	ENSMUSG00000002797
10	ENSMUSG00000002844
10	ENSMUSG00000003279
10	ENSMUSG00000003283
10	ENSMUSG00000003348
10	ENSMUSG00000003752
10	ENSMUSG00000003824
10	ENSMUSG00000003848
10	ENSMUSG00000004110
10	ENSMUSG00000004151
10	ENSMUSG00000004359
10	ENSMUSG00000004508
10	ENSMUSG00000004631
10	ENSMUSG00000004665
10	ENSMUSG00000005233
10	ENSMUSG00000006335
10	ENSMUSG00000006575
10	ENSMUSG00000006763
10	ENSMUSG00000006850
10	ENSMUSG00000007050
10	ENSMUSG00000007080
10	ENSMUSG00000007570
10	ENSMUSG00000008384
10	ENSMUSG00000009406
10	ENSMUSG00000009585
10	ENSMUSG00000010067
10	ENSMUSG00000010538
10	ENSMUSG00000011658
10	ENSMUSG00000011832
10	ENSMUSG00000011837
10	ENSMUSG00000013089
10	ENSMUSG00000014232
10	ENSMUSG00000014301
10	ENSMUSG00000014329
10	ENSMUSG00000014503
10	ENSMUSG00000014592
10	ENSMUSG00000014633
10	ENSMUSG00000014773
10	ENSMUSG00000014776
10	ENSMUSG00000014778
10	ENSMUSG00000014907
10	ENSMUSG00000015377
10	ENSMUSG00000015468
10	ENSMUSG00000015843
10	ENSMUSG00000015942
10	ENSMUSG00000015944
10	ENSMUSG00000015950
10	ENSMUSG00000015968
10	ENSMUSG00000016239
10	ENSMUSG00000016493
10	ENSMUSG00000016495
10	ENSMUSG00000016637
10	ENSMUSG00000017146
10	ENSMUSG00000017405
10	ENSMUSG00000017723
10	ENSMUSG00000018347
10	ENSMUSG00000018398
10	ENSMUSG00000018411
10	ENSMUSG00000018651
10	ENSMUSG00000018654
10	ENSMUSG00000018727
10	ENSMUSG00000018809
10	ENSMUSG00000018923
10	ENSMUSG00000018931
10	ENSMUSG00000019539
10	ENSMUSG00000019774
10	ENSMUSG00000019813
10	ENSMUSG00000019850
10	ENSMUSG00000019874
10	ENSMUSG00000019891
10	ENSMUSG00000019927
10	ENSMUSG00000019975
10	ENSMUSG00000020037
10	ENSMUSG00000020099
10	ENSMUSG00000020142
10	ENSMUSG00000020183
10	ENSMUSG00000020231
10	ENSMUSG00000020241
10	ENSMUSG00000020284
10	ENSMUSG00000020308
10	ENSMUSG00000020319
10	ENSMUSG00000020330
10	ENSMUSG00000020420
10	ENSMUSG00000020439
10	ENSMUSG00000020453
10	ENSMUSG00000020513
10	ENSMUSG00000020525
10	ENSMUSG00000020607
10	ENSMUSG00000020652
10	ENSMUSG00000020737
10	ENSMUSG00000020876
10	ENSMUSG00000020973
10	ENSMUSG00000021007
10	ENSMUSG00000021013
10	ENSMUSG00000021028
10	ENSMUSG00000021047
10	ENSMUSG00000021066
10	ENSMUSG00000021115
10	ENSMUSG00000021186
10	ENSMUSG00000021196
10	ENSMUSG00000021208
10	ENSMUSG00000021223
10	ENSMUSG00000021268
10	ENSMUSG00000021287
10	ENSMUSG00000021306
10	ENSMUSG00000021368
10	ENSMUSG00000021423
10	ENSMUSG00000021481
10	ENSMUSG00000021483
10	ENSMUSG00000021608
10	ENSMUSG00000021643
10	ENSMUSG00000021692
10	ENSMUSG00000021694
10	ENSMUSG00000021752
10	ENSMUSG00000021804
10	ENSMUSG00000021811
10	ENSMUSG00000021943
10	ENSMUSG00000021951
10	ENSMUSG00000022025
10	ENSMUSG00000022041
10	ENSMUSG00000022057
10	ENSMUSG00000022070
10	ENSMUSG00000022092
10	ENSMUSG00000022178
10	ENSMUSG00000022220
10	ENSMUSG00000022223
10	ENSMUSG00000022305
10	ENSMUSG00000022309
10	ENSMUSG00000022313
10	ENSMUSG00000022324
10	ENSMUSG00000022325
10	ENSMUSG00000022359
10	ENSMUSG00000022372
10	ENSMUSG00000022386
10	ENSMUSG00000022428
10	ENSMUSG00000022434
10	ENSMUSG00000022504
10	ENSMUSG00000022540
10	ENSMUSG00000022560
10	ENSMUSG00000022673
10	ENSMUSG00000022701
10	ENSMUSG00000022763
10	ENSMUSG00000022787
10	ENSMUSG00000022831
10	ENSMUSG00000022849
10	ENSMUSG00000022856
10	ENSMUSG00000022863
10	ENSMUSG00000022899
10	ENSMUSG00000022960
10	ENSMUSG00000022964
10	ENSMUSG00000022972
10	ENSMUSG00000023008
10	ENSMUSG00000023050
10	ENSMUSG00000023072
10	ENSMUSG00000023140
10	ENSMUSG00000023147
10	ENSMUSG00000023284
10	ENSMUSG00000023330
10	ENSMUSG00000023336
10	ENSMUSG00000023349
10	ENSMUSG00000023828
10	ENSMUSG00000023886
10	ENSMUSG00000023913
10	ENSMUSG00000023919
10	ENSMUSG00000024011
10	ENSMUSG00000024044
10	ENSMUSG00000024053
10	ENSMUSG00000024107
10	ENSMUSG00000024142
10	ENSMUSG00000024145
10	ENSMUSG00000024211
10	ENSMUSG00000024232
10	ENSMUSG00000024235
10	ENSMUSG00000024273
10	ENSMUSG00000024397
10	ENSMUSG00000024430
10	ENSMUSG00000024446
10	ENSMUSG00000024501
10	ENSMUSG00000024505
10	ENSMUSG00000024538
10	ENSMUSG00000024556
10	ENSMUSG00000024590
10	ENSMUSG00000024659
10	ENSMUSG00000024663
10	ENSMUSG00000024678
10	ENSMUSG00000024691
10	ENSMUSG00000024697
10	ENSMUSG00000024737
10	ENSMUSG00000024831
10	ENSMUSG00000024862
10	ENSMUSG00000024889
10	ENSMUSG00000024906
10	ENSMUSG00000024963
10	ENSMUSG00000024965
10	ENSMUSG00000025001
10	ENSMUSG00000025014
10	ENSMUSG00000025049
10	ENSMUSG00000025094
10	ENSMUSG00000025104
10	ENSMUSG00000025145
10	ENSMUSG00000025154
10	ENSMUSG00000025169
10	ENSMUSG00000025171
10	ENSMUSG00000025188
10	ENSMUSG00000025218
10	ENSMUSG00000025225
10	ENSMUSG00000025231
10	ENSMUSG00000025235
10	ENSMUSG00000025243
10	ENSMUSG00000025351
10	ENSMUSG00000025375
10	ENSMUSG00000025395
10	ENSMUSG00000025408
10	ENSMUSG00000025470
10	ENSMUSG00000025505
10	ENSMUSG00000025521
10	ENSMUSG00000025578
10	ENSMUSG00000025588
10	ENSMUSG00000025645
10	ENSMUSG00000025790
10	ENSMUSG00000025816
10	ENSMUSG00000025857
10	ENSMUSG00000025887
10	ENSMUSG00000025893
10	ENSMUSG00000025986
10	ENSMUSG00000026042
10	ENSMUSG00000026058
10	ENSMUSG00000026068
10	ENSMUSG00000026177
10	ENSMUSG00000026180
10	ENSMUSG00000026200
10	ENSMUSG00000026213
10	ENSMUSG00000026278
10	ENSMUSG00000026321
10	ENSMUSG00000026358
10	ENSMUSG00000026360
10	ENSMUSG00000026390
10	ENSMUSG00000026426
10	ENSMUSG00000026456
10	ENSMUSG00000026495
10	ENSMUSG00000026604
10	ENSMUSG00000026632
10	ENSMUSG00000026639
10	ENSMUSG00000026707
10	ENSMUSG00000026779
10	ENSMUSG00000026798
10	ENSMUSG00000026799
10	ENSMUSG00000026816
10	ENSMUSG00000026857
10	ENSMUSG00000026893
10	ENSMUSG00000026979
10	ENSMUSG00000026988
10	ENSMUSG00000027030
10	ENSMUSG00000027166
10	ENSMUSG00000027188
10	ENSMUSG00000027203
10	ENSMUSG00000027217
10	ENSMUSG00000027242
10	ENSMUSG00000027281
10	ENSMUSG00000027300
10	ENSMUSG00000027314
10	ENSMUSG00000027360
10	ENSMUSG00000027384
10	ENSMUSG00000027399
10	ENSMUSG00000027412
10	ENSMUSG00000027438
10	ENSMUSG00000027556
10	ENSMUSG00000027569
10	ENSMUSG00000027624
10	ENSMUSG00000027641
10	ENSMUSG00000027699
10	ENSMUSG00000027827
10	ENSMUSG00000027864
10	ENSMUSG00000027896
10	ENSMUSG00000027953
10	ENSMUSG00000027956
10	ENSMUSG00000027995
10	ENSMUSG00000028018
10	ENSMUSG00000028019
10	ENSMUSG00000028069
10	ENSMUSG00000028101
10	ENSMUSG00000028188
10	ENSMUSG00000028369
10	ENSMUSG00000028389
10	ENSMUSG00000028391
10	ENSMUSG00000028438
10	ENSMUSG00000028439
10	ENSMUSG00000028497
10	ENSMUSG00000028536
10	ENSMUSG00000028551
10	ENSMUSG00000028576
10	ENSMUSG00000028633
10	ENSMUSG00000028643
10	ENSMUSG00000028644
10	ENSMUSG00000028848
10	ENSMUSG00000028884
10	ENSMUSG00000028923
10	ENSMUSG00000028990
10	ENSMUSG00000029007
10	ENSMUSG00000029016
10	ENSMUSG00000029070
10	ENSMUSG00000029097
10	ENSMUSG00000029156
10	ENSMUSG00000029171
10	ENSMUSG00000029177
10	ENSMUSG00000029272
10	ENSMUSG00000029376
10	ENSMUSG00000029389
10	ENSMUSG00000029413
10	ENSMUSG00000029420
10	ENSMUSG00000029446
10	ENSMUSG00000029468
10	ENSMUSG00000029484
10	ENSMUSG00000029521
10	ENSMUSG00000029524
10	ENSMUSG00000029530
10	ENSMUSG00000029553
10	ENSMUSG00000029557
10	ENSMUSG00000029591
10	ENSMUSG00000029596
10	ENSMUSG00000029610
10	ENSMUSG00000029627
10	ENSMUSG00000029703
10	ENSMUSG00000029718
10	ENSMUSG00000029725
10	ENSMUSG00000029754
10	ENSMUSG00000029863
10	ENSMUSG00000030008
10	ENSMUSG00000030031
10	ENSMUSG00000030060
10	ENSMUSG00000030166
10	ENSMUSG00000030187
10	ENSMUSG00000030245
10	ENSMUSG00000030247
10	ENSMUSG00000030256
10	ENSMUSG00000030364
10	ENSMUSG00000030471
10	ENSMUSG00000030587
10	ENSMUSG00000030590
10	ENSMUSG00000030610
10	ENSMUSG00000030649
10	ENSMUSG00000030707
10	ENSMUSG00000030775
10	ENSMUSG00000030806
10	ENSMUSG00000030924
10	ENSMUSG00000031075
10	ENSMUSG00000031093
10	ENSMUSG00000031214
10	ENSMUSG00000031274
10	ENSMUSG00000031286
10	ENSMUSG00000031343
10	ENSMUSG00000031367
10	ENSMUSG00000031389
10	ENSMUSG00000031434
10	ENSMUSG00000031450
10	ENSMUSG00000031480
10	ENSMUSG00000031487
10	ENSMUSG00000031661
10	ENSMUSG00000031697
10	ENSMUSG00000031776
10	ENSMUSG00000031792
10	ENSMUSG00000031851
10	ENSMUSG00000031875
10	ENSMUSG00000031921
10	ENSMUSG00000031925
10	ENSMUSG00000031949
10	ENSMUSG00000032006
10	ENSMUSG00000032077
10	ENSMUSG00000032085
10	ENSMUSG00000032103
10	ENSMUSG00000032135
10	ENSMUSG00000032324
10	ENSMUSG00000032375
10	ENSMUSG00000032397
10	ENSMUSG00000032463
10	ENSMUSG00000032567
10	ENSMUSG00000032715
10	ENSMUSG00000032939
10	ENSMUSG00000033032
10	ENSMUSG00000033055
10	ENSMUSG00000033059
10	ENSMUSG00000033066
10	ENSMUSG00000033099
10	ENSMUSG00000033157
10	ENSMUSG00000033220
10	ENSMUSG00000033222
10	ENSMUSG00000033256
10	ENSMUSG00000033294
10	ENSMUSG00000033350
10	ENSMUSG00000033420
10	ENSMUSG00000033434
10	ENSMUSG00000033538
10	ENSMUSG00000033540
10	ENSMUSG00000033569
10	ENSMUSG00000033632
10	ENSMUSG00000033697
10	ENSMUSG00000033721
10	ENSMUSG00000033752
10	ENSMUSG00000033763
10	ENSMUSG00000033777
10	ENSMUSG00000033809
10	ENSMUSG00000033854
10	ENSMUSG00000033961
10	ENSMUSG00000033970
10	ENSMUSG00000034110
10	ENSMUSG00000034194
10	ENSMUSG00000034292
10	ENSMUSG00000034353
10	ENSMUSG00000034361
10	ENSMUSG00000034438
10	ENSMUSG00000034442
10	ENSMUSG00000034613
10	ENSMUSG00000034684
10	ENSMUSG00000034800
10	ENSMUSG00000034837
10	ENSMUSG00000034930
10	ENSMUSG00000035004
10	ENSMUSG00000035125
10	ENSMUSG00000035158
10	ENSMUSG00000035208
10	ENSMUSG00000035239
10	ENSMUSG00000035266
10	ENSMUSG00000035305
10	ENSMUSG00000035351
10	ENSMUSG00000035578
10	ENSMUSG00000035601
10	ENSMUSG00000035778
10	ENSMUSG00000035861
10	ENSMUSG00000035891
10	ENSMUSG00000035910
10	ENSMUSG00000036158
10	ENSMUSG00000036172
10	ENSMUSG00000036246
10	ENSMUSG00000036249
10	ENSMUSG00000036315
10	ENSMUSG00000036334
10	ENSMUSG00000036381
10	ENSMUSG00000036390
10	ENSMUSG00000036430
10	ENSMUSG00000036466
10	ENSMUSG00000036545
10	ENSMUSG00000036613
10	ENSMUSG00000036615
10	ENSMUSG00000036661
10	ENSMUSG00000036678
10	ENSMUSG00000036873
10	ENSMUSG00000036992
10	ENSMUSG00000037012
10	ENSMUSG00000037085
10	ENSMUSG00000037148
10	ENSMUSG00000037190
10	ENSMUSG00000037211
10	ENSMUSG00000037214
10	ENSMUSG00000037216
10	ENSMUSG00000037325
10	ENSMUSG00000037341
10	ENSMUSG00000037349
10	ENSMUSG00000037375
10	ENSMUSG00000037379
10	ENSMUSG00000037408
10	ENSMUSG00000037419
10	ENSMUSG00000037447
10	ENSMUSG00000037493
10	ENSMUSG00000037499
10	ENSMUSG00000037552
10	ENSMUSG00000037570
10	ENSMUSG00000037606
10	ENSMUSG00000037617
10	ENSMUSG00000037752
10	ENSMUSG00000037762
10	ENSMUSG00000037788
10	ENSMUSG00000037890
10	ENSMUSG00000037991
10	ENSMUSG00000038000
10	ENSMUSG00000038022
10	ENSMUSG00000038034
10	ENSMUSG00000038046
10	ENSMUSG00000038070
10	ENSMUSG00000038074
10	ENSMUSG00000038187
10	ENSMUSG00000038425
10	ENSMUSG00000038473
10	ENSMUSG00000038517
10	ENSMUSG00000038528
10	ENSMUSG00000038530
10	ENSMUSG00000038543
10	ENSMUSG00000038544
10	ENSMUSG00000038593
10	ENSMUSG00000038679
10	ENSMUSG00000038930
10	ENSMUSG00000038936
10	ENSMUSG00000038954
10	ENSMUSG00000039086
10	ENSMUSG00000039096
10	ENSMUSG00000039231
10	ENSMUSG00000039345
10	ENSMUSG00000039405
10	ENSMUSG00000039478
10	ENSMUSG00000039483
10	ENSMUSG00000039485
10	ENSMUSG00000039706
10	ENSMUSG00000039715
10	ENSMUSG00000039725
10	ENSMUSG00000039737
10	ENSMUSG00000039810
10	ENSMUSG00000039908
10	ENSMUSG00000039936
10	ENSMUSG00000039981
10	ENSMUSG00000039983
10	ENSMUSG00000039985
10	ENSMUSG00000040124
10	ENSMUSG00000040177
10	ENSMUSG00000040204
10	ENSMUSG00000040272
10	ENSMUSG00000040302
10	ENSMUSG00000040312
10	ENSMUSG00000040552
10	ENSMUSG00000040586
10	ENSMUSG00000040591
10	ENSMUSG00000040618
10	ENSMUSG00000040621
10	ENSMUSG00000040658
10	ENSMUSG00000040701
10	ENSMUSG00000040711
10	ENSMUSG00000040724
10	ENSMUSG00000040936
10	ENSMUSG00000040957
10	ENSMUSG00000040987
10	ENSMUSG00000040990
10	ENSMUSG00000041078
10	ENSMUSG00000041112
10	ENSMUSG00000041313
10	ENSMUSG00000041346
10	ENSMUSG00000041378
10	ENSMUSG00000041506
10	ENSMUSG00000041633
10	ENSMUSG00000041731
10	ENSMUSG00000041773
10	ENSMUSG00000041775
10	ENSMUSG00000041837
10	ENSMUSG00000041859
10	ENSMUSG00000042138
10	ENSMUSG00000042216
10	ENSMUSG00000042246
10	ENSMUSG00000042272
10	ENSMUSG00000042292
10	ENSMUSG00000042303
10	ENSMUSG00000042345
10	ENSMUSG00000042404
10	ENSMUSG00000042564
10	ENSMUSG00000042616
10	ENSMUSG00000042622
10	ENSMUSG00000042644
10	ENSMUSG00000042814
10	ENSMUSG00000042831
10	ENSMUSG00000042851
10	ENSMUSG00000042873
10	ENSMUSG00000042992
10	ENSMUSG00000043008
10	ENSMUSG00000043079
10	ENSMUSG00000043153
10	ENSMUSG00000043301
10	ENSMUSG00000043418
10	ENSMUSG00000043631
10	ENSMUSG00000043872
10	ENSMUSG00000043939
10	ENSMUSG00000044134
10	ENSMUSG00000044149
10	ENSMUSG00000044155
10	ENSMUSG00000044348
10	ENSMUSG00000044378
10	ENSMUSG00000044583
10	ENSMUSG00000044636
10	ENSMUSG00000044641
10	ENSMUSG00000044730
10	ENSMUSG00000044811
10	ENSMUSG00000044827
10	ENSMUSG00000044906
10	ENSMUSG00000044982
10	ENSMUSG00000045064
10	ENSMUSG00000045087
10	ENSMUSG00000045100
10	ENSMUSG00000045211
10	ENSMUSG00000045284
10	ENSMUSG00000045314
10	ENSMUSG00000045575
10	ENSMUSG00000045598
10	ENSMUSG00000045664
10	ENSMUSG00000046010
10	ENSMUSG00000046080
10	ENSMUSG00000046441
10	ENSMUSG00000046541
10	ENSMUSG00000046658
10	ENSMUSG00000046806
10	ENSMUSG00000046840
10	ENSMUSG00000046916
10	ENSMUSG00000047003
10	ENSMUSG00000047037
10	ENSMUSG00000047067
10	ENSMUSG00000047109
10	ENSMUSG00000047155
10	ENSMUSG00000047228
10	ENSMUSG00000047696
10	ENSMUSG00000047747
10	ENSMUSG00000047777
10	ENSMUSG00000047875
10	ENSMUSG00000048080
10	ENSMUSG00000048153
10	ENSMUSG00000048388
10	ENSMUSG00000048537
10	ENSMUSG00000048550
10	ENSMUSG00000048647
10	ENSMUSG00000048796
10	ENSMUSG00000048924
10	ENSMUSG00000048965
10	ENSMUSG00000049103
10	ENSMUSG00000049288
10	ENSMUSG00000049300
10	ENSMUSG00000049372
10	ENSMUSG00000049489
10	ENSMUSG00000049685
10	ENSMUSG00000049686
10	ENSMUSG00000049690
10	ENSMUSG00000049717
10	ENSMUSG00000049744
10	ENSMUSG00000050097
10	ENSMUSG00000050240
10	ENSMUSG00000050493
10	ENSMUSG00000050545
10	ENSMUSG00000050549
10	ENSMUSG00000050555
10	ENSMUSG00000050556
10	ENSMUSG00000050558
10	ENSMUSG00000050796
10	ENSMUSG00000050919
10	ENSMUSG00000050973
10	ENSMUSG00000051000
10	ENSMUSG00000051034
10	ENSMUSG00000051118
10	ENSMUSG00000051149
10	ENSMUSG00000051184
10	ENSMUSG00000051235
10	ENSMUSG00000051413
10	ENSMUSG00000051435
10	ENSMUSG00000051509
10	ENSMUSG00000051855
10	ENSMUSG00000051934
10	ENSMUSG00000052160
10	ENSMUSG00000052397
10	ENSMUSG00000052417
10	ENSMUSG00000052423
10	ENSMUSG00000052560
10	ENSMUSG00000052625
10	ENSMUSG00000052713
10	ENSMUSG00000052726
10	ENSMUSG00000052776
10	ENSMUSG00000052794
10	ENSMUSG00000052798
10	ENSMUSG00000052889
10	ENSMUSG00000053091
10	ENSMUSG00000053158
10	ENSMUSG00000053553
10	ENSMUSG00000053600
10	ENSMUSG00000053716
10	ENSMUSG00000054381
10	ENSMUSG00000054423
10	ENSMUSG00000054690
10	ENSMUSG00000054708
10	ENSMUSG00000054716
10	ENSMUSG00000054717
10	ENSMUSG00000054770
10	ENSMUSG00000054792
10	ENSMUSG00000054892
10	ENSMUSG00000054894
10	ENSMUSG00000054932
10	ENSMUSG00000054942
10	ENSMUSG00000055022
10	ENSMUSG00000055148
10	ENSMUSG00000055334
10	ENSMUSG00000055546
10	ENSMUSG00000055707
10	ENSMUSG00000055833
10	ENSMUSG00000055835
10	ENSMUSG00000055960
10	ENSMUSG00000056014
10	ENSMUSG00000056054
10	ENSMUSG00000056124
10	ENSMUSG00000056220
10	ENSMUSG00000056258
10	ENSMUSG00000056476
10	ENSMUSG00000056643
10	ENSMUSG00000056708
10	ENSMUSG00000056812
10	ENSMUSG00000056966
10	ENSMUSG00000056995
10	ENSMUSG00000057050
10	ENSMUSG00000057147
10	ENSMUSG00000057156
10	ENSMUSG00000057203
10	ENSMUSG00000057207
10	ENSMUSG00000057234
10	ENSMUSG00000057265
10	ENSMUSG00000057329
10	ENSMUSG00000057594
10	ENSMUSG00000057667
10	ENSMUSG00000057981
10	ENSMUSG00000058070
10	ENSMUSG00000058163
10	ENSMUSG00000058173
