gene	gene_cluster	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10
ENSMUSG00000037315	0	2.3553894	-0.7320091	0.48478264	-0.0038775355	0.13027938	-0.008430659	0.0625467	0.10691376	-0.03341439	0.09459148
ENSMUSG00000004951	1	3.1419337	2.1147997	-2.3801682	-0.82334733	-2.0650892	0.12955837	0.4915342	-0.647697	0.5995643	-0.21393445
ENSMUSG00000078768	1	3.7380917	0.405352	0.25904685	0.45315278	-0.2390455	-0.003831867	-0.2065412	-0.031450547	-0.04041245	-0.024118708
ENSMUSG00000001138	0	2.0782645	-1.0267794	-1.0773083	-0.15666363	0.54286253	0.55426157	0.36773348	-0.08824645	0.22754535	0.0016876614
ENSMUSG00000042808	1	3.8033326	0.46654552	0.28356695	0.4763294	-0.20999546	-0.01797924	-0.22511967	-0.03154648	-0.043518722	-0.029033875
ENSMUSG00000030621	0	1.8037934	-1.3313593	1.0753535	-0.24500729	0.17600058	0.12397594	0.3291101	0.09215369	-0.14523204	0.18222544
ENSMUSG00000031877	9	-7.1302443	-4.562316	-1.6625279	-1.1690919	0.9790596	1.8618975	0.7266231	0.5000031	-0.42016914	-0.12846904
ENSMUSG00000023336	1	3.1452177	0.20343925	0.29881382	-0.20907222	0.027686525	0.16157712	0.06300144	0.0021060603	0.0067901546	0.04986048
ENSMUSG00000022179	1	3.340528	0.14355066	-0.05499023	0.22265746	-0.11255724	0.0822777	-0.06831573	-0.041291077	0.05042135	-0.011342692
ENSMUSG00000066867	1	3.8437967	0.4762184	0.26725373	0.52017623	-0.2494353	-0.01607185	-0.23920192	-0.037354115	-0.048444107	-0.03473287
ENSMUSG00000070407	11	-14.572768	0.36545774	-2.3352222	-0.74984854	2.3630247	-0.53930837	-0.698433	0.16603494	-0.10124403	-0.22720979
ENSMUSG00000013936	7	6.363282	12.831956	0.9325466	-7.8510947	6.5189447	3.0068486	2.7294588	-1.4829797	0.2997999	0.00632912
ENSMUSG00000043252	9	-10.560774	-5.5373697	0.19606169	-0.46770775	0.23248446	0.5845338	0.5283859	0.24507427	-0.43952477	-0.13519476
ENSMUSG00000064563	14	-0.61678594	-2.744173	2.8528779	-0.22858293	-1.9138194	-0.64099807	0.42826226	0.25915128	-0.512426	0.47876352
ENSMUSG00000066235	1	3.462308	0.29694346	0.03031293	0.20957199	-0.072832696	0.061126597	-0.093337245	-0.036911972	0.040194508	-0.012881354
ENSMUSG00000000148	0	2.4238648	-0.49474424	-0.5735859	-0.16718861	0.4573968	0.2394219	0.19773474	-0.027801296	0.1989274	0.011261231
ENSMUSG00000042433	1	3.8527422	0.4728685	0.27012384	0.52893764	-0.26702395	-0.010473171	-0.24009758	-0.039166853	-0.052785072	-0.034975994
ENSMUSG00000025855	1	3.8018823	0.42513946	0.25172696	0.5057812	-0.26530826	0.0010148105	-0.22219062	-0.039884653	-0.047396112	-0.03127993
ENSMUSG00000031533	14	-1.0678934	-1.3239334	-0.6870447	-1.2253457	0.33280376	-0.49299526	0.546566	0.15794693	0.3171036	0.066484675
ENSMUSG00000071454	14	-0.5483045	-1.4069141	-0.6250789	-0.41643047	0.774034	-1.0625985	0.35167092	0.035014406	0.46957567	0.011413941
ENSMUSG00000038305	1	3.446403	0.25735995	0.31460866	0.23138496	-0.050856493	0.0022848547	-0.13201603	0.011191293	-0.020789085	0.009814396
ENSMUSG00000028433	0	2.6811397	0.18037347	-1.6685473	-0.5095855	0.18186297	0.5774809	0.39507177	-0.23186286	0.39750955	-0.0709727
ENSMUSG00000021140	10	-9.8256445	-1.1191617	-3.275735	-1.3998502	2.5275733	0.080974005	0.07378207	0.4230412	-0.10055355	-0.26684907
ENSMUSG00000028295	0	1.6102276	-0.8292249	1.115544	-0.3389636	-0.8450658	-0.29820842	0.17173295	0.14202647	-0.13047087	0.19365667
ENSMUSG00000022686	1	3.7464523	0.34207296	0.28198197	0.493218	-0.22584942	0.016008308	-0.20932482	-0.029961275	-0.05543542	-0.022571152
ENSMUSG00000026678	3	-13.982931	5.410048	12.460674	-7.551035	2.541433	0.80522364	-1.112903	0.44916248	0.2446739	-0.38621897
ENSMUSG00000049719	1	3.8422575	0.47000286	0.27101883	0.52289695	-0.25640967	-0.014809113	-0.23878135	-0.03750835	-0.050408732	-0.034291867
ENSMUSG00000041623	1	3.2071545	0.14764501	0.017582206	0.11174779	0.085572466	0.019498328	-0.057587445	-0.005430888	0.0714076	0.0018903514
ENSMUSG00000099681	1	3.2696092	0.40203413	0.25179136	-0.030114306	0.18115763	-0.059484776	-0.084557205	0.035108376	0.054079946	0.017708384
ENSMUSG00000052221	1	3.7571394	0.3771097	0.30042142	0.50864536	-0.24803375	-0.017635524	-0.22270465	-0.028953623	-0.053984746	-0.025330817
ENSMUSG00000029250	10	-11.079251	-0.25311288	-1.5364271	-2.1614194	-0.040067703	-1.2493247	-0.09647027	0.41805422	-0.13270141	-0.2418818
ENSMUSG00000087252	1	3.8385274	0.46955332	0.26929972	0.5172534	-0.26391578	-0.011973843	-0.23633046	-0.037955757	-0.050540432	-0.033666473
ENSMUSG00000040035	0	2.8196604	-1.3756098	-0.068887055	0.8058538	-0.85353935	0.43310726	0.0740674	-0.11317313	-0.14103672	0.029430201
ENSMUSG00000046743	0	2.0676491	-0.9498716	0.275905	-0.25346807	0.39688158	0.20798762	0.21501243	0.09971435	0.00042668218	0.106745474
ENSMUSG00000031796	0	0.218155	-1.1488217	-0.19164395	-0.9458134	1.2368481	-0.28780994	0.44358286	0.16062708	0.2890833	0.07985091
ENSMUSG00000014767	0	0.5906854	-1.800154	0.38730475	-0.1924439	0.7484488	-0.39637345	0.28101894	0.15765938	0.11373927	0.11625136
ENSMUSG00000085112	0	2.3470857	-0.5950566	0.45295718	0.14042869	0.56334543	-0.31241265	-0.027140653	0.11377824	0.06966799	0.05687777
ENSMUSG00000059874	1	3.8549614	0.47738406	0.26855004	0.5275518	-0.26563436	-0.010609662	-0.24027789	-0.03937993	-0.052118782	-0.035235245
ENSMUSG00000020474	1	3.5622833	0.21065915	-0.11295134	0.37671432	-0.23299557	0.12368135	-0.103955686	-0.08035241	0.0333258	-0.03333834
ENSMUSG00000020803	3	-12.058834	3.4201994	9.2880945	-6.0232663	-5.735568	-1.6920034	-0.004491837	0.16229625	-0.14680766	0.39532486
ENSMUSG00000060657	11	-15.32037	-1.8319702	-2.2918112	0.5754501	1.7691331	-0.29650742	-0.49417317	-0.07745226	-0.23031086	-0.2202323
ENSMUSG00000028453	1	3.5191603	0.23942247	0.1303887	0.34670982	-0.14691965	0.02725687	-0.14005245	-0.029512215	0.0026561024	-0.014575684
ENSMUSG00000003814	6	-20.414642	16.836292	-3.7307842	0.72956276	-1.2246447	-3.1003458	-0.58317816	-0.2649442	-0.48623985	1.0465412
ENSMUSG00000003226	4	-19.177742	-2.1295383	5.104332	1.0113257	3.426753	-0.80344576	-0.8383903	-0.5745977	0.026687646	-0.38183382
ENSMUSG00000056413	1	3.709962	0.38497826	0.23111865	0.42928132	-0.23613542	0.011151926	-0.1920906	-0.033993807	-0.033942956	-0.022514485
ENSMUSG00000039148	0	1.6021147	-0.18985716	-2.5679736	-0.7723058	0.2722202	0.6209232	0.619005	-0.25666508	0.5520777	-0.09531531
ENSMUSG00000028256	0	1.0879194	-1.9160075	0.37337932	0.0072751995	0.8360037	-0.08152437	0.2590385	0.14578067	0.030728	0.11912568
ENSMUSG00000113591	1	3.8471138	0.47340915	0.26933917	0.5246894	-0.2629235	-0.013239694	-0.239246	-0.03853254	-0.05102466	-0.034723002
ENSMUSG00000040105	0	1.9390211	-1.0991627	-0.15843341	-0.25006118	0.40415582	0.33831343	0.2816396	0.05356122	0.06292934	0.079883225
ENSMUSG00000074874	1	3.0665157	0.10192087	0.569759	0.19752838	-0.34386432	-0.22981189	-0.11447919	0.039141092	-0.029831843	0.038861856
ENSMUSG00000020288	8	-5.6601567	-0.5030714	-3.6158066	-1.1842037	-1.1558379	-1.7461648	0.31070063	0.1549486	0.37654185	-0.14310883
ENSMUSG00000065601	1	3.858557	0.48110196	0.26733413	0.52788067	-0.26767454	-0.009848901	-0.24071552	-0.039861076	-0.052233752	-0.03554144
ENSMUSG00000074698	11	-15.967834	-0.27801338	-0.4186657	-0.78910214	1.9711126	-0.16149063	-0.7680405	0.04923839	-0.08196074	-0.32871434
ENSMUSG00000009894	8	-6.9861217	-0.26412582	-6.0639052	-0.9637125	-4.371187	-0.8444267	0.39298263	0.013925156	0.08380058	-0.20781988
ENSMUSG00000020177	1	3.8256052	0.46025747	0.2756312	0.5157652	-0.25114638	-0.018616384	-0.23662823	-0.03494152	-0.049479097	-0.032658413
ENSMUSG00000049871	1	3.5284328	0.2441254	0.25580615	0.34748405	-0.09898237	0.0022675304	-0.15380558	-0.010991751	-0.019275147	-0.0058581014
ENSMUSG00000019978	9	-3.8376284	-0.5525131	4.353825	-4.4100533	1.6275634	0.397978	0.74972147	0.8574728	-0.42751417	0.38107046
ENSMUSG00000038370	0	0.31764615	1.0500594	2.2861803	-4.3820906	2.1910646	1.8477271	1.1020966	0.52479035	-0.37014988	0.36363682
ENSMUSG00000055341	14	-1.3294444	-5.0470695	3.738171	0.7426285	-0.30367127	-0.21576293	0.54957753	0.3237571	-0.7953584	0.5412582
ENSMUSG00000035551	1	3.8164032	0.45242697	0.27405626	0.5125103	-0.24071181	-0.019568766	-0.23456463	-0.03416153	-0.047568593	-0.03215572
ENSMUSG00000022332	14	0.33195782	-1.8530556	0.37246975	-1.1921645	0.2141974	0.66863793	0.70733386	0.17004295	-0.098774634	0.20900656
ENSMUSG00000048921	1	3.331711	0.041942686	0.2172581	0.34796616	-0.1475441	-0.010479624	-0.11813646	-0.010518915	-0.0075525013	0.0018769135
ENSMUSG00000053765	1	3.8431442	0.47458062	0.26613536	0.52159667	-0.2518133	-0.016169582	-0.23922724	-0.03763556	-0.048431613	-0.03484577
ENSMUSG00000069038	1	3.858688	0.4805987	0.26703128	0.5284038	-0.2676969	-0.00971058	-0.24075674	-0.03993015	-0.05225155	-0.03558927
ENSMUSG00000109901	14	-0.8236408	-2.230448	-0.6235936	-0.72890097	-0.12619147	-0.07245215	0.60199344	0.0996374	0.16556023	0.095492065
ENSMUSG00000046173	1	3.8432622	0.4670787	0.27185386	0.5253385	-0.2604795	-0.013216962	-0.23876627	-0.037880015	-0.051562	-0.03424729
ENSMUSG00000038670	7	6.0303197	19.427492	3.1021583	-10.421527	9.844592	3.7461228	3.3801527	-2.0120482	-0.41088125	0.029358985
ENSMUSG00000026432	1	3.8008401	0.42356238	0.28675693	0.51686245	-0.25248253	-0.016236862	-0.23136348	-0.03300108	-0.052685652	-0.029794369
ENSMUSG00000052738	13	-15.692691	4.4114323	1.5662724	-4.4892516	-0.35795206	0.52388394	-1.0303091	0.34464476	0.098256454	-0.42052904
ENSMUSG00000038459	10	-9.234908	-3.565662	-3.1978793	-0.8654957	0.68151224	1.2660266	0.40962416	0.3988591	-0.33277303	-0.2557913
ENSMUSG00000091526	1	3.8463297	0.4700712	0.27205658	0.5256486	-0.26268858	-0.012642672	-0.23911043	-0.038235653	-0.05195082	-0.03441169
ENSMUSG00000054514	1	3.7150385	0.359418	0.2577692	0.478487	-0.2527905	-0.009893719	-0.20759901	-0.031473048	-0.041938417	-0.024207957
ENSMUSG00000096995	1	3.8162434	0.45538136	0.25985512	0.5063217	-0.25816083	-0.012101587	-0.23038027	-0.037454605	-0.046220083	-0.032533716
ENSMUSG00000071715	1	3.5594828	0.40916702	0.27916184	0.2523401	-0.18170759	-0.013683422	-0.15013039	-0.011559621	-0.015617354	-0.0032656214
ENSMUSG00000035847	14	-1.2415055	-4.134019	1.2344946	-0.71268773	0.82478476	1.1172166	0.85499024	0.32784194	-0.46877223	0.32128376
ENSMUSG00000026856	0	2.454975	-0.3838707	-0.8380798	-0.17719081	-0.21575668	0.29430506	0.2437608	-0.11267356	0.21455857	-0.01046621
ENSMUSG00000063268	0	1.2185161	-1.398225	-1.5334812	-0.48056358	1.060212	0.69442767	0.5919995	-0.07952239	0.31443727	0.0035937065
ENSMUSG00000032452	1	3.5090153	0.20177951	0.33021614	0.3552058	-0.13081725	0.0028158643	-0.16017951	0.002621641	-0.043889474	0.002738616
ENSMUSG00000040714	1	3.8355155	0.44590956	0.2479077	0.5199843	-0.25921938	0.005453225	-0.22978212	-0.04163519	-0.04949128	-0.03407115
ENSMUSG00000044689	1	3.8424747	0.4682526	0.271742	0.5230914	-0.2562132	-0.0134567665	-0.23841928	-0.037546672	-0.050949797	-0.034135062
ENSMUSG00000040029	10	-13.730184	-1.7360636	-1.9774668	0.2575431	2.8650358	-1.1486216	-0.34674567	0.006826904	-0.20136274	-0.23818542
ENSMUSG00000111746	1	3.8379533	0.45924744	0.27536303	0.5247685	-0.2614404	-0.012113535	-0.23749106	-0.03728179	-0.052687623	-0.033429332
ENSMUSG00000040181	11	-16.460178	0.54454464	-0.5863156	-2.5525804	-0.34730184	4.5951657	-1.1702744	0.5335826	0.011911796	-0.4249823
ENSMUSG00000063600	1	3.5284138	0.31226277	0.36974573	0.30622485	-0.17334878	-0.028522367	-0.16842884	0.008233262	-0.0435209	0.0048187547
ENSMUSG00000101970	14	0.034563284	-2.7415805	0.5639848	0.1371475	1.6003594	-0.3454003	0.3322647	0.1865516	0.04602767	0.12866686
ENSMUSG00000066613	0	1.3514588	-1.6659602	0.9628071	0.14277895	-0.36818993	-0.28229964	0.15334895	0.1449108	-0.12229504	0.16934627
ENSMUSG00000086653	1	3.8526037	0.47534624	0.2704035	0.52720225	-0.2661061	-0.01128339	-0.24006599	-0.039001357	-0.05238901	-0.034933243
ENSMUSG00000065441	1	3.8597186	0.48168483	0.26663047	0.5284039	-0.2674444	-0.009515329	-0.24089956	-0.040009648	-0.052203305	-0.035676632
ENSMUSG00000043284	0	1.366114	0.33991212	-0.2596894	-1.0792296	-1.621176	-0.37845162	0.40246266	-0.10042972	0.23054889	0.072575055
ENSMUSG00000021415	1	3.8350914	0.4446788	0.2707751	0.52923816	-0.26281834	-0.00578536	-0.23595224	-0.037901174	-0.053932805	-0.033218775
ENSMUSG00000044903	1	3.8359084	0.46670458	0.2715833	0.52025187	-0.2505388	-0.016952699	-0.23803763	-0.03653857	-0.049269177	-0.033868723
ENSMUSG00000050890	14	0.22268797	-1.3643008	1.0758011	-0.9261055	0.4696374	-0.4384967	0.33146393	0.3069354	-0.002750292	0.20925026
ENSMUSG00000017167	1	3.4589038	0.47340128	0.13143831	0.16593	-0.23732048	-0.052863535	-0.12806247	-0.021853779	0.0372197	-0.009941518
ENSMUSG00000086569	1	3.845755	0.476584	0.26650542	0.5211269	-0.2580434	-0.014067932	-0.23895302	-0.03818984	-0.049442533	-0.034781158
ENSMUSG00000058669	1	3.503806	0.12876531	0.37917414	0.473796	-0.28182718	-0.04347819	-0.18258521	-0.005888401	-0.06372195	-0.0011689268
ENSMUSG00000059070	13	-14.875518	7.3457255	2.6055222	-6.2112865	-5.092741	-0.42200357	-0.63436747	0.094106935	0.05303278	-0.3114059
ENSMUSG00000044312	1	3.8531077	0.47684738	0.26900995	0.5267189	-0.26648322	-0.011306879	-0.23999335	-0.03924834	-0.051970467	-0.035086017
ENSMUSG00000042104	0	1.8240539	-0.9909681	0.7632487	-0.11637447	0.7206699	-0.25448555	0.094752654	0.18239057	0.005251719	0.11939753
ENSMUSG00000056124	1	2.9474502	-0.29645193	0.35290682	0.2040305	-0.06871585	0.007149667	-0.035162464	0.03390119	-0.02739204	0.04483215
ENSMUSG00000053030	1	3.8504684	0.472709	0.27101898	0.5272458	-0.26583648	-0.011499351	-0.23957404	-0.038952418	-0.05236821	-0.034778915
ENSMUSG00000021492	2	-16.906822	4.153035	-11.377621	3.1263447	-5.9856486	0.15362914	0.050344754	-0.874806	-0.6434043	0.80784625
ENSMUSG00000040767	1	3.2643352	0.19867122	0.45628455	0.12361723	-0.25929317	-0.034189295	-0.08794951	0.021430887	-0.043413706	0.03563612
ENSMUSG00000025955	1	3.8254125	0.3921249	0.1839291	0.5730674	-0.34842667	0.013550033	-0.22614509	-0.058877204	-0.045275755	-0.040982768
ENSMUSG00000048236	1	3.8390176	0.46555406	0.27268735	0.5238201	-0.25533617	-0.015665855	-0.23865503	-0.037040673	-0.05059944	-0.034026876
ENSMUSG00000028199	10	-13.543726	-1.0353466	-0.761417	-2.246523	0.47483125	1.2854892	-0.54731405	0.51970506	-0.10308171	-0.44801342
ENSMUSG00000028218	14	0.13251075	-2.0134683	1.3908921	-0.629656	-0.079203375	-0.26241174	0.37546968	0.28851882	-0.16953161	0.26734006
ENSMUSG00000033082	0	2.3021986	-0.8229061	0.65016985	0.040363524	-0.11966566	-0.033303734	0.06157042	0.11012467	-0.08464826	0.11216212
ENSMUSG00000020315	13	-17.34815	4.650199	6.1017323	-5.118043	1.2648671	2.2258706	-1.3972058	0.30649614	0.1929194	-0.5632171
ENSMUSG00000046442	1	3.6034443	0.28351653	0.29958984	0.4318805	-0.123152904	-0.038108245	-0.19536634	-0.008200342	-0.032150827	-0.013312936
ENSMUSG00000028274	14	0.36921746	-2.0501976	0.80184686	-0.3361389	0.600809	-0.27335176	0.33121502	0.22514568	-0.017846268	0.1778628
ENSMUSG00000039377	1	3.531351	0.14850044	-0.053112246	0.36112925	-0.21416152	0.1476955	-0.0979107	-0.065884076	0.011940939	-0.022742005
ENSMUSG00000003458	8	-7.1327825	-3.2287302	-3.3630772	-1.1502533	-0.22540474	0.9834857	0.6227743	0.38506413	-0.22126505	-0.17753153
ENSMUSG00000041216	1	3.7642193	0.414526	0.2923446	0.491768	-0.21752346	-0.028210005	-0.2264572	-0.026239565	-0.046025727	-0.02666115
ENSMUSG00000027411	0	0.64119357	-0.6864104	-0.61508566	-1.3948809	0.9817494	0.297387	0.597042	0.11853666	0.26934412	0.07665211
ENSMUSG00000000817	1	3.7916772	0.42523423	0.28033304	0.49955916	-0.25366458	-0.009786831	-0.2262099	-0.032382846	-0.051260374	-0.028249662
ENSMUSG00000046404	9	-6.835095	-5.636374	1.7717363	-0.24489523	1.8928909	-0.48514342	0.58824587	0.42149395	-0.41728288	0.17925495
ENSMUSG00000091624	1	3.693097	0.32129413	0.32925618	0.500749	-0.2150655	-0.037582595	-0.21832599	-0.018164419	-0.05290015	-0.01960552
ENSMUSG00000066583	1	3.8450875	0.47449034	0.2700771	0.52238786	-0.257625	-0.014804817	-0.23947944	-0.037573215	-0.050336905	-0.034500368
ENSMUSG00000095741	1	3.8518035	0.47570315	0.2676491	0.5266255	-0.26292872	-0.011736719	-0.240034	-0.038977586	-0.05132904	-0.035142176
ENSMUSG00000073702	3	-16.584467	10.106827	14.841099	-7.5138674	-5.784224	-0.34693843	-0.5285224	-0.41892004	0.271495	0.04219856
ENSMUSG00000090122	1	3.8552353	0.48268825	0.27032351	0.5193466	-0.2613338	-0.008372211	-0.237937	-0.039410897	-0.051729776	-0.034629174
ENSMUSG00000046922	1	3.8551714	0.477619	0.26764262	0.52780896	-0.26487505	-0.010727508	-0.24044463	-0.039391465	-0.05187164	-0.035340823
ENSMUSG00000089809	14	-2.2328606	-3.3949907	2.0003684	-1.7986263	1.4971536	1.0195595	0.8214287	0.596833	-0.50690454	0.35108122
ENSMUSG00000080990	1	3.799617	0.44004273	0.27652127	0.51216286	-0.22514822	-0.02823191	-0.23464707	-0.031334016	-0.04480566	-0.03146994
ENSMUSG00000042215	1	3.4107618	0.07727592	0.18935305	0.34604895	-0.26868105	0.05477476	-0.09575209	-0.03981275	-0.019876901	-0.0013349028
ENSMUSG00000033210	1	3.812979	0.44034588	0.28718835	0.5200649	-0.24948499	-0.021194758	-0.23550588	-0.03324927	-0.05174495	-0.0312035
ENSMUSG00000026039	1	3.6846623	0.33631888	0.31146666	0.44236562	-0.18825524	-0.006062024	-0.19680394	-0.020435104	-0.047726735	-0.015911618
ENSMUSG00000071037	1	3.5542107	0.19877486	0.22501871	0.40160263	-0.094728	0.023802154	-0.16447286	-0.013403908	-0.025446206	-0.00994383
ENSMUSG00000058685	1	3.842147	0.46875477	0.27277675	0.52398854	-0.25621855	-0.01515415	-0.23926473	-0.03712773	-0.050936766	-0.034173075
ENSMUSG00000025316	0	2.3913493	-0.4211364	-0.4331462	-0.07173442	-0.43985066	0.067511566	0.16884045	-0.07360588	0.15801595	0.011802754
ENSMUSG00000032336	9	-8.907086	-5.627924	1.6070913	-0.6253909	0.37118584	-0.15166278	0.63832605	0.33003685	-0.45129627	0.09863118
ENSMUSG00000024422	8	-3.543277	-0.88014925	-4.1481833	-0.6340816	1.2118458	-0.9672964	0.45194057	0.012318708	0.675102	-0.15216097
ENSMUSG00000050266	1	3.8150573	0.45192316	0.2735639	0.51220936	-0.23085235	-0.021277752	-0.23502679	-0.033372246	-0.04637736	-0.03223972
ENSMUSG00000041278	0	1.1412842	-0.16156343	0.27027172	-1.1009382	-0.030923383	-0.39891645	0.33945826	0.11083738	0.2090791	0.110997364
ENSMUSG00000026321	1	2.8324556	-0.4224367	0.5759607	0.26877582	0.00025188123	-0.10721707	-0.06243254	0.069897495	-0.055660225	0.059943326
ENSMUSG00000039682	11	-19.407486	3.76212	-1.0824125	0.41359952	-0.79143435	-1.9645857	-0.7942616	-0.55910766	-0.12608895	0.091088325
ENSMUSG00000031706	0	2.84817	-0.0681039	-0.6745214	-0.12333645	0.16432059	0.25317478	0.14439602	-0.08568229	0.20946214	-0.018312065
ENSMUSG00000035948	4	-15.276501	-11.760606	5.021412	2.44975	-0.66527647	4.6193013	0.5192949	-0.30983815	0.081244424	-0.17714122
ENSMUSG00000065399	1	3.8498733	0.4712372	0.26730323	0.5260531	-0.2619946	-0.009461332	-0.23913833	-0.038799547	-0.05178211	-0.034769528
ENSMUSG00000058816	1	3.858033	0.48015437	0.266939	0.5285454	-0.26794142	-0.010096925	-0.24075565	-0.039911903	-0.05214247	-0.035589255
ENSMUSG00000022055	1	3.8352432	0.45926377	0.2752697	0.52360046	-0.26057065	-0.013950013	-0.23735413	-0.03699306	-0.05195848	-0.033355094
ENSMUSG00000031953	0	1.3242606	-1.78744	0.03982478	-0.110398315	0.2899934	0.24295516	0.33151716	0.08532214	0.009961401	0.113091215
ENSMUSG00000060480	1	3.850006	0.47289982	0.27083665	0.5265547	-0.26185587	-0.011886574	-0.23982069	-0.0384589	-0.051997107	-0.034745265
ENSMUSG00000021906	0	0.37720513	-0.87342775	-0.84229416	-0.9571576	-0.7156364	-0.13671172	0.5287842	-0.022463093	0.28938514	0.0507463
ENSMUSG00000046020	14	0.2934124	-1.9889982	-0.3763909	-0.6693104	1.3601915	0.34341654	0.57521504	0.12658633	0.14741783	0.097855814
ENSMUSG00000039323	2	-16.319138	3.7538304	-7.8017874	1.4142376	1.2974621	0.053286806	-0.59728426	-0.44967076	-0.31054565	0.4684981
ENSMUSG00000019989	10	-9.557112	-1.6626675	-4.795701	1.755912	1.7685326	-3.283713	0.07145299	-0.4228607	0.40844616	-0.10109803
ENSMUSG00000095817	1	3.8585021	0.48179817	0.26624998	0.5274359	-0.26631585	-0.010052225	-0.24068153	-0.039891534	-0.051758386	-0.035633087
ENSMUSG00000064437	1	3.4093175	0.37964857	0.52888256	0.13316268	-0.16969663	-0.071977794	-0.14590918	0.04332547	-0.05416282	0.030565213
ENSMUSG00000020878	1	3.7460303	0.4011548	0.204987	0.45239502	-0.23160088	0.017842919	-0.20028503	-0.03869157	-0.032242745	-0.027650867
ENSMUSG00000032512	14	-1.7860057	-2.6143117	-0.25573015	-0.9618877	1.0070478	-0.12849362	0.64928174	0.23959914	0.11311965	0.11629807
ENSMUSG00000009640	0	2.761371	-0.2275606	-0.37886366	-0.12559022	0.34104145	0.22500913	0.13346031	-0.030936852	0.15368788	0.011094699
ENSMUSG00000003269	0	1.9555213	0.008147288	-0.7194511	-0.7472597	-6.532599e-05	0.0420131	0.32098785	-0.04316125	0.31015992	0.013270818
ENSMUSG00000030474	1	3.3716605	0.28698972	0.1899291	0.2366191	-0.27836037	-0.05645464	-0.119001076	-0.019632267	0.016283458	-0.002769643
ENSMUSG00000030660	4	-18.225473	-7.6099343	6.2060103	3.0795953	-0.44480297	-1.0217254	0.16258506	-0.89549464	-0.054710932	0.009072253
ENSMUSG00000030138	14	-1.4589578	-1.1541616	-1.5373331	-1.4916701	1.1262822	-0.12925564	0.63774663	0.19025752	0.38461134	0.010118518
ENSMUSG00000025357	0	2.4603398	-0.49851817	-0.13713036	-0.1646668	-0.09131094	0.19605207	0.17751183	-0.01057639	0.07959509	0.04837363
ENSMUSG00000060469	1	3.8567595	0.47972614	0.2673337	0.52725065	-0.26444575	-0.010344087	-0.24054675	-0.039485563	-0.051829718	-0.035426497
ENSMUSG00000046881	0	1.9968635	-0.60404146	0.41335934	0.11646761	1.2880307	-0.62721413	-0.045399696	0.14228456	0.20078367	0.035766527
