gene	raw_pca_2d_kmeans_cluster	ftsae_pca_2d_kmeans_cluster	ftsae_latent_kmeans_cluster	raw_pca_10d_kmeans_cluster	ftsae_pca_10d_kmeans_cluster
ENSMUSG00000074570	0	3	3	0	0
ENSMUSG00000026365	3	14	1	12	13
ENSMUSG00000054894	0	3	3	0	0
ENSMUSG00000027386	0	3	3	0	0
ENSMUSG00000032012	12	7	5	0	5
ENSMUSG00000054263	6	14	12	5	11
ENSMUSG00000078798	8	1	6	11	12
ENSMUSG00000073435	0	12	0	0	14
ENSMUSG00000058186	0	3	3	0	0
ENSMUSG00000038408	0	3	3	0	0
ENSMUSG00000010453	12	7	8	0	5
ENSMUSG00000022622	0	3	3	0	0
ENSMUSG00000026394	0	3	3	0	0
ENSMUSG00000025402	0	12	3	0	0
ENSMUSG00000030536	12	0	11	0	3
ENSMUSG00000015790	12	0	0	0	14
ENSMUSG00000040415	0	3	3	0	0
ENSMUSG00000031709	0	3	3	0	0
ENSMUSG00000091945	0	9	11	0	3
ENSMUSG00000090120	0	3	3	0	0
ENSMUSG00000111303	0	3	3	0	0
ENSMUSG00000040154	0	3	3	0	0
ENSMUSG00000019818	5	11	13	5	12
ENSMUSG00000062124	0	3	3	0	0
ENSMUSG00000033768	0	3	3	0	0
ENSMUSG00000053046	0	3	3	0	0
ENSMUSG00000037553	0	12	0	0	14
ENSMUSG00000029288	0	3	3	0	0
ENSMUSG00000079278	0	3	3	0	0
ENSMUSG00000093097	0	3	3	0	0
ENSMUSG00000087341	0	3	3	0	0
ENSMUSG00000048495	0	12	0	0	14
ENSMUSG00000074945	0	3	3	0	0
ENSMUSG00000085808	0	3	3	0	0
ENSMUSG00000075427	0	3	3	0	0
ENSMUSG00000094464	0	3	3	0	0
ENSMUSG00000037649	0	3	3	0	0
ENSMUSG00000040732	0	12	3	0	0
ENSMUSG00000059834	0	12	0	0	14
ENSMUSG00000005161	8	4	10	11	7
ENSMUSG00000031355	0	12	0	0	14
ENSMUSG00000107637	0	3	3	0	0
ENSMUSG00000024829	0	12	0	0	14
ENSMUSG00000063849	0	12	0	0	14
ENSMUSG00000036537	0	3	3	0	0
ENSMUSG00000029182	0	3	3	0	0
ENSMUSG00000032641	0	3	3	0	0
ENSMUSG00000057381	0	3	3	0	0
ENSMUSG00000020801	0	12	3	0	0
ENSMUSG00000030086	0	3	3	0	0
ENSMUSG00000050511	0	3	3	0	0
ENSMUSG00000029998	8	4	13	11	2
ENSMUSG00000001403	0	3	3	0	0
ENSMUSG00000059898	0	3	3	0	0
ENSMUSG00000030598	0	3	3	0	0
ENSMUSG00000021967	0	0	0	0	14
ENSMUSG00000048277	12	7	8	0	5
ENSMUSG00000017764	0	3	3	0	0
ENSMUSG00000021675	0	3	3	0	0
ENSMUSG00000024259	12	6	4	0	1
ENSMUSG00000038390	0	3	3	0	0
ENSMUSG00000026781	5	14	13	11	12
ENSMUSG00000056201	8	5	5	11	9
ENSMUSG00000081058	0	3	3	0	0
ENSMUSG00000038943	0	3	3	0	0
ENSMUSG00000027782	12	6	6	0	12
ENSMUSG00000000394	0	3	3	0	0
ENSMUSG00000023484	0	3	3	0	0
ENSMUSG00000029449	0	3	3	0	0
ENSMUSG00000054793	0	3	3	0	0
ENSMUSG00000020109	12	7	5	0	5
ENSMUSG00000044772	0	3	3	0	0
ENSMUSG00000034998	12	0	11	0	3
ENSMUSG00000027394	0	12	3	0	0
ENSMUSG00000067215	0	3	3	0	0
ENSMUSG00000022762	0	12	3	0	0
ENSMUSG00000041229	0	12	0	0	14
ENSMUSG00000031198	0	12	0	0	14
ENSMUSG00000095664	0	3	3	0	0
ENSMUSG00000021178	8	4	2	11	2
ENSMUSG00000077127	0	3	3	0	0
ENSMUSG00000031481	0	3	3	0	0
ENSMUSG00000015016	0	12	0	0	14
ENSMUSG00000070526	0	3	3	0	0
ENSMUSG00000055188	0	3	3	0	0
ENSMUSG00000002808	0	3	3	0	0
ENSMUSG00000045928	0	3	3	0	0
ENSMUSG00000096151	0	3	3	0	0
ENSMUSG00000021238	6	14	1	5	13
ENSMUSG00000059005	8	11	13	11	12
ENSMUSG00000005078	0	0	0	0	14
ENSMUSG00000075139	0	3	3	0	0
ENSMUSG00000113960	0	3	3	0	0
ENSMUSG00000034118	0	12	0	0	14
ENSMUSG00000051355	12	9	11	0	7
ENSMUSG00000027833	0	3	3	0	0
ENSMUSG00000005699	0	3	3	0	0
ENSMUSG00000020580	12	2	4	0	1
ENSMUSG00000048100	0	12	0	0	14
ENSMUSG00000019302	12	7	8	0	5
ENSMUSG00000095662	0	3	3	0	0
ENSMUSG00000029298	0	12	0	0	14
ENSMUSG00000052962	0	0	0	0	14
ENSMUSG00000041975	0	12	0	0	14
ENSMUSG00000004267	0	3	3	0	0
ENSMUSG00000050963	0	3	3	0	0
ENSMUSG00000045009	0	3	3	0	0
ENSMUSG00000020125	0	3	3	0	0
ENSMUSG00000060268	0	3	3	0	0
ENSMUSG00000021120	0	12	3	0	0
ENSMUSG00000035653	0	3	3	0	0
ENSMUSG00000092981	0	3	3	0	0
ENSMUSG00000026114	0	3	3	0	0
ENSMUSG00000020251	0	3	3	0	0
ENSMUSG00000044430	0	3	3	0	0
ENSMUSG00000030562	12	6	4	0	3
ENSMUSG00000090470	0	3	3	0	0
ENSMUSG00000035112	0	3	3	0	0
ENSMUSG00000115526	0	3	3	0	0
ENSMUSG00000048155	0	3	3	0	0
ENSMUSG00000073418	3	8	12	12	11
ENSMUSG00000032220	12	2	5	0	1
ENSMUSG00000026975	0	3	3	0	0
ENSMUSG00000040828	0	3	3	0	0
ENSMUSG00000029545	8	5	2	11	9
ENSMUSG00000087132	0	3	3	0	0
ENSMUSG00000086503	7	1	1	12	13
ENSMUSG00000074483	0	3	3	0	0
ENSMUSG00000027438	0	12	3	0	0
ENSMUSG00000020099	0	3	3	0	0
ENSMUSG00000092921	0	3	3	0	0
ENSMUSG00000054252	12	0	8	0	5
ENSMUSG00000030403	0	12	0	0	14
ENSMUSG00000036466	0	3	3	0	0
ENSMUSG00000027601	12	11	6	0	12
ENSMUSG00000039962	0	3	3	0	0
ENSMUSG00000074968	0	3	3	0	0
ENSMUSG00000014748	12	6	5	0	5
ENSMUSG00000038259	0	3	3	0	0
ENSMUSG00000045792	0	3	3	0	0
ENSMUSG00000056973	7	14	1	12	13
ENSMUSG00000097006	0	3	3	0	0
ENSMUSG00000025648	0	3	3	0	0
ENSMUSG00000017344	9	13	12	2	11
ENSMUSG00000056815	0	3	3	0	0
ENSMUSG00000024654	0	12	0	0	14
ENSMUSG00000032531	12	7	8	0	5
ENSMUSG00000036449	0	3	3	0	0
ENSMUSG00000062878	0	3	3	0	0
ENSMUSG00000025418	0	3	3	0	0
ENSMUSG00000020063	0	0	0	0	14
ENSMUSG00000034652	0	12	0	0	14
ENSMUSG00000046699	0	3	3	0	0
ENSMUSG00000092695	0	3	3	0	0
ENSMUSG00000060376	8	5	2	11	9
ENSMUSG00000038451	0	3	3	0	0
ENSMUSG00000073725	12	11	4	0	1
ENSMUSG00000000385	0	12	3	0	0
ENSMUSG00000028479	8	5	5	11	9
ENSMUSG00000009551	0	3	3	0	0
ENSMUSG00000074369	0	3	3	0	0
ENSMUSG00000067399	0	3	3	0	0
ENSMUSG00000032537	0	3	3	0	0
ENSMUSG00000006019	0	3	3	0	0
ENSMUSG00000033417	12	11	4	0	1
ENSMUSG00000024387	12	7	8	0	5
ENSMUSG00000028438	0	3	3	0	0
ENSMUSG00000021420	12	0	0	0	14
ENSMUSG00000015750	12	7	5	0	5
ENSMUSG00000075588	0	3	3	0	0
ENSMUSG00000065593	0	3	3	0	0
ENSMUSG00000038648	12	0	8	0	14
ENSMUSG00000056602	0	12	3	0	0
ENSMUSG00000086278	0	3	3	0	0
ENSMUSG00000099474	0	3	3	0	0
ENSMUSG00000084941	0	3	3	0	0
ENSMUSG00000028378	0	3	3	0	0
ENSMUSG00000006301	12	7	8	0	5
ENSMUSG00000027227	3	14	1	12	13
ENSMUSG00000091956	0	3	3	0	0
ENSMUSG00000054871	0	3	3	0	0
ENSMUSG00000033016	0	12	3	0	0
ENSMUSG00000025521	0	12	3	0	0
ENSMUSG00000026991	12	2	5	11	9
ENSMUSG00000087396	0	3	3	0	0
ENSMUSG00000032423	12	11	6	0	12
ENSMUSG00000067795	0	3	3	0	0
ENSMUSG00000063900	0	3	3	0	0
ENSMUSG00000061392	0	3	3	0	0
ENSMUSG00000028847	0	0	0	0	14
ENSMUSG00000001100	12	2	5	0	1
ENSMUSG00000041261	8	11	6	11	12
ENSMUSG00000027968	0	12	3	0	0
ENSMUSG00000024500	0	3	3	0	0
ENSMUSG00000070448	0	3	3	0	0
ENSMUSG00000093606	0	12	3	0	0
ENSMUSG00000009281	6	4	2	5	2
ENSMUSG00000026755	12	7	11	0	7
ENSMUSG00000019297	0	12	0	0	14
ENSMUSG00000042096	0	3	3	0	0
ENSMUSG00000025007	0	3	3	0	0
ENSMUSG00000021809	0	12	0	0	14
ENSMUSG00000087338	0	3	3	0	0
ENSMUSG00000030722	0	3	3	0	0
ENSMUSG00000073043	0	3	3	0	0
ENSMUSG00000037780	8	5	2	11	2
ENSMUSG00000025647	12	0	0	0	14
ENSMUSG00000019961	12	6	6	0	12
ENSMUSG00000057047	0	3	3	0	0
ENSMUSG00000024754	12	7	11	0	3
ENSMUSG00000023883	0	0	0	0	14
ENSMUSG00000025289	12	11	6	0	12
ENSMUSG00000030235	0	3	3	0	0
ENSMUSG00000028191	0	12	0	0	14
ENSMUSG00000031144	0	3	3	0	0
ENSMUSG00000029227	12	9	8	0	5
ENSMUSG00000052301	0	3	3	0	0
ENSMUSG00000056076	12	2	5	0	9
ENSMUSG00000101969	0	3	3	0	0
ENSMUSG00000027951	12	0	0	0	14
ENSMUSG00000022103	0	3	3	0	0
ENSMUSG00000022248	0	12	3	0	0
ENSMUSG00000022974	0	0	0	0	14
ENSMUSG00000073085	0	3	3	0	0
ENSMUSG00000019278	0	3	3	0	0
ENSMUSG00000037364	12	7	8	0	5
ENSMUSG00000027350	0	3	3	0	0
ENSMUSG00000032737	12	0	8	0	5
ENSMUSG00000074849	0	3	3	0	0
ENSMUSG00000041138	0	3	3	0	0
ENSMUSG00000042229	0	12	0	0	14
ENSMUSG00000027551	0	3	3	0	0
ENSMUSG00000022664	12	9	11	0	3
ENSMUSG00000052373	0	3	3	0	0
ENSMUSG00000095026	0	3	3	0	0
ENSMUSG00000023143	0	12	3	0	0
ENSMUSG00000031839	12	2	10	0	7
ENSMUSG00000039183	0	12	0	0	14
ENSMUSG00000066897	0	3	3	0	0
ENSMUSG00000026032	12	5	10	0	7
ENSMUSG00000060918	0	3	3	0	0
ENSMUSG00000021234	0	3	3	0	0
ENSMUSG00000035932	0	3	3	0	0
ENSMUSG00000037638	0	3	3	0	0
ENSMUSG00000030463	0	3	3	0	0
ENSMUSG00000066037	12	9	4	0	3
ENSMUSG00000071866	6	14	10	5	4
ENSMUSG00000032108	0	3	3	0	0
ENSMUSG00000026779	0	12	3	0	0
ENSMUSG00000117264	0	3	3	0	0
ENSMUSG00000060227	0	12	3	0	0
ENSMUSG00000049674	0	3	3	0	0
ENSMUSG00000058655	5	4	2	11	2
ENSMUSG00000060427	0	12	0	0	14
ENSMUSG00000074870	0	3	3	0	0
ENSMUSG00000021822	0	3	3	0	0
ENSMUSG00000045294	6	14	1	5	13
ENSMUSG00000020601	0	3	3	0	0
ENSMUSG00000057240	0	3	3	0	0
ENSMUSG00000097881	0	3	3	0	0
ENSMUSG00000040940	12	12	0	0	14
ENSMUSG00000073731	0	3	3	0	0
ENSMUSG00000031849	0	3	3	0	0
ENSMUSG00000029434	12	0	0	0	14
ENSMUSG00000034706	0	3	3	0	0
ENSMUSG00000016946	0	3	3	0	0
ENSMUSG00000051732	0	3	3	0	0
ENSMUSG00000048163	0	3	3	0	0
ENSMUSG00000024983	0	12	0	0	14
ENSMUSG00000114382	0	3	3	0	0
ENSMUSG00000071757	0	12	0	0	14
ENSMUSG00000025175	0	12	0	0	14
ENSMUSG00000038872	12	9	8	0	3
ENSMUSG00000027035	12	9	11	0	3
ENSMUSG00000071552	0	3	3	0	0
ENSMUSG00000061974	0	3	3	0	0
ENSMUSG00000017756	12	2	5	0	9
ENSMUSG00000095138	0	3	3	0	0
ENSMUSG00000084549	0	3	3	0	0
ENSMUSG00000024736	0	3	3	0	0
ENSMUSG00000021207	0	3	3	0	0
ENSMUSG00000062624	5	4	12	11	11
ENSMUSG00000100680	0	3	3	0	0
ENSMUSG00000060519	0	12	3	0	0
ENSMUSG00000070378	0	3	3	0	0
ENSMUSG00000039285	12	6	6	0	12
ENSMUSG00000044707	0	3	3	0	0
ENSMUSG00000026479	0	3	3	0	0
ENSMUSG00000031074	0	3	3	0	0
ENSMUSG00000065571	0	3	3	0	0
ENSMUSG00000079114	0	3	3	0	0
ENSMUSG00000039533	0	12	0	0	14
ENSMUSG00000015536	8	4	10	11	7
ENSMUSG00000035057	0	3	3	0	0
ENSMUSG00000021028	0	12	3	0	0
ENSMUSG00000025359	0	3	3	0	0
ENSMUSG00000032349	6	14	13	5	13
ENSMUSG00000092243	0	3	3	0	0
ENSMUSG00000041358	0	3	3	0	0
ENSMUSG00000039540	0	3	3	0	0
ENSMUSG00000089768	0	3	3	0	0
ENSMUSG00000065613	0	3	3	0	0
ENSMUSG00000074261	0	3	3	0	0
ENSMUSG00000049041	0	3	3	0	0
ENSMUSG00000039473	12	7	8	0	5
ENSMUSG00000049680	12	0	0	0	14
ENSMUSG00000024737	0	3	3	0	0
ENSMUSG00000062591	0	3	3	0	0
ENSMUSG00000016921	12	11	4	0	1
ENSMUSG00000065454	0	3	3	0	0
ENSMUSG00000055676	0	3	3	0	0
ENSMUSG00000007989	0	3	3	0	0
ENSMUSG00000091422	0	3	3	0	0
ENSMUSG00000073948	0	3	3	0	0
ENSMUSG00000030730	12	10	7	0	8
ENSMUSG00000043432	0	3	3	0	0
ENSMUSG00000050896	0	3	3	0	0
ENSMUSG00000037851	12	7	8	0	5
ENSMUSG00000094445	0	3	3	0	0
ENSMUSG00000087221	0	3	3	0	0
ENSMUSG00000065484	0	3	3	0	0
ENSMUSG00000043991	12	6	4	0	12
ENSMUSG00000026116	12	7	8	0	5
ENSMUSG00000025409	0	3	3	0	0
ENSMUSG00000093046	0	3	3	0	0
ENSMUSG00000003153	0	3	3	0	0
ENSMUSG00000087775	0	3	3	0	0
ENSMUSG00000022742	8	4	13	11	1
ENSMUSG00000006567	12	7	4	0	5
ENSMUSG00000061723	12	10	7	0	8
ENSMUSG00000097787	0	3	3	0	0
ENSMUSG00000093880	0	3	3	0	0
ENSMUSG00000027360	0	12	3	0	0
ENSMUSG00000078974	0	12	0	0	14
ENSMUSG00000094035	0	3	3	0	0
ENSMUSG00000038026	0	3	3	0	0
ENSMUSG00000044705	0	3	3	0	0
ENSMUSG00000033227	0	3	3	0	0
ENSMUSG00000031613	8	1	6	11	12
ENSMUSG00000029993	0	0	0	0	14
ENSMUSG00000038173	0	3	3	0	0
ENSMUSG00000032322	0	3	3	0	0
ENSMUSG00000097543	0	3	3	0	0
ENSMUSG00000026514	0	3	3	0	0
ENSMUSG00000033644	0	3	3	0	0
ENSMUSG00000074651	0	3	3	0	0
ENSMUSG00000046160	0	3	3	0	0
ENSMUSG00000031506	0	3	3	0	0
ENSMUSG00000066366	2	13	14	10	6
ENSMUSG00000039254	0	12	0	0	14
ENSMUSG00000061731	12	7	8	0	5
ENSMUSG00000040420	0	3	3	0	0
ENSMUSG00000027072	0	3	3	0	0
ENSMUSG00000038400	0	3	3	0	0
ENSMUSG00000036013	0	3	3	0	0
ENSMUSG00000022149	5	8	12	11	11
ENSMUSG00000048997	0	3	3	0	0
ENSMUSG00000087301	0	3	3	0	0
ENSMUSG00000039450	12	2	5	0	9
ENSMUSG00000018914	0	3	3	0	0
ENSMUSG00000010492	0	3	3	0	0
ENSMUSG00000043290	0	3	3	0	0
ENSMUSG00000041995	0	3	3	0	0
ENSMUSG00000037262	0	12	3	0	0
ENSMUSG00000030451	8	4	13	11	1
ENSMUSG00000048644	0	3	3	0	0
ENSMUSG00000035666	12	9	11	0	3
ENSMUSG00000071562	0	3	3	0	0
ENSMUSG00000021211	12	11	13	0	1
ENSMUSG00000058831	0	3	3	0	0
ENSMUSG00000078954	0	3	3	0	0
ENSMUSG00000083757	0	3	3	0	0
ENSMUSG00000022429	0	3	3	0	0
ENSMUSG00000091387	0	12	3	0	0
ENSMUSG00000066357	0	12	0	0	14
ENSMUSG00000025475	0	3	3	0	0
ENSMUSG00000002052	12	2	5	0	9
ENSMUSG00000076256	0	3	3	0	0
ENSMUSG00000030769	0	3	3	0	0
ENSMUSG00000017868	12	9	8	0	5
ENSMUSG00000048562	0	3	3	0	0
ENSMUSG00000001663	5	4	2	11	2
ENSMUSG00000047161	0	3	3	0	0
ENSMUSG00000057835	0	12	0	0	14
ENSMUSG00000040514	0	3	3	0	0
ENSMUSG00000033610	5	11	13	11	12
ENSMUSG00000026355	0	12	3	0	0
ENSMUSG00000027011	12	9	11	0	3
ENSMUSG00000041187	0	12	3	0	0
ENSMUSG00000053873	0	3	3	0	0
ENSMUSG00000099447	0	3	3	0	0
ENSMUSG00000102976	12	0	8	0	5
ENSMUSG00000024044	0	12	3	0	0
ENSMUSG00000055670	12	11	4	0	1
ENSMUSG00000073952	0	3	3	0	0
ENSMUSG00000056758	0	3	3	0	0
ENSMUSG00000059455	0	3	3	0	0
ENSMUSG00000038301	12	6	6	0	12
ENSMUSG00000067365	0	0	0	0	14
ENSMUSG00000031098	0	3	3	0	0
ENSMUSG00000050174	0	3	3	0	0
ENSMUSG00000090000	0	0	0	0	14
ENSMUSG00000030114	0	3	3	0	0
ENSMUSG00000040236	0	12	0	0	14
ENSMUSG00000028952	0	12	3	0	0
ENSMUSG00000002983	0	3	3	0	0
ENSMUSG00000062905	0	3	3	0	0
ENSMUSG00000101088	0	3	3	0	0
ENSMUSG00000031779	0	3	3	0	0
ENSMUSG00000020027	0	0	11	0	3
ENSMUSG00000009535	0	0	0	0	14
ENSMUSG00000052417	0	12	3	0	0
ENSMUSG00000053977	0	3	3	0	0
ENSMUSG00000063163	0	3	3	0	0
ENSMUSG00000044600	12	6	6	0	7
ENSMUSG00000017781	12	7	8	0	5
ENSMUSG00000091879	0	12	3	0	0
ENSMUSG00000026640	12	9	8	0	3
ENSMUSG00000035757	12	11	4	11	1
ENSMUSG00000025857	0	3	3	0	0
ENSMUSG00000045680	0	3	3	0	0
ENSMUSG00000039621	0	12	0	0	14
ENSMUSG00000071724	0	3	3	0	0
ENSMUSG00000047215	5	14	10	5	4
ENSMUSG00000021814	12	11	13	11	1
ENSMUSG00000090097	0	3	3	0	0
ENSMUSG00000109816	0	3	3	0	0
ENSMUSG00000096380	0	3	3	0	0
ENSMUSG00000002257	0	3	3	0	0
ENSMUSG00000028152	0	3	3	0	0
ENSMUSG00000031354	0	3	3	0	0
ENSMUSG00000029044	0	3	3	0	0
ENSMUSG00000097391	0	3	3	0	0
ENSMUSG00000073103	0	3	3	0	0
ENSMUSG00000059552	0	12	3	0	0
ENSMUSG00000000253	0	3	3	0	0
ENSMUSG00000028978	0	3	3	0	0
ENSMUSG00000040249	3	8	12	12	11
ENSMUSG00000030704	12	11	4	0	1
ENSMUSG00000051038	0	3	3	0	0
ENSMUSG00000029073	0	12	0	0	14
ENSMUSG00000056961	0	3	3	0	0
ENSMUSG00000005540	0	3	3	0	0
ENSMUSG00000021461	0	12	3	0	0
ENSMUSG00000081766	0	3	3	0	0
ENSMUSG00000030226	0	3	3	0	0
ENSMUSG00000022546	5	4	2	11	9
ENSMUSG00000030255	0	3	3	0	0
ENSMUSG00000041203	12	0	8	0	5
ENSMUSG00000040621	0	12	3	0	0
ENSMUSG00000023284	0	3	3	0	0
ENSMUSG00000078907	0	3	3	0	0
ENSMUSG00000027599	12	6	6	0	12
ENSMUSG00000094796	0	3	3	0	0
ENSMUSG00000069299	0	3	3	0	0
ENSMUSG00000025212	0	3	3	0	0
ENSMUSG00000028521	8	11	4	11	1
ENSMUSG00000093178	0	3	3	0	0
ENSMUSG00000005232	0	3	3	0	0
ENSMUSG00000020713	0	3	3	0	0
ENSMUSG00000021556	0	3	3	0	0
ENSMUSG00000019897	0	12	0	0	14
ENSMUSG00000019990	0	12	0	0	14
ENSMUSG00000094732	0	3	3	0	0
ENSMUSG00000028300	0	12	0	0	14
ENSMUSG00000052428	12	11	6	11	12
ENSMUSG00000086789	0	3	3	0	0
ENSMUSG00000051920	0	3	3	0	0
ENSMUSG00000022760	0	3	3	0	0
ENSMUSG00000003813	12	0	8	0	14
ENSMUSG00000032435	0	0	0	0	14
ENSMUSG00000063929	0	12	0	0	14
ENSMUSG00000005465	0	3	3	0	0
ENSMUSG00000071477	0	3	3	0	0
ENSMUSG00000011832	0	3	3	0	0
ENSMUSG00000087385	0	3	3	0	0
ENSMUSG00000038524	0	3	3	0	0
ENSMUSG00000020935	0	3	3	0	0
ENSMUSG00000022987	0	3	3	0	0
ENSMUSG00000043782	0	3	3	0	0
ENSMUSG00000054905	0	3	3	0	0
ENSMUSG00000104529	0	3	3	0	0
ENSMUSG00000028878	0	0	0	0	14
ENSMUSG00000001918	0	3	3	0	0
ENSMUSG00000042717	0	3	3	0	0
ENSMUSG00000000296	0	12	3	0	0
ENSMUSG00000042178	0	3	3	0	0
ENSMUSG00000087022	0	3	3	0	0
ENSMUSG00000032015	0	3	3	0	0
ENSMUSG00000037529	0	3	3	0	0
ENSMUSG00000034573	0	3	3	0	0
ENSMUSG00000056665	0	3	3	0	0
ENSMUSG00000075297	0	3	3	0	0
ENSMUSG00000018900	12	9	11	0	3
ENSMUSG00000091144	0	12	3	0	0
ENSMUSG00000056687	0	3	3	0	0
ENSMUSG00000073627	0	3	3	0	0
ENSMUSG00000028063	12	7	8	0	5
ENSMUSG00000025870	0	3	3	0	0
ENSMUSG00000034452	0	3	3	0	0
ENSMUSG00000001665	8	6	5	11	1
ENSMUSG00000074811	0	3	3	0	0
ENSMUSG00000058244	0	3	3	0	0
ENSMUSG00000066894	0	3	3	0	0
ENSMUSG00000074620	0	3	3	0	0
ENSMUSG00000064767	0	3	3	0	0
ENSMUSG00000074361	0	3	3	0	0
ENSMUSG00000025808	0	3	3	0	0
ENSMUSG00000095309	0	3	3	0	0
ENSMUSG00000059854	0	3	3	0	0
ENSMUSG00000034617	0	12	0	0	14
ENSMUSG00000005674	12	0	0	0	14
ENSMUSG00000070550	0	3	3	0	0
ENSMUSG00000031575	0	0	0	0	14
ENSMUSG00000029417	0	12	0	0	14
ENSMUSG00000020083	0	3	3	0	0
ENSMUSG00000031386	12	7	5	0	5
ENSMUSG00000021789	0	12	3	0	0
ENSMUSG00000074346	0	3	3	0	0
ENSMUSG00000101261	0	3	3	0	0
ENSMUSG00000031673	0	3	3	0	0
ENSMUSG00000000149	8	5	5	11	9
ENSMUSG00000078886	0	12	0	0	14
ENSMUSG00000025198	12	6	4	0	1
ENSMUSG00000026531	0	3	3	0	0
ENSMUSG00000087820	0	3	3	0	0
ENSMUSG00000019235	0	3	3	0	0
ENSMUSG00000060613	7	14	1	5	13
ENSMUSG00000047868	0	3	3	0	0
ENSMUSG00000029663	0	3	3	0	0
ENSMUSG00000048065	0	3	3	0	0
ENSMUSG00000034109	12	2	4	11	1
ENSMUSG00000022702	0	12	0	0	14
ENSMUSG00000003099	12	0	8	0	14
ENSMUSG00000036931	0	3	3	0	0
ENSMUSG00000041616	0	3	3	0	0
ENSMUSG00000054236	0	3	3	0	0
ENSMUSG00000094182	0	3	3	0	0
ENSMUSG00000051951	0	3	3	0	0
ENSMUSG00000031197	0	9	11	0	3
ENSMUSG00000066324	8	11	6	11	12
ENSMUSG00000055745	0	3	3	0	0
ENSMUSG00000005362	12	6	6	0	12
ENSMUSG00000023940	0	3	3	0	0
ENSMUSG00000063230	0	3	3	0	0
ENSMUSG00000001844	0	12	3	0	0
ENSMUSG00000020475	0	10	7	0	8
ENSMUSG00000059488	0	3	3	0	0
ENSMUSG00000030641	0	3	3	0	0
ENSMUSG00000026459	0	3	3	0	0
ENSMUSG00000106741	0	3	3	0	0
ENSMUSG00000076994	0	3	3	0	0
ENSMUSG00000061126	0	3	3	0	0
ENSMUSG00000021091	5	13	2	5	2
ENSMUSG00000097044	0	3	3	0	0
ENSMUSG00000042549	0	3	3	0	0
ENSMUSG00000032596	0	12	0	0	14
ENSMUSG00000005069	8	4	5	11	1
ENSMUSG00000046707	12	0	0	0	14
ENSMUSG00000023764	12	2	11	0	7
ENSMUSG00000049692	0	3	3	0	0
ENSMUSG00000021706	0	0	0	0	14
ENSMUSG00000037379	0	3	3	0	0
ENSMUSG00000099724	0	3	3	0	0
ENSMUSG00000035024	0	12	0	0	14
ENSMUSG00000039195	0	12	3	0	0
ENSMUSG00000061028	0	3	3	0	0
ENSMUSG00000055926	0	3	3	0	0
ENSMUSG00000044820	0	3	3	0	0
ENSMUSG00000059474	12	9	11	0	3
ENSMUSG00000015474	0	12	0	0	14
ENSMUSG00000113346	0	3	3	0	0
ENSMUSG00000007415	12	6	4	0	1
ENSMUSG00000064326	0	3	3	0	0
ENSMUSG00000028910	0	12	0	0	14
ENSMUSG00000071653	0	12	0	0	14
ENSMUSG00000055942	0	3	3	0	0
ENSMUSG00000078796	0	3	3	0	0
ENSMUSG00000054517	0	12	0	0	14
ENSMUSG00000074748	8	11	13	11	1
ENSMUSG00000029670	0	12	3	0	0
ENSMUSG00000047155	0	12	3	0	0
ENSMUSG00000001366	12	2	4	0	1
ENSMUSG00000074580	0	3	3	0	0
ENSMUSG00000059895	0	3	3	0	0
ENSMUSG00000046364	8	4	10	11	4
ENSMUSG00000024781	5	11	13	11	2
ENSMUSG00000029576	0	3	3	0	0
ENSMUSG00000045671	0	12	0	0	14
ENSMUSG00000075378	0	3	3	0	0
ENSMUSG00000095970	0	3	3	0	0
ENSMUSG00000085852	0	3	3	0	0
ENSMUSG00000028843	0	3	3	0	0
ENSMUSG00000001288	0	3	3	0	0
ENSMUSG00000050526	0	3	3	0	0
ENSMUSG00000056116	8	11	13	11	1
ENSMUSG00000025505	0	3	3	0	0
ENSMUSG00000057650	0	3	3	0	0
ENSMUSG00000066406	8	4	13	11	1
ENSMUSG00000000183	0	3	3	0	0
ENSMUSG00000024056	0	3	3	0	0
ENSMUSG00000028018	0	3	3	0	0
ENSMUSG00000097855	0	3	3	0	0
ENSMUSG00000058631	0	3	3	0	0
ENSMUSG00000028568	12	9	11	0	3
ENSMUSG00000029771	0	12	0	0	14
ENSMUSG00000021198	0	3	3	0	0
ENSMUSG00000093037	0	3	3	0	0
ENSMUSG00000091897	0	3	3	0	0
ENSMUSG00000041141	0	3	3	0	0
ENSMUSG00000036168	0	3	3	0	0
ENSMUSG00000027556	0	3	3	0	0
ENSMUSG00000064968	0	3	3	0	0
ENSMUSG00000070084	0	3	3	0	0
ENSMUSG00000029405	12	11	4	0	1
ENSMUSG00000027509	0	12	0	0	14
ENSMUSG00000035773	0	3	3	0	0
ENSMUSG00000038112	0	3	3	0	0
ENSMUSG00000058297	0	3	3	0	0
ENSMUSG00000035864	0	12	0	0	14
ENSMUSG00000004798	12	11	4	11	1
ENSMUSG00000019539	0	3	3	0	0
ENSMUSG00000060032	0	12	0	0	14
ENSMUSG00000102222	0	3	3	0	0
ENSMUSG00000067909	0	3	3	0	0
ENSMUSG00000100182	0	3	3	0	0
ENSMUSG00000030534	0	12	3	0	0
ENSMUSG00000034928	12	0	8	0	5
ENSMUSG00000027291	0	0	0	0	14
ENSMUSG00000023988	0	12	3	0	0
ENSMUSG00000016494	0	3	3	0	0
ENSMUSG00000030120	12	2	5	0	9
