method	analysis_scope	tissue	gene_id	gene_symbol	comparison_role	independently_selected_gene	n_retained_pathways	retained_pathway_ids	retained_pathway_terms	retained_pathway_labels	n_concordant_pathways	n_discordant_pathways	any_concordant_bh_fdr	minimum_gene_fdr	project_balanced_gene_log2cpm_effect	gene_flt_gc_direction	analysis_roles	pathway_robustness_statuses
expiMap	canonical_tissue	skin	ENSMUSG00000026872	Zeb2	member_of_retained_expimap_pathway	False	1	R-MMU-421270	R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	Cell-cell junction organization	0	1	False	0.5869713003186572	0.16876288225952	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	skin	ENSMUSG00000027318	Adam33	member_of_retained_expimap_pathway	False	1	R-MMU-421270	R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	Cell-cell junction organization	0	1	False	0.5869713003186572	0.0888322310423164	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	skin	ENSMUSG00000027715	Ccna2	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.5869713003186572	-0.3398591883435671	FLT_lower	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000028517	Plpp3	member_of_retained_expimap_pathway	False	1	R-MMU-428157	R-MMU-428157_SPHINGOLIPID_METABOLISM	Sphingolipid metabolism	0	1	False	0.5869713003186572	0.2100835872206152	FLT_higher	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000028793	Rnf19b	member_of_retained_expimap_pathway	False	1	R-MMU-421270	R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	Cell-cell junction organization	1	0	False	0.5869713003186572	-0.0989307708407379	FLT_lower	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	skin	ENSMUSG00000028927	Padi2	member_of_retained_expimap_pathway	False	1	R-MMU-3247509	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES	Chromatin-modifying enzymes	0	1	False	0.5869713003186572	0.2388250968643737	FLT_higher	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000030510	Cers3	member_of_retained_expimap_pathway	False	1	R-MMU-428157	R-MMU-428157_SPHINGOLIPID_METABOLISM	Sphingolipid metabolism	1	0	False	0.5869713003186572	-0.1567147008353622	FLT_lower	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000030513	Pcsk6	member_of_retained_expimap_pathway	False	1	R-MMU-421270	R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	Cell-cell junction organization	1	0	False	0.5869713003186572	-0.0892294516669348	FLT_lower	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	skin	ENSMUSG00000031871	Cdh5	member_of_retained_expimap_pathway	False	1	R-MMU-421270	R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	Cell-cell junction organization	0	1	False	0.5869713003186572	0.3113129390772496	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	skin	ENSMUSG00000031962	Cdh15	member_of_retained_expimap_pathway	False	1	R-MMU-421270	R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	Cell-cell junction organization	0	1	False	0.5869713003186572	0.5407731978440049	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	skin	ENSMUSG00000032596	Uba7	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	0	1	False	0.5869713003186572	0.2404778825062479	FLT_higher	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000035692	Isg15	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	0	1	False	0.5869713003186572	0.1448003030467695	FLT_higher	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000035783	Acta2	member_of_retained_expimap_pathway	False	1	R-MMU-421270	R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	Cell-cell junction organization	0	1	False	0.5869713003186572	0.2729459569436023	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	skin	ENSMUSG00000038119	Cdon	member_of_retained_expimap_pathway	False	1	R-MMU-5358351	R-MMU-5358351_SIGNALING_BY_HEDGEHOG	Hedgehog signaling	0	1	False	0.5869713003186572	0.1628826168453591	FLT_higher	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000039385	Cdh6	member_of_retained_expimap_pathway	False	1	R-MMU-421270	R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	Cell-cell junction organization	1	0	False	0.5869713003186572	-0.6321626101636784	FLT_lower	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	skin	ENSMUSG00000040204	Pclaf	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.5869713003186572	-0.4229698592063157	FLT_lower	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000041112	Elmo1	member_of_retained_expimap_pathway	False	1	R-MMU-421270	R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	Cell-cell junction organization	0	1	False	0.5869713003186572	0.1248163159581721	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	skin	ENSMUSG00000041688	Amot	member_of_retained_expimap_pathway	False	1	R-MMU-421270	R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	Cell-cell junction organization	0	1	False	0.5869713003186572	0.4738726936603032	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	skin	ENSMUSG00000042489	Clspn	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.5869713003186572	-0.3763407694763597	FLT_lower	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000043461	Sptssb	member_of_retained_expimap_pathway	False	1	R-MMU-428157	R-MMU-428157_SPHINGOLIPID_METABOLISM	Sphingolipid metabolism	1	0	False	0.5869713003186572	-0.6902432528819196	FLT_lower	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000045019	Acer1	member_of_retained_expimap_pathway	False	1	R-MMU-428157	R-MMU-428157_SPHINGOLIPID_METABOLISM	Sphingolipid metabolism	1	0	False	0.5869713003186572	-0.0929231349987215	FLT_lower	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000058672	Tubb2a	member_of_retained_expimap_pathway	False	1	R-MMU-5358351	R-MMU-5358351_SIGNALING_BY_HEDGEHOG	Hedgehog signaling	1	0	False	0.5869713003186572	-0.2175680904915496	FLT_lower	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000059430	Actg2	member_of_retained_expimap_pathway	False	1	R-MMU-421270	R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	Cell-cell junction organization	0	1	False	0.5869713003186572	0.2930059490925112	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	skin	ENSMUSG00000062380	Tubb3	member_of_retained_expimap_pathway	False	1	R-MMU-5358351	R-MMU-5358351_SIGNALING_BY_HEDGEHOG	Hedgehog signaling	1	0	False	0.5869713003186572	-0.8240039143065229	FLT_lower	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000062727	H2bc12	member_of_retained_expimap_pathway	False	3	R-MMU-3247509;R-MMU-421270;R-MMU-73894	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES;R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION;R-MMU-73894_DNA_REPAIR	Cell-cell junction organization;Chromatin-modifying enzymes;DNA repair	3	0	False	0.5869713003186572	-0.5347674904930895	FLT_lower	main	internally robust, incomplete conventional support;triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000068457	Uty	member_of_retained_expimap_pathway	False	1	R-MMU-3247509	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES	Chromatin-modifying enzymes	0	1	False	0.5869713003186572	0.137781988660386	FLT_higher	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000069265	H3c1	member_of_retained_expimap_pathway	False	2	R-MMU-3247509;R-MMU-421270	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES;R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	Cell-cell junction organization;Chromatin-modifying enzymes	2	0	False	0.5869713003186572	-0.4173398294836678	FLT_lower	main	internally robust, incomplete conventional support;triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000069267	H3c2	member_of_retained_expimap_pathway	False	2	R-MMU-3247509;R-MMU-421270	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES;R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	Cell-cell junction organization;Chromatin-modifying enzymes	2	0	False	0.5869713003186572	-0.545610583192609	FLT_lower	main	internally robust, incomplete conventional support;triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000069303	H2bc24	member_of_retained_expimap_pathway	False	3	R-MMU-3247509;R-MMU-421270;R-MMU-73894	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES;R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION;R-MMU-73894_DNA_REPAIR	Cell-cell junction organization;Chromatin-modifying enzymes;DNA repair	3	0	False	0.5869713003186572	-0.6133049140877292	FLT_lower	main	internally robust, incomplete conventional support;triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000075296	Aldh3b2	member_of_retained_expimap_pathway	False	1	R-MMU-428157	R-MMU-428157_SPHINGOLIPID_METABOLISM	Sphingolipid metabolism	1	0	False	0.5869713003186572	-0.1854559349935852	FLT_lower	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000094338	H2bc13	member_of_retained_expimap_pathway	False	3	R-MMU-3247509;R-MMU-421270;R-MMU-73894	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES;R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION;R-MMU-73894_DNA_REPAIR	Cell-cell junction organization;Chromatin-modifying enzymes;DNA repair	3	0	False	0.5869713003186572	-0.4983158128824089	FLT_lower	main	internally robust, incomplete conventional support;triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000094777	H2ac24	member_of_retained_expimap_pathway	False	3	R-MMU-3247509;R-MMU-421270;R-MMU-73894	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES;R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION;R-MMU-73894_DNA_REPAIR	Cell-cell junction organization;Chromatin-modifying enzymes;DNA repair	3	0	False	0.5869713003186572	-0.5397827330626888	FLT_lower	main	internally robust, incomplete conventional support;triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000095217	H2bc15	member_of_retained_expimap_pathway	False	3	R-MMU-3247509;R-MMU-421270;R-MMU-73894	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES;R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION;R-MMU-73894_DNA_REPAIR	Cell-cell junction organization;Chromatin-modifying enzymes;DNA repair	3	0	False	0.5869713003186572	-0.4530829879728177	FLT_lower	main	internally robust, incomplete conventional support;triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000017146	Brca1	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.5887989680728599	-0.3347037066588509	FLT_lower	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000021536	Adcy2	member_of_retained_expimap_pathway	False	1	R-MMU-5358351	R-MMU-5358351_SIGNALING_BY_HEDGEHOG	Hedgehog signaling	0	1	False	0.5909715492757674	0.3205334903664512	FLT_higher	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000027323	Rad51	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.5909715492757674	-0.2547479399901626	FLT_lower	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000035455	Fignl1	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.5909715492757674	-0.3007709689671925	FLT_lower	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000064220	H2ac18	member_of_retained_expimap_pathway	False	3	R-MMU-3247509;R-MMU-421270;R-MMU-73894	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES;R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION;R-MMU-73894_DNA_REPAIR	Cell-cell junction organization;Chromatin-modifying enzymes;DNA repair	3	0	False	0.5909715492757674	-0.3119422870703973	FLT_lower	main	internally robust, incomplete conventional support;triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000069274	H4c6	member_of_retained_expimap_pathway	False	3	R-MMU-3247509;R-MMU-421270;R-MMU-73894	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES;R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION;R-MMU-73894_DNA_REPAIR	Cell-cell junction organization;Chromatin-modifying enzymes;DNA repair	3	0	False	0.5909715492757674	-0.4203584197630701	FLT_lower	main	internally robust, incomplete conventional support;triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000069310	H3c3	member_of_retained_expimap_pathway	False	2	R-MMU-3247509;R-MMU-421270	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES;R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	Cell-cell junction organization;Chromatin-modifying enzymes	2	0	False	0.5909715492757674	-0.4475492121894556	FLT_lower	main	internally robust, incomplete conventional support;triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000079434	Neu2	member_of_retained_expimap_pathway	False	1	R-MMU-428157	R-MMU-428157_SPHINGOLIPID_METABOLISM	Sphingolipid metabolism	0	1	False	0.5909715492757674	0.4618426802904445	FLT_higher	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000021823	Vcl	member_of_retained_expimap_pathway	False	1	R-MMU-421270	R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	Cell-cell junction organization	0	1	False	0.5928186063526332	0.0914724127051069	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	skin	ENSMUSG00000037474	Dtl	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.5932312454941773	-0.2983801585979918	FLT_lower	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000002997	Prkar2b	member_of_retained_expimap_pathway	False	1	R-MMU-5358351	R-MMU-5358351_SIGNALING_BY_HEDGEHOG	Hedgehog signaling	0	1	False	0.5936141152037087	0.1908936357672046	FLT_higher	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000018362	Kpna2	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.5936141152037087	-0.2203850136469238	FLT_lower	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000031972	Acta1	member_of_retained_expimap_pathway	False	1	R-MMU-421270	R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	Cell-cell junction organization	0	1	False	0.5936141152037087	0.5985095083741175	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	skin	ENSMUSG00000074403	H3c13	member_of_retained_expimap_pathway	False	2	R-MMU-3247509;R-MMU-421270	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES;R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	Cell-cell junction organization;Chromatin-modifying enzymes	2	0	False	0.5936141152037087	-0.3818473268496014	FLT_lower	main	internally robust, incomplete conventional support;triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000081058	H3c15	member_of_retained_expimap_pathway	False	2	R-MMU-3247509;R-MMU-421270	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES;R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	Cell-cell junction organization;Chromatin-modifying enzymes	2	0	False	0.5936141152037087	-0.3669457220278875	FLT_lower	main	internally robust, incomplete conventional support;triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000045136	Tubb2b	member_of_retained_expimap_pathway	False	1	R-MMU-5358351	R-MMU-5358351_SIGNALING_BY_HEDGEHOG	Hedgehog signaling	1	0	False	0.5971645780872262	-0.1317223213697141	FLT_lower	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000027947	Il6ra	member_of_retained_expimap_pathway	False	1	R-MMU-421270	R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	Cell-cell junction organization	0	1	False	0.597636472348996	0.1379112652001429	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	skin	ENSMUSG00000056394	Lig1	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.597636472348996	-0.1778249494568395	FLT_lower	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000061048	Cdh3	member_of_retained_expimap_pathway	False	1	R-MMU-421270	R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	Cell-cell junction organization	1	0	False	0.597636472348996	-0.2131158223306064	FLT_lower	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	skin	ENSMUSG00000061615	H2ac4	member_of_retained_expimap_pathway	False	3	R-MMU-3247509;R-MMU-421270;R-MMU-73894	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES;R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION;R-MMU-73894_DNA_REPAIR	Cell-cell junction organization;Chromatin-modifying enzymes;DNA repair	3	0	False	0.6114453929860875	-0.4023452328818042	FLT_lower	main	internally robust, incomplete conventional support;triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000007080	Pole	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.6168051741066477	-0.2207590920461471	FLT_lower	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000101972	H3c11	member_of_retained_expimap_pathway	False	2	R-MMU-3247509;R-MMU-421270	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES;R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	Cell-cell junction organization;Chromatin-modifying enzymes	2	0	False	0.6175316817955723	-0.386918040868102	FLT_lower	main	internally robust, incomplete conventional support;triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000006731	B4galnt1	member_of_retained_expimap_pathway	False	1	R-MMU-428157	R-MMU-428157_SPHINGOLIPID_METABOLISM	Sphingolipid metabolism	0	1	False	0.6176287484617112	0.0934443645730547	FLT_higher	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000031673	Cdh11	member_of_retained_expimap_pathway	False	1	R-MMU-421270	R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	Cell-cell junction organization	1	0	False	0.6176287484617112	-0.1412891139501426	FLT_lower	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	skin	ENSMUSG00000069300	H2bc11	member_of_retained_expimap_pathway	False	3	R-MMU-3247509;R-MMU-421270;R-MMU-73894	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES;R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION;R-MMU-73894_DNA_REPAIR	Cell-cell junction organization;Chromatin-modifying enzymes;DNA repair	3	0	False	0.6176287484617112	-0.4297137590593776	FLT_lower	main	internally robust, incomplete conventional support;triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000069266	H4c2	member_of_retained_expimap_pathway	False	3	R-MMU-3247509;R-MMU-421270;R-MMU-73894	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES;R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION;R-MMU-73894_DNA_REPAIR	Cell-cell junction organization;Chromatin-modifying enzymes;DNA repair	3	0	False	0.6201188088392987	-0.3553654876876039	FLT_lower	main	internally robust, incomplete conventional support;triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000070348	Ccnd1	member_of_retained_expimap_pathway	False	1	R-MMU-3247509	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES	Chromatin-modifying enzymes	1	0	False	0.6201188088392987	-0.1767154080410051	FLT_lower	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000027078	Ube2l6	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	0	1	False	0.6246482988515789	0.1069897430077868	FLT_higher	main	triangulated
expiMap	canonical_tissue	skin	ENSMUSG00000101355	H3c10	member_of_retained_expimap_pathway	False	2	R-MMU-3247509;R-MMU-421270	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES;R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	Cell-cell junction organization;Chromatin-modifying enzymes	2	0	False	0.6246482988515789	-0.3523991429121384	FLT_lower	main	internally robust, incomplete conventional support;triangulated
