tissue	term	effect_seed2020	effect_seed2021	effect_seed2022	all_three_seeds_available	all_three_direction_concordant	seed_effect_median	seed_effect_minimum	seed_effect_maximum	primary_absolute_percentile
spleen	R-MMU-176187_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	-0.0010983491605649	0.0001015604766222	0.0002935659484477	True	False	0.0001015604766222	-0.0010983491605649	0.0002935659484477	0.2063037249283667
spleen	R-MMU-180786_EXTENSION_OF_TELOMERES	0.0004469714828277	-0.0019042846668527	-0.0011254245443972	True	False	-0.0011254245443972	-0.0019042846668527	0.0004469714828277	0.0802292263610315
spleen	R-MMU-181438_TOLL_LIKE_RECEPTOR_2_TLR2_CASCADE	-0.0020164734143333	0.0003778387302222	0.0006720165385888	True	False	0.0003778387302222	-0.0020164734143333	0.0006720165385888	0.2893982808022922
spleen	R-MMU-1852241_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	0.0081685517504999	0.0273601438111111	0.0006428829097722	True	True	0.0081685517504999	0.0006428829097722	0.0273601438111111	0.484240687679083
spleen	R-MMU-186797_SIGNALING_BY_PDGF	-0.0007897128375833	0.0009338579860416	-0.0020104351779443	True	False	-0.0007897128375833	-0.0020104351779443	0.0009338579860416	0.1461318051575931
spleen	R-MMU-190828_GAP_JUNCTION_TRAFFICKING	0.0011730577314722	NA	NA	False	False	0.0011730577314722	0.0011730577314722	0.0011730577314722	0.2263610315186246
spleen	R-MMU-193648_NRAGE_SIGNALS_DEATH_THROUGH_JNK	-0.0001623285249111	-0.0003210605278777	-0.0003280627295799	True	True	-0.0003210605278777	-0.0003280627295799	-0.0001623285249111	0.0286532951289398
spleen	R-MMU-193704_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.0170872029822222	-0.0014027493935555	0.0010936335952092	True	False	0.0010936335952092	-0.0014027493935555	0.0170872029822222	0.5816618911174785
spleen	R-MMU-194138_SIGNALING_BY_VEGF	0.0688543471388886	0.0464074475	-0.00493191995	True	False	0.0464074475	-0.00493191995	0.0688543471388886	0.833810888252149
spleen	R-MMU-194315_SIGNALING_BY_RHO_GTPASES	0.0852622795555555	0.0224735177222221	0.0387710057388889	True	True	0.0387710057388889	0.0224735177222221	0.0852622795555555	0.8939828080229226
spleen	R-MMU-195258_RHO_GTPASE_EFFECTORS	0.0447894287102777	0.1053676218244445	0.1287443683443056	True	True	0.1053676218244445	0.0447894287102777	0.1287443683443056	0.7249283667621776
spleen	R-MMU-195721_SIGNALING_BY_WNT	0.0377296195555556	-0.02119541545	0.0130947690777777	True	False	0.0130947690777777	-0.02119541545	0.0377296195555556	0.6991404011461319
spleen	R-MMU-196849_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	0.0201968031009999	0.0322247744844444	0.0289117078516666	True	True	0.0289117078516666	0.0201968031009999	0.0322247744844444	0.5959885386819485
spleen	R-MMU-196854_METABOLISM_OF_VITAMINS_AND_COFACTORS	-0.0500903324722223	-0.030814614083333	-0.0347224168055556	True	True	-0.0347224168055556	-0.0500903324722223	-0.030814614083333	0.7564469914040115
spleen	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	-0.2121549781027777	-0.1210719372472222	-0.1849021919083333	True	True	-0.1849021919083333	-0.2121549781027777	-0.1210719372472222	0.994269340974212
spleen	R-MMU-199418_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	-0.0194760746027777	0.0287840344395944	0.0001469671220922	True	False	0.0001469671220922	-0.0194760746027777	0.0287840344395944	0.5931232091690545
spleen	R-MMU-199977_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	-0.0007076225186233	-0.0012275419180278	3.4326793854400005e-05	True	False	-0.0007076225186233	-0.0012275419180278	3.4326793854400005e-05	0.1260744985673352
spleen	R-MMU-199991_MEMBRANE_TRAFFICKING	-0.0155921796666666	0.0324870723055557	0.0844874039166665	True	False	0.0324870723055557	-0.0155921796666666	0.0844874039166665	0.5616045845272206
spleen	R-MMU-201681_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	-0.0236862695801111	-0.0350191124166666	-0.0954166606722222	True	True	-0.0350191124166666	-0.0954166606722222	-0.0236862695801111	0.6045845272206304
spleen	R-MMU-202403_TCR_SIGNALING	-0.2566870298888887	-0.1372860985055555	-0.2161294270833331	True	True	-0.2161294270833331	-0.2566870298888887	-0.1372860985055555	0.997134670487106
spleen	R-MMU-202424_DOWNSTREAM_TCR_SIGNALING	0.0049425683476111	0.0001528721593333	0.0011597233125	True	True	0.0011597233125	0.0001528721593333	0.0049425683476111	0.4126074498567335
spleen	R-MMU-202427_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	-0.0024512845381111	0.001867513310661	0.0015303402249166	True	False	0.0015303402249166	-0.0024512845381111	0.001867513310661	0.3065902578796561
spleen	R-MMU-202430_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	-0.0007498761924624	NA	0.0012143855678688	False	False	0.0002322546877031	-0.0007498761924624	0.0012143855678688	0.1404011461318051
spleen	R-MMU-202433_GENERATION_OF_SECOND_MESSENGER_MOLECULES	-0.0050576554284333	-0.0115077203795833	0.0006048296611888	True	False	-0.0050576554284333	-0.0115077203795833	0.0006048296611888	0.4212034383954154
spleen	R-MMU-202733_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.011500099111111	-0.0234444970833332	-0.0092352549166667	True	False	-0.0092352549166667	-0.0234444970833332	0.011500099111111	0.5300859598853869
spleen	R-MMU-2029480_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	-0.0749322650252777	-0.0255916533944444	-0.0628363423495499	True	True	-0.0628363423495499	-0.0749322650252777	-0.0255916533944444	0.8538681948424068
spleen	R-MMU-2029481_FCGR_ACTIVATION	0.0394161236519444	0.0016243166268166	-0.0039670220290222	True	False	0.0016243166268166	-0.0039670220290222	0.0394161236519444	0.7048710601719198
spleen	R-MMU-2029482_REGULATION_OF_ACTIN_DYNAMICS_FOR_PHAGOCYTIC_CUP_FORMATION	-0.0035702747837777	0.0173770554938888	0.0019722111775903	True	False	0.0019722111775903	-0.0035702747837777	0.0173770554938888	0.3810888252148997
spleen	R-MMU-2029485_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	-0.0085924663766666	-0.0055296688688722	-0.0016452248674305	True	True	-0.0055296688688722	-0.0085924663766666	-0.0016452248674305	0.492836676217765
spleen	R-MMU-204998_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	-0.0011591253441821	0.0003477888055694	0.0037359175450555	True	False	0.0003477888055694	-0.0011591253441821	0.0037359175450555	0.2234957020057306
spleen	R-MMU-211859_BIOLOGICAL_OXIDATIONS	0.0846599892166665	0.0214681258833335	0.0636727489223944	True	True	0.0636727489223944	0.0214681258833335	0.0846599892166665	0.8882521489971347
spleen	R-MMU-211945_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	0.0505851997888889	0.0676700789638888	0.0469042411916666	True	True	0.0505851997888889	0.0469042411916666	0.0676700789638888	0.7621776504297995
spleen	R-MMU-212165_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	0.0358606198583333	-0.0510251661972221	0.0127475982911666	True	False	0.0127475982911666	-0.0510251661972221	0.0358606198583333	0.6876790830945558
spleen	R-MMU-212300_PRC2_METHYLATES_HISTONES_AND_DNA	0.0082484797388888	0.001911841461111	0.0053833811283333	True	True	0.0053833811283333	0.001911841461111	0.0082484797388888	0.4871060171919771
spleen	R-MMU-212436_GENERIC_TRANSCRIPTION_PATHWAY	0.0310947434899999	-0.0368898340944444	-0.0507073794166667	True	False	-0.0368898340944444	-0.0507073794166667	0.0310947434899999	0.6561604584527221
spleen	R-MMU-2132295_MHC_CLASS_II_ANTIGEN_PRESENTATION	-0.1472351592358611	-0.0994747311447221	-0.181721757465	True	True	-0.1472351592358611	-0.181721757465	-0.0994747311447221	0.9799426934097422
spleen	R-MMU-2142753_ARACHIDONATE_METABOLISM	-0.0843541975055555	-0.0066232728305333	-0.0003052391039055	True	True	-0.0066232728305333	-0.0843541975055555	-0.0003052391039055	0.8853868194842407
spleen	R-MMU-216083_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.025331088611111	-0.0271339911666666	-0.0004213597964688	True	False	-0.0004213597964688	-0.0271339911666666	0.025331088611111	0.6160458452722063
spleen	R-MMU-2168880_SCAVENGING_OF_HEME_FROM_PLASMA	0.0061726366381666	-0.105052279262361	0.0066741080093722	True	False	0.0061726366381666	-0.105052279262361	0.0066741080093722	0.4527220630372492
spleen	R-MMU-2172127_DAP12_INTERACTIONS	-0.1064837939333333	-0.0028626958496222	-0.0004582857669444	True	True	-0.0028626958496222	-0.1064837939333333	-0.0004582857669444	0.9455587392550144
spleen	R-MMU-2173782_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	-0.0326330977222223	0.0459463796944444	0.0339694136388893	True	False	0.0339694136388893	-0.0326330977222223	0.0459463796944444	0.6762177650429799
spleen	R-MMU-2173789_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	NA	NA	0.0035442703082088	False	False	0.0035442703082088	0.0035442703082088	0.0035442703082088	NA
spleen	R-MMU-2187338_VISUAL_PHOTOTRANSDUCTION	-0.0030581427401611	0.0055786714144733	0.1230927406744445	True	False	0.0055786714144733	-0.0030581427401611	0.1230927406744445	0.3553008595988539
spleen	R-MMU-2262752_CELLULAR_RESPONSES_TO_STRESS	-0.0014428878333334	-0.0262550990583333	0.0248870055277779	True	False	-0.0014428878333334	-0.0262550990583333	0.0248870055277779	0.2578796561604584
spleen	R-MMU-2299718_CONDENSATION_OF_PROPHASE_CHROMOSOMES	0.0049679479625638	-0.0038509673473266	0.000401840654	True	False	0.000401840654	-0.0038509673473266	0.0049679479625638	0.4183381088825215
spleen	R-MMU-2424491_DAP12_SIGNALING	0.0006454896508777	-0.1635817534736109	-0.1241697346291666	True	False	-0.1241697346291666	-0.1635817534736109	0.0006454896508777	0.1203438395415472
spleen	R-MMU-2454202_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	0.1007008299397222	-0.04851977924	0.0349271523055555	True	False	0.0349271523055555	-0.04851977924	0.1007008299397222	0.9340974212034384
spleen	R-MMU-2467813_SEPARATION_OF_SISTER_CHROMATIDS	-0.0009764469275832	0.0038103926639444	0.0003136889713389	True	False	0.0003136889713389	-0.0009764469275832	0.0038103926639444	0.1776504297994269
spleen	R-MMU-2500257_RESOLUTION_OF_SISTER_CHROMATID_COHESION	0.0006032591604999	0.0025401349061111	0.003852785827361	True	True	0.0025401349061111	0.0006032591604999	0.003852785827361	0.1117478510028653
spleen	R-MMU-2555396_MITOTIC_METAPHASE_AND_ANAPHASE	-0.0055538194786832	0.0132874146583332	0.000509317293341	True	False	0.000509317293341	-0.0055538194786832	0.0132874146583332	0.4412607449856733
spleen	R-MMU-2559580_OXIDATIVE_STRESS_INDUCED_SENESCENCE	NA	-0.0394898612055556	-5.3269604147220025e-05	False	False	-0.0197715654048514	-0.0394898612055556	-5.3269604147220025e-05	NA
spleen	R-MMU-2559583_CELLULAR_SENESCENCE	-0.03098794171	-0.0531875152149244	0.001406826972411	True	False	-0.03098794171	-0.0531875152149244	0.001406826972411	0.6532951289398281
spleen	R-MMU-2559586_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	-0.0014135444216666	-0.020138210716111	0.0164658707861113	True	False	-0.0014135444216666	-0.020138210716111	0.0164658707861113	0.2492836676217765
spleen	R-MMU-2565942_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	-0.0012640916833166	0.0001374741497222	-5.628839486942666e-05	True	False	-5.628839486942666e-05	-0.0012640916833166	0.0001374741497222	0.2378223495702005
spleen	R-MMU-2672351_STIMULI_SENSING_CHANNELS	-0.0622612591897221	0.0014019378013888	-0.0845273144013888	True	False	-0.0622612591897221	-0.0845273144013888	0.0014019378013888	0.8137535816618912
spleen	R-MMU-2730905_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	0.0532745605750001	-0.0105634973444444	0.0261891061638888	True	False	0.0261891061638888	-0.0105634973444444	0.0532745605750001	0.7765042979942693
spleen	R-MMU-2871796_FCERI_MEDIATED_MAPK_ACTIVATION	-0.0109324624850277	-0.00234062066895	-0.0130850543355555	True	True	-0.0109324624850277	-0.0130850543355555	-0.00234062066895	0.5186246418338109
spleen	R-MMU-2871809_FCERI_MEDIATED_CA_2_MOBILIZATION	0.0163221797472222	0.0922571036361111	-0.0128350887334777	True	False	0.0163221797472222	-0.0128350887334777	0.0922571036361111	0.5759312320916905
spleen	R-MMU-2871837_FCERI_MEDIATED_NF_KB_ACTIVATION	0.0041078997910833	0.0055742569281944	0.0136660112105555	True	True	0.0055742569281944	0.0041078997910833	0.0136660112105555	0.3954154727793696
spleen	R-MMU-2980736_PEPTIDE_HORMONE_METABOLISM	-0.1319275511111111	-0.1896341153611109	-0.1096125072777775	True	True	-0.1319275511111111	-0.1896341153611109	-0.1096125072777775	0.9656160458452722
spleen	R-MMU-2990846_SUMOYLATION	0.1324646825152778	-0.0004349131640916	0.1036477414875	True	False	0.1036477414875	-0.0004349131640916	0.1324646825152778	0.968481375358166
spleen	R-MMU-2995410_NUCLEAR_ENVELOPE_NE_REASSEMBLY	0.0001007737781633	-0.0008603887691511	-0.0013775245899611	True	False	-0.0008603887691511	-0.0013775245899611	0.0001007737781633	0.0229226361031518
spleen	R-MMU-3000171_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	0.0356567891527777	0.0008417065027778	0.0424116736027777	True	True	0.0356567891527777	0.0008417065027778	0.0424116736027777	0.6848137535816619
spleen	R-MMU-3000178_ECM_PROTEOGLYCANS	-0.0002329659293944	0.0033331990484721	0.0093153170057777	True	False	0.0033331990484721	-0.0002329659293944	0.0093153170057777	0.0343839541547277
spleen	R-MMU-3108232_SUMO_E3_LIGASES_SUMOYLATE_TARGET_PROTEINS	-0.0008806226236472	0.1052538615111111	0.0067981470165555	True	False	0.0067981470165555	-0.0008806226236472	0.1052538615111111	0.1690544412607449
spleen	R-MMU-3214841_PKMTS_METHYLATE_HISTONE_LYSINES	0.0007934091829677	0.0013815676356388	0.0003323946743499	True	True	0.0007934091829677	0.0003323946743499	0.0013815676356388	0.1489971346704871
spleen	R-MMU-3214842_HDMS_DEMETHYLATE_HISTONES	0.0011550268305722	0.0003545196799222	8.33119079994111e-05	True	True	0.0003545196799222	8.33119079994111e-05	0.0011550268305722	0.2206303724928366
spleen	R-MMU-3214847_HATS_ACETYLATE_HISTONES	0.0034614255826943	0.0624763066197223	0.0092018677344444	True	True	0.0092018677344444	0.0034614255826943	0.0624763066197223	0.3782234957020057
spleen	R-MMU-3214858_RMTS_METHYLATE_HISTONE_ARGININES	-0.0068516465842722	-0.000209164651425	-0.0003821900681855	True	True	-0.0003821900681855	-0.0068516465842722	-0.000209164651425	0.4670487106017192
spleen	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES	0.0581269137722222	0.0469122281901387	0.0837814733299999	True	True	0.0581269137722222	0.0469122281901387	0.0837814733299999	0.7994269340974212
spleen	R-MMU-3371497_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND	-0.0031898561657222	0.0015544473468555	0.0004780255027346	True	False	0.0004780255027346	-0.0031898561657222	0.0015544473468555	0.3667621776504298
spleen	R-MMU-352230_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	NA	-0.0013466497399055	-0.0003602860808772	False	False	-0.0008534679103913	-0.0013466497399055	-0.0003602860808772	NA
spleen	R-MMU-3700989_TRANSCRIPTIONAL_REGULATION_BY_TP53	0.0096911004722221	0.0501030723055557	0.0250818045555555	True	True	0.0250818045555555	0.0096911004722221	0.0501030723055557	0.5128939828080229
spleen	R-MMU-372790_SIGNALING_BY_GPCR	0.1029838775083333	0.0308432289596666	-0.0936260663277776	True	False	0.0308432289596666	-0.0936260663277776	0.1029838775083333	0.9398280802292264
spleen	R-MMU-373076_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	-0.1704703994630555	-0.0797778441333331	-0.0175981996499998	True	True	-0.0797778441333331	-0.1704703994630555	-0.0175981996499998	0.988538681948424
spleen	R-MMU-373755_SEMAPHORIN_INTERACTIONS	0.0500149966372221	-0.0250115551950001	-0.0014171064666666	True	False	-0.0014171064666666	-0.0250115551950001	0.0500149966372221	0.7507163323782235
spleen	R-MMU-373760_L1CAM_INTERACTIONS	-0.0008912079665166	-0.0023432694685499	0.1641874468533334	True	False	-0.0008912079665166	-0.0023432694685499	0.1641874468533334	0.1719197707736389
spleen	R-MMU-375165_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	NA	0.0013511703920555	0.0001968582245749	False	False	0.0007740143083152	0.0001968582245749	0.0013511703920555	NA
spleen	R-MMU-375276_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.0974723963333333	-0.2226168697000001	0.1125401546666665	True	False	0.0974723963333333	-0.2226168697000001	0.1125401546666665	0.9140401146131804
spleen	R-MMU-380108_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	-0.0014756166472222	-0.0983638144488888	-0.1731704416394444	True	True	-0.0983638144488888	-0.1731704416394444	-0.0014756166472222	0.2636103151862464
spleen	R-MMU-380259_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	-0.0004206746305888	-0.0005420373777278	0.0001977920363477	True	False	-0.0004206746305888	-0.0005420373777278	0.0001977920363477	0.0659025787965616
spleen	R-MMU-380270_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	0.0007401047198222	0.0010635268558388	-0.0004290772224777	True	False	0.0007401047198222	-0.0004290772224777	0.0010635268558388	0.1346704871060172
spleen	R-MMU-380284_LOSS_OF_PROTEINS_REQUIRED_FOR_INTERPHASE_MICROTUBULE_ORGANIZATION_FROM_THE_CENTROSOME	-0.0011280713884972	-0.0006415791610471	NA	False	False	-0.0008848252747721	-0.0011280713884972	-0.0006415791610471	0.2120343839541547
spleen	R-MMU-380287_CENTROSOME_MATURATION	NA	-7.004224821721998e-05	NA	False	False	-7.004224821721998e-05	-7.004224821721998e-05	-7.004224821721998e-05	NA
spleen	R-MMU-380320_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	-0.0024658055190833	-0.0027620174598888	-0.0002897664922583	True	True	-0.0024658055190833	-0.0027620174598888	-0.0002897664922583	0.3094555873925501
spleen	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	-0.0162278811388887	0.0408443194444444	0.0255792871111109	True	False	0.0255792871111109	-0.0162278811388887	0.0408443194444444	0.5702005730659025
spleen	R-MMU-382551_TRANSPORT_OF_SMALL_MOLECULES	0.0820595553888888	0.1423828888666666	0.0831053780694443	True	True	0.0831053780694443	0.0820595553888888	0.1423828888666666	0.8767908309455588
spleen	R-MMU-382556_ABC_FAMILY_PROTEIN_MEDIATED_TRANSPORT	0.0137107467638889	0.0606286341122223	0.0534309136072222	True	True	0.0534309136072222	0.0137107467638889	0.0606286341122223	0.5501432664756447
spleen	R-MMU-383280_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	-0.0302885133722222	-0.0670159957638888	-0.0452305309111111	True	True	-0.0452305309111111	-0.0670159957638888	-0.0302885133722222	0.6504297994269341
spleen	R-MMU-388396_GPCR_DOWNSTREAM_SIGNALLING	-0.1003202410277779	-0.1575141726305554	-0.1533997597583334	True	True	-0.1533997597583334	-0.1575141726305554	-0.1003202410277779	0.9312320916905444
spleen	R-MMU-388841_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY	-0.1534371808055554	-0.1321456373316666	-0.1177052598441666	True	True	-0.1321456373316666	-0.1534371808055554	-0.1177052598441666	0.982808022922636
spleen	R-MMU-389356_CO_STIMULATION_BY_CD28	-0.0010412935275499	0.0012551818724666	-0.00784078792025	True	False	-0.0010412935275499	-0.00784078792025	0.0012551818724666	0.1862464183381088
spleen	R-MMU-389357_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.0004651275652221	0.000720239489625	NA	False	False	0.0005926835274235	0.0004651275652221	0.000720239489625	0.0830945558739255
spleen	R-MMU-389948_CO_INHIBITION_BY_PD_1	0.0056016604005555	-0.0158801073999999	0.0033694889772222	True	False	0.0033694889772222	-0.0158801073999999	0.0056016604005555	0.4441260744985673
spleen	R-MMU-392499_METABOLISM_OF_PROTEINS	-0.0557956615277779	-0.0850771849166665	-0.0471366829444444	True	True	-0.0557956615277779	-0.0850771849166665	-0.0471366829444444	0.7908309455587392
spleen	R-MMU-397014_MUSCLE_CONTRACTION	0.0811784196930555	0.0845487953844444	0.0968941213144443	True	True	0.0845487953844444	0.0811784196930555	0.0968941213144443	0.8739255014326648
spleen	R-MMU-416476_G_ALPHA_Q_SIGNALLING_EVENTS	0.031157168775	-0.155023460661111	0.0407835762138889	True	False	0.031157168775	-0.155023460661111	0.0407835762138889	0.6590257879656161
spleen	R-MMU-416482_G_ALPHA_12_13_SIGNALLING_EVENTS	0.0019222928120833	0.0596313943672222	-0.0002537757935967	True	False	0.0019222928120833	-0.0002537757935967	0.0596313943672222	0.2865329512893982
spleen	R-MMU-418346_PLATELET_HOMEOSTASIS	0.0021598953508611	-0.048415671941111	-0.0200201625891666	True	False	-0.0200201625891666	-0.048415671941111	0.0021598953508611	0.2951289398280802
spleen	R-MMU-418555_G_ALPHA_S_SIGNALLING_EVENTS	-0.0995508468088888	-0.1191976858055556	-0.0797038555055555	True	True	-0.0995508468088888	-0.1191976858055556	-0.0797038555055555	0.9226361031518624
spleen	R-MMU-418594_G_ALPHA_I_SIGNALLING_EVENTS	-0.0058321755055555	0.0560766288333333	-0.0337500096277778	True	False	-0.0058321755055555	-0.0337500096277778	0.0560766288333333	0.4498567335243553
spleen	R-MMU-418990_ADHERENS_JUNCTIONS_INTERACTIONS	0.0162632213083333	-0.0006299081730944	0.0258568839694444	True	False	0.0162632213083333	-0.0006299081730944	0.0258568839694444	0.5730659025787965
spleen	R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	-0.0047460870249777	0.0383778515833331	0.0326047773472222	True	False	0.0326047773472222	-0.0047460870249777	0.0383778515833331	0.4068767908309456
spleen	R-MMU-422356_REGULATION_OF_INSULIN_SECRETION	0.0094605993888889	0.0384586091888889	0.0122008742638889	True	True	0.0122008742638889	0.0094605993888889	0.0384586091888889	0.5071633237822349
spleen	R-MMU-422475_AXON_GUIDANCE	0.1182856657902778	0.2286619581163888	0.0183632754888888	True	True	0.1182856657902778	0.0183632754888888	0.2286619581163888	0.9570200573065902
spleen	R-MMU-425407_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	-0.078510179972222	0.1085890792499999	-0.0906012686666662	True	False	-0.078510179972222	-0.0906012686666662	0.1085890792499999	0.8653295128939829
spleen	R-MMU-428157_SPHINGOLIPID_METABOLISM	0.0574692889051666	-0.0009521782580555	0.0535742016939444	True	False	0.0535742016939444	-0.0009521782580555	0.0574692889051666	0.7965616045845272
spleen	R-MMU-4420097_VEGFA_VEGFR2_PATHWAY	0.0016750241146666	-0.0028214387136527	8.883838306108001e-05	True	False	8.883838306108001e-05	-0.0028214387136527	0.0016750241146666	0.2750716332378223
spleen	R-MMU-446203_ASPARAGINE_N_LINKED_GLYCOSYLATION	-0.0456233433902777	-0.0145450921313888	-0.0158436782249999	True	True	-0.0158436782249999	-0.0456233433902777	-0.0145450921313888	0.7306590257879656
