gene	raw_pca_2d_kmeans_cluster	ftsae_pca_2d_kmeans_cluster	ftsae_latent_kmeans_cluster	raw_pca_10d_kmeans_cluster	ftsae_pca_10d_kmeans_cluster
ENSMUSG00000070868	3	8	1	0	0
ENSMUSG00000061875	3	2	1	0	0
ENSMUSG00000035236	13	7	0	0	6
ENSMUSG00000045148	3	2	1	0	0
ENSMUSG00000062202	0	10	6	0	3
ENSMUSG00000004535	9	14	6	6	3
ENSMUSG00000058385	13	11	5	0	14
ENSMUSG00000074671	3	8	1	0	0
ENSMUSG00000070138	3	2	1	0	0
ENSMUSG00000113644	3	2	1	0	0
ENSMUSG00000117618	3	2	1	0	0
ENSMUSG00000088248	3	2	1	0	0
ENSMUSG00000030350	3	1	2	0	1
ENSMUSG00000041225	0	0	0	0	6
ENSMUSG00000030880	13	12	2	0	4
ENSMUSG00000070880	13	5	9	0	11
ENSMUSG00000073608	13	7	7	0	13
ENSMUSG00000026360	0	10	8	0	9
ENSMUSG00000071064	13	13	9	0	1
ENSMUSG00000028932	0	10	6	6	2
ENSMUSG00000022382	3	8	1	0	0
ENSMUSG00000019883	0	0	6	6	6
ENSMUSG00000034189	13	11	5	0	14
ENSMUSG00000078346	3	2	1	0	0
ENSMUSG00000036941	13	8	2	0	4
ENSMUSG00000052363	3	2	1	0	0
ENSMUSG00000026490	11	5	9	9	11
ENSMUSG00000056812	13	13	9	0	1
ENSMUSG00000057101	13	7	2	0	1
ENSMUSG00000039840	0	4	6	0	3
ENSMUSG00000019779	13	12	7	0	13
ENSMUSG00000039154	3	2	1	0	0
ENSMUSG00000030978	0	4	5	0	9
ENSMUSG00000056938	13	12	2	0	4
ENSMUSG00000025279	13	4	3	0	12
ENSMUSG00000065397	3	2	1	0	0
ENSMUSG00000118729	3	2	1	0	0
ENSMUSG00000078317	3	2	1	0	0
ENSMUSG00000075502	3	2	1	0	0
ENSMUSG00000028488	13	13	9	0	1
ENSMUSG00000075137	3	2	1	0	0
ENSMUSG00000055436	11	4	6	6	3
ENSMUSG00000038011	3	2	1	0	0
ENSMUSG00000030428	0	5	9	9	11
ENSMUSG00000034152	0	0	0	6	6
ENSMUSG00000024426	3	8	2	0	4
ENSMUSG00000004843	13	7	7	0	13
ENSMUSG00000020198	11	10	6	6	2
ENSMUSG00000004347	3	1	0	0	6
ENSMUSG00000078247	13	3	2	0	14
ENSMUSG00000073489	13	3	2	0	4
ENSMUSG00000026174	13	11	5	0	9
ENSMUSG00000026069	3	2	1	0	0
ENSMUSG00000059547	3	2	1	0	0
ENSMUSG00000063522	3	8	2	0	4
ENSMUSG00000050803	3	2	1	0	0
ENSMUSG00000009112	0	10	6	6	2
ENSMUSG00000036707	11	14	6	6	3
ENSMUSG00000076216	3	2	1	0	0
ENSMUSG00000005131	3	2	1	0	0
ENSMUSG00000023013	13	12	13	0	8
ENSMUSG00000063694	9	5	14	14	10
ENSMUSG00000118506	3	2	1	0	0
ENSMUSG00000062103	3	2	1	0	0
ENSMUSG00000031101	13	4	3	0	12
ENSMUSG00000066747	3	2	1	0	0
ENSMUSG00000045281	3	2	1	0	0
ENSMUSG00000013997	0	7	13	0	8
ENSMUSG00000012848	9	9	4	5	10
ENSMUSG00000031372	3	2	1	0	0
ENSMUSG00000065556	3	2	1	0	0
ENSMUSG00000021235	13	8	2	0	4
ENSMUSG00000016498	3	2	1	0	0
ENSMUSG00000065610	3	2	1	0	0
ENSMUSG00000036180	0	4	5	6	2
ENSMUSG00000022300	13	11	5	0	14
ENSMUSG00000001576	0	0	12	6	2
ENSMUSG00000028517	11	5	9	6	11
ENSMUSG00000087360	3	2	1	0	0
ENSMUSG00000031023	3	2	1	0	0
ENSMUSG00000038148	3	2	1	0	0
ENSMUSG00000041777	13	12	2	0	14
ENSMUSG00000095189	3	2	1	0	0
ENSMUSG00000006599	13	11	5	0	9
ENSMUSG00000045045	3	2	1	0	0
ENSMUSG00000022129	13	7	12	0	13
ENSMUSG00000037490	3	2	1	0	0
ENSMUSG00000021379	13	13	0	0	6
ENSMUSG00000010044	3	2	1	0	0
ENSMUSG00000027748	3	2	1	0	0
ENSMUSG00000030335	0	0	12	6	6
ENSMUSG00000021495	0	4	3	0	12
ENSMUSG00000065590	3	2	1	0	0
ENSMUSG00000040151	13	7	6	0	6
ENSMUSG00000006638	3	2	1	0	0
ENSMUSG00000021481	13	8	2	0	4
ENSMUSG00000089847	13	8	2	0	4
ENSMUSG00000045204	3	2	1	0	0
ENSMUSG00000034936	3	8	2	0	4
ENSMUSG00000032826	11	6	9	9	11
ENSMUSG00000059897	3	8	2	0	0
ENSMUSG00000030149	3	8	1	0	0
ENSMUSG00000028159	13	3	2	0	14
ENSMUSG00000011837	3	2	1	0	0
ENSMUSG00000043972	3	2	1	0	0
ENSMUSG00000024521	3	8	1	0	0
ENSMUSG00000005846	0	4	8	0	9
ENSMUSG00000108379	3	8	1	0	0
ENSMUSG00000032724	13	3	5	0	14
ENSMUSG00000097534	3	8	1	0	0
ENSMUSG00000059323	3	8	1	0	0
ENSMUSG00000107956	3	2	1	0	0
ENSMUSG00000102869	5	6	4	9	11
ENSMUSG00000029505	11	9	6	6	3
ENSMUSG00000038365	13	12	7	0	4
ENSMUSG00000018334	13	12	2	0	2
ENSMUSG00000075100	3	2	1	0	0
ENSMUSG00000026213	13	3	5	0	9
ENSMUSG00000041740	11	14	12	6	2
ENSMUSG00000008668	5	9	4	5	10
ENSMUSG00000026027	13	12	2	0	4
ENSMUSG00000028173	11	10	13	6	8
ENSMUSG00000036815	13	13	0	0	6
ENSMUSG00000036565	13	10	9	0	2
ENSMUSG00000029056	13	11	5	0	14
ENSMUSG00000078757	3	2	1	0	0
ENSMUSG00000031766	11	0	13	13	8
ENSMUSG00000055489	13	1	2	0	4
ENSMUSG00000022044	3	13	9	0	1
ENSMUSG00000028137	3	13	9	0	1
ENSMUSG00000020808	3	2	1	0	0
ENSMUSG00000044206	3	2	1	0	0
ENSMUSG00000034709	13	7	3	0	2
ENSMUSG00000051593	3	2	1	0	0
ENSMUSG00000035849	3	1	2	0	4
ENSMUSG00000079635	3	2	1	0	0
ENSMUSG00000006457	9	14	10	12	7
ENSMUSG00000071632	3	8	1	0	0
ENSMUSG00000001517	3	3	5	0	9
ENSMUSG00000076052	3	2	1	0	0
ENSMUSG00000093017	3	2	1	0	0
ENSMUSG00000074966	3	2	1	0	0
ENSMUSG00000025745	9	14	14	14	10
ENSMUSG00000060738	3	2	1	0	0
ENSMUSG00000025239	0	4	3	6	12
ENSMUSG00000086273	3	2	1	0	0
ENSMUSG00000028786	3	8	1	0	4
ENSMUSG00000059106	3	2	1	0	0
ENSMUSG00000026087	0	13	12	0	6
ENSMUSG00000055835	3	8	1	0	0
ENSMUSG00000042256	3	2	1	0	0
ENSMUSG00000025257	3	2	1	0	0
ENSMUSG00000025779	3	2	1	0	0
ENSMUSG00000085416	3	2	1	0	0
ENSMUSG00000079057	7	7	11	0	5
ENSMUSG00000001380	13	7	12	0	6
ENSMUSG00000025209	13	8	2	0	4
ENSMUSG00000006948	3	2	1	0	0
ENSMUSG00000079162	3	2	1	0	0
ENSMUSG00000051506	0	4	3	6	12
ENSMUSG00000066058	3	2	1	0	4
ENSMUSG00000114279	3	3	5	0	14
ENSMUSG00000098150	3	2	1	0	0
ENSMUSG00000034575	13	12	5	0	9
ENSMUSG00000016619	13	4	5	0	2
ENSMUSG00000018698	3	2	1	0	0
ENSMUSG00000041459	11	9	6	6	3
ENSMUSG00000035266	3	8	2	0	0
ENSMUSG00000028291	13	12	0	0	9
ENSMUSG00000100487	3	2	1	0	0
ENSMUSG00000029471	13	13	9	0	1
ENSMUSG00000069300	13	3	5	0	14
ENSMUSG00000034066	13	12	2	0	4
ENSMUSG00000055102	3	2	1	0	0
ENSMUSG00000100714	3	2	1	0	0
ENSMUSG00000116396	3	2	1	0	0
ENSMUSG00000030761	13	12	12	0	4
ENSMUSG00000115181	3	2	1	0	0
ENSMUSG00000024160	13	12	2	0	4
ENSMUSG00000017417	3	8	1	0	0
ENSMUSG00000026691	7	12	11	0	5
ENSMUSG00000040205	3	2	1	0	0
ENSMUSG00000068921	0	7	12	0	2
ENSMUSG00000047867	0	4	3	6	12
ENSMUSG00000085265	3	2	1	0	0
ENSMUSG00000086070	3	2	1	0	0
ENSMUSG00000020541	13	12	7	0	4
ENSMUSG00000010057	3	8	2	0	4
ENSMUSG00000024371	13	3	2	0	4
ENSMUSG00000075175	3	2	1	0	0
ENSMUSG00000092369	3	2	1	0	0
ENSMUSG00000087354	3	2	1	0	0
ENSMUSG00000033446	13	11	5	0	14
ENSMUSG00000073735	3	2	1	0	0
ENSMUSG00000025006	11	0	12	6	13
ENSMUSG00000059248	0	4	3	6	12
ENSMUSG00000076240	3	2	1	0	0
ENSMUSG00000112980	3	2	1	0	0
ENSMUSG00000066268	3	2	1	0	0
ENSMUSG00000028581	11	9	3	6	12
ENSMUSG00000028841	3	2	1	0	0
ENSMUSG00000049044	0	5	9	9	11
ENSMUSG00000084458	3	2	1	0	0
ENSMUSG00000033031	3	3	5	0	9
ENSMUSG00000028760	11	14	6	6	2
ENSMUSG00000084799	3	2	1	0	0
ENSMUSG00000016982	3	2	1	0	0
ENSMUSG00000046321	3	2	1	0	0
ENSMUSG00000050994	3	2	1	0	0
ENSMUSG00000022388	3	2	1	0	0
ENSMUSG00000030094	13	3	2	0	4
ENSMUSG00000031590	13	3	5	0	9
ENSMUSG00000027168	3	12	2	0	14
ENSMUSG00000003559	13	12	2	0	4
ENSMUSG00000109941	3	2	1	0	0
ENSMUSG00000001281	13	11	3	0	12
ENSMUSG00000086877	3	2	1	0	0
ENSMUSG00000111997	3	2	1	0	0
ENSMUSG00000009628	3	8	1	0	0
ENSMUSG00000038044	3	2	1	0	0
ENSMUSG00000027589	0	10	6	6	3
ENSMUSG00000058230	11	14	9	6	11
ENSMUSG00000005268	7	0	13	6	8
ENSMUSG00000015396	13	11	3	0	14
ENSMUSG00000085008	3	2	1	0	0
ENSMUSG00000059873	3	2	1	0	0
ENSMUSG00000073922	3	2	1	0	0
ENSMUSG00000034206	3	8	1	0	0
ENSMUSG00000044933	3	2	1	0	0
ENSMUSG00000076119	3	2	1	0	0
ENSMUSG00000073944	3	2	1	0	0
ENSMUSG00000099687	3	2	1	0	0
ENSMUSG00000040759	3	1	1	0	4
ENSMUSG00000065990	13	7	12	0	6
ENSMUSG00000021109	11	10	6	6	3
ENSMUSG00000071645	13	3	5	0	9
ENSMUSG00000021567	3	3	2	0	4
ENSMUSG00000032806	3	8	1	0	0
ENSMUSG00000029840	11	14	6	6	3
ENSMUSG00000004633	13	5	0	0	6
ENSMUSG00000001924	9	14	4	6	3
ENSMUSG00000030187	3	2	1	0	0
ENSMUSG00000085843	3	2	1	0	0
ENSMUSG00000074102	13	4	5	0	2
ENSMUSG00000021716	13	8	2	0	4
ENSMUSG00000108043	3	2	1	0	0
ENSMUSG00000039128	0	7	0	0	6
ENSMUSG00000028011	12	10	11	10	5
ENSMUSG00000002055	3	3	5	0	9
ENSMUSG00000036110	13	8	2	0	4
ENSMUSG00000003546	13	7	7	0	13
ENSMUSG00000050188	3	2	1	0	0
ENSMUSG00000086509	3	2	1	0	0
ENSMUSG00000018415	0	0	12	0	6
ENSMUSG00000069272	13	13	14	0	10
ENSMUSG00000023951	11	0	12	6	13
ENSMUSG00000015745	13	11	3	0	14
ENSMUSG00000023852	0	4	6	6	3
ENSMUSG00000042700	11	14	9	6	11
ENSMUSG00000067274	10	9	4	5	10
ENSMUSG00000040586	3	8	2	0	0
ENSMUSG00000090824	3	2	1	0	0
ENSMUSG00000090137	11	14	14	6	10
ENSMUSG00000020334	3	1	2	0	4
ENSMUSG00000056332	3	2	1	0	0
ENSMUSG00000021759	13	12	12	0	13
ENSMUSG00000020271	0	0	0	6	6
ENSMUSG00000035896	3	8	2	0	4
ENSMUSG00000049648	3	2	1	0	0
ENSMUSG00000022687	13	13	12	0	4
ENSMUSG00000028654	3	8	1	0	0
ENSMUSG00000057193	11	4	3	6	12
ENSMUSG00000040978	3	2	1	0	0
ENSMUSG00000065513	3	2	1	0	0
ENSMUSG00000039201	3	2	1	0	0
ENSMUSG00000029369	7	12	11	0	5
ENSMUSG00000033014	0	10	6	6	3
ENSMUSG00000024682	3	2	1	0	0
ENSMUSG00000006818	9	5	14	14	10
ENSMUSG00000025780	0	0	12	6	13
ENSMUSG00000028456	0	7	6	0	13
ENSMUSG00000021327	0	4	3	0	12
ENSMUSG00000045174	3	2	1	0	0
ENSMUSG00000022892	5	6	4	5	11
ENSMUSG00000058571	3	2	1	0	0
ENSMUSG00000021306	13	11	13	0	8
ENSMUSG00000047094	3	2	1	0	0
ENSMUSG00000030203	0	7	12	0	13
ENSMUSG00000031409	3	1	2	0	1
ENSMUSG00000034647	11	5	0	9	11
ENSMUSG00000034362	3	2	1	0	0
ENSMUSG00000028001	4	14	11	8	5
ENSMUSG00000023047	3	2	1	0	0
ENSMUSG00000037012	11	14	9	6	11
ENSMUSG00000020925	13	8	2	0	4
ENSMUSG00000040242	0	10	6	6	3
ENSMUSG00000054134	3	2	1	0	0
ENSMUSG00000028536	3	2	1	0	0
ENSMUSG00000108464	3	2	1	0	0
ENSMUSG00000024697	3	8	1	0	4
ENSMUSG00000106278	3	2	1	0	0
ENSMUSG00000087475	3	2	1	0	0
ENSMUSG00000049160	3	2	1	0	0
ENSMUSG00000091680	3	2	1	0	0
ENSMUSG00000035769	13	12	13	0	8
ENSMUSG00000028124	0	0	13	6	8
ENSMUSG00000076222	3	2	1	0	0
ENSMUSG00000028567	13	12	2	0	4
ENSMUSG00000022673	13	11	5	0	9
ENSMUSG00000038538	11	10	6	6	3
ENSMUSG00000044827	13	11	3	0	12
ENSMUSG00000114968	3	2	1	0	0
ENSMUSG00000026409	13	7	12	0	13
ENSMUSG00000117401	3	2	1	0	0
ENSMUSG00000091013	3	2	1	0	0
ENSMUSG00000045912	3	2	1	0	0
ENSMUSG00000059371	3	2	1	0	0
ENSMUSG00000116483	3	2	1	0	0
ENSMUSG00000040938	3	2	1	0	0
ENSMUSG00000056054	0	10	4	6	7
ENSMUSG00000111290	3	2	1	0	0
ENSMUSG00000041068	3	2	1	0	0
ENSMUSG00000031548	0	7	13	0	8
ENSMUSG00000030762	13	7	7	0	13
ENSMUSG00000067369	13	7	2	0	14
ENSMUSG00000061751	0	5	9	9	11
ENSMUSG00000030271	3	2	1	0	0
ENSMUSG00000068117	3	2	1	0	0
ENSMUSG00000039194	3	12	2	0	14
ENSMUSG00000032773	3	13	9	0	1
ENSMUSG00000046994	13	3	2	0	14
ENSMUSG00000016382	0	0	0	6	6
ENSMUSG00000097403	3	2	1	0	0
ENSMUSG00000020823	0	0	12	6	2
ENSMUSG00000060279	0	0	9	6	2
ENSMUSG00000028593	3	8	1	0	0
ENSMUSG00000025736	13	12	2	0	4
ENSMUSG00000020166	0	4	6	6	3
ENSMUSG00000097049	3	2	1	0	0
ENSMUSG00000032271	13	8	2	0	4
ENSMUSG00000084848	3	2	1	0	0
ENSMUSG00000029304	9	14	4	13	10
ENSMUSG00000070942	3	3	2	0	4
ENSMUSG00000034684	13	12	12	0	13
ENSMUSG00000026765	3	2	1	0	0
ENSMUSG00000022214	7	10	12	6	13
ENSMUSG00000047714	11	0	6	6	6
ENSMUSG00000073294	3	12	8	0	9
ENSMUSG00000022416	13	7	9	0	1
ENSMUSG00000027854	0	4	6	0	3
ENSMUSG00000080574	3	2	1	0	0
ENSMUSG00000046240	3	13	9	0	1
ENSMUSG00000042831	3	8	1	0	4
ENSMUSG00000075193	3	2	1	0	0
ENSMUSG00000022148	13	4	3	0	12
ENSMUSG00000053729	3	2	1	0	0
ENSMUSG00000099655	3	2	1	0	0
ENSMUSG00000062580	0	0	0	6	6
ENSMUSG00000053862	3	2	1	0	0
ENSMUSG00000086321	3	2	1	0	0
ENSMUSG00000051483	0	7	13	0	8
ENSMUSG00000079470	13	7	7	0	13
ENSMUSG00000005716	9	6	10	12	7
ENSMUSG00000071764	3	2	1	0	0
ENSMUSG00000064637	3	2	1	0	0
ENSMUSG00000095696	3	2	1	0	0
ENSMUSG00000036278	13	12	2	0	4
ENSMUSG00000079350	3	2	1	0	0
ENSMUSG00000077996	3	2	1	0	0
ENSMUSG00000060416	3	12	8	0	9
ENSMUSG00000002210	13	3	2	0	4
ENSMUSG00000047514	0	0	0	6	6
ENSMUSG00000037736	11	0	12	6	13
ENSMUSG00000086607	3	2	1	0	0
ENSMUSG00000078324	3	2	1	0	0
ENSMUSG00000041765	13	11	2	0	4
ENSMUSG00000097615	3	2	1	0	0
ENSMUSG00000078671	11	9	6	6	3
ENSMUSG00000025317	3	2	1	0	0
ENSMUSG00000041773	0	5	9	9	11
ENSMUSG00000000628	11	0	12	6	13
ENSMUSG00000044562	3	8	2	0	4
ENSMUSG00000038092	3	8	1	0	0
ENSMUSG00000039497	13	3	2	0	14
ENSMUSG00000043733	11	14	12	6	2
ENSMUSG00000071147	3	2	1	0	0
ENSMUSG00000026655	0	4	6	6	3
ENSMUSG00000049134	5	0	14	12	10
ENSMUSG00000026669	3	3	2	0	9
ENSMUSG00000032312	0	4	3	6	12
ENSMUSG00000044937	3	2	1	0	0
ENSMUSG00000036117	3	2	1	0	0
ENSMUSG00000097324	13	12	7	0	13
ENSMUSG00000026185	9	14	4	6	10
ENSMUSG00000021911	0	4	6	0	3
ENSMUSG00000050815	3	2	1	0	0
ENSMUSG00000028207	11	5	0	6	6
ENSMUSG00000028957	13	7	12	0	13
ENSMUSG00000036602	3	2	1	0	0
ENSMUSG00000100164	3	2	1	0	0
ENSMUSG00000021575	3	2	1	0	0
ENSMUSG00000001741	0	4	3	6	12
ENSMUSG00000052554	3	2	1	0	0
ENSMUSG00000000530	13	7	12	0	13
ENSMUSG00000022792	3	2	1	0	0
ENSMUSG00000023034	0	0	12	6	2
ENSMUSG00000029103	11	0	13	6	8
ENSMUSG00000035521	13	13	0	0	6
ENSMUSG00000025280	13	11	5	0	9
ENSMUSG00000056130	3	2	1	0	0
ENSMUSG00000023185	3	13	12	0	13
ENSMUSG00000038292	3	2	1	0	0
ENSMUSG00000074472	3	2	1	0	0
ENSMUSG00000021457	0	9	3	6	12
ENSMUSG00000005899	13	11	5	0	9
ENSMUSG00000056050	11	10	6	6	3
ENSMUSG00000001482	13	7	13	0	8
ENSMUSG00000036587	3	2	1	0	0
ENSMUSG00000024029	13	7	7	0	13
ENSMUSG00000064063	3	2	1	0	0
ENSMUSG00000024749	3	2	1	0	0
ENSMUSG00000085424	3	2	1	0	0
ENSMUSG00000042202	0	7	6	0	3
ENSMUSG00000003355	3	2	1	0	0
ENSMUSG00000036641	3	2	1	0	0
ENSMUSG00000061100	3	8	2	0	4
ENSMUSG00000091635	3	2	1	0	0
ENSMUSG00000054582	3	2	1	0	0
ENSMUSG00000082396	3	2	1	0	0
ENSMUSG00000037461	13	11	5	0	9
ENSMUSG00000016257	13	7	12	0	13
ENSMUSG00000022496	3	2	1	0	0
ENSMUSG00000058392	13	3	5	0	9
ENSMUSG00000033530	0	13	9	0	1
ENSMUSG00000113652	3	2	1	0	0
ENSMUSG00000052013	13	4	3	0	12
ENSMUSG00000010142	3	11	3	0	14
ENSMUSG00000007080	13	11	5	0	9
ENSMUSG00000026343	3	2	1	0	0
ENSMUSG00000004113	3	13	9	0	1
ENSMUSG00000018326	11	14	9	6	11
ENSMUSG00000114384	3	2	1	0	0
ENSMUSG00000044244	3	8	2	0	4
ENSMUSG00000056770	11	14	6	6	6
ENSMUSG00000039131	13	12	7	0	8
ENSMUSG00000041347	3	2	1	0	0
ENSMUSG00000063297	13	5	0	0	6
ENSMUSG00000031258	3	8	2	0	0
ENSMUSG00000035211	3	2	1	0	0
ENSMUSG00000056121	13	7	12	0	13
ENSMUSG00000022884	5	6	4	5	11
ENSMUSG00000021981	0	7	6	0	6
ENSMUSG00000033717	3	1	2	0	4
ENSMUSG00000020440	0	7	12	0	2
ENSMUSG00000071356	3	2	1	0	0
ENSMUSG00000024805	13	7	6	0	14
ENSMUSG00000039176	0	4	5	6	2
ENSMUSG00000053367	3	2	1	0	0
ENSMUSG00000001473	13	12	2	0	9
ENSMUSG00000036450	0	4	12	0	2
ENSMUSG00000018372	3	3	2	0	14
ENSMUSG00000058317	13	1	2	0	4
ENSMUSG00000048939	3	2	1	0	0
ENSMUSG00000024798	3	2	1	0	0
ENSMUSG00000025478	3	1	1	0	0
ENSMUSG00000039747	13	11	3	0	12
ENSMUSG00000005493	3	2	1	0	0
ENSMUSG00000021411	13	3	2	0	4
ENSMUSG00000043331	3	2	1	0	0
ENSMUSG00000043872	3	8	2	0	14
ENSMUSG00000066319	3	2	1	0	0
ENSMUSG00000028356	12	10	11	10	5
ENSMUSG00000068078	3	2	1	0	0
ENSMUSG00000024817	0	4	6	0	3
ENSMUSG00000074577	3	2	1	0	0
ENSMUSG00000045566	3	2	1	0	0
ENSMUSG00000044055	3	2	1	0	0
ENSMUSG00000031015	0	4	3	6	12
ENSMUSG00000019088	3	8	1	0	0
ENSMUSG00000005474	3	2	1	0	0
ENSMUSG00000054469	13	7	12	0	13
ENSMUSG00000026558	13	11	5	0	9
ENSMUSG00000042848	3	2	1	0	0
ENSMUSG00000046924	3	2	1	0	0
ENSMUSG00000001305	3	8	1	0	0
ENSMUSG00000059291	9	14	4	5	10
ENSMUSG00000025324	13	11	5	0	14
ENSMUSG00000022994	11	10	7	6	13
ENSMUSG00000059087	3	2	1	0	0
ENSMUSG00000085041	3	2	1	0	0
ENSMUSG00000030613	13	8	2	0	4
ENSMUSG00000059401	3	1	2	0	1
ENSMUSG00000027938	3	8	1	0	0
ENSMUSG00000004665	0	4	3	6	12
ENSMUSG00000055515	3	2	1	0	0
ENSMUSG00000033760	0	4	6	0	14
ENSMUSG00000053550	3	13	9	0	1
ENSMUSG00000001098	0	10	12	6	13
ENSMUSG00000073973	3	8	1	0	0
ENSMUSG00000053121	3	2	1	0	0
ENSMUSG00000028525	0	0	6	0	6
ENSMUSG00000071711	13	7	7	0	13
ENSMUSG00000038528	13	12	13	0	8
ENSMUSG00000022131	13	8	2	0	4
ENSMUSG00000050359	3	12	2	0	9
ENSMUSG00000100253	3	2	1	0	0
ENSMUSG00000036620	13	7	7	0	13
ENSMUSG00000032850	3	1	2	0	1
ENSMUSG00000068327	3	2	1	0	0
ENSMUSG00000099707	3	2	1	0	0
ENSMUSG00000002345	13	8	2	0	4
ENSMUSG00000075210	3	2	1	0	0
ENSMUSG00000045053	3	2	1	0	0
ENSMUSG00000103844	3	2	1	0	0
ENSMUSG00000047841	3	2	1	0	0
ENSMUSG00000102418	3	2	1	0	0
ENSMUSG00000026430	13	4	3	0	12
ENSMUSG00000039633	3	8	2	0	0
ENSMUSG00000063870	9	9	4	6	3
ENSMUSG00000048126	11	10	12	6	13
ENSMUSG00000022476	13	13	0	0	6
ENSMUSG00000043964	13	8	2	0	4
ENSMUSG00000049073	3	2	1	0	0
ENSMUSG00000033933	13	12	2	0	4
ENSMUSG00000067591	3	2	1	0	0
ENSMUSG00000039765	13	12	2	0	4
ENSMUSG00000000001	11	10	6	6	3
ENSMUSG00000075000	13	8	2	0	4
ENSMUSG00000013418	13	7	7	0	13
ENSMUSG00000038515	13	8	2	0	4
ENSMUSG00000067424	3	1	2	0	4
ENSMUSG00000036636	13	11	12	0	2
ENSMUSG00000090894	3	2	1	0	0
ENSMUSG00000039236	3	12	2	0	14
ENSMUSG00000006932	5	14	4	5	10
ENSMUSG00000019564	3	3	2	0	4
ENSMUSG00000109354	3	2	1	0	0
ENSMUSG00000042642	13	12	2	0	4
ENSMUSG00000071324	3	2	1	0	0
ENSMUSG00000028071	3	3	2	0	14
ENSMUSG00000050447	3	2	1	0	0
ENSMUSG00000002550	13	7	12	0	2
ENSMUSG00000040896	13	13	0	0	1
ENSMUSG00000022219	13	8	2	0	4
ENSMUSG00000029823	9	9	6	6	3
ENSMUSG00000042157	3	2	1	0	0
ENSMUSG00000003208	3	2	1	0	0
ENSMUSG00000008206	0	7	6	0	13
ENSMUSG00000023805	13	7	12	0	1
ENSMUSG00000005417	9	14	4	6	3
ENSMUSG00000052316	13	12	2	0	9
ENSMUSG00000042604	3	1	1	0	0
ENSMUSG00000033850	3	2	1	0	0
ENSMUSG00000040414	13	3	2	0	4
ENSMUSG00000028016	13	8	2	0	4
ENSMUSG00000007646	3	2	1	0	0
ENSMUSG00000032076	0	0	9	6	1
ENSMUSG00000052459	9	6	0	9	6
ENSMUSG00000081824	3	2	1	0	0
ENSMUSG00000034518	13	3	2	0	9
ENSMUSG00000033880	0	10	3	6	2
ENSMUSG00000030324	5	14	10	4	7
ENSMUSG00000016252	9	5	14	14	10
ENSMUSG00000050134	3	2	1	0	0
ENSMUSG00000065549	3	2	1	0	0
ENSMUSG00000038070	13	12	2	0	14
ENSMUSG00000059279	3	2	1	0	0
ENSMUSG00000001829	0	7	12	0	2
ENSMUSG00000027380	3	2	1	0	0
ENSMUSG00000030617	3	2	1	0	0
ENSMUSG00000026842	0	4	3	6	2
ENSMUSG00000079484	13	8	2	0	4
ENSMUSG00000055159	3	2	1	0	0
ENSMUSG00000025575	13	4	7	0	13
ENSMUSG00000034785	13	12	7	0	4
ENSMUSG00000021257	3	2	1	0	0
ENSMUSG00000033467	3	8	1	0	0
ENSMUSG00000044528	3	2	1	0	0
ENSMUSG00000079502	3	2	1	0	0
ENSMUSG00000030217	3	8	1	0	0
ENSMUSG00000042894	3	2	1	0	0
ENSMUSG00000026073	3	8	1	0	0
ENSMUSG00000037573	0	0	12	6	6
ENSMUSG00000073962	3	2	1	0	0
ENSMUSG00000044824	3	2	1	0	0
ENSMUSG00000026159	0	10	6	6	3
ENSMUSG00000027189	11	14	9	6	11
ENSMUSG00000097354	3	8	1	0	0
ENSMUSG00000035297	0	7	12	0	6
ENSMUSG00000063777	3	2	1	0	0
ENSMUSG00000004328	3	2	1	0	0
ENSMUSG00000042997	13	3	2	0	4
ENSMUSG00000026342	13	7	7	0	13
ENSMUSG00000053560	3	3	2	0	4
ENSMUSG00000030200	3	8	1	0	0
ENSMUSG00000007207	3	13	9	0	1
ENSMUSG00000093920	3	2	1	0	0
ENSMUSG00000100252	13	7	6	0	3
ENSMUSG00000026674	0	7	12	0	13
ENSMUSG00000062400	3	8	1	0	0
ENSMUSG00000049214	3	2	1	0	0
ENSMUSG00000031167	11	9	6	6	3
ENSMUSG00000035069	13	8	2	0	4
ENSMUSG00000028426	11	14	6	6	3
ENSMUSG00000059908	4	14	11	8	5
ENSMUSG00000021096	11	14	0	6	6
ENSMUSG00000107014	3	2	1	0	0
ENSMUSG00000044025	3	2	1	0	0
ENSMUSG00000019842	3	3	2	0	4
ENSMUSG00000038351	13	13	9	0	1
ENSMUSG00000073928	3	2	1	0	0
ENSMUSG00000090951	3	2	1	0	0
ENSMUSG00000050074	3	2	1	0	0
ENSMUSG00000020992	3	2	1	0	0
ENSMUSG00000021770	0	0	0	0	6
ENSMUSG00000085421	3	2	1	0	0
ENSMUSG00000023919	3	8	1	0	0
ENSMUSG00000056673	13	3	2	0	14
ENSMUSG00000083628	3	2	1	0	0
ENSMUSG00000094878	3	2	1	0	0
ENSMUSG00000078576	3	2	1	0	0
ENSMUSG00000068959	3	2	1	0	0
ENSMUSG00000037692	13	7	5	0	2
ENSMUSG00000035509	3	2	1	0	0
ENSMUSG00000025893	3	2	1	0	0
ENSMUSG00000016496	13	3	2	0	14
ENSMUSG00000045528	3	2	1	0	0
ENSMUSG00000028476	13	8	2	0	4
ENSMUSG00000004902	3	1	2	0	4
ENSMUSG00000031309	11	10	6	6	3
ENSMUSG00000062866	0	7	12	0	13
ENSMUSG00000094651	3	2	1	0	0
