accession	direction	term	clean_term	description	pathway_genes_tested	universe_genes_tested	mean_wald_stat_in_pathway	mean_wald_stat_all_genes	mean_wald_stat_shift	p_value	overlap_genes	fdr_bh
OSD-245	up_in_flight	REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	Fatty Acid Triacylglycerol And Ketone Body Metabolism	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	172	24291	0.11274374314290687	0.009243855223417226	0.10349988791948965	0.5063447634490023	ENSMUSG00000000440,ENSMUSG00000001211,ENSMUSG00000002249,ENSMUSG00000002289,ENSMUSG00000002679,ENSMUSG00000002944,ENSMUSG00000002968,ENSMUSG00000003444,ENSMUSG00000003528,ENSMUSG00000005681,ENSMUSG00000005886,ENSMUSG00000006390,ENSMUSG00000006392,ENSMUSG00000008136,ENSMUSG00000009633,ENSMUSG00000010663,ENSMUSG00000012114,ENSMUSG00000013833,ENSMUSG00000015243,ENSMUSG00000015776,ENSMUSG00000015846,ENSMUSG00000017210,ENSMUSG00000018076,ENSMUSG00000018160,ENSMUSG00000018501,ENSMUSG00000018574,ENSMUSG00000018796,ENSMUSG00000018923,ENSMUSG00000019984,ENSMUSG00000020248,ENSMUSG00000020250,ENSMUSG00000020397,ENSMUSG00000020532,ENSMUSG00000020538,ENSMUSG00000020593,ENSMUSG00000020647,ENSMUSG00000020656,ENSMUSG00000020777,ENSMUSG00000020801,ENSMUSG00000020889,ENSMUSG00000020917,ENSMUSG00000021273,ENSMUSG00000021364,ENSMUSG00000021608,ENSMUSG00000021670,ENSMUSG00000021696,ENSMUSG00000022109,ENSMUSG00000022186,ENSMUSG00000022383,ENSMUSG00000022463,ENSMUSG00000022521,ENSMUSG00000022555,ENSMUSG00000023019,ENSMUSG00000023800,ENSMUSG00000023827,ENSMUSG00000023915,ENSMUSG00000023984,ENSMUSG00000023994,ENSMUSG00000024052,ENSMUSG00000024132,ENSMUSG00000024454,ENSMUSG00000024803,ENSMUSG00000024900,ENSMUSG00000024955,ENSMUSG00000024978,ENSMUSG00000024981,ENSMUSG00000025059,ENSMUSG00000025153,ENSMUSG00000025246,ENSMUSG00000025465,ENSMUSG00000025745,ENSMUSG00000026003,ENSMUSG00000026077,ENSMUSG00000026799,ENSMUSG00000026827,ENSMUSG00000026922,ENSMUSG00000027080,ENSMUSG00000027134,ENSMUSG00000027195,ENSMUSG00000027412,ENSMUSG00000027630,ENSMUSG00000027678,ENSMUSG00000027803,ENSMUSG00000027875,ENSMUSG00000027984,ENSMUSG00000028223,ENSMUSG00000028233,ENSMUSG00000028240,ENSMUSG00000028252,ENSMUSG00000028494,ENSMUSG00000028518,ENSMUSG00000028607,ENSMUSG00000028672,ENSMUSG00000028712,ENSMUSG00000028944,ENSMUSG00000028949,ENSMUSG00000029167,ENSMUSG00000029238,ENSMUSG00000029478,ENSMUSG00000029545,ENSMUSG00000029635,ENSMUSG00000030291,ENSMUSG00000030353,ENSMUSG00000030378,ENSMUSG00000030545,ENSMUSG00000030747,ENSMUSG00000030796,ENSMUSG00000031278,ENSMUSG00000031467,ENSMUSG00000031622,ENSMUSG00000031708,ENSMUSG00000031808,ENSMUSG00000031935,ENSMUSG00000031980,ENSMUSG00000032047,ENSMUSG00000032079,ENSMUSG00000032083,ENSMUSG00000032238,ENSMUSG00000032315,ENSMUSG00000032349,ENSMUSG00000032418,ENSMUSG00000032527,ENSMUSG00000032602,ENSMUSG00000032715,ENSMUSG00000032786,ENSMUSG00000032883,ENSMUSG00000033429,ENSMUSG00000033871,ENSMUSG00000034254,ENSMUSG00000038205,ENSMUSG00000038369,ENSMUSG00000038481,ENSMUSG00000038622,ENSMUSG00000038754,ENSMUSG00000041220,ENSMUSG00000041650,ENSMUSG00000042010,ENSMUSG00000042476,ENSMUSG00000042557,ENSMUSG00000045248,ENSMUSG00000046338,ENSMUSG00000046598,ENSMUSG00000050627,ENSMUSG00000053110,ENSMUSG00000054422,ENSMUSG00000054469,ENSMUSG00000055024,ENSMUSG00000055116,ENSMUSG00000055320,ENSMUSG00000056888,ENSMUSG00000058440,ENSMUSG00000059447,ENSMUSG00000061650,ENSMUSG00000062908,ENSMUSG00000063929,ENSMUSG00000064127,ENSMUSG00000066042,ENSMUSG00000066072,ENSMUSG00000070810,ENSMUSG00000070811,ENSMUSG00000074375,ENSMUSG00000074377,ENSMUSG00000078798,ENSMUSG00000078799,ENSMUSG00000078937,ENSMUSG00000079487,ENSMUSG00000089675,ENSMUSG00000090165,ENSMUSG00000090175,ENSMUSG00000092558,ENSMUSG00000093930,ENSMUSG00000094156	1.0
OSD-245	up_in_flight	REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	Antigen Processing Ubiquitination Proteasome Degradation	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	182	24291	0.0655735958089857	0.009243855223417226	0.05632974058556847	0.5096692412460512	ENSMUSG00000001403,ENSMUSG00000001441,ENSMUSG00000001924,ENSMUSG00000002102,ENSMUSG00000003308,ENSMUSG00000004364,ENSMUSG00000005575,ENSMUSG00000005625,ENSMUSG00000005779,ENSMUSG00000006398,ENSMUSG00000006998,ENSMUSG00000009293,ENSMUSG00000014349,ENSMUSG00000014355,ENSMUSG00000014769,ENSMUSG00000015671,ENSMUSG00000016308,ENSMUSG00000017221,ENSMUSG00000017428,ENSMUSG00000017677,ENSMUSG00000018286,ENSMUSG00000018363,ENSMUSG00000018548,ENSMUSG00000019927,ENSMUSG00000020271,ENSMUSG00000020305,ENSMUSG00000020307,ENSMUSG00000020390,ENSMUSG00000020455,ENSMUSG00000020460,ENSMUSG00000020687,ENSMUSG00000020708,ENSMUSG00000020720,ENSMUSG00000020794,ENSMUSG00000020802,ENSMUSG00000020840,ENSMUSG00000021024,ENSMUSG00000021071,ENSMUSG00000021178,ENSMUSG00000021200,ENSMUSG00000021737,ENSMUSG00000021774,ENSMUSG00000021832,ENSMUSG00000022184,ENSMUSG00000022193,ENSMUSG00000022216,ENSMUSG00000022400,ENSMUSG00000022637,ENSMUSG00000022674,ENSMUSG00000023286,ENSMUSG00000023845,ENSMUSG00000023977,ENSMUSG00000024083,ENSMUSG00000024231,ENSMUSG00000024317,ENSMUSG00000024338,ENSMUSG00000024370,ENSMUSG00000025217,ENSMUSG00000025261,ENSMUSG00000025326,ENSMUSG00000025373,ENSMUSG00000025487,ENSMUSG00000025939,ENSMUSG00000026171,ENSMUSG00000026219,ENSMUSG00000026229,ENSMUSG00000026311,ENSMUSG00000026705,ENSMUSG00000026750,ENSMUSG00000026792,ENSMUSG00000026869,ENSMUSG00000026914,ENSMUSG00000026965,ENSMUSG00000027011,ENSMUSG00000027078,ENSMUSG00000027180,ENSMUSG00000027272,ENSMUSG00000027300,ENSMUSG00000027466,ENSMUSG00000027566,ENSMUSG00000028086,ENSMUSG00000028277,ENSMUSG00000028677,ENSMUSG00000028703,ENSMUSG00000028834,ENSMUSG00000028837,ENSMUSG00000028932,ENSMUSG00000029110,ENSMUSG00000029176,ENSMUSG00000029203,ENSMUSG00000029397,ENSMUSG00000029440,ENSMUSG00000029466,ENSMUSG00000029472,ENSMUSG00000029474,ENSMUSG00000029577,ENSMUSG00000029634,ENSMUSG00000029686,ENSMUSG00000029922,ENSMUSG00000030061,ENSMUSG00000030314,ENSMUSG00000030451,ENSMUSG00000030509,ENSMUSG00000030591,ENSMUSG00000030598,ENSMUSG00000030603,ENSMUSG00000030610,ENSMUSG00000030751,ENSMUSG00000030966,ENSMUSG00000031382,ENSMUSG00000031429,ENSMUSG00000031897,ENSMUSG00000032030,ENSMUSG00000032216,ENSMUSG00000032301,ENSMUSG00000032307,ENSMUSG00000032557,ENSMUSG00000032596,ENSMUSG00000032867,ENSMUSG00000032869,ENSMUSG00000033781,ENSMUSG00000033933,ENSMUSG00000033949,ENSMUSG00000034343,ENSMUSG00000034403,ENSMUSG00000034768,ENSMUSG00000035048,ENSMUSG00000035898,ENSMUSG00000036241,ENSMUSG00000036309,ENSMUSG00000036743,ENSMUSG00000036782,ENSMUSG00000036977,ENSMUSG00000038037,ENSMUSG00000038068,ENSMUSG00000038416,ENSMUSG00000038451,ENSMUSG00000038545,ENSMUSG00000038780,ENSMUSG00000039000,ENSMUSG00000039067,ENSMUSG00000039159,ENSMUSG00000039483,ENSMUSG00000039615,ENSMUSG00000039911,ENSMUSG00000040850,ENSMUSG00000041058,ENSMUSG00000041528,ENSMUSG00000041763,ENSMUSG00000042572,ENSMUSG00000042607,ENSMUSG00000046861,ENSMUSG00000046997,ENSMUSG00000048175,ENSMUSG00000049502,ENSMUSG00000051675,ENSMUSG00000052557,ENSMUSG00000052833,ENSMUSG00000052997,ENSMUSG00000053113,ENSMUSG00000054115,ENSMUSG00000055401,ENSMUSG00000058317,ENSMUSG00000059890,ENSMUSG00000060073,ENSMUSG00000060860,ENSMUSG00000064061,ENSMUSG00000064145,ENSMUSG00000066036,ENSMUSG00000066149,ENSMUSG00000066687,ENSMUSG00000068749,ENSMUSG00000069733,ENSMUSG00000069744,ENSMUSG00000070923,ENSMUSG00000074781,ENSMUSG00000078153,ENSMUSG00000079197,ENSMUSG00000090137,ENSMUSG00000091896,ENSMUSG00000096727,ENSMUSG00000118653	1.0
OSD-245	up_in_flight	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	Synthesis Of Bile Acids And Bile Salts	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	17	24291	0.04413361699340405	0.009243855223417226	0.03488976176998682	0.5110341022425754	ENSMUSG00000017307,ENSMUSG00000021259,ENSMUSG00000021751,ENSMUSG00000022244,ENSMUSG00000023963,ENSMUSG00000024507,ENSMUSG00000026170,ENSMUSG00000027048,ENSMUSG00000027359,ENSMUSG00000028240,ENSMUSG00000028603,ENSMUSG00000030382,ENSMUSG00000038641,ENSMUSG00000039519,ENSMUSG00000039653,ENSMUSG00000042289,ENSMUSG00000050445	1.0
OSD-245	up_in_flight	REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	Termination Of O Glycan Biosynthesis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	12	24291	0.14454953271669796	0.009243855223417226	0.13530567749328073	0.5138699586798459	ENSMUSG00000013846,ENSMUSG00000022824,ENSMUSG00000022885,ENSMUSG00000028538,ENSMUSG00000031749,ENSMUSG00000037390,ENSMUSG00000052544,ENSMUSG00000057286,ENSMUSG00000066108,ENSMUSG00000079442,ENSMUSG00000109564,ENSMUSG00000118661	1.0
OSD-245	up_in_flight	REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	Retrograde Neurotrophin Signalling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	12	24291	-0.02316183667417514	0.009243855223417226	-0.03240569189759237	0.5140012959379917	ENSMUSG00000002957,ENSMUSG00000008036,ENSMUSG00000022841,ENSMUSG00000026825,ENSMUSG00000027859,ENSMUSG00000028072,ENSMUSG00000028478,ENSMUSG00000028488,ENSMUSG00000033335,ENSMUSG00000035152,ENSMUSG00000047126,ENSMUSG00000060279	1.0
OSD-245	up_in_flight	REACTOME_TELOMERE_MAINTENANCE	Telomere Maintenance	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TELOMERE_MAINTENANCE	33	24291	0.04470605156484879	0.009243855223417226	0.035462196341431565	0.5153026258312173	ENSMUSG00000000751,ENSMUSG00000001056,ENSMUSG00000003868,ENSMUSG00000006678,ENSMUSG00000007080,ENSMUSG00000007589,ENSMUSG00000012483,ENSMUSG00000020471,ENSMUSG00000020974,ENSMUSG00000021611,ENSMUSG00000022881,ENSMUSG00000023104,ENSMUSG00000024174,ENSMUSG00000024742,ENSMUSG00000024833,ENSMUSG00000024854,ENSMUSG00000025395,ENSMUSG00000025925,ENSMUSG00000026134,ENSMUSG00000027342,ENSMUSG00000028884,ENSMUSG00000029363,ENSMUSG00000029676,ENSMUSG00000030079,ENSMUSG00000031403,ENSMUSG00000031921,ENSMUSG00000033430,ENSMUSG00000033970,ENSMUSG00000036875,ENSMUSG00000038000,ENSMUSG00000038644,ENSMUSG00000041346,ENSMUSG00000056394	1.0
OSD-245	up_in_flight	REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	Trans Golgi Network Vesicle Budding	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	58	24291	0.07337160479813734	0.009243855223417226	0.06412774957472012	0.5162364602038647	ENSMUSG00000000296,ENSMUSG00000000915,ENSMUSG00000001018,ENSMUSG00000001173,ENSMUSG00000001998,ENSMUSG00000002365,ENSMUSG00000003033,ENSMUSG00000003309,ENSMUSG00000003812,ENSMUSG00000004849,ENSMUSG00000006024,ENSMUSG00000007458,ENSMUSG00000009090,ENSMUSG00000015656,ENSMUSG00000016256,ENSMUSG00000018909,ENSMUSG00000019173,ENSMUSG00000020841,ENSMUSG00000020894,ENSMUSG00000021686,ENSMUSG00000022797,ENSMUSG00000023830,ENSMUSG00000024480,ENSMUSG00000024661,ENSMUSG00000025224,ENSMUSG00000027287,ENSMUSG00000027423,ENSMUSG00000027506,ENSMUSG00000028082,ENSMUSG00000028478,ENSMUSG00000028488,ENSMUSG00000028528,ENSMUSG00000028580,ENSMUSG00000030327,ENSMUSG00000030660,ENSMUSG00000030805,ENSMUSG00000031367,ENSMUSG00000031731,ENSMUSG00000032952,ENSMUSG00000033335,ENSMUSG00000034484,ENSMUSG00000034707,ENSMUSG00000038991,ENSMUSG00000039361,ENSMUSG00000042473,ENSMUSG00000047126,ENSMUSG00000047694,ENSMUSG00000048076,ENSMUSG00000050708,ENSMUSG00000050732,ENSMUSG00000056429,ENSMUSG00000057531,ENSMUSG00000057667,ENSMUSG00000062234,ENSMUSG00000062382,ENSMUSG00000068747,ENSMUSG00000090247,ENSMUSG00000105053	1.0
OSD-245	up_in_flight	REACTOME_NFKB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	Nfkb Is Activated And Signals Survival	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NFKB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	10	24291	-0.059898726152790904	0.009243855223417226	-0.06914258137620813	0.5168826398985831	ENSMUSG00000000120,ENSMUSG00000015837,ENSMUSG00000020460,ENSMUSG00000021025,ENSMUSG00000024927,ENSMUSG00000027164,ENSMUSG00000027859,ENSMUSG00000031392,ENSMUSG00000031537,ENSMUSG00000090137	1.0
OSD-245	up_in_flight	REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	Gaba Synthesis Release Reuptake And Degradation	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	14	24291	-0.023509941087854085	0.009243855223417226	-0.03275379631127131	0.5170975535654521	ENSMUSG00000000826,ENSMUSG00000007207,ENSMUSG00000015656,ENSMUSG00000020894,ENSMUSG00000026787,ENSMUSG00000026797,ENSMUSG00000030109,ENSMUSG00000030310,ENSMUSG00000031840,ENSMUSG00000035864,ENSMUSG00000035936,ENSMUSG00000041670,ENSMUSG00000057880,ENSMUSG00000070880	1.0
OSD-245	up_in_flight	REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	Regulation Of Mrna Stability By Proteins That Bind Au Rich Elements	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	82	24291	0.044488898142150866	0.009243855223417226	0.03524504291873364	0.5216349538564455	ENSMUSG00000000568,ENSMUSG00000001729,ENSMUSG00000001855,ENSMUSG00000002102,ENSMUSG00000004951,ENSMUSG00000005625,ENSMUSG00000005779,ENSMUSG00000006998,ENSMUSG00000007670,ENSMUSG00000009470,ENSMUSG00000014769,ENSMUSG00000015656,ENSMUSG00000015671,ENSMUSG00000016528,ENSMUSG00000017221,ENSMUSG00000017428,ENSMUSG00000018286,ENSMUSG00000018326,ENSMUSG00000020290,ENSMUSG00000020460,ENSMUSG00000020708,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021127,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000021948,ENSMUSG00000021962,ENSMUSG00000022193,ENSMUSG00000022216,ENSMUSG00000022283,ENSMUSG00000022285,ENSMUSG00000022685,ENSMUSG00000024338,ENSMUSG00000024472,ENSMUSG00000025487,ENSMUSG00000025785,ENSMUSG00000026229,ENSMUSG00000026750,ENSMUSG00000026869,ENSMUSG00000026914,ENSMUSG00000027566,ENSMUSG00000027714,ENSMUSG00000027752,ENSMUSG00000028322,ENSMUSG00000028837,ENSMUSG00000028932,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000030603,ENSMUSG00000030751,ENSMUSG00000031429,ENSMUSG00000031897,ENSMUSG00000032249,ENSMUSG00000032301,ENSMUSG00000032410,ENSMUSG00000032869,ENSMUSG00000033166,ENSMUSG00000034259,ENSMUSG00000034321,ENSMUSG00000036743,ENSMUSG00000039067,ENSMUSG00000039356,ENSMUSG00000040028,ENSMUSG00000040850,ENSMUSG00000044786,ENSMUSG00000045983,ENSMUSG00000050965,ENSMUSG00000053137,ENSMUSG00000053436,ENSMUSG00000060073,ENSMUSG00000061286,ENSMUSG00000068749,ENSMUSG00000069744,ENSMUSG00000078153,ENSMUSG00000079197,ENSMUSG00000089669,ENSMUSG00000090137,ENSMUSG00000090877,ENSMUSG00000091971,ENSMUSG00000096727	1.0
OSD-245	up_in_flight	REACTOME_TRNA_AMINOACYLATION	Trna Aminoacylation	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRNA_AMINOACYLATION	24	24291	-0.011028467833276248	0.009243855223417226	-0.020272323056693475	0.5302085906917886	ENSMUSG00000001707,ENSMUSG00000003808,ENSMUSG00000004233,ENSMUSG00000018995,ENSMUSG00000019143,ENSMUSG00000020089,ENSMUSG00000021420,ENSMUSG00000022792,ENSMUSG00000023938,ENSMUSG00000026245,ENSMUSG00000026618,ENSMUSG00000026709,ENSMUSG00000028013,ENSMUSG00000028029,ENSMUSG00000028107,ENSMUSG00000028292,ENSMUSG00000029610,ENSMUSG00000030871,ENSMUSG00000035202,ENSMUSG00000038838,ENSMUSG00000043572,ENSMUSG00000046994,ENSMUSG00000056228,ENSMUSG00000070699	1.0
OSD-245	up_in_flight	REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	Activation Of Kainate Receptors Upon Glutamate Binding	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	26	24291	-0.14772339796205508	0.009243855223417226	-0.1569672531854723	0.530462864429218	ENSMUSG00000000881,ENSMUSG00000001175,ENSMUSG00000001985,ENSMUSG00000003378,ENSMUSG00000019370,ENSMUSG00000022770,ENSMUSG00000022935,ENSMUSG00000024960,ENSMUSG00000027669,ENSMUSG00000029064,ENSMUSG00000029663,ENSMUSG00000029713,ENSMUSG00000032017,ENSMUSG00000032192,ENSMUSG00000032766,ENSMUSG00000036402,ENSMUSG00000036438,ENSMUSG00000038607,ENSMUSG00000038811,ENSMUSG00000040061,ENSMUSG00000043004,ENSMUSG00000048240,ENSMUSG00000051177,ENSMUSG00000051359,ENSMUSG00000056073,ENSMUSG00000071658	1.0
OSD-245	up_in_flight	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	Synthesis Of Bile Acids And Bile Salts Via 7Alpha Hydroxycholesterol	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	14	24291	0.014264102021610403	0.009243855223417226	0.005020246798193177	0.5310486720137606	ENSMUSG00000017307,ENSMUSG00000021751,ENSMUSG00000022244,ENSMUSG00000024507,ENSMUSG00000026170,ENSMUSG00000027048,ENSMUSG00000027359,ENSMUSG00000028240,ENSMUSG00000028603,ENSMUSG00000030382,ENSMUSG00000038641,ENSMUSG00000039653,ENSMUSG00000042289,ENSMUSG00000050445	1.0
OSD-245	up_in_flight	REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	Nrage Signals Death Through Jnk	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	41	24291	0.04373776084072448	0.009243855223417226	0.03449390561730725	0.5348982401866705	ENSMUSG00000000120,ENSMUSG00000001847,ENSMUSG00000002489,ENSMUSG00000004568,ENSMUSG00000017631,ENSMUSG00000018697,ENSMUSG00000021215,ENSMUSG00000021708,ENSMUSG00000021895,ENSMUSG00000021936,ENSMUSG00000022263,ENSMUSG00000022788,ENSMUSG00000022957,ENSMUSG00000023800,ENSMUSG00000024013,ENSMUSG00000024241,ENSMUSG00000024959,ENSMUSG00000025151,ENSMUSG00000025265,ENSMUSG00000025656,ENSMUSG00000026259,ENSMUSG00000027381,ENSMUSG00000027699,ENSMUSG00000027859,ENSMUSG00000028059,ENSMUSG00000029032,ENSMUSG00000031133,ENSMUSG00000031389,ENSMUSG00000032356,ENSMUSG00000032875,ENSMUSG00000033721,ENSMUSG00000034116,ENSMUSG00000034801,ENSMUSG00000037552,ENSMUSG00000037946,ENSMUSG00000039621,ENSMUSG00000041977,ENSMUSG00000059495,ENSMUSG00000061462,ENSMUSG00000061751,ENSMUSG00000066406	1.0
OSD-245	up_in_flight	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	Bile Acid And Bile Salt Metabolism	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	26	24291	-0.05063312659578716	0.009243855223417226	-0.05987698181920439	0.5368143616920966	ENSMUSG00000017307,ENSMUSG00000020865,ENSMUSG00000021135,ENSMUSG00000021259,ENSMUSG00000021751,ENSMUSG00000022244,ENSMUSG00000023073,ENSMUSG00000023963,ENSMUSG00000024507,ENSMUSG00000026170,ENSMUSG00000027048,ENSMUSG00000027359,ENSMUSG00000028240,ENSMUSG00000028603,ENSMUSG00000029368,ENSMUSG00000030236,ENSMUSG00000030237,ENSMUSG00000030382,ENSMUSG00000038641,ENSMUSG00000039519,ENSMUSG00000039653,ENSMUSG00000041698,ENSMUSG00000042289,ENSMUSG00000050445,ENSMUSG00000079262,ENSMUSG00000079263	1.0
OSD-245	up_in_flight	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	Interaction Between L1 And Ankyrins	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	19	24291	0.023984846674310844	0.009243855223417226	0.014740991450893618	0.5387114591992372	ENSMUSG00000001027,ENSMUSG00000011751,ENSMUSG00000016346,ENSMUSG00000019194,ENSMUSG00000020315,ENSMUSG00000021061,ENSMUSG00000023033,ENSMUSG00000026532,ENSMUSG00000031391,ENSMUSG00000031543,ENSMUSG00000034810,ENSMUSG00000049281,ENSMUSG00000056258,ENSMUSG00000057738,ENSMUSG00000067889,ENSMUSG00000069601,ENSMUSG00000070304,ENSMUSG00000074899,ENSMUSG00000075318	1.0
OSD-245	up_in_flight	REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN	Regulation Of Hypoxia Inducible Factor Hif By Oxygen	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN	19	24291	-0.003007613765563495	0.009243855223417226	-0.012251468988980722	0.5413096866336375	ENSMUSG00000004328,ENSMUSG00000015522,ENSMUSG00000019927,ENSMUSG00000020460,ENSMUSG00000021109,ENSMUSG00000022400,ENSMUSG00000022521,ENSMUSG00000023951,ENSMUSG00000024140,ENSMUSG00000024231,ENSMUSG00000028463,ENSMUSG00000031987,ENSMUSG00000033933,ENSMUSG00000035105,ENSMUSG00000036450,ENSMUSG00000055024,ENSMUSG00000058709,ENSMUSG00000090137,ENSMUSG00000091896	1.0
OSD-245	up_in_flight	REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	Platelet Calcium Homeostasis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	14	24291	0.22441983201007962	0.009243855223417226	0.2151759767866624	0.5445537041487115	ENSMUSG00000020787,ENSMUSG00000020788,ENSMUSG00000021541,ENSMUSG00000027716,ENSMUSG00000029467,ENSMUSG00000030287,ENSMUSG00000030302,ENSMUSG00000030730,ENSMUSG00000030987,ENSMUSG00000031997,ENSMUSG00000042644,ENSMUSG00000049686,ENSMUSG00000054640,ENSMUSG00000079055	1.0
OSD-245	up_in_flight	REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	Akt Phosphorylates Targets In The Cytosol	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	12	24291	0.2548566538850923	0.009243855223417226	0.2456127986616751	0.5474198287689582	ENSMUSG00000001729,ENSMUSG00000002496,ENSMUSG00000003031,ENSMUSG00000004056,ENSMUSG00000011096,ENSMUSG00000019699,ENSMUSG00000020184,ENSMUSG00000023067,ENSMUSG00000024959,ENSMUSG00000025199,ENSMUSG00000028914,ENSMUSG00000057177	1.0
OSD-245	up_in_flight	REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	Negative Regulators Of Rig I Mda5 Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	27	24291	0.05358972554837836	0.009243855223417226	0.04434587032496114	0.5504704864509218	ENSMUSG00000000275,ENSMUSG00000003184,ENSMUSG00000004535,ENSMUSG00000019850,ENSMUSG00000019927,ENSMUSG00000020115,ENSMUSG00000020460,ENSMUSG00000021277,ENSMUSG00000026896,ENSMUSG00000027078,ENSMUSG00000029203,ENSMUSG00000031154,ENSMUSG00000032109,ENSMUSG00000032171,ENSMUSG00000032596,ENSMUSG00000032905,ENSMUSG00000033107,ENSMUSG00000035692,ENSMUSG00000036712,ENSMUSG00000037523,ENSMUSG00000038160,ENSMUSG00000040296,ENSMUSG00000042349,ENSMUSG00000056851,ENSMUSG00000074151,ENSMUSG00000090137,ENSMUSG00000091896	1.0
OSD-245	up_in_flight	REACTOME_UNWINDING_OF_DNA	Unwinding Of Dna	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_UNWINDING_OF_DNA	11	24291	-0.045024456734915404	0.009243855223417226	-0.05426831195833263	0.5538890653293226	ENSMUSG00000000028,ENSMUSG00000002870,ENSMUSG00000005410,ENSMUSG00000022673,ENSMUSG00000026355,ENSMUSG00000027353,ENSMUSG00000027454,ENSMUSG00000029730,ENSMUSG00000031546,ENSMUSG00000031821,ENSMUSG00000041859	1.0
