accession	direction	term	clean_term	description	query_genes	overlap	term_genes_in_universe	universe_genes	p_value	overlap_genes	fdr_bh
OSD-379	up_in_flight	REACTOME_METABOLISM_OF_CARBOHYDRATES	Metabolism Of Carbohydrates	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_METABOLISM_OF_CARBOHYDRATES	1087	17	203	19303	0.0665050197418458	ENSMUSG00000003665,ENSMUSG00000005232,ENSMUSG00000006005,ENSMUSG00000013846,ENSMUSG00000018566,ENSMUSG00000020475,ENSMUSG00000022707,ENSMUSG00000028671,ENSMUSG00000028961,ENSMUSG00000029171,ENSMUSG00000030695,ENSMUSG00000031400,ENSMUSG00000032648,ENSMUSG00000036073,ENSMUSG00000038759,ENSMUSG00000060600,ENSMUSG00000079614	0.23235468109046986
OSD-379	up_in_flight	REACTOME_HIV_INFECTION	Hiv Infection	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_HIV_INFECTION	1087	15	174	19303	0.06669976562407058	ENSMUSG00000002658,ENSMUSG00000003033,ENSMUSG00000005732,ENSMUSG00000006005,ENSMUSG00000017428,ENSMUSG00000028274,ENSMUSG00000028484,ENSMUSG00000029387,ENSMUSG00000030603,ENSMUSG00000032301,ENSMUSG00000035726,ENSMUSG00000036980,ENSMUSG00000038759,ENSMUSG00000039067,ENSMUSG00000079614	0.23235468109046986
OSD-379	up_in_flight	REACTOME_PYRUVATE_METABOLISM	Pyruvate Metabolism	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PYRUVATE_METABOLISM	1087	3	17	19303	0.0671024294528512	ENSMUSG00000000168,ENSMUSG00000019577,ENSMUSG00000020664	0.23235468109046986
OSD-379	up_in_flight	REACTOME_TRANSCRIPTION	Transcription	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRANSCRIPTION	1087	12	132	19303	0.06888333264053415	ENSMUSG00000002658,ENSMUSG00000020180,ENSMUSG00000022194,ENSMUSG00000026816,ENSMUSG00000028099,ENSMUSG00000028274,ENSMUSG00000029387,ENSMUSG00000031256,ENSMUSG00000035726,ENSMUSG00000036980,ENSMUSG00000061079,ENSMUSG00000068882	0.23501372312652827
OSD-379	up_in_flight	REACTOME_M_G1_TRANSITION	M G1 Transition	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_M_G1_TRANSITION	1087	8	78	19303	0.07173262186309912	ENSMUSG00000006678,ENSMUSG00000017428,ENSMUSG00000024833,ENSMUSG00000025395,ENSMUSG00000029730,ENSMUSG00000030603,ENSMUSG00000032301,ENSMUSG00000039067	0.24118794597447818
OSD-379	up_in_flight	REACTOME_S_PHASE	S Phase	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_S_PHASE	1087	10	106	19303	0.0753113731080608	ENSMUSG00000006678,ENSMUSG00000017428,ENSMUSG00000023067,ENSMUSG00000024833,ENSMUSG00000025395,ENSMUSG00000029730,ENSMUSG00000030603,ENSMUSG00000032301,ENSMUSG00000033970,ENSMUSG00000039067	0.24190803216643214
OSD-379	up_in_flight	REACTOME_ER_PHAGOSOME_PATHWAY	Er Phagosome Pathway	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ER_PHAGOSOME_PATHWAY	1087	6	53	19303	0.07623443111956339	ENSMUSG00000003814,ENSMUSG00000017428,ENSMUSG00000027248,ENSMUSG00000030603,ENSMUSG00000032301,ENSMUSG00000039067	0.24190803216643214
OSD-379	up_in_flight	REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	P53 Dependent G1 Dna Damage Response	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	1087	6	53	19303	0.07623443111956339	ENSMUSG00000017428,ENSMUSG00000020184,ENSMUSG00000023067,ENSMUSG00000030603,ENSMUSG00000032301,ENSMUSG00000039067	0.24190803216643214
OSD-379	up_in_flight	REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	Activation Of The Pre Replicative Complex	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	1087	4	29	19303	0.07759057546472142	ENSMUSG00000006678,ENSMUSG00000024833,ENSMUSG00000025395,ENSMUSG00000029730	0.24190803216643214
OSD-379	up_in_flight	REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	Interactions Of Vpr With Host Cellular Proteins	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	1087	4	29	19303	0.07759057546472142	ENSMUSG00000006005,ENSMUSG00000028484,ENSMUSG00000038759,ENSMUSG00000079614	0.24190803216643214
OSD-379	up_in_flight	REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	Neurotransmitter Receptor Binding And Downstream Transmission In The Postsynaptic Cell	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	1087	9	93	19303	0.07820302764001039	ENSMUSG00000020184,ENSMUSG00000020431,ENSMUSG00000022770,ENSMUSG00000027577,ENSMUSG00000029663,ENSMUSG00000033577,ENSMUSG00000039809,ENSMUSG00000040407,ENSMUSG00000052374	0.24190803216643214
OSD-379	up_in_flight	REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	Regulation Of Water Balance By Renal Aquaporins	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	1087	4	30	19303	0.08572563950493707	ENSMUSG00000020431,ENSMUSG00000025885,ENSMUSG00000029663,ENSMUSG00000032601	0.26168879427822894
OSD-379	up_in_flight	REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	Regulation Of Mrna Stability By Proteins That Bind Au Rich Elements	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	1087	8	82	19303	0.0900596278606494	ENSMUSG00000004951,ENSMUSG00000017428,ENSMUSG00000027752,ENSMUSG00000028322,ENSMUSG00000030603,ENSMUSG00000032249,ENSMUSG00000032301,ENSMUSG00000039067	0.27124200985442837
OSD-379	up_in_flight	REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	Host Interactions Of Hiv Factors	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	1087	10	110	19303	0.09119343434760953	ENSMUSG00000003033,ENSMUSG00000005732,ENSMUSG00000006005,ENSMUSG00000017428,ENSMUSG00000028484,ENSMUSG00000030603,ENSMUSG00000032301,ENSMUSG00000038759,ENSMUSG00000039067,ENSMUSG00000079614	0.27124200985442837
OSD-379	up_in_flight	REACTOME_SIGNALLING_TO_ERKS	Signalling To Erks	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALLING_TO_ERKS	1087	4	31	19303	0.09425667687394046	ENSMUSG00000008859,ENSMUSG00000028057,ENSMUSG00000030265,ENSMUSG00000036333	0.2768044181614454
OSD-379	up_in_flight	REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	Trafficking Of Ampa Receptors	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	1087	3	20	19303	0.09947522401421471	ENSMUSG00000020184,ENSMUSG00000022770,ENSMUSG00000033577	0.2849166910036767
OSD-379	up_in_flight	REACTOME_METAL_ION_SLC_TRANSPORTERS	Metal Ion Slc Transporters	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_METAL_ION_SLC_TRANSPORTERS	1087	3	20	19303	0.09947522401421471	ENSMUSG00000003617,ENSMUSG00000024270,ENSMUSG00000034591	0.2849166910036767
OSD-379	up_in_flight	REACTOME_RNA_POL_III_TRANSCRIPTION	Rna Pol Iii Transcription	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RNA_POL_III_TRANSCRIPTION	1087	4	32	19303	0.10317098297281238	ENSMUSG00000026816,ENSMUSG00000028099,ENSMUSG00000061079,ENSMUSG00000068882	0.2918983908499082
OSD-379	up_in_flight	REACTOME_SIGNALING_BY_RHO_GTPASES	Signaling By Rho Gtpases	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_RHO_GTPASES	1087	9	100	19303	0.1103374203102474	ENSMUSG00000016128,ENSMUSG00000021215,ENSMUSG00000022957,ENSMUSG00000030257,ENSMUSG00000031355,ENSMUSG00000039031,ENSMUSG00000041225,ENSMUSG00000057315,ENSMUSG00000061462	0.29987910439732407
OSD-379	up_in_flight	REACTOME_MRNA_SPLICING	Mrna Splicing	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MRNA_SPLICING	1087	9	100	19303	0.1103374203102474	ENSMUSG00000002477,ENSMUSG00000002658,ENSMUSG00000020180,ENSMUSG00000022194,ENSMUSG00000031256,ENSMUSG00000039630,ENSMUSG00000045427,ENSMUSG00000054405,ENSMUSG00000059208	0.29987910439732407
OSD-379	up_in_flight	REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	Processing Of Capped Intronless Pre Mrna	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	1087	3	21	19303	0.11142482834125768	ENSMUSG00000020180,ENSMUSG00000022194,ENSMUSG00000031256	0.29987910439732407
OSD-379	up_in_flight	REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	Bmal1 Clock Npas2 Activates Circadian Expression	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	1087	4	33	19303	0.11245466414899653	ENSMUSG00000026077,ENSMUSG00000029238,ENSMUSG00000038369,ENSMUSG00000055116	0.29987910439732407
OSD-379	up_in_flight	REACTOME_ION_CHANNEL_TRANSPORT	Ion Channel Transport	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ION_CHANNEL_TRANSPORT	1087	4	33	19303	0.11245466414899653	ENSMUSG00000030302,ENSMUSG00000030730,ENSMUSG00000039529,ENSMUSG00000060131	0.29987910439732407
OSD-379	up_in_flight	REACTOME_GLUCOSE_METABOLISM	Glucose Metabolism	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GLUCOSE_METABOLISM	1087	6	60	19303	0.12050171118054727	ENSMUSG00000020475,ENSMUSG00000022707,ENSMUSG00000029171,ENSMUSG00000030695,ENSMUSG00000032648,ENSMUSG00000060600	0.3147280615398437
OSD-379	up_in_flight	REACTOME_DNA_REPLICATION	Dna Replication	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DNA_REPLICATION	1087	14	176	19303	0.12173211278792594	ENSMUSG00000006678,ENSMUSG00000017428,ENSMUSG00000023067,ENSMUSG00000024833,ENSMUSG00000024974,ENSMUSG00000025395,ENSMUSG00000026491,ENSMUSG00000029730,ENSMUSG00000029910,ENSMUSG00000030603,ENSMUSG00000032301,ENSMUSG00000033970,ENSMUSG00000039067,ENSMUSG00000079614	0.3147280615398437
OSD-379	up_in_flight	REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	Nuclear Signaling By Erbb4	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	1087	4	34	19303	0.12209278249390486	ENSMUSG00000015755,ENSMUSG00000024789,ENSMUSG00000032375,ENSMUSG00000082361	0.3147280615398437
OSD-379	up_in_flight	REACTOME_MEIOSIS	Meiosis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MEIOSIS	1087	5	48	19303	0.1315823859270805	ENSMUSG00000020380,ENSMUSG00000021245,ENSMUSG00000024974,ENSMUSG00000032065,ENSMUSG00000096054	0.3354627860998096
OSD-379	up_in_flight	REACTOME_RNA_POL_II_TRANSCRIPTION	Rna Pol Ii Transcription	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RNA_POL_II_TRANSCRIPTION	1087	8	90	19303	0.1340075843975354	ENSMUSG00000002658,ENSMUSG00000020180,ENSMUSG00000022194,ENSMUSG00000028274,ENSMUSG00000029387,ENSMUSG00000031256,ENSMUSG00000035726,ENSMUSG00000036980	0.3379321693503067
OSD-379	up_in_flight	REACTOME_G1_S_TRANSITION	G1 S Transition	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_G1_S_TRANSITION	1087	9	105	19303	0.1371759105373625	ENSMUSG00000006678,ENSMUSG00000017428,ENSMUSG00000023067,ENSMUSG00000024833,ENSMUSG00000025395,ENSMUSG00000029730,ENSMUSG00000030603,ENSMUSG00000032301,ENSMUSG00000039067	0.3422022714480441
OSD-379	up_in_flight	REACTOME_INNATE_IMMUNE_SYSTEM	Innate Immune System	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INNATE_IMMUNE_SYSTEM	1087	15	196	19303	0.1411882974609635	ENSMUSG00000015755,ENSMUSG00000020048,ENSMUSG00000025779,ENSMUSG00000027854,ENSMUSG00000028757,ENSMUSG00000029203,ENSMUSG00000029656,ENSMUSG00000032000,ENSMUSG00000032041,ENSMUSG00000033107,ENSMUSG00000035031,ENSMUSG00000036499,ENSMUSG00000042349,ENSMUSG00000064289,ENSMUSG00000074781	0.3484647341589738
OSD-379	up_in_flight	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	Metabolism Of Amino Acids And Derivatives	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	1087	13	167	19303	0.148382120505797	ENSMUSG00000017428,ENSMUSG00000020182,ENSMUSG00000020664,ENSMUSG00000021622,ENSMUSG00000025464,ENSMUSG00000026348,ENSMUSG00000026866,ENSMUSG00000030399,ENSMUSG00000030603,ENSMUSG00000032301,ENSMUSG00000032350,ENSMUSG00000039067,ENSMUSG00000041324	0.35925682293343464
OSD-379	up_in_flight	REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	Rig I Mda5 Mediated Induction Of Ifn Alpha Beta Pathways	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	1087	5	50	19303	0.14901948144378416	ENSMUSG00000027854,ENSMUSG00000029203,ENSMUSG00000033107,ENSMUSG00000042349,ENSMUSG00000064289	0.35925682293343464
OSD-379	up_in_flight	REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	Nep Ns2 Interacts With The Cellular Export Machinery	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	1087	3	24	19303	0.15020651648509983	ENSMUSG00000006005,ENSMUSG00000038759,ENSMUSG00000079614	0.35925682293343464
OSD-379	up_in_flight	REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	Orc1 Removal From Chromatin	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	1087	6	65	19303	0.1583765152845741	ENSMUSG00000017428,ENSMUSG00000023067,ENSMUSG00000029730,ENSMUSG00000030603,ENSMUSG00000032301,ENSMUSG00000039067	0.37493215863286933
OSD-379	up_in_flight	REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	Transport Of Ribonucleoproteins Into The Host Nucleus	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	1087	3	25	19303	0.16397820794260096	ENSMUSG00000006005,ENSMUSG00000038759,ENSMUSG00000079614	0.37699036296945415
OSD-379	up_in_flight	REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	Regulation Of Glucokinase By Glucokinase Regulatory Protein	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	1087	3	25	19303	0.16397820794260096	ENSMUSG00000006005,ENSMUSG00000038759,ENSMUSG00000079614	0.37699036296945415
OSD-379	up_in_flight	REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	Antigen Processing Cross Presentation	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	1087	6	66	19303	0.16651158322180465	ENSMUSG00000003814,ENSMUSG00000017428,ENSMUSG00000027248,ENSMUSG00000030603,ENSMUSG00000032301,ENSMUSG00000039067	0.37699036296945415
OSD-379	up_in_flight	REACTOME_CELL_CYCLE_CHECKPOINTS	Cell Cycle Checkpoints	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CELL_CYCLE_CHECKPOINTS	1087	9	110	19303	0.167053870754746	ENSMUSG00000017428,ENSMUSG00000020184,ENSMUSG00000023067,ENSMUSG00000029730,ENSMUSG00000029910,ENSMUSG00000030603,ENSMUSG00000032301,ENSMUSG00000033970,ENSMUSG00000039067	0.37699036296945415
OSD-379	up_in_flight	REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	Destabilization Of Mrna By Auf1 Hnrnp D0	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	1087	5	52	19303	0.16737072149074902	ENSMUSG00000004951,ENSMUSG00000017428,ENSMUSG00000030603,ENSMUSG00000032301,ENSMUSG00000039067	0.37699036296945415
OSD-379	up_in_flight	REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	Scfskp2 Mediated Degradation Of P27 P21	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	1087	5	53	19303	0.17686408507108087	ENSMUSG00000017428,ENSMUSG00000023067,ENSMUSG00000030603,ENSMUSG00000032301,ENSMUSG00000039067	0.3861731488222486
OSD-379	up_in_flight	REACTOME_GLYCOLYSIS	Glycolysis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GLYCOLYSIS	1087	3	26	19303	0.17810571949991638	ENSMUSG00000020475,ENSMUSG00000030695,ENSMUSG00000060600	0.3861731488222486
OSD-379	up_in_flight	REACTOME_MRNA_CAPPING	Mrna Capping	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MRNA_CAPPING	1087	3	26	19303	0.17810571949991638	ENSMUSG00000002658,ENSMUSG00000028274,ENSMUSG00000029387	0.3861731488222486
OSD-379	up_in_flight	REACTOME_GABA_B_RECEPTOR_ACTIVATION	Gaba B Receptor Activation	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GABA_B_RECEPTOR_ACTIVATION	1087	3	26	19303	0.17810571949991638	ENSMUSG00000020431,ENSMUSG00000029663,ENSMUSG00000039809	0.3861731488222486
OSD-379	up_in_flight	REACTOME_MITOTIC_M_M_G1_PHASES	Mitotic M M G1 Phases	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MITOTIC_M_M_G1_PHASES	1087	12	158	19303	0.1804464781429444	ENSMUSG00000006678,ENSMUSG00000017428,ENSMUSG00000024833,ENSMUSG00000024974,ENSMUSG00000025395,ENSMUSG00000026491,ENSMUSG00000029730,ENSMUSG00000029910,ENSMUSG00000030603,ENSMUSG00000032301,ENSMUSG00000039067,ENSMUSG00000079614	0.3876257678626213
OSD-379	up_in_flight	REACTOME_SIGNALING_BY_ERBB4	Signaling By Erbb4	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_ERBB4	1087	7	83	19303	0.1861547365956996	ENSMUSG00000015755,ENSMUSG00000020184,ENSMUSG00000023067,ENSMUSG00000024789,ENSMUSG00000030265,ENSMUSG00000032375,ENSMUSG00000082361	0.3888395037373454
OSD-379	up_in_flight	REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	Pyruvate Metabolism And Citric Acid Tca Cycle	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	1087	4	40	19303	0.18643058505936833	ENSMUSG00000000168,ENSMUSG00000005683,ENSMUSG00000019577,ENSMUSG00000020664	0.3888395037373454
OSD-379	up_in_flight	REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	Integrin Alphaiib Beta3 Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	1087	3	27	19303	0.19254989144450124	ENSMUSG00000028001,ENSMUSG00000033831,ENSMUSG00000033860	0.3888395037373454
OSD-379	up_in_flight	REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	Post Nmda Receptor Activation Events	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	1087	3	27	19303	0.19254989144450124	ENSMUSG00000020431,ENSMUSG00000040407,ENSMUSG00000052374	0.3888395037373454
OSD-379	up_in_flight	REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	Negative Regulators Of Rig I Mda5 Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	1087	3	27	19303	0.19254989144450124	ENSMUSG00000029203,ENSMUSG00000033107,ENSMUSG00000042349	0.3888395037373454
OSD-379	up_in_flight	REACTOME_NOD1_2_SIGNALING_PATHWAY	Nod1 2 Signaling Pathway	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NOD1_2_SIGNALING_PATHWAY	1087	3	27	19303	0.19254989144450124	ENSMUSG00000015755,ENSMUSG00000032000,ENSMUSG00000074781	0.3888395037373454
OSD-379	up_in_flight	REACTOME_METABOLISM_OF_PROTEINS	Metabolism Of Proteins	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_METABOLISM_OF_PROTEINS	1087	24	352	19303	0.19274371952497724	ENSMUSG00000003814,ENSMUSG00000005683,ENSMUSG00000006095,ENSMUSG00000013846,ENSMUSG00000021120,ENSMUSG00000023004,ENSMUSG00000024991,ENSMUSG00000026083,ENSMUSG00000026172,ENSMUSG00000026202,ENSMUSG00000027248,ENSMUSG00000027828,ENSMUSG00000028086,ENSMUSG00000028757,ENSMUSG00000029017,ENSMUSG00000029580,ENSMUSG00000030062,ENSMUSG00000035227,ENSMUSG00000036752,ENSMUSG00000037470,ENSMUSG00000039233,ENSMUSG00000043091,ENSMUSG00000055401,ENSMUSG00000058672	0.3888395037373454
OSD-379	up_in_flight	REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	Nrage Signals Death Through Jnk	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	1087	4	41	19303	0.19807165008118802	ENSMUSG00000000120,ENSMUSG00000021215,ENSMUSG00000022957,ENSMUSG00000061462	0.39614330016237603
OSD-379	up_in_flight	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Class I Mhc Mediated Antigen Processing Presentation	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	1087	15	210	19303	0.20573298242330398	ENSMUSG00000003814,ENSMUSG00000017428,ENSMUSG00000021200,ENSMUSG00000026792,ENSMUSG00000027248,ENSMUSG00000028086,ENSMUSG00000029203,ENSMUSG00000030603,ENSMUSG00000031382,ENSMUSG00000031519,ENSMUSG00000032301,ENSMUSG00000033781,ENSMUSG00000039067,ENSMUSG00000055401,ENSMUSG00000074781	0.40409396647325485
OSD-379	up_in_flight	REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	Rna Pol I Rna Pol Iii And Mitochondrial Transcription	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	1087	5	56	19303	0.2064874509363336	ENSMUSG00000026816,ENSMUSG00000028099,ENSMUSG00000029387,ENSMUSG00000061079,ENSMUSG00000068882	0.40409396647325485
OSD-379	up_in_flight	REACTOME_MEIOTIC_SYNAPSIS	Meiotic Synapsis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MEIOTIC_SYNAPSIS	1087	3	28	19303	0.2072723362513678	ENSMUSG00000024974,ENSMUSG00000032065,ENSMUSG00000096054	0.40409396647325485
OSD-379	up_in_flight	REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	Phase1 Functionalization Of Compounds	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	1087	6	71	19303	0.20963178779670166	ENSMUSG00000001467,ENSMUSG00000024292,ENSMUSG00000025464,ENSMUSG00000027605,ENSMUSG00000030670,ENSMUSG00000037797	0.4052881230736232
OSD-379	up_in_flight	REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	Antigen Processing Ubiquitination Proteasome Degradation	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	1087	13	181	19303	0.22092386332939848	ENSMUSG00000017428,ENSMUSG00000021200,ENSMUSG00000026792,ENSMUSG00000028086,ENSMUSG00000029203,ENSMUSG00000030603,ENSMUSG00000031382,ENSMUSG00000031519,ENSMUSG00000032301,ENSMUSG00000033781,ENSMUSG00000039067,ENSMUSG00000055401,ENSMUSG00000074781	0.42261199173258435
OSD-379	up_in_flight	REACTOME_GLUCONEOGENESIS	Gluconeogenesis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GLUCONEOGENESIS	1087	3	29	19303	0.22223561634213487	ENSMUSG00000020475,ENSMUSG00000030695,ENSMUSG00000060600	0.42261199173258435
OSD-379	up_in_flight	REACTOME_POTASSIUM_CHANNELS	Potassium Channels	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_POTASSIUM_CHANNELS	1087	4	44	19303	0.2341968042433079	ENSMUSG00000028051,ENSMUSG00000029663,ENSMUSG00000039809,ENSMUSG00000059742	0.43747182549154157
OSD-379	up_in_flight	REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	Transport Of Mature Mrna Derived From An Intronless Transcript	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	1087	3	30	19303	0.23740339154626763	ENSMUSG00000006005,ENSMUSG00000038759,ENSMUSG00000079614	0.43747182549154157
OSD-379	up_in_flight	REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	Activation Of Nmda Receptor Upon Glutamate Binding And Postsynaptic Events	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	1087	3	30	19303	0.23740339154626763	ENSMUSG00000020431,ENSMUSG00000040407,ENSMUSG00000052374	0.43747182549154157
