gene	gmm_cluster	hdbscan_cluster	spectral_cluster	consensus_cluster
ENSMUSG00000020832	12	1	2	4
ENSMUSG00000005237	11	1	2	9
ENSMUSG00000034674	0	-1	0	11
ENSMUSG00000086894	1	1	11	3
ENSMUSG00000029248	1	1	11	3
ENSMUSG00000020448	5	-1	2	0
ENSMUSG00000055177	2	1	3	2
ENSMUSG00000042308	0	-1	0	11
ENSMUSG00000040605	12	1	2	4
ENSMUSG00000043441	11	1	2	9
ENSMUSG00000042195	7	1	2	1
ENSMUSG00000048175	7	-1	2	13
ENSMUSG00000029557	11	1	2	9
ENSMUSG00000020661	9	-1	0	8
ENSMUSG00000017715	0	-1	0	11
ENSMUSG00000034402	10	-1	9	5
ENSMUSG00000007594	10	1	9	5
ENSMUSG00000111863	2	1	3	2
ENSMUSG00000090461	12	1	2	4
ENSMUSG00000108187	2	1	11	10
ENSMUSG00000037594	11	1	2	9
ENSMUSG00000040852	7	1	2	1
ENSMUSG00000037188	12	1	14	4
ENSMUSG00000078080	2	1	3	2
ENSMUSG00000030374	3	-1	0	6
ENSMUSG00000063446	11	1	2	9
ENSMUSG00000031919	11	1	2	9
ENSMUSG00000020709	7	-1	2	13
ENSMUSG00000028673	3	-1	0	6
ENSMUSG00000026620	10	1	9	5
ENSMUSG00000014077	3	-1	0	6
ENSMUSG00000043496	10	1	9	5
ENSMUSG00000085184	1	1	11	3
ENSMUSG00000024871	5	-1	0	0
ENSMUSG00000038604	0	-1	0	11
ENSMUSG00000083282	5	-1	0	0
ENSMUSG00000105987	13	-1	0	14
ENSMUSG00000065686	11	1	11	3
ENSMUSG00000014592	6	-1	9	5
ENSMUSG00000045210	9	0	0	8
ENSMUSG00000045374	0	-1	0	11
ENSMUSG00000074030	7	-1	2	13
ENSMUSG00000029755	11	1	2	9
ENSMUSG00000066306	3	-1	0	6
ENSMUSG00000075706	3	-1	0	6
ENSMUSG00000025537	5	-1	0	0
ENSMUSG00000029994	3	-1	0	6
ENSMUSG00000033751	7	-1	2	13
ENSMUSG00000040990	9	-1	0	8
ENSMUSG00000055762	3	-1	0	6
ENSMUSG00000020216	7	1	2	1
ENSMUSG00000020185	12	1	2	4
ENSMUSG00000026141	11	1	2	9
ENSMUSG00000062892	2	1	11	10
ENSMUSG00000006456	0	0	0	11
ENSMUSG00000045237	12	1	2	4
ENSMUSG00000004865	9	-1	0	8
ENSMUSG00000040918	7	1	2	1
ENSMUSG00000075215	1	1	11	3
ENSMUSG00000036555	7	1	2	1
ENSMUSG00000019179	3	-1	0	6
ENSMUSG00000049932	5	-1	1	0
ENSMUSG00000039208	7	1	2	1
ENSMUSG00000021038	0	-1	0	11
ENSMUSG00000058396	12	1	2	4
ENSMUSG00000071862	4	-1	9	5
ENSMUSG00000093172	2	1	7	2
ENSMUSG00000032422	4	-1	0	0
ENSMUSG00000061809	1	1	11	3
ENSMUSG00000073956	1	1	11	3
ENSMUSG00000069041	7	1	2	1
ENSMUSG00000020740	0	-1	0	11
ENSMUSG00000094559	5	-1	0	0
ENSMUSG00000020736	7	-1	2	13
ENSMUSG00000086808	2	1	3	2
ENSMUSG00000003541	7	-1	2	13
ENSMUSG00000117924	5	-1	0	0
ENSMUSG00000097924	1	1	11	3
ENSMUSG00000019865	1	1	11	3
ENSMUSG00000068536	8	1	6	7
ENSMUSG00000027894	6	1	9	5
ENSMUSG00000044254	12	1	2	4
ENSMUSG00000038936	4	-1	9	5
ENSMUSG00000030159	12	1	2	4
ENSMUSG00000043286	12	1	2	4
ENSMUSG00000085862	11	1	2	9
ENSMUSG00000036856	7	-1	2	13
ENSMUSG00000005871	3	-1	9	5
ENSMUSG00000051917	2	1	3	2
ENSMUSG00000090061	10	1	9	5
ENSMUSG00000089857	12	1	2	4
ENSMUSG00000034412	7	1	2	1
ENSMUSG00000039967	9	-1	0	8
ENSMUSG00000065521	2	1	7	2
ENSMUSG00000021403	12	1	2	4
ENSMUSG00000027405	0	-1	0	11
ENSMUSG00000117872	11	1	2	9
ENSMUSG00000025592	1	1	11	3
ENSMUSG00000036501	9	0	0	8
ENSMUSG00000043144	12	1	2	4
ENSMUSG00000051936	2	1	3	2
ENSMUSG00000118261	2	1	7	2
ENSMUSG00000053128	7	1	2	1
ENSMUSG00000054497	2	1	3	2
ENSMUSG00000014980	12	1	2	4
ENSMUSG00000022905	3	-1	0	6
ENSMUSG00000003934	10	-1	9	5
ENSMUSG00000079014	11	1	11	3
ENSMUSG00000058454	5	-1	0	0
ENSMUSG00000030774	4	-1	9	5
ENSMUSG00000030117	1	1	11	3
ENSMUSG00000060057	2	1	3	2
ENSMUSG00000078958	11	1	2	9
ENSMUSG00000085786	13	-1	0	14
ENSMUSG00000038628	4	-1	2	13
ENSMUSG00000000049	8	-1	8	7
ENSMUSG00000049047	4	-1	9	5
ENSMUSG00000027870	8	-1	0	7
ENSMUSG00000075102	12	1	10	4
ENSMUSG00000015290	4	-1	0	0
ENSMUSG00000006941	4	-1	2	13
ENSMUSG00000032808	7	1	8	1
ENSMUSG00000061517	11	1	2	9
ENSMUSG00000093044	2	1	11	10
ENSMUSG00000051727	11	1	2	9
ENSMUSG00000022871	14	1	8	12
ENSMUSG00000039115	5	-1	0	0
ENSMUSG00000057072	2	1	3	2
ENSMUSG00000031312	5	1	0	0
ENSMUSG00000020882	6	-1	9	5
ENSMUSG00000037750	7	-1	2	13
ENSMUSG00000058952	14	1	8	12
ENSMUSG00000031352	7	-1	2	13
ENSMUSG00000026657	0	-1	0	11
ENSMUSG00000087107	13	-1	0	14
ENSMUSG00000093973	2	1	11	10
ENSMUSG00000024986	7	-1	2	13
ENSMUSG00000041653	7	1	2	1
ENSMUSG00000029655	9	0	0	8
ENSMUSG00000030275	3	-1	0	6
ENSMUSG00000027338	11	1	2	9
ENSMUSG00000056919	7	-1	2	13
ENSMUSG00000030890	3	-1	0	6
ENSMUSG00000069816	2	1	11	10
ENSMUSG00000074595	2	1	3	2
ENSMUSG00000003779	5	-1	2	0
ENSMUSG00000099370	1	1	10	3
ENSMUSG00000036622	0	-1	0	11
ENSMUSG00000005611	5	-1	0	0
ENSMUSG00000085254	2	1	3	2
ENSMUSG00000015488	7	-1	2	13
ENSMUSG00000076439	10	1	9	5
ENSMUSG00000031583	13	-1	0	14
ENSMUSG00000003452	4	-1	0	0
ENSMUSG00000042250	11	1	2	9
ENSMUSG00000078962	2	1	11	10
ENSMUSG00000078598	7	1	2	1
ENSMUSG00000039577	12	1	2	4
ENSMUSG00000038650	3	-1	0	6
ENSMUSG00000079104	7	1	2	1
ENSMUSG00000040752	8	-1	0	7
ENSMUSG00000044276	2	1	3	2
ENSMUSG00000028329	11	1	2	9
ENSMUSG00000038375	3	-1	0	6
ENSMUSG00000094860	2	1	3	2
ENSMUSG00000008489	10	-1	9	5
ENSMUSG00000009596	5	-1	2	0
ENSMUSG00000075567	11	1	14	9
ENSMUSG00000034484	13	-1	0	14
ENSMUSG00000057411	7	-1	2	13
ENSMUSG00000066057	12	1	2	4
ENSMUSG00000026433	12	1	2	4
ENSMUSG00000049908	12	1	2	4
ENSMUSG00000030854	6	1	9	5
ENSMUSG00000024286	3	-1	0	6
ENSMUSG00000005628	5	-1	0	0
ENSMUSG00000059375	2	1	11	10
ENSMUSG00000074796	5	-1	9	5
ENSMUSG00000042428	3	-1	9	5
ENSMUSG00000050555	12	1	2	4
ENSMUSG00000040017	14	-1	8	12
ENSMUSG00000040612	6	-1	9	5
ENSMUSG00000095325	12	1	2	4
ENSMUSG00000079355	12	1	2	4
ENSMUSG00000014351	2	1	3	2
ENSMUSG00000060950	11	1	2	9
ENSMUSG00000051036	2	1	11	10
ENSMUSG00000050394	11	1	2	9
ENSMUSG00000110336	2	1	3	2
ENSMUSG00000029426	3	-1	0	6
ENSMUSG00000044034	2	1	3	2
ENSMUSG00000117554	2	1	3	2
ENSMUSG00000042401	12	1	2	4
ENSMUSG00000072258	7	1	2	1
ENSMUSG00000043384	6	-1	9	5
ENSMUSG00000017830	12	1	2	4
ENSMUSG00000023026	9	-1	0	8
ENSMUSG00000028549	11	1	2	9
ENSMUSG00000037977	12	1	2	4
ENSMUSG00000022439	13	1	0	14
ENSMUSG00000021506	11	1	11	3
ENSMUSG00000094810	8	-1	0	7
ENSMUSG00000033712	0	-1	0	11
ENSMUSG00000027510	0	-1	0	11
ENSMUSG00000021583	9	-1	0	8
ENSMUSG00000029784	2	1	3	2
ENSMUSG00000093804	1	1	11	3
ENSMUSG00000061653	7	1	10	1
ENSMUSG00000028542	4	-1	2	13
ENSMUSG00000085197	2	1	11	10
ENSMUSG00000027670	11	1	11	3
ENSMUSG00000044948	12	1	2	4
ENSMUSG00000022064	7	1	2	1
ENSMUSG00000033634	14	1	8	12
ENSMUSG00000026849	7	1	2	1
ENSMUSG00000085891	2	1	11	10
ENSMUSG00000115139	2	1	3	2
ENSMUSG00000073916	2	1	3	2
ENSMUSG00000050158	1	1	11	3
ENSMUSG00000075229	12	1	2	4
ENSMUSG00000065563	2	1	3	2
ENSMUSG00000046840	11	1	2	9
ENSMUSG00000043065	7	1	2	1
ENSMUSG00000033107	12	1	2	4
ENSMUSG00000086918	11	1	11	3
ENSMUSG00000005892	11	1	2	9
ENSMUSG00000054890	2	1	11	10
ENSMUSG00000004317	14	-1	0	0
ENSMUSG00000024215	12	1	2	4
ENSMUSG00000004100	0	-1	2	11
ENSMUSG00000022533	9	-1	0	8
ENSMUSG00000003190	12	1	2	4
ENSMUSG00000034839	12	1	2	4
ENSMUSG00000043948	1	1	11	3
ENSMUSG00000022711	5	-1	0	0
ENSMUSG00000015522	9	-1	0	8
ENSMUSG00000075062	1	1	10	3
ENSMUSG00000030889	11	1	2	9
ENSMUSG00000038859	5	-1	0	0
ENSMUSG00000057069	13	-1	0	14
ENSMUSG00000032504	3	-1	0	6
ENSMUSG00000032402	0	-1	0	11
ENSMUSG00000073764	1	1	11	3
ENSMUSG00000051527	10	1	9	5
ENSMUSG00000002010	3	-1	0	6
ENSMUSG00000055733	10	1	9	5
ENSMUSG00000035183	12	1	2	4
ENSMUSG00000063354	5	1	0	0
ENSMUSG00000115482	2	1	3	2
ENSMUSG00000078779	11	1	2	9
ENSMUSG00000054510	1	1	10	3
ENSMUSG00000017176	7	1	2	1
ENSMUSG00000021210	14	-1	8	12
ENSMUSG00000029828	1	1	11	3
ENSMUSG00000035686	8	-1	0	7
ENSMUSG00000032249	3	-1	0	6
ENSMUSG00000027374	0	-1	0	11
ENSMUSG00000047562	12	1	2	4
ENSMUSG00000000732	13	-1	0	14
ENSMUSG00000025066	3	-1	0	6
ENSMUSG00000033543	5	-1	0	0
ENSMUSG00000026097	7	-1	2	13
ENSMUSG00000020482	0	-1	0	11
ENSMUSG00000027803	3	-1	0	6
ENSMUSG00000096696	12	1	2	4
ENSMUSG00000050071	10	-1	2	13
ENSMUSG00000070609	12	1	2	4
ENSMUSG00000063549	1	1	11	3
ENSMUSG00000027502	0	-1	0	11
ENSMUSG00000044186	2	1	3	2
ENSMUSG00000100175	2	1	3	2
ENSMUSG00000078905	2	1	11	10
ENSMUSG00000037415	0	-1	0	11
ENSMUSG00000002985	8	-1	8	7
ENSMUSG00000001036	4	-1	0	0
ENSMUSG00000055371	0	-1	0	11
ENSMUSG00000021775	3	-1	0	6
ENSMUSG00000038717	8	-1	0	7
ENSMUSG00000040254	5	-1	2	0
ENSMUSG00000056268	9	-1	0	8
ENSMUSG00000060675	3	-1	0	6
ENSMUSG00000098008	2	1	11	10
ENSMUSG00000043155	1	1	11	3
ENSMUSG00000069294	12	1	10	4
ENSMUSG00000021263	7	1	0	1
ENSMUSG00000045709	1	1	11	3
ENSMUSG00000026245	0	-1	0	11
ENSMUSG00000091531	1	1	11	3
ENSMUSG00000054909	2	1	11	10
ENSMUSG00000032307	4	-1	0	0
ENSMUSG00000066239	2	1	3	2
ENSMUSG00000057037	5	1	8	12
ENSMUSG00000074886	13	-1	0	14
ENSMUSG00000060177	1	1	11	3
ENSMUSG00000069814	12	1	2	4
ENSMUSG00000051827	11	1	2	9
ENSMUSG00000065470	2	1	3	2
ENSMUSG00000036908	13	1	0	14
ENSMUSG00000106002	2	1	3	2
ENSMUSG00000059842	11	1	2	9
ENSMUSG00000033735	5	-1	2	0
ENSMUSG00000039307	5	-1	2	0
ENSMUSG00000039717	10	1	9	5
ENSMUSG00000097623	1	1	11	3
ENSMUSG00000041479	11	1	2	9
ENSMUSG00000022594	6	-1	9	5
ENSMUSG00000097440	11	1	2	9
ENSMUSG00000079414	1	1	11	3
ENSMUSG00000019054	3	-1	0	6
ENSMUSG00000015176	0	-1	0	11
ENSMUSG00000022257	3	-1	12	6
ENSMUSG00000074991	11	1	2	9
ENSMUSG00000033007	12	1	2	4
ENSMUSG00000035378	12	1	10	4
ENSMUSG00000021298	7	1	0	1
ENSMUSG00000039046	9	-1	0	8
ENSMUSG00000026727	13	-1	0	14
ENSMUSG00000027661	1	1	11	3
ENSMUSG00000068888	11	1	2	9
ENSMUSG00000090714	2	1	11	10
ENSMUSG00000048285	5	-1	0	0
ENSMUSG00000062162	2	1	11	10
ENSMUSG00000020664	3	-1	0	6
ENSMUSG00000022844	7	-1	2	13
ENSMUSG00000029524	11	1	2	9
ENSMUSG00000029804	3	-1	0	6
ENSMUSG00000058806	12	1	2	4
ENSMUSG00000042662	12	1	2	4
ENSMUSG00000031722	8	-1	8	7
ENSMUSG00000115320	2	1	3	2
ENSMUSG00000040040	12	1	2	4
ENSMUSG00000026401	2	1	11	10
ENSMUSG00000031443	12	1	2	4
ENSMUSG00000030859	2	1	11	10
ENSMUSG00000044024	10	1	9	5
ENSMUSG00000025597	10	1	2	1
ENSMUSG00000045867	11	1	2	9
ENSMUSG00000020659	7	-1	2	13
ENSMUSG00000029686	3	-1	0	6
ENSMUSG00000031392	13	-1	0	14
ENSMUSG00000005057	7	-1	2	13
ENSMUSG00000115529	1	1	11	3
ENSMUSG00000079741	5	1	2	1
ENSMUSG00000028212	7	-1	2	13
ENSMUSG00000026207	5	-1	0	0
ENSMUSG00000066512	1	1	11	3
ENSMUSG00000065434	2	1	11	10
ENSMUSG00000001082	12	1	2	4
ENSMUSG00000099419	1	1	11	3
ENSMUSG00000044897	2	1	3	2
ENSMUSG00000067860	11	1	2	9
ENSMUSG00000075327	7	-1	2	13
ENSMUSG00000086494	2	1	11	10
ENSMUSG00000100899	1	1	11	3
ENSMUSG00000027345	2	1	3	2
ENSMUSG00000000365	7	1	2	1
ENSMUSG00000052681	3	-1	0	6
ENSMUSG00000115845	2	1	3	2
ENSMUSG00000047731	3	-1	0	6
ENSMUSG00000022761	3	-1	0	6
ENSMUSG00000058441	10	1	9	5
ENSMUSG00000065443	2	1	7	2
ENSMUSG00000022855	9	-1	0	8
ENSMUSG00000052533	0	-1	0	11
ENSMUSG00000070867	14	-1	0	0
ENSMUSG00000058981	1	1	11	3
ENSMUSG00000022634	4	-1	9	5
ENSMUSG00000021255	5	1	12	0
ENSMUSG00000027869	12	1	2	4
ENSMUSG00000089706	12	1	10	4
ENSMUSG00000092813	2	1	7	2
ENSMUSG00000023932	9	-1	0	8
ENSMUSG00000051669	7	-1	2	13
ENSMUSG00000043681	7	1	14	1
ENSMUSG00000105167	1	1	11	3
ENSMUSG00000054266	1	1	2	1
ENSMUSG00000089371	2	1	3	2
ENSMUSG00000044080	3	-1	0	6
ENSMUSG00000038481	9	-1	0	8
ENSMUSG00000019936	12	1	2	4
ENSMUSG00000019929	8	-1	14	7
ENSMUSG00000079304	2	1	11	10
ENSMUSG00000018822	7	-1	2	13
ENSMUSG00000025041	9	-1	0	8
ENSMUSG00000053436	9	-1	0	8
ENSMUSG00000062729	0	-1	0	11
ENSMUSG00000041323	11	1	2	9
ENSMUSG00000054033	2	1	3	2
ENSMUSG00000015217	0	-1	2	11
ENSMUSG00000058818	13	1	0	14
ENSMUSG00000029375	5	-1	0	0
ENSMUSG00000015882	9	-1	0	8
ENSMUSG00000045382	13	-1	0	14
ENSMUSG00000075555	1	1	2	1
ENSMUSG00000004264	3	-1	0	6
ENSMUSG00000017615	3	-1	0	6
ENSMUSG00000100075	1	1	11	3
ENSMUSG00000036002	7	-1	2	13
ENSMUSG00000047260	7	-1	2	13
ENSMUSG00000027077	7	-1	2	13
ENSMUSG00000021640	5	1	0	0
ENSMUSG00000019689	7	1	2	1
ENSMUSG00000110599	2	1	3	2
ENSMUSG00000115727	1	1	11	3
ENSMUSG00000051185	7	-1	2	13
ENSMUSG00000041078	10	1	9	5
ENSMUSG00000038700	12	1	2	4
ENSMUSG00000020400	0	-1	0	11
ENSMUSG00000102098	2	1	3	2
ENSMUSG00000038127	9	-1	0	8
ENSMUSG00000030847	5	-1	0	0
ENSMUSG00000110874	1	1	11	3
ENSMUSG00000041355	3	-1	0	6
ENSMUSG00000019428	3	-1	0	6
ENSMUSG00000038193	12	1	2	4
ENSMUSG00000029223	6	-1	9	5
ENSMUSG00000016552	12	1	2	4
ENSMUSG00000058709	0	-1	0	11
ENSMUSG00000075044	7	1	2	1
ENSMUSG00000020377	11	1	2	9
ENSMUSG00000025163	12	1	2	4
ENSMUSG00000067879	6	1	9	5
ENSMUSG00000089555	2	1	11	10
ENSMUSG00000038891	8	-1	6	7
ENSMUSG00000023953	7	1	2	1
ENSMUSG00000022676	11	1	2	9
ENSMUSG00000028233	0	-1	0	11
ENSMUSG00000109884	2	1	3	2
ENSMUSG00000040747	13	-1	0	14
ENSMUSG00000041399	2	1	3	2
ENSMUSG00000041528	3	-1	0	6
ENSMUSG00000036596	12	1	2	4
ENSMUSG00000084136	11	1	10	9
ENSMUSG00000032126	5	-1	0	0
ENSMUSG00000035371	2	1	3	2
ENSMUSG00000065979	14	-1	0	0
ENSMUSG00000089911	9	-1	0	8
ENSMUSG00000075159	2	1	11	10
ENSMUSG00000040028	9	0	0	8
ENSMUSG00000051424	2	1	3	2
ENSMUSG00000027840	12	1	2	4
ENSMUSG00000022878	8	-1	0	7
ENSMUSG00000009030	4	-1	0	0
ENSMUSG00000041649	12	1	2	4
ENSMUSG00000043698	2	1	11	10
ENSMUSG00000078252	11	1	14	9
ENSMUSG00000031639	12	1	2	4
ENSMUSG00000046605	12	1	2	4
ENSMUSG00000050164	11	1	2	9
ENSMUSG00000042788	1	1	11	3
ENSMUSG00000078607	11	1	2	9
ENSMUSG00000110970	2	1	11	10
ENSMUSG00000037316	4	-1	0	0
ENSMUSG00000097357	1	1	11	3
ENSMUSG00000033213	5	1	0	0
ENSMUSG00000076050	2	1	7	2
ENSMUSG00000058581	2	1	3	2
ENSMUSG00000018569	5	-1	0	0
ENSMUSG00000097397	1	1	11	3
ENSMUSG00000000560	6	-1	9	5
ENSMUSG00000053287	2	1	11	10
ENSMUSG00000047466	4	-1	0	0
ENSMUSG00000005251	7	-1	2	13
ENSMUSG00000042622	12	1	2	4
ENSMUSG00000038205	5	-1	0	0
ENSMUSG00000020231	5	-1	0	0
ENSMUSG00000087512	11	1	2	9
ENSMUSG00000060024	12	1	10	4
ENSMUSG00000019838	14	-1	0	0
ENSMUSG00000044629	10	1	2	1
ENSMUSG00000025783	2	1	11	10
ENSMUSG00000032382	9	-1	0	8
ENSMUSG00000054434	7	-1	2	13
ENSMUSG00000001962	7	1	2	1
ENSMUSG00000000320	7	1	2	1
ENSMUSG00000067684	11	1	2	9
ENSMUSG00000027381	7	-1	0	0
ENSMUSG00000028004	11	1	2	9
ENSMUSG00000085936	7	1	2	1
ENSMUSG00000034115	11	1	2	9
ENSMUSG00000039887	12	1	2	4
ENSMUSG00000022200	3	-1	0	6
ENSMUSG00000023965	4	-1	0	0
ENSMUSG00000029188	8	-1	0	7
ENSMUSG00000065087	5	-1	0	0
ENSMUSG00000030839	10	-1	9	5
ENSMUSG00000024122	9	-1	0	8
ENSMUSG00000007867	12	1	2	4
ENSMUSG00000086682	11	1	11	3
ENSMUSG00000022650	7	-1	2	13
ENSMUSG00000041505	2	1	3	2
ENSMUSG00000021843	3	-1	0	6
ENSMUSG00000046671	3	-1	0	6
ENSMUSG00000057963	5	-1	0	0
ENSMUSG00000024807	13	-1	0	14
ENSMUSG00000062148	11	1	2	9
ENSMUSG00000000214	5	-1	0	0
ENSMUSG00000043531	10	1	2	1
ENSMUSG00000071818	2	1	11	10
ENSMUSG00000043279	9	-1	0	8
ENSMUSG00000002341	6	1	9	5
ENSMUSG00000026358	7	1	2	1
ENSMUSG00000025089	5	-1	8	0
ENSMUSG00000052632	0	-1	0	11
ENSMUSG00000020017	14	-1	8	12
ENSMUSG00000100937	1	1	11	3
ENSMUSG00000030725	11	1	11	3
ENSMUSG00000041241	7	-1	2	13
ENSMUSG00000033080	11	1	2	9
ENSMUSG00000059862	2	1	3	2
ENSMUSG00000031537	13	-1	0	14
ENSMUSG00000057816	1	1	11	3
ENSMUSG00000079593	2	1	3	2
ENSMUSG00000030060	5	1	2	1
ENSMUSG00000020838	12	1	2	4
ENSMUSG00000075101	2	1	11	10
ENSMUSG00000033770	14	1	0	0
ENSMUSG00000040963	7	1	8	1
ENSMUSG00000073728	1	1	11	3
ENSMUSG00000060152	7	-1	2	13
ENSMUSG00000025616	9	-1	0	8
ENSMUSG00000020902	5	-1	0	0
ENSMUSG00000046676	11	1	2	9
ENSMUSG00000070802	6	1	9	5
ENSMUSG00000034993	0	-1	0	11
ENSMUSG00000024054	9	-1	0	8
ENSMUSG00000027703	2	1	11	10
ENSMUSG00000049353	7	1	2	1
ENSMUSG00000089992	2	1	11	10
ENSMUSG00000115422	12	1	10	4
ENSMUSG00000020181	6	-1	9	5
ENSMUSG00000038776	3	-1	0	6
ENSMUSG00000044164	12	1	2	4
ENSMUSG00000066850	2	1	11	10
ENSMUSG00000095180	12	1	2	4
ENSMUSG00000060512	7	1	2	1
ENSMUSG00000032348	5	-1	5	0
ENSMUSG00000052613	5	1	12	0
ENSMUSG00000048924	12	1	2	4
ENSMUSG00000025577	7	1	2	1
ENSMUSG00000074919	1	1	11	3
ENSMUSG00000025961	2	1	11	10
ENSMUSG00000026726	8	-1	0	7
ENSMUSG00000036371	3	-1	0	6
ENSMUSG00000078673	8	-1	8	7
ENSMUSG00000075143	11	1	10	9
ENSMUSG00000070063	1	1	11	3
ENSMUSG00000021594	12	1	2	4
ENSMUSG00000096859	2	1	11	10
ENSMUSG00000026495	7	-1	2	13
ENSMUSG00000027933	0	-1	0	11
ENSMUSG00000055976	12	1	2	4
ENSMUSG00000039637	13	-1	0	14
ENSMUSG00000062713	11	1	2	9
ENSMUSG00000035637	14	-1	0	0
ENSMUSG00000034848	7	1	2	1
ENSMUSG00000051182	2	1	11	10
ENSMUSG00000073927	1	1	10	3
ENSMUSG00000110097	2	1	11	10
ENSMUSG00000017697	7	-1	2	13
ENSMUSG00000070107	2	1	7	2
ENSMUSG00000087403	10	1	2	1
ENSMUSG00000073804	2	1	3	2
ENSMUSG00000053774	9	0	0	8
ENSMUSG00000029221	3	-1	0	6
ENSMUSG00000057841	8	-1	0	7
ENSMUSG00000046886	1	1	11	3
ENSMUSG00000000724	8	-1	5	7
ENSMUSG00000030302	8	-1	9	5
ENSMUSG00000062859	11	1	2	9
ENSMUSG00000052736	11	1	2	9
ENSMUSG00000048655	1	1	11	3
ENSMUSG00000026398	7	-1	2	13
ENSMUSG00000031534	12	1	2	4
ENSMUSG00000032306	5	-1	2	0
ENSMUSG00000038880	7	1	2	1
ENSMUSG00000056459	12	1	2	4
ENSMUSG00000096788	2	1	11	10
ENSMUSG00000000544	5	1	0	0
ENSMUSG00000000792	11	1	2	9
ENSMUSG00000040629	7	1	2	1
ENSMUSG00000028464	8	-1	0	7
ENSMUSG00000065578	2	1	11	10
ENSMUSG00000009406	10	1	9	5
ENSMUSG00000039699	11	1	2	9
ENSMUSG00000040795	12	1	2	4
ENSMUSG00000026696	4	-1	0	0
ENSMUSG00000118332	5	-1	0	0
ENSMUSG00000084235	2	1	11	10
ENSMUSG00000030905	5	-1	14	0
ENSMUSG00000092696	2	1	7	2
ENSMUSG00000039740	6	-1	9	5
ENSMUSG00000043501	1	1	11	3
ENSMUSG00000021893	9	0	0	8
ENSMUSG00000042613	3	-1	0	6
ENSMUSG00000031780	1	1	11	3
ENSMUSG00000062310	2	1	11	10
ENSMUSG00000109764	14	1	8	12
ENSMUSG00000027698	3	-1	0	6
ENSMUSG00000109806	2	1	3	2
ENSMUSG00000059687	2	1	3	2
ENSMUSG00000032717	11	1	2	9
ENSMUSG00000022698	3	-1	0	6
ENSMUSG00000035458	8	-1	0	7
ENSMUSG00000030470	8	-1	0	7
ENSMUSG00000087521	1	1	11	3
ENSMUSG00000094808	2	1	3	2
ENSMUSG00000005873	3	-1	0	6
ENSMUSG00000029766	2	1	3	2
ENSMUSG00000037798	8	-1	8	7
ENSMUSG00000032119	0	-1	2	11
ENSMUSG00000092342	2	1	3	2
ENSMUSG00000100876	1	1	11	3
ENSMUSG00000061119	13	-1	0	14
ENSMUSG00000039981	7	1	0	1
ENSMUSG00000033009	6	-1	9	5
ENSMUSG00000049307	7	1	2	1
ENSMUSG00000032400	12	1	2	4
ENSMUSG00000056078	7	1	14	1
ENSMUSG00000117698	1	1	11	3
ENSMUSG00000007035	11	1	2	9
ENSMUSG00000024218	12	1	2	4
ENSMUSG00000114959	2	1	11	10
ENSMUSG00000085757	2	1	11	10
ENSMUSG00000058368	12	1	14	4
ENSMUSG00000010760	1	1	11	3
ENSMUSG00000093354	2	1	7	2
ENSMUSG00000075063	2	1	11	10
ENSMUSG00000002365	3	-1	0	6
ENSMUSG00000041064	12	1	2	4
ENSMUSG00000049685	12	1	2	4
ENSMUSG00000105849	2	1	7	2
ENSMUSG00000050578	5	-1	0	0
ENSMUSG00000024889	12	1	2	4
ENSMUSG00000099391	2	1	11	10
ENSMUSG00000044337	5	-1	2	0
ENSMUSG00000101225	1	1	11	3
ENSMUSG00000000787	3	-1	0	6
ENSMUSG00000057123	12	1	2	4
ENSMUSG00000079871	2	1	11	10
ENSMUSG00000030980	0	-1	0	11
ENSMUSG00000113875	2	1	3	2
ENSMUSG00000007836	3	-1	0	6
ENSMUSG00000085236	2	1	11	10
ENSMUSG00000022652	12	1	2	4
ENSMUSG00000065544	2	1	3	2
ENSMUSG00000087455	2	1	11	10
ENSMUSG00000042863	2	1	3	2
ENSMUSG00000042581	11	1	10	9
ENSMUSG00000106233	2	1	7	2
ENSMUSG00000038446	0	-1	0	11
ENSMUSG00000024990	8	-1	8	7
ENSMUSG00000098197	1	1	11	3
ENSMUSG00000037542	14	-1	0	0
ENSMUSG00000078302	1	1	2	1
ENSMUSG00000033257	0	-1	0	11
ENSMUSG00000076435	5	-1	0	0
ENSMUSG00000049313	3	-1	0	6
ENSMUSG00000022401	7	1	2	1
ENSMUSG00000025795	3	-1	0	6
ENSMUSG00000055003	10	1	9	5
ENSMUSG00000046932	11	1	10	9
ENSMUSG00000044456	13	1	0	14
ENSMUSG00000015093	12	1	2	4
ENSMUSG00000010505	10	1	2	1
ENSMUSG00000021322	12	1	2	4
ENSMUSG00000020611	9	-1	0	8
ENSMUSG00000018932	5	-1	0	0
ENSMUSG00000043535	9	-1	0	8
ENSMUSG00000054072	14	-1	8	12
ENSMUSG00000029062	0	-1	0	11
ENSMUSG00000030162	11	1	2	9
ENSMUSG00000092922	2	1	3	2
ENSMUSG00000063810	4	-1	0	0
ENSMUSG00000021638	5	-1	0	0
ENSMUSG00000033029	11	1	2	9
ENSMUSG00000031552	2	1	11	10
ENSMUSG00000100717	2	1	11	10
ENSMUSG00000039109	5	-1	0	0
ENSMUSG00000070465	1	1	11	3
ENSMUSG00000113210	2	1	3	2
ENSMUSG00000095390	2	1	11	10
ENSMUSG00000042050	12	1	2	4
ENSMUSG00000108354	11	1	2	9
