gene_id	flt_cluster	gc_cluster	procrustes_latent_shift	gene_symbol	studies_tested	meta_log2_fold_change	meta_se	meta_z	meta_p_value	direction_up_studies	direction_down_studies	q_heterogeneity	i2_percent	heterogeneity_p_value	meta_fdr_bh	eligible_meta	significant_fdr05_abs_log2fc1	consistent_direction	gene_label
ENSMUSG00000033862	8	3	0.6858193982453354	Cdk10	6.0	0.0698232691987052	0.0444472967244608	1.57092274096119	0.116200595607465	5.0	1.0	1.66463819498117	0.0	0.893324281159166	0.346658042072824	True	False	mixed	Cdk10
ENSMUSG00000033774	4	7	1.464036971864252	Npbwr1	4.0	-0.0267782714490138	0.193596464251823	-0.138320043976535	0.889987484970151	2.0	2.0	1.62648004790707	0.0	0.653400662312913	0.956692362326733	True	False	mixed	Npbwr1
ENSMUSG00000084592	3	10	1.1007190929262811	Mir1898	2.0	0.0945419129695729	0.249544871103024	0.378857367621639	0.704793784014589	2.0	0.0	0.000866926688381	0.0	0.976510785094265	0.870945944895632	True	False	all_up	Mir1898
ENSMUSG00000077998	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000077998
ENSMUSG00000021278	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000021278
ENSMUSG00000027971	7	7	0.982663556856226	Ndst4	6.0	0.0242994105655917	0.106663906544698	0.227812868970899	0.819791721746337	2.0	4.0	6.84185173711505	26.9203690445898	0.232670199563825	0.925998002278178	True	False	mixed	Ndst4
ENSMUSG00000024758	10	9	2.0258482937696125	Rtn3	6.0	-0.0016223918126078	0.0470476558412625	-0.0344840095345397	0.972491193307928	3.0	3.0	5.03503657516397	0.695855425098554	0.411619268508086	0.991447267207436	True	False	mixed	Rtn3
ENSMUSG00000044921	7	2	2.027997458225985	Rassf9	6.0	0.176393097022975	0.0958628725400132	1.84005645094088	0.0657599499814667	4.0	2.0	9.30287076318352	46.2531499439109	0.0975765719058797	0.25015866766879	True	False	mixed	Rassf9
ENSMUSG00000054387	1	5	2.008519942707001	Mdm4	6.0	-0.0532835648262703	0.0436959852158406	-1.21941557246211	0.22268650236645	3.0	3.0	3.57715373118064	0.0	0.611746790655207	0.496607092326333	True	False	mixed	Mdm4
ENSMUSG00000062822	1	5	1.073528387849147	4833420G17Rik	6.0	-0.0940684095675186	0.0467140621515285	-2.01370647798482	0.0440403595014522	3.0	3.0	19.9457299471947	74.9319778557253	0.0012793765902354	0.195327706329087	True	False	mixed	4833420G17Rik
ENSMUSG00000028013	1	5	2.019742294534848	Ppa2	6.0	0.0498092682975642	0.0384417834335054	1.29570649040573	0.195076624432007	4.0	2.0	5.49330856608513	8.98017215218434	0.35868017882092	0.463159951256522	True	False	mixed	Ppa2
ENSMUSG00000042846	4	10	0.856809072766644	Lrrtm3	4.0	0.115314279214063	0.138031003192446	0.835423032123362	0.40347956626552	3.0	1.0	6.61440962386405	54.6444781832631	0.0852580422577556	0.669875032534036	True	False	mixed	Lrrtm3
ENSMUSG00000025403	5	11	1.360823277814352	Shmt2	6.0	0.0978607999592626	0.0649986506999998	1.50558202217054	0.132174506411384	3.0	3.0	6.95522339121411	28.1115829246256	0.223991759191532	0.371647915882556	True	False	mixed	Shmt2
ENSMUSG00000031831	3	1	0.6622997927785356	Dnaaf1	1.0	1.14229329151396	0.774063116230254	1.47571078838767	0.140021548534751	1.0	0.0	0.0	NA	NA	0.383192354363716	False	False	all_up	Dnaaf1
ENSMUSG00000087045	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000087045
ENSMUSG00000030739	8	3	2.051364194210976	Myh14	6.0	0.41089336866788	0.0771231905378737	5.32775376384485	9.94348004983801e-08	5.0	1.0	34.9913088495643	85.7107374248384	1.51067178848247e-06	1.39337300181135e-05	True	False	mixed	Myh14
ENSMUSG00000037235	5	11	1.2825230337118498	Mxd4	6.0	-0.0685218877640703	0.0400799956862493	-1.70962812223004	0.0873346619086369	2.0	4.0	4.10319248296076	0.0	0.534656547929293	0.295447435863661	True	False	mixed	Mxd4
ENSMUSG00000021559	5	11	0.8567682782254197	Dapk1	6.0	0.227051083456499	0.0529651040402674	4.2868052007201	1.8126111015549e-05	5.0	1.0	15.0316450442717	66.7368409427322	0.0102279758855293	0.0008276402656116	True	False	mixed	Dapk1
ENSMUSG00000049252	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000049252
ENSMUSG00000035805	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000035805
ENSMUSG00000050870	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000050870
ENSMUSG00000022931	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000022931
ENSMUSG00000067360	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000067360
ENSMUSG00000035262	3	1	0.6862874562622931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000035262
ENSMUSG00000087223	4	10	1.367121500211569	4930442L01Rik	5.0	-0.200557306773796	0.131273777183912	-1.52777889900143	0.126567442997887	3.0	2.0	8.50801203711619	52.9854919980131	0.0746447428260561	0.363310835151048	True	False	mixed	4930442L01Rik
ENSMUSG00000046791	6	6	2.9083672869792982	Riox1	6.0	-0.0426422095113608	0.060644191036965	-0.703154066073183	0.481959741472831	3.0	3.0	6.95346214201513	28.0933742374415	0.224124461175775	0.730262453173086	True	False	mixed	Riox1
ENSMUSG00000086745	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000086745
ENSMUSG00000055826	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000055826
ENSMUSG00000022451	10	9	1.259275306366181	Twf1	6.0	0.0627463605400631	0.0357515573397574	1.75506649804836	0.0792479339816774	4.0	2.0	6.23180209336297	19.7663865910451	0.28431257526085	0.279430621881164	True	False	mixed	Twf1
ENSMUSG00000092734	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000092734
ENSMUSG00000026700	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000026700
ENSMUSG00000041852	5	9	1.681168513469674	Tcf20	6.0	0.130221202620524	0.0443717570559227	2.9347767873245	0.0033378770716372	3.0	3.0	25.7942137075543	80.6158076509397	9.78210735596558e-05	0.0362924359862637	True	False	mixed	Tcf20
ENSMUSG00000075086	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000075086
ENSMUSG00000024776	6	2	1.7980769402745218	Stambpl1	6.0	0.0972634020340294	0.066859866987857	1.45473520088956	0.145742583465202	3.0	3.0	6.46692312422881	22.6834786195752	0.263397411744594	0.39245611139103	True	False	mixed	Stambpl1
ENSMUSG00000056035	11	8	2.0209194206317043	Cyp3a11	6.0	0.447356782735622	0.101270090148025	4.41746207672696	9.98665853611012e-06	5.0	1.0	9.63202038843565	48.0898108770298	0.0863590333011897	0.0005322397852605	True	False	mixed	Cyp3a11
ENSMUSG00000020000	9	13	3.086591935587037	Moxd1	2.0	-0.994052698971465	0.727892489654726	-1.36565868325279	0.172046118207382	0.0	2.0	1.07126894945252	6.65275974711498	0.300658996021653	0.431375852454265	True	False	all_down	Moxd1
ENSMUSG00000037946	4	2	2.2822852407014933	Fgd3	6.0	-0.247159845891065	0.0790018189272626	-3.12853361159477	0.0017568091659588	1.0	5.0	6.9857445205548	28.4256676537764	0.221702666935858	0.0224680826063425	True	False	mixed	Fgd3
ENSMUSG00000001656	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000001656
ENSMUSG00000053146	4	10	1.5307095067228609	Olfr352	4.0	0.0715024539804415	0.163001402228809	0.43866158819954	0.660906763719573	2.0	2.0	1.25241423817118	0.0	0.740462575605713	0.848246304323857	True	False	mixed	Olfr352
ENSMUSG00000073982	12	6	1.698112668513471	Rhog	6.0	0.0073799871559745	0.0602075004214469	0.122575876831214	0.90244295786639	3.0	3.0	5.71140069452634	12.4558008197206	0.335321185404474	0.962028536426535	True	False	mixed	Rhog
ENSMUSG00000024393	5	11	1.7490928780993764	Prrc2a	6.0	0.0063164725062801	0.0672767318603245	0.0938879213008438	0.925198188857841	3.0	3.0	3.0802231398891	0.0	0.687619187455379	0.971592182514543	True	False	mixed	Prrc2a
ENSMUSG00000025433	3	1	0.4810596932274388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000025433
ENSMUSG00000086552	3	1	0.626279356768369	Dlx4os	3.0	0.0008527270948027	0.206150594295803	0.0041364280210571	0.99669961735674	2.0	1.0	1.51478745924295	0.0	0.468886881892517	0.998760200442577	True	False	mixed	Dlx4os
ENSMUSG00000070972	1	5	1.9057188579201323	Dnajc25	6.0	0.0758000687861878	0.0414499380294742	1.82871368184647	0.0674425117531306	5.0	1.0	8.43444578801404	40.7192822662354	0.133862181375007	0.253885601794149	True	False	mixed	Dnajc25
ENSMUSG00000036139	3	1	0.6349386208813668	Hoxc9	2.0	0.424142222457689	0.38300095720197	1.10741817868101	0.268113169905064	1.0	1.0	10.5123968688517	90.4874215416752	0.001185763511164	0.545454264932018	True	False	mixed	Hoxc9
ENSMUSG00000073768	7	2	1.018960834708565	Olfr1330	6.0	-0.164022631429245	0.123576457871456	-1.32729675420751	0.184410537127768	3.0	3.0	4.26783216271544	0.0	0.511533683154471	0.448943130299817	True	False	mixed	Olfr1330
ENSMUSG00000003573	4	14	1.80534636302896	Homer3	6.0	-0.063129258307161	0.075050861720156	-0.841153010908158	0.40026222068598	2.0	4.0	1.15872934768247	0.0	0.948774914650894	0.666966929497755	True	False	mixed	Homer3
ENSMUSG00000115744	7	2	0.9484965306651284	Vmn1r80	6.0	-0.0158375806584251	0.111587615849127	-0.141929554977127	0.887135649128939	3.0	3.0	1.98981680091851	0.0	0.85055227566206	0.956069082847637	True	False	mixed	Vmn1r80
ENSMUSG00000019920	1	5	1.6336799661535262	Lims1	6.0	0.0169984921638662	0.0418296974919974	0.406373777078311	0.684467984258961	2.0	4.0	8.66205310812498	42.2769643918483	0.123327012369927	0.859419001585373	True	False	mixed	Lims1
ENSMUSG00000094892	4	10	1.400114695741647	Vmn2r101	5.0	-0.125967733201942	0.154145810201391	-0.817198554001341	0.413814968751299	3.0	2.0	4.91561279766629	18.6266257200116	0.296066259633403	0.678491256511233	True	False	mixed	Vmn2r101
ENSMUSG00000027495	5	11	0.9832203304015488	Fam210b	6.0	0.178034380940897	0.0453201154387954	3.92837439219085	8.55219992036411e-05	5.0	1.0	4.2012744429468	0.0	0.520816335445122	0.0025547845481118	True	False	mixed	Fam210b
ENSMUSG00000045989	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000045989
ENSMUSG00000087424	9	2	1.356690551402923	5730405O15Rik	6.0	-0.0548669247021755	0.0676956569881226	-0.810494013106365	0.417656304551201	3.0	3.0	10.0826374930418	50.4098009727058	0.0729273260650083	0.681763730716989	True	False	mixed	5730405O15Rik
ENSMUSG00000050328	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000050328
ENSMUSG00000022705	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000022705
ENSMUSG00000034543	1	3	1.1605734499819078	Morc2a	6.0	-0.0215775866540755	0.0351930740454486	-0.61312025844091	0.539796825937849	3.0	3.0	12.24704004298	59.1738086717043	0.031555154876088	0.771104438493693	True	False	mixed	Morc2a
ENSMUSG00000094734	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000094734
ENSMUSG00000071753	4	10	1.0239535599837415	Cdr1os	5.0	-0.122020128592017	0.13771381275043	-0.886041321164691	0.375595261064157	2.0	3.0	4.55966954097537	12.2743443564475	0.335530732656819	0.647526660244172	True	False	mixed	Cdr1os
ENSMUSG00000020919	5	11	1.1773633189692776	Stat5b	6.0	0.0504400101872234	0.0611491583654524	0.824868428863292	0.409446292038731	4.0	2.0	7.41696909424794	32.5870185453836	0.191430196159432	0.67459649723455	True	False	mixed	Stat5b
ENSMUSG00000036214	2	4	1.1277985890248283	Polr1has	6.0	0.180832680342418	0.0573813682538846	3.15141806208456	0.0016247974379236	4.0	2.0	11.0702599017676	54.8339420721128	0.0500045954400206	0.0214201803353195	True	False	mixed	Polr1has
ENSMUSG00000079069	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000079069
ENSMUSG00000103116	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000103116
ENSMUSG00000097368	7	2	1.7197663338712987	Gm10390	6.0	-0.110305304773545	0.0932817879246591	-1.18249561063983	0.23700910614169	1.0	5.0	3.22153828130752	0.0	0.665873857562563	0.513561735820544	True	False	mixed	Gm10390
ENSMUSG00000039230	5	3	1.0133402654133243	Tbcd	6.0	0.0769223359339503	0.0420591906799287	1.82890670720059	0.067413585290562	5.0	1.0	2.37987508509187	0.0	0.794467298579618	0.253835494301155	True	False	mixed	Tbcd
ENSMUSG00000035713	6	2	1.770198601628753	Usp35	6.0	-0.0732442260794726	0.0875429507138475	-0.836666179083759	0.402780234924351	1.0	5.0	3.26326540477126	0.0	0.659470253836409	0.669036656314667	True	False	mixed	Usp35
ENSMUSG00000059995	8	3	1.1104363785805151	Atxn7l3	6.0	-0.0617945620107327	0.0473859838994352	-1.30406835366922	0.192210277759769	4.0	2.0	11.7354762819027	57.3941450701025	0.0385977544030041	0.459688794902441	True	False	mixed	Atxn7l3
ENSMUSG00000033831	11	12	2.7694597453460768	Fgb	6.0	0.0038106189873838	0.0582758004563517	0.0653893890352986	0.947863972322726	3.0	3.0	37.0505491132287	86.5049233556034	5.85133907767746e-07	0.981433777317403	True	False	mixed	Fgb
ENSMUSG00000029730	2	4	1.7383517511928408	Mcm7	6.0	0.132303088207699	0.0487401116781098	2.71446009564888	0.0066383897431361	3.0	3.0	9.07179232363009	44.8840998379553	0.106234640101065	0.0568829864389449	True	False	mixed	Mcm7
ENSMUSG00000019841	1	5	1.747834154551989	Rev3l	6.0	0.0025396789034205	0.0482024146956833	0.0526877941583293	0.957980664368663	4.0	2.0	3.87806428062007	0.0	0.567102043801409	0.985069312962589	True	False	mixed	Rev3l
ENSMUSG00000040543	3	1	0.9725003216368946	Pitpnm3	4.0	0.0617073603829782	0.1650861710146	0.373788791657908	0.708561459019056	2.0	2.0	2.73778721719376	0.0	0.433843900065589	0.872571303414276	True	False	mixed	Pitpnm3
ENSMUSG00000091537	14	5	2.3705986947788644	Tma7	6.0	-0.103560992681081	0.0733134279387218	-1.41257878117009	0.157779611639396	2.0	4.0	4.67312067906682	0.0	0.457059685784404	0.411488797111142	True	False	mixed	Tma7
ENSMUSG00000026420	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000026420
ENSMUSG00000027550	6	8	2.1153734030295	Lrrcc1	6.0	0.158974117348289	0.0749624617747063	2.12071633701242	0.0339456808616132	4.0	2.0	10.4222992180285	52.0259407698544	0.0641165496770191	0.165499388001133	True	False	mixed	Lrrcc1
ENSMUSG00000073971	3	1	0.8151575493417561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000073971
ENSMUSG00000028607	5	11	1.2649207177762722	Cpt2	6.0	0.0284013466553611	0.0571549202166063	0.496918665055002	0.61924640862602	4.0	2.0	23.1480211910038	78.3998815330997	0.0003162643951059	0.82351717027047	True	False	mixed	Cpt2
ENSMUSG00000039210	1	3	0.999238474512321	Gpatch2	6.0	0.0880157932437633	0.0312110776544144	2.82001775838441	0.0048020991875795	3.0	3.0	7.33193083782152	31.805139592866	0.197101253602907	0.0461609238877024	True	False	mixed	Gpatch2
ENSMUSG00000032231	8	3	1.4588821300183064	Anxa2	6.0	-0.117232959123965	0.0638292943861119	-1.83666387434595	0.0662595314644571	2.0	4.0	19.6356881409357	74.5361610751181	0.001462485526952	0.251283701986163	True	False	mixed	Anxa2
ENSMUSG00000078593	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000078593
ENSMUSG00000028165	1	5	1.7023343308332215	Cisd2	6.0	0.0212020313570816	0.0440723918711802	0.481072854385877	0.630464720307395	4.0	2.0	5.68234710576767	12.0081912116047	0.338364754784048	0.829081493784584	True	False	mixed	Cisd2
ENSMUSG00000075273	2	8	2.079958155013395	Ttc30b	6.0	-0.0423898344029935	0.0575755634227651	-0.73624697498371	0.461580409285546	2.0	4.0	4.44853047922921	0.0	0.486799277231434	0.713958469210823	True	False	mixed	Ttc30b
ENSMUSG00000049618	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000049618
ENSMUSG00000002496	5	11	1.2659638150171189	Tsc2	6.0	0.0224093870914937	0.044147367246414	0.507604156017117	0.611730975441391	4.0	2.0	2.57906762401689	0.0	0.764543077429658	0.818802267130888	True	False	mixed	Tsc2
ENSMUSG00000055692	4	7	0.9932133732470264	Tmem191c	6.0	0.174555016981687	0.126121547064482	1.38402216785719	0.166351667062499	4.0	2.0	24.5498879515749	79.6333082665689	0.0001701668458303	0.424297245896895	True	False	mixed	Tmem191c
ENSMUSG00000031160	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000031160
ENSMUSG00000030983	5	9	1.781523451991614	Bccip	6.0	0.0261743224487669	0.0385104645762974	0.679667792553113	0.496714833707243	5.0	1.0	6.57473518874577	23.9513097263797	0.254236509357289	0.739996299322815	True	False	mixed	Bccip
ENSMUSG00000078640	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000078640
ENSMUSG00000046675	2	8	1.9318919165417037	Tmem251	6.0	-0.104009093351642	0.0550579497248323	-1.88908402640231	0.058880570470954	1.0	5.0	5.66009746685604	11.6622985862237	0.340709720999486	0.232025132849784	True	False	mixed	Tmem251
ENSMUSG00000051811	3	1	0.8742087557500899	Cox6b2	3.0	0.214995045893989	0.219115464029817	0.981195219816765	0.326496481000883	2.0	1.0	36.4735390934479	94.5165726997979	1.2019090854991e-08	0.605905883650219	True	False	mixed	Cox6b2
ENSMUSG00000028651	2	4	1.5395046394835028	Ppie	6.0	0.0533064204064479	0.0504880146993476	1.05582326268687	0.291048968134823	4.0	2.0	2.49909474644219	0.0	0.776631397939026	0.570953855789294	True	False	mixed	Ppie
ENSMUSG00000024425	11	9	1.386043935006296	Ndfip1	6.0	-0.102823071029607	0.0573484998613915	-1.79295136364726	0.0729807012927843	2.0	4.0	15.2490191698433	67.211005873164	0.0093496609795288	0.266844448875165	True	False	mixed	Ndfip1
ENSMUSG00000046613	3	1	0.5206397563630204	Vwa5b2	1.0	0.241190892791312	0.429896520414063	0.561044068370232	0.574767495734784	1.0	0.0	0.0	NA	NA	0.795338864660672	False	False	all_up	Vwa5b2
ENSMUSG00000070501	7	2	1.093219611165133	Ifi214	6.0	-0.272411076402123	0.11568222943775	-2.35482215138939	0.0185315727120295	3.0	3.0	13.6548990029717	63.3831052217094	0.0179567183424598	0.112609612872538	True	False	mixed	Ifi214
ENSMUSG00000049612	7	10	0.9258305483870212	Omg	6.0	-0.152954371281482	0.152321699405269	-1.00415352427581	0.315304619716082	2.0	4.0	2.45999830025106	0.0	0.782506986213658	0.595653659039755	True	False	mixed	Omg
ENSMUSG00000091996	4	7	1.6541170178623787	BC049352	6.0	-0.105838395234819	0.134317737638372	-0.78797035369797	0.430714047093465	2.0	4.0	34.3352289426347	85.4376972166002	2.04171571168522e-06	0.692508094510809	True	False	mixed	BC049352
ENSMUSG00000078038	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000078038
ENSMUSG00000042216	6	6	2.12648767438191	Sgsm1	6.0	-0.004913228808053	0.0787545638261907	-0.0623865915745075	0.950254972533523	3.0	3.0	44.0035926533315	88.6372914152921	2.31233759787321e-08	0.982313355151477	True	False	mixed	Sgsm1
ENSMUSG00000069036	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000069036
ENSMUSG00000079407	3	1	0.5982749696087346	1700110I01Rik	1.0	1.2196773304584	0.518310007369811	2.35318113313635	0.0186135645335863	1.0	0.0	1.83527548150213e-31	NA	NA	0.112913787195246	False	False	all_up	1700110I01Rik
ENSMUSG00000021823	5	3	1.1937086413455793	Vcl	6.0	0.0945677573461524	0.048913932942698	1.93335010408869	0.0531930834344614	4.0	2.0	5.02947635464568	0.586072039456988	0.412293461694963	0.218016533340184	True	False	mixed	Vcl
ENSMUSG00000033808	2	4	0.8213546867601945	Tmem87a	6.0	-0.0491526933739297	0.0438129863473611	-1.12187498437641	0.261915598269117	2.0	4.0	5.75814569577023	13.1664903221734	0.330468204030863	0.538643477968687	True	False	mixed	Tmem87a
ENSMUSG00000051098	2	8	1.5459592122676993	Mblac2	6.0	0.208373195057956	0.0740901934400838	2.81242611718197	0.0049169317822436	5.0	1.0	11.107712000648	54.9862293899202	0.0492857043765039	0.0468961147436327	True	False	mixed	Mblac2
ENSMUSG00000061633	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000061633
ENSMUSG00000056870	6	2	1.924416648007312	Gulp1	6.0	0.070117272795971	0.11476161097761	0.610981949439966	0.541211530305042	3.0	3.0	12.4806048019487	59.9378389161131	0.028763979056265	0.77219690356157	True	False	mixed	Gulp1
ENSMUSG00000030093	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000030093
ENSMUSG00000000194	1	3	0.94844393782461	Gpr107	6.0	-0.119506742656524	0.0398187868648712	-3.00126528369841	0.0026886022336465	2.0	4.0	4.71443318654148	0.0	0.451715122448458	0.030885674422562	True	False	mixed	Gpr107
ENSMUSG00000043207	10	9	1.888466860204154	Zmpste24	6.0	0.046810885266652	0.0476949355931674	0.981464482223937	0.326363741189807	5.0	1.0	3.93155793146125	0.0	0.559311500651847	0.60573676787398	True	False	mixed	Zmpste24
ENSMUSG00000005667	13	7	1.2404737013050942	Mthfd2	6.0	0.0191837775338155	0.0781223762947715	0.245560599199278	0.80602239268841	3.0	3.0	4.37447059721566	0.0	0.49685240150947	0.919818449392734	True	False	mixed	Mthfd2
ENSMUSG00000073830	14	8	3.54094856581383	Mup14	6.0	-0.546966824273232	0.143037755807953	-3.82393320689124	0.0001313395091717	0.0	6.0	12.7111013915694	60.664305586326	0.0262418323814415	0.0035056218745278	True	False	all_down	Mup14
ENSMUSG00000039703	5	11	1.1929453247631243	Nploc4	6.0	0.0608578907270676	0.0504743330378006	1.20571956208893	0.227925639666698	5.0	1.0	7.43111942616307	32.7153862929954	0.190500361432679	0.502704378939238	True	False	mixed	Nploc4
ENSMUSG00000031068	10	9	1.8970723288202045	Glrx3	6.0	-0.036205337456629	0.0529858640590343	-0.68330182209147	0.494416143054042	3.0	3.0	5.77491652693645	13.4186619550592	0.328740262274115	0.738534681615829	True	False	mixed	Glrx3
