profile	id.accession	investigation.study.comment.project type	investigation.study assays.study assay technology type	source_profile_index	condition_inferred	official_sample_name	official_source_name	official_material_type	official_tissue_type	official_tissue	sample_name_tissue_inferred	official_vs_inferred_match	tissue_final	tissue_source	official_sample_match_method	official_study_url	official_api_url	dataset.study person.first name	dataset.study person.last name	dataset.study person.middle initials	dataset.study publication author list	id.accession_sample name	id.assay name	id.sample name	investigation.study.comment.data source accession	investigation.study.comment.doi	investigation.study.comment.project identifier	study.characteristics.organism	study.source name	flight_status_inferred	tissue_inferred	tissue_inference_rule	tissue_inference_confidence	tissue_metadata_source
Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep1_M36	OSD-168	Spaceflight Study	RNA Sequencing (RNA-Seq)	247	ground_control	Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep1_M36	RR1_GC_M36	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168	Jonathan	Galazka		"[""Jiang P"",""Green SJ"",""Chlipala GE"",""Turek FW"",""Vitaterna MH"",""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV"",""McDonald TJ"",""Stainforth R"",""Miller J"",""Cahill T"",""da Silveira WA"",""Rathi"",""KS"",""Hardiman G"",""Taylor D"",""Costes SV"",""Chauhan V"",""Meller R"",""Beheshti A""]"	OSD-168_Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep1_M36	OSD-168_transcription-profiling_rna-sequencing-(rna-seq)_illumina	Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep1_M36		10.26030/rwyp-9325	RR-1, RR-3	Mus musculus	RR1_GC_M36	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep2_M37	OSD-168	Spaceflight Study	RNA Sequencing (RNA-Seq)	248	ground_control	Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep2_M37	RR1_GC_M37	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168	Jonathan	Galazka		"[""Jiang P"",""Green SJ"",""Chlipala GE"",""Turek FW"",""Vitaterna MH"",""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV"",""McDonald TJ"",""Stainforth R"",""Miller J"",""Cahill T"",""da Silveira WA"",""Rathi"",""KS"",""Hardiman G"",""Taylor D"",""Costes SV"",""Chauhan V"",""Meller R"",""Beheshti A""]"	OSD-168_Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep2_M37	OSD-168_transcription-profiling_rna-sequencing-(rna-seq)_illumina	Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep2_M37		10.26030/rwyp-9325	RR-1, RR-3	Mus musculus	RR1_GC_M37	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep3_M38	OSD-168	Spaceflight Study	RNA Sequencing (RNA-Seq)	249	ground_control	Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep3_M38	RR1_GC_M38	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168	Jonathan	Galazka		"[""Jiang P"",""Green SJ"",""Chlipala GE"",""Turek FW"",""Vitaterna MH"",""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV"",""McDonald TJ"",""Stainforth R"",""Miller J"",""Cahill T"",""da Silveira WA"",""Rathi"",""KS"",""Hardiman G"",""Taylor D"",""Costes SV"",""Chauhan V"",""Meller R"",""Beheshti A""]"	OSD-168_Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep3_M38	OSD-168_transcription-profiling_rna-sequencing-(rna-seq)_illumina	Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep3_M38		10.26030/rwyp-9325	RR-1, RR-3	Mus musculus	RR1_GC_M38	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep4_M39	OSD-168	Spaceflight Study	RNA Sequencing (RNA-Seq)	250	ground_control	Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep4_M39	RR1_GC_M39	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168	Jonathan	Galazka		"[""Jiang P"",""Green SJ"",""Chlipala GE"",""Turek FW"",""Vitaterna MH"",""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV"",""McDonald TJ"",""Stainforth R"",""Miller J"",""Cahill T"",""da Silveira WA"",""Rathi"",""KS"",""Hardiman G"",""Taylor D"",""Costes SV"",""Chauhan V"",""Meller R"",""Beheshti A""]"	OSD-168_Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep4_M39	OSD-168_transcription-profiling_rna-sequencing-(rna-seq)_illumina	Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep4_M39		10.26030/rwyp-9325	RR-1, RR-3	Mus musculus	RR1_GC_M39	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep5_M40	OSD-168	Spaceflight Study	RNA Sequencing (RNA-Seq)	251	ground_control	Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep5_M40	RR1_GC_M40	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168	Jonathan	Galazka		"[""Jiang P"",""Green SJ"",""Chlipala GE"",""Turek FW"",""Vitaterna MH"",""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV"",""McDonald TJ"",""Stainforth R"",""Miller J"",""Cahill T"",""da Silveira WA"",""Rathi"",""KS"",""Hardiman G"",""Taylor D"",""Costes SV"",""Chauhan V"",""Meller R"",""Beheshti A""]"	OSD-168_Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep5_M40	OSD-168_transcription-profiling_rna-sequencing-(rna-seq)_illumina	Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep5_M40		10.26030/rwyp-9325	RR-1, RR-3	Mus musculus	RR1_GC_M40	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep1_M16	OSD-168	Spaceflight Study	RNA Sequencing (RNA-Seq)	252	vivarium_control	Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep1_M16	RR1_VIV_M16	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168	Jonathan	Galazka		"[""Jiang P"",""Green SJ"",""Chlipala GE"",""Turek FW"",""Vitaterna MH"",""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV"",""McDonald TJ"",""Stainforth R"",""Miller J"",""Cahill T"",""da Silveira WA"",""Rathi"",""KS"",""Hardiman G"",""Taylor D"",""Costes SV"",""Chauhan V"",""Meller R"",""Beheshti A""]"	OSD-168_Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep1_M16	OSD-168_transcription-profiling_rna-sequencing-(rna-seq)_illumina	Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep1_M16		10.26030/rwyp-9325	RR-1, RR-3	Mus musculus	RR1_VIV_M16	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep2_M17	OSD-168	Spaceflight Study	RNA Sequencing (RNA-Seq)	253	vivarium_control	Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep2_M17	RR1_VIV_M17	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168	Jonathan	Galazka		"[""Jiang P"",""Green SJ"",""Chlipala GE"",""Turek FW"",""Vitaterna MH"",""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV"",""McDonald TJ"",""Stainforth R"",""Miller J"",""Cahill T"",""da Silveira WA"",""Rathi"",""KS"",""Hardiman G"",""Taylor D"",""Costes SV"",""Chauhan V"",""Meller R"",""Beheshti A""]"	OSD-168_Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep2_M17	OSD-168_transcription-profiling_rna-sequencing-(rna-seq)_illumina	Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep2_M17		10.26030/rwyp-9325	RR-1, RR-3	Mus musculus	RR1_VIV_M17	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep3_M18	OSD-168	Spaceflight Study	RNA Sequencing (RNA-Seq)	254	vivarium_control	Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep3_M18	RR1_VIV_M18	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168	Jonathan	Galazka		"[""Jiang P"",""Green SJ"",""Chlipala GE"",""Turek FW"",""Vitaterna MH"",""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV"",""McDonald TJ"",""Stainforth R"",""Miller J"",""Cahill T"",""da Silveira WA"",""Rathi"",""KS"",""Hardiman G"",""Taylor D"",""Costes SV"",""Chauhan V"",""Meller R"",""Beheshti A""]"	OSD-168_Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep3_M18	OSD-168_transcription-profiling_rna-sequencing-(rna-seq)_illumina	Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep3_M18		10.26030/rwyp-9325	RR-1, RR-3	Mus musculus	RR1_VIV_M18	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep4_M19	OSD-168	Spaceflight Study	RNA Sequencing (RNA-Seq)	255	vivarium_control	Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep4_M19	RR1_VIV_M19	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168	Jonathan	Galazka		"[""Jiang P"",""Green SJ"",""Chlipala GE"",""Turek FW"",""Vitaterna MH"",""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV"",""McDonald TJ"",""Stainforth R"",""Miller J"",""Cahill T"",""da Silveira WA"",""Rathi"",""KS"",""Hardiman G"",""Taylor D"",""Costes SV"",""Chauhan V"",""Meller R"",""Beheshti A""]"	OSD-168_Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep4_M19	OSD-168_transcription-profiling_rna-sequencing-(rna-seq)_illumina	Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep4_M19		10.26030/rwyp-9325	RR-1, RR-3	Mus musculus	RR1_VIV_M19	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep5_M20	OSD-168	Spaceflight Study	RNA Sequencing (RNA-Seq)	256	vivarium_control	Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep5_M20	RR1_VIV_M20	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168	Jonathan	Galazka		"[""Jiang P"",""Green SJ"",""Chlipala GE"",""Turek FW"",""Vitaterna MH"",""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV"",""McDonald TJ"",""Stainforth R"",""Miller J"",""Cahill T"",""da Silveira WA"",""Rathi"",""KS"",""Hardiman G"",""Taylor D"",""Costes SV"",""Chauhan V"",""Meller R"",""Beheshti A""]"	OSD-168_Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep5_M20	OSD-168_transcription-profiling_rna-sequencing-(rna-seq)_illumina	Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep5_M20		10.26030/rwyp-9325	RR-1, RR-3	Mus musculus	RR1_VIV_M20	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep1_M16	OSD-168	Spaceflight Study	RNA Sequencing (RNA-Seq)	257	vivarium_control	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep1_M16	RR1_VIV_M16	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168	Jonathan	Galazka		"[""Jiang P"",""Green SJ"",""Chlipala GE"",""Turek FW"",""Vitaterna MH"",""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV"",""McDonald TJ"",""Stainforth R"",""Miller J"",""Cahill T"",""da Silveira WA"",""Rathi"",""KS"",""Hardiman G"",""Taylor D"",""Costes SV"",""Chauhan V"",""Meller R"",""Beheshti A""]"	OSD-168_Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep1_M16	OSD-168_transcription-profiling_rna-sequencing-(rna-seq)_illumina	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep1_M16		10.26030/rwyp-9325	RR-1, RR-3	Mus musculus	RR1_VIV_M16	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep2_M17	OSD-168	Spaceflight Study	RNA Sequencing (RNA-Seq)	258	vivarium_control	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep2_M17	RR1_VIV_M17	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168	Jonathan	Galazka		"[""Jiang P"",""Green SJ"",""Chlipala GE"",""Turek FW"",""Vitaterna MH"",""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV"",""McDonald TJ"",""Stainforth R"",""Miller J"",""Cahill T"",""da Silveira WA"",""Rathi"",""KS"",""Hardiman G"",""Taylor D"",""Costes SV"",""Chauhan V"",""Meller R"",""Beheshti A""]"	OSD-168_Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep2_M17	OSD-168_transcription-profiling_rna-sequencing-(rna-seq)_illumina	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep2_M17		10.26030/rwyp-9325	RR-1, RR-3	Mus musculus	RR1_VIV_M17	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep3_M18	OSD-168	Spaceflight Study	RNA Sequencing (RNA-Seq)	259	vivarium_control	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep3_M18	RR1_VIV_M18	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168	Jonathan	Galazka		"[""Jiang P"",""Green SJ"",""Chlipala GE"",""Turek FW"",""Vitaterna MH"",""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV"",""McDonald TJ"",""Stainforth R"",""Miller J"",""Cahill T"",""da Silveira WA"",""Rathi"",""KS"",""Hardiman G"",""Taylor D"",""Costes SV"",""Chauhan V"",""Meller R"",""Beheshti A""]"	OSD-168_Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep3_M18	OSD-168_transcription-profiling_rna-sequencing-(rna-seq)_illumina	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep3_M18		10.26030/rwyp-9325	RR-1, RR-3	Mus musculus	RR1_VIV_M18	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep4_M19	OSD-168	Spaceflight Study	RNA Sequencing (RNA-Seq)	260	vivarium_control	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep4_M19	RR1_VIV_M19	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168	Jonathan	Galazka		"[""Jiang P"",""Green SJ"",""Chlipala GE"",""Turek FW"",""Vitaterna MH"",""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV"",""McDonald TJ"",""Stainforth R"",""Miller J"",""Cahill T"",""da Silveira WA"",""Rathi"",""KS"",""Hardiman G"",""Taylor D"",""Costes SV"",""Chauhan V"",""Meller R"",""Beheshti A""]"	OSD-168_Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep4_M19	OSD-168_transcription-profiling_rna-sequencing-(rna-seq)_illumina	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep4_M19		10.26030/rwyp-9325	RR-1, RR-3	Mus musculus	RR1_VIV_M19	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep5_M20	OSD-168	Spaceflight Study	RNA Sequencing (RNA-Seq)	261	vivarium_control	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep5_M20	RR1_VIV_M20	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168	Jonathan	Galazka		"[""Jiang P"",""Green SJ"",""Chlipala GE"",""Turek FW"",""Vitaterna MH"",""Beheshti A"",""Chakravarty K"",""Fogle H"",""Fazelinia H"",""Silveira WAD"",""Boyko V"",""Lai Polo S"",""Saravia-Butler AM"",""Hardiman G"",""Taylor D"",""Galazka JM"",""Costes SV"",""McDonald TJ"",""Stainforth R"",""Miller J"",""Cahill T"",""da Silveira WA"",""Rathi"",""KS"",""Hardiman G"",""Taylor D"",""Costes SV"",""Chauhan V"",""Meller R"",""Beheshti A""]"	OSD-168_Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep5_M20	OSD-168_transcription-profiling_rna-sequencing-(rna-seq)_illumina	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep5_M20		10.26030/rwyp-9325	RR-1, RR-3	Mus musculus	RR1_VIV_M20	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6CR_LVR_FLT_Rep1_F58	OSD-173	Spaceflight Study	RNA Sequencing (RNA-Seq)	262	flight	Mmus_C57-6CR_LVR_FLT_Rep1_F58	Flight 58	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-173	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-173	Kaushik Samrawit Amanda Homer Valery San-Huei UC Davis Sylvain Karen Jonathan Alec Alexis Jihan	Chakravarty Gebre Saravia-Butler Fogle Boyko Lai Polo Genome Center Costes Jonscher Galazka Vallota-Eastman Torres Yehia	 G M W V M		OSD-173_Mmus_C57-6CR_LVR_FLT_Rep1_F58	OSD-173_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_C57-6CR_LVR_FLT_Rep1_F58		10.26030/cyzr-pk97	BSP135	Mus musculus	Flight 58	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6CR_LVR_FLT_Rep2_F64	OSD-173	Spaceflight Study	RNA Sequencing (RNA-Seq)	263	flight	Mmus_C57-6CR_LVR_FLT_Rep2_F64	Flight 64	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-173	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-173	Kaushik Samrawit Amanda Homer Valery San-Huei UC Davis Sylvain Karen Jonathan Alec Alexis Jihan	Chakravarty Gebre Saravia-Butler Fogle Boyko Lai Polo Genome Center Costes Jonscher Galazka Vallota-Eastman Torres Yehia	 G M W V M		OSD-173_Mmus_C57-6CR_LVR_FLT_Rep2_F64	OSD-173_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_C57-6CR_LVR_FLT_Rep2_F64		10.26030/cyzr-pk97	BSP135	Mus musculus	Flight 64	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6CR_LVR_GC_Rep1_G40	OSD-173	Spaceflight Study	RNA Sequencing (RNA-Seq)	264	ground_control	Mmus_C57-6CR_LVR_GC_Rep1_G40	AEM Control 40	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-173	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-173	Kaushik Samrawit Amanda Homer Valery San-Huei UC Davis Sylvain Karen Jonathan Alec Alexis Jihan	Chakravarty Gebre Saravia-Butler Fogle Boyko Lai Polo Genome Center Costes Jonscher Galazka Vallota-Eastman Torres Yehia	 G M W V M		OSD-173_Mmus_C57-6CR_LVR_GC_Rep1_G40	OSD-173_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_C57-6CR_LVR_GC_Rep1_G40		10.26030/cyzr-pk97	BSP135	Mus musculus	AEM Control 40	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6CR_LVR_GC_Rep2_G44	OSD-173	Spaceflight Study	RNA Sequencing (RNA-Seq)	265	ground_control	Mmus_C57-6CR_LVR_GC_Rep2_G44	AEM Control 44	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-173	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-173	Kaushik Samrawit Amanda Homer Valery San-Huei UC Davis Sylvain Karen Jonathan Alec Alexis Jihan	Chakravarty Gebre Saravia-Butler Fogle Boyko Lai Polo Genome Center Costes Jonscher Galazka Vallota-Eastman Torres Yehia	 G M W V M		OSD-173_Mmus_C57-6CR_LVR_GC_Rep2_G44	OSD-173_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_C57-6CR_LVR_GC_Rep2_G44		10.26030/cyzr-pk97	BSP135	Mus musculus	AEM Control 44	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6CR_LVR_VIV_Rep1_V14	OSD-173	Spaceflight Study	RNA Sequencing (RNA-Seq)	266	vivarium_control	Mmus_C57-6CR_LVR_VIV_Rep1_V14	Vivarium Control 14	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-173	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-173	Kaushik Samrawit Amanda Homer Valery San-Huei UC Davis Sylvain Karen Jonathan Alec Alexis Jihan	Chakravarty Gebre Saravia-Butler Fogle Boyko Lai Polo Genome Center Costes Jonscher Galazka Vallota-Eastman Torres Yehia	 G M W V M		OSD-173_Mmus_C57-6CR_LVR_VIV_Rep1_V14	OSD-173_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_C57-6CR_LVR_VIV_Rep1_V14		10.26030/cyzr-pk97	BSP135	Mus musculus	Vivarium Control 14	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
Mmus_C57-6CR_LVR_VIV_Rep2_V9	OSD-173	Spaceflight Study	RNA Sequencing (RNA-Seq)	267	vivarium_control	Mmus_C57-6CR_LVR_VIV_Rep2_V9	Vivarium Control 9	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-173	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-173	Kaushik Samrawit Amanda Homer Valery San-Huei UC Davis Sylvain Karen Jonathan Alec Alexis Jihan	Chakravarty Gebre Saravia-Butler Fogle Boyko Lai Polo Genome Center Costes Jonscher Galazka Vallota-Eastman Torres Yehia	 G M W V M		OSD-173_Mmus_C57-6CR_LVR_VIV_Rep2_V9	OSD-173_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_C57-6CR_LVR_VIV_Rep2_V9		10.26030/cyzr-pk97	BSP135	Mus musculus	Vivarium Control 9	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
