gene_cluster	n_genes	profile	id.accession	investigation.study.comment.project identifier	study.source name	condition_inferred	flight_status_inferred	tissue_inferred	tissue_inference_rule	tissue_inference_confidence	tissue_metadata_source	official_material_type	official_tissue_type	mean_expression
10	956	Mmus_C57-6T_LVR_FLT_ISS-T_Rep8_F3	OSD-245	RR-6	ISS-T Flight 3	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		226.5387
10	956	Mmus_C57-6T_LVR_FLT_ISS-T_Rep9_F4	OSD-245	RR-6	ISS-T Flight 4	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		141.56381
10	956	Mmus_C57-6T_LVR_FLT_LAR_Rep10_F5	OSD-245	RR-6	LAR Flight 5	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		120.10774
10	956	Mmus_C57-6T_LVR_FLT_LAR_Rep1_F1	OSD-245	RR-6	LAR Flight 1	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		231.0115
10	956	Mmus_C57-6T_LVR_FLT_LAR_Rep2_F2	OSD-245	RR-6	LAR Flight 2	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		213.70502
10	956	Mmus_C57-6T_LVR_FLT_LAR_Rep3_F3	OSD-245	RR-6	LAR Flight 3	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		245.87552
10	956	Mmus_C57-6T_LVR_FLT_LAR_Rep4_F6	OSD-245	RR-6	LAR Flight 6	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		228.85147
10	956	Mmus_C57-6T_LVR_FLT_LAR_Rep5_F7	OSD-245	RR-6	LAR Flight 7	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		211.2866
10	956	Mmus_C57-6T_LVR_FLT_LAR_Rep6_F10	OSD-245	RR-6	LAR Flight 10	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		226.4613
10	956	Mmus_C57-6T_LVR_FLT_LAR_Rep7_F8	OSD-245	RR-6	LAR Flight 8	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		288.11505
10	956	Mmus_C57-6T_LVR_FLT_LAR_Rep8_F9	OSD-245	RR-6	LAR Flight 9	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		270.50104
10	956	Mmus_C57-6T_LVR_FLT_LAR_Rep9_F4	OSD-245	RR-6	LAR Flight 4	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		184.99791
10	956	Mmus_C57-6T_LVR_GC_ISS-T_Rep10_G6	OSD-245	RR-6	ISS-T GC 6	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		162.33577
10	956	Mmus_C57-6T_LVR_GC_ISS-T_Rep1_G4	OSD-245	RR-6	ISS-T GC 4	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		247.14122
10	956	Mmus_C57-6T_LVR_GC_ISS-T_Rep2_G9	OSD-245	RR-6	ISS-T GC 9	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		174.04184
10	956	Mmus_C57-6T_LVR_GC_ISS-T_Rep3_G10	OSD-245	RR-6	ISS-T GC 10	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		211.00314
10	956	Mmus_C57-6T_LVR_GC_ISS-T_Rep4_G7	OSD-245	RR-6	ISS-T GC 7	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		204.08055
10	956	Mmus_C57-6T_LVR_GC_ISS-T_Rep5_G8	OSD-245	RR-6	ISS-T GC 8	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		268.55963
10	956	Mmus_C57-6T_LVR_GC_ISS-T_Rep6_G1	OSD-245	RR-6	ISS-T GC 1	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		192.341
10	956	Mmus_C57-6T_LVR_GC_ISS-T_Rep7_G2	OSD-245	RR-6	ISS-T GC 2	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		187.68515
10	956	Mmus_C57-6T_LVR_GC_ISS-T_Rep8_G3	OSD-245	RR-6	ISS-T GC 3	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		201.49895
10	956	Mmus_C57-6T_LVR_GC_ISS-T_Rep9_G5	OSD-245	RR-6	ISS-T GC 5	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		130.58264
10	956	Mmus_C57-6T_LVR_GC_LAR_Rep1_G6	OSD-245	RR-6	LAR GC 6	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		207.29184
10	956	Mmus_C57-6T_LVR_GC_LAR_Rep2_G4	OSD-245	RR-6	LAR GC 4	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		229.85669
10	956	Mmus_C57-6T_LVR_GC_LAR_Rep3_G10	OSD-245	RR-6	LAR GC 10	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		187.59727
10	956	Mmus_C57-6T_LVR_GC_LAR_Rep4_G5	OSD-245	RR-6	LAR GC 5	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		253.9885
10	956	Mmus_C57-6T_LVR_GC_LAR_Rep5_G7	OSD-245	RR-6	LAR GC 7	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		246.10565
10	956	Mmus_C57-6T_LVR_GC_LAR_Rep6_G8	OSD-245	RR-6	LAR GC 8	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		256.29916
10	956	Mmus_C57-6T_LVR_GC_LAR_Rep7_G9	OSD-245	RR-6	LAR GC 9	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		254.92783
10	956	Mmus_C57-6T_LVR_GC_LAR_Rep8_G2	OSD-245	RR-6	LAR GC 2	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		147.16945
10	956	Mmus_C57-6T_LVR_GC_LAR_Rep9_G3	OSD-245	RR-6	LAR GC 3	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		145.00105
10	956	Mmus_C57-6J_LVR_I_GF_FirstSet_Rep1_M2	OSD-273		M2	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		240.16841
10	956	Mmus_C57-6J_LVR_I_GF_FirstSet_Rep2_M3	OSD-273		M3	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		347.45816
10	956	Mmus_C57-6J_LVR_I_GF_FirstSet_Rep3_M4	OSD-273		M4	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		289.1412
10	956	Mmus_C57-6J_LVR_I_GF_FirstSet_Rep4_M13	OSD-273		M13	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		272.4027
10	956	Mmus_C57-6J_LVR_I_GF_SecondSet_Rep1_M7	OSD-273		M7	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		244.29184
10	956	Mmus_C57-6J_LVR_I_GF_SecondSet_Rep2_M18	OSD-273		M18	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		455.46652
10	956	Mmus_C57-6J_LVR_I_GF_SecondSet_Rep3_M11	OSD-273		M11	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		243.94978
10	956	Mmus_C57-6J_LVR_I_GF_ThirdSet_Rep1_M12	OSD-273		M12	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		283.48117
10	956	Mmus_C57-6J_LVR_I_GF_ThirdSet_Rep2_M20	OSD-273		M20	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		271.9142
10	956	Mmus_C57-6J_LVR_I_GF_ThirdSet_Rep3_M23	OSD-273		M23	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		253.85042
10	956	Mmus_C57-6J_LVR_I_GF_ThirdSet_Rep4_M25	OSD-273		M25	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		293.72177
10	956	Mmus_C57-6J_LVR_I_LN2_CTRLSet_Rep1_M8	OSD-273		M8	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		271.2385
10	956	Mmus_C57-6J_LVR_I_LN2_CTRLSet_Rep2_M9	OSD-273		M9	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		250.48013
10	956	Mmus_C57-6J_LVR_I_LN2_CTRLSet_Rep3_M19	OSD-273		M19	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		251.50105
10	956	Mmus_C57-6J_LVR_I_LN2_CTRLSet_Rep4_M14	OSD-273		M14	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		386.39227
10	956	Mmus_C57-6J_LVR_PCar_CryoC_FirstSet_Rep1_M40	OSD-273		M40	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		389.7887
10	956	Mmus_C57-6J_LVR_PCar_CryoC_FirstSet_Rep2_M44	OSD-273		M44	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		287.8525
10	956	Mmus_C57-6J_LVR_PCar_CryoC_FirstSet_Rep3_M48	OSD-273		M48	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		294.36505
10	956	Mmus_C57-6J_LVR_PCar_CryoC_FirstSet_Rep4_M57	OSD-273		M57	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		319.44666
10	956	Mmus_C57-6J_LVR_PCar_CryoC_FourthSet_Rep1_M27	OSD-273		M27	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		340.94562
10	956	Mmus_C57-6J_LVR_PCar_CryoC_FourthSet_Rep2_M37	OSD-273		M37	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		298.38702
10	956	Mmus_C57-6J_LVR_PCar_CryoC_FourthSet_Rep3_M39	OSD-273		M39	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		278.6935
10	956	Mmus_C57-6J_LVR_PCar_CryoC_FourthSet_Rep4_M72	OSD-273		M72	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		307.61087
10	956	Mmus_C57-6J_LVR_PCar_CryoC_SecondSet_Rep1_M36	OSD-273		M36	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		301.74164
10	956	Mmus_C57-6J_LVR_PCar_CryoC_SecondSet_Rep2_M69	OSD-273		M69	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		243.87343
10	956	Mmus_C57-6J_LVR_PCar_CryoC_SecondSet_Rep3_M79	OSD-273		M79	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		281.85043
10	956	Mmus_C57-6J_LVR_PCar_CryoC_SecondSet_Rep4_M81	OSD-273		M81	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		293.00418
10	956	Mmus_C57-6J_LVR_PCar_CryoC_ThirdSet_Rep1_M29	OSD-273		M29	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		301.16632
10	956	Mmus_C57-6J_LVR_PCar_CryoC_ThirdSet_Rep2_M33	OSD-273		M33	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		282.97177
10	956	Mmus_C57-6J_LVR_PCar_CryoC_ThirdSet_Rep3_M45	OSD-273		M45	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		261.52405
10	956	Mmus_C57-6J_LVR_PCar_CryoC_ThirdSet_Rep4_M59	OSD-273		M59	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		285.14435
10	956	Mmus_C57-6J_LVR_PCar_DI_CTRLSet_Rep1_M50	OSD-273		M50	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		267.37762
10	956	Mmus_C57-6J_LVR_PCar_DI_CTRLSet_Rep2_M55	OSD-273		M55	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		310.72177
10	956	Mmus_C57-6J_LVR_PCar_DI_CTRLSet_Rep3_M66	OSD-273		M66	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		256.75104
10	956	Mmus_C57-6J_LVR_PCar_DI_CTRLSet_Rep4_M67	OSD-273		M67	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		302.99478
10	956	Mmus_C57-6J_LVR_PCar_LN2_CTRLSet_Rep1_M35	OSD-273		M35	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		269.92154
10	956	Mmus_C57-6J_LVR_PCar_LN2_CTRLSet_Rep2_M38	OSD-273		M38	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		350.8138
10	956	Mmus_C57-6J_LVR_PCar_LN2_CTRLSet_Rep3_M65	OSD-273		M65	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		300.62552
10	956	Mmus_C57-6J_LVR_PCar_LN2_CTRLSet_Rep4_M70	OSD-273		M70	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		376.6025
10	956	Mmus_C57-6J_LVR_WCar_CryoC_FirstSet_Rep1_M47	OSD-273		M47	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		256.23746
10	956	Mmus_C57-6J_LVR_WCar_CryoC_FirstSet_Rep2_M52	OSD-273		M52	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		200.95398
10	956	Mmus_C57-6J_LVR_WCar_CryoC_FirstSet_Rep3_M63	OSD-273		M63	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		267.72177
10	956	Mmus_C57-6J_LVR_WCar_CryoC_FirstSet_Rep4_M83	OSD-273		M83	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		1124.6182
10	956	Mmus_C57-6J_LVR_WCar_CryoC_FourthSet_Rep1_M26	OSD-273		M26	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		309.23328
10	956	Mmus_C57-6J_LVR_WCar_CryoC_FourthSet_Rep3_M68	OSD-273		M68	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		235.93933
10	956	Mmus_C57-6J_LVR_WCar_CryoC_FourthSet_Rep4_M73	OSD-273		M73	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		262.72906
10	956	Mmus_C57-6J_LVR_WCar_CryoC_SecondSet_Rep1_M30	OSD-273		M30	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		260.0617
10	956	Mmus_C57-6J_LVR_WCar_CryoC_SecondSet_Rep2_M49	OSD-273		M49	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		299.2364
10	956	Mmus_C57-6J_LVR_WCar_CryoC_SecondSet_Rep3_M56	OSD-273		M56	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		303.76047
10	956	Mmus_C57-6J_LVR_WCar_CryoC_SecondSet_Rep4_M62	OSD-273		M62	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		402.8002
10	956	Mmus_C57-6J_LVR_WCar_CryoC_ThirdSet_Rep1_M31	OSD-273		M31	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		248.57845
10	956	Mmus_C57-6J_LVR_WCar_CryoC_ThirdSet_Rep2_M46	OSD-273		M46	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		286.13388
10	956	Mmus_C57-6J_LVR_WCar_CryoC_ThirdSet_Rep3_M60	OSD-273		M60	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		260.4937
10	956	Mmus_C57-6J_LVR_WCar_DI_CTRLSet_Rep1_M34	OSD-273		M34	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		266.30856
10	956	Mmus_C57-6J_LVR_WCar_DI_CTRLSet_Rep2_M43	OSD-273		M43	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		288.7793
10	956	Mmus_C57-6J_LVR_WCar_DI_CTRLSet_Rep3_M54	OSD-273		M54	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		285.9069
10	956	Mmus_C57-6J_LVR_WCar_DI_CTRLSet_Rep4_M77	OSD-273		M77	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		294.28766
10	956	Mmus_C57-6J_LVR_WCar_LN2_CTRLSet_Rep1_M28	OSD-273		M28	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		278.4184
10	956	Mmus_C57-6J_LVR_WCar_LN2_CTRLSet_Rep2_M51	OSD-273		M51	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		249.2071
10	956	Mmus_C57-6J_LVR_WCar_LN2_CTRLSet_Rep3_M64	OSD-273		M64	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		255.85878
10	956	Mmus_C57-6J_LVR_WCar_LN2_CTRLSet_Rep4_M80	OSD-273		M80	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		291.4906
10	956	Mmus_C57-6J_LVR_Wcar_CryoC_FourthSet_Rep2_M53	OSD-273		M53	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		239.75523
10	956	SRR10011581	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	H2	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		109.030334
10	956	SRR10011582	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	H3	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		80.94979
10	956	SRR10011583	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	H4	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		89.21862
10	956	SRR10011584	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	H7	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		85.60355
10	956	SRR10011585	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	H8	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		95.49791
10	956	SRR10011586	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	H9	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		101.29812
10	956	SRR10011587	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	H11	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		78.11716
10	956	SRR10011588	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	H12	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		91.19561
10	956	SRR10011589	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	H13	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		65.60983
10	956	SRR10011590	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	H16	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		88.990585
10	956	SRR10011591	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	H17	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		110.9728
10	956	SRR10011592	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	H18	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		87.1841
10	956	SRR10011593	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	H21	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		87.52301
10	956	SRR10011594	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	H22	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		123.04184
10	956	SRR10011595	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	H23	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		102.1433
10	956	SRR10011596	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	K2	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		88.1182
10	956	SRR10011597	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	K3	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		99.81904
10	956	SRR10011598	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	K4	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		85.24791
10	956	SRR10011599	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	K6	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		121.76569
10	956	SRR10011600	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	K7	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		90.467575
10	956	SRR10011601	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	K8	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		83.61925
10	956	SRR10011602	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	K12	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		90.06276
10	956	SRR10011603	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	K13	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		89.6454
10	956	SRR10011604	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	K14	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		89.74477
10	956	SRR10011605	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	K16	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		79.62029
10	956	SRR10011606	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	K17	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		78.21025
10	956	SRR10011607	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	K28	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		91.58787
10	956	SRR10011608	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	K23	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		90.71443
10	956	SRR10011609	OSD-294	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	K24	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		100.72699
