location	term	study_count	accessions	cluster_count	best_fdr_bh	max_overlap	example_clusters
GC	REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	3	OSD-137,OSD-168,OSD-379	3	0.01718714228635142	6	OSD-379:GC5;OSD-137:GC4;OSD-168:GC5
FLT	REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	3	OSD-379,OSD-463,OSD-48	3	0.01771301969405658	8	OSD-379:FLT6;OSD-48:FLT7;OSD-463:FLT4
FLT	REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	3	OSD-137,OSD-168,OSD-379	5	0.018800844642587806	13	OSD-137:FLT2;OSD-168:FLT4;OSD-379:FLT1;OSD-168:FLT5;OSD-137:FLT3
GC	REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	3	OSD-168,OSD-379,OSD-48	3	0.019023330143352075	14	OSD-168:GC0;OSD-379:GC0;OSD-48:GC0
FLT	REACTOME_PYRIMIDINE_METABOLISM	3	OSD-137,OSD-245,OSD-463	3	0.019226449517254218	7	OSD-137:FLT3;OSD-245:FLT7;OSD-463:FLT1
FLT	REACTOME_STRIATED_MUSCLE_CONTRACTION	3	OSD-245,OSD-379,OSD-48	3	0.019595117184050992	10	OSD-245:FLT2;OSD-379:FLT3;OSD-48:FLT6
GC	REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	3	OSD-137,OSD-245,OSD-48	3	0.020663150914651877	7	OSD-137:GC4;OSD-48:GC2;OSD-245:GC2
GC	REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	3	OSD-168,OSD-245,OSD-48	3	0.021150025371065657	7	OSD-168:GC8;OSD-48:GC6;OSD-245:GC7
FLT	REACTOME_REGULATION_OF_KIT_SIGNALING	3	OSD-137,OSD-168,OSD-245	3	0.0214739160936043	7	OSD-245:FLT1;OSD-168:FLT2;OSD-137:FLT4
GC	REACTOME_FRS2_MEDIATED_CASCADE	3	OSD-168,OSD-245,OSD-379	3	0.022139388017861184	8	OSD-245:GC5;OSD-379:GC6;OSD-168:GC5
GC	REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	3	OSD-168,OSD-245,OSD-379	4	0.022732257980972167	6	OSD-245:GC2;OSD-245:GC3;OSD-168:GC6;OSD-379:GC3
GC	REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	3	OSD-379,OSD-463,OSD-48	3	0.026768352035420273	10	OSD-48:GC3;OSD-463:GC7;OSD-379:GC5
GC	REACTOME_SIGNAL_AMPLIFICATION	3	OSD-168,OSD-245,OSD-463	3	0.027750476201611553	6	OSD-245:GC5;OSD-463:GC8;OSD-168:GC5
FLT	REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	3	OSD-137,OSD-168,OSD-379	3	0.029615551491581262	6	OSD-137:FLT3;OSD-168:FLT4;OSD-379:FLT5
FLT	REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	3	OSD-137,OSD-168,OSD-379	3	0.030804444092105376	7	OSD-168:FLT2;OSD-137:FLT4;OSD-379:FLT3
GC	REACTOME_G0_AND_EARLY_G1	3	OSD-137,OSD-245,OSD-463	3	0.03500987243611434	8	OSD-137:GC2;OSD-463:GC2;OSD-245:GC2
GC	REACTOME_MEIOTIC_RECOMBINATION	3	OSD-137,OSD-168,OSD-48	3	0.037377653195272885	8	OSD-48:GC4;OSD-137:GC2;OSD-168:GC3
GC	REACTOME_SYNTHESIS_OF_PE	2	OSD-463,OSD-48	2	1.940961041530614e-05	8	OSD-48:GC3;OSD-463:GC4
GC	REACTOME_ETHANOL_OXIDATION	2	OSD-463,OSD-48	2	6.126815013237075e-05	6	OSD-463:GC4;OSD-48:GC3
GC	REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	2	OSD-245,OSD-48	2	0.00014617312402753305	6	OSD-48:GC7;OSD-245:GC2
GC	REACTOME_TRYPTOPHAN_CATABOLISM	2	OSD-463,OSD-48	2	0.00016141526100967528	6	OSD-463:GC4;OSD-48:GC3
FLT	REACTOME_IL_6_SIGNALING	2	OSD-245,OSD-48	2	0.0001653247934118038	5	OSD-48:FLT7;OSD-245:FLT3
FLT	REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	2	OSD-168,OSD-48	2	0.0002790616131895618	5	OSD-48:FLT7;OSD-168:FLT4
FLT	REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	2	OSD-168,OSD-48	2	0.0002790616131895618	5	OSD-48:FLT7;OSD-168:FLT4
FLT	REACTOME_PERK_REGULATED_GENE_EXPRESSION	2	OSD-137,OSD-463	2	0.0005336656643045956	12	OSD-463:FLT1;OSD-137:FLT3
FLT	REACTOME_ACTIVATION_OF_GENES_BY_ATF4	2	OSD-137,OSD-463	2	0.0005745825888418152	11	OSD-463:FLT1;OSD-137:FLT2
FLT	REACTOME_METABOLISM_OF_PORPHYRINS	2	OSD-137,OSD-463	2	0.0011226114811154738	6	OSD-463:FLT4;OSD-137:FLT3
GC	REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	2	OSD-168,OSD-379	2	0.0011259369609981475	7	OSD-168:GC0;OSD-379:GC8
GC	REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	2	OSD-168,OSD-48	2	0.00127048207021995	5	OSD-168:GC5;OSD-48:GC2
FLT	REACTOME_PACKAGING_OF_TELOMERE_ENDS	2	OSD-137,OSD-168	2	0.0012863114119021268	5	OSD-168:FLT5;OSD-137:FLT2
FLT	REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	2	OSD-137,OSD-168	2	0.001567028635609918	7	OSD-168:FLT4;OSD-137:FLT3
FLT	REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	2	OSD-137,OSD-463	2	0.0016181010079471011	6	OSD-463:FLT4;OSD-137:FLT3
FLT	REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	2	OSD-379,OSD-463	2	0.0017425741176854944	5	OSD-379:FLT8;OSD-463:FLT4
GC	REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	2	OSD-168,OSD-379	2	0.001762015344168292	8	OSD-168:GC5;OSD-379:GC5
FLT	REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	2	OSD-137,OSD-245	2	0.0017637470858355743	5	OSD-137:FLT3;OSD-245:FLT3
GC	REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING	2	OSD-463,OSD-48	2	0.0018288285650891157	5	OSD-463:GC4;OSD-48:GC3
FLT	REACTOME_MEIOTIC_SYNAPSIS	2	OSD-379,OSD-48	2	0.0019238611583557446	12	OSD-379:FLT4;OSD-48:FLT5
GC	REACTOME_PECAM1_INTERACTIONS	2	OSD-463,OSD-48	2	0.002001701418386495	6	OSD-463:GC7;OSD-48:GC2
GC	REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	2	OSD-168,OSD-379	2	0.0021011116504098346	11	OSD-379:GC2;OSD-168:GC1
GC	REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	2	OSD-137,OSD-168	2	0.002115313384752815	6	OSD-168:GC3;OSD-137:GC1
FLT	REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE	2	OSD-137,OSD-168	2	0.002187226889445359	7	OSD-137:FLT3;OSD-168:FLT4
FLT	REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	2	OSD-168,OSD-463	2	0.0022917516382541183	6	OSD-168:FLT4;OSD-463:FLT2
FLT	REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	2	OSD-137,OSD-168	2	0.0025186741958957205	6	OSD-168:FLT5;OSD-137:FLT2
GC	REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	2	OSD-245,OSD-379	2	0.0026953518991783406	6	OSD-245:GC5;OSD-379:GC5
FLT	REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	2	OSD-168,OSD-463	2	0.0027429089112405206	7	OSD-168:FLT5;OSD-463:FLT1
GC	REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	2	OSD-168,OSD-379	2	0.0037235407290406725	11	OSD-379:GC5;OSD-168:GC5
FLT	REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	2	OSD-168,OSD-379	2	0.004031436206538706	5	OSD-168:FLT2;OSD-379:FLT3
FLT	REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	2	OSD-168,OSD-245	2	0.004173068777449392	5	OSD-245:FLT3;OSD-168:FLT2
GC	REACTOME_MICRORNA_MIRNA_BIOGENESIS	2	OSD-137,OSD-245	2	0.0042202620309226505	6	OSD-137:GC1;OSD-245:GC2
GC	REACTOME_ACTIVATED_POINT_MUTANTS_OF_FGFR2	2	OSD-168,OSD-379	2	0.004291635964542172	8	OSD-168:GC1;OSD-379:GC2
GC	REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	2	OSD-168,OSD-48	2	0.004328323349661182	5	OSD-48:GC3;OSD-168:GC4
FLT	REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	2	OSD-379,OSD-48	2	0.004860582154750061	8	OSD-379:FLT0;OSD-48:FLT2
GC	REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	2	OSD-168,OSD-379	2	0.004876552195738059	7	OSD-379:GC2;OSD-168:GC1
FLT	REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT	2	OSD-245,OSD-379	2	0.004886546931473648	10	OSD-379:FLT0;OSD-245:FLT2
FLT	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	2	OSD-137,OSD-245	2	0.0050403871168353195	11	OSD-137:FLT0;OSD-245:FLT6
GC	REACTOME_MTORC1_MEDIATED_SIGNALLING	2	OSD-463,OSD-48	2	0.005086733797477092	6	OSD-463:GC4;OSD-48:GC2
GC	REACTOME_NOD1_2_SIGNALING_PATHWAY	2	OSD-168,OSD-463	2	0.005535500016390832	7	OSD-463:GC7;OSD-168:GC4
FLT	REACTOME_MEIOTIC_RECOMBINATION	2	OSD-137,OSD-48	2	0.005799174631369584	11	OSD-137:FLT2;OSD-48:FLT1
GC	REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	2	OSD-168,OSD-379	2	0.005953038096378709	7	OSD-379:GC8;OSD-168:GC0
FLT	REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	2	OSD-245,OSD-379	2	0.00595401918386493	11	OSD-245:FLT2;OSD-379:FLT0
GC	REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	2	OSD-137,OSD-48	2	0.00621521510098742	5	OSD-137:GC1;OSD-48:GC2
GC	REACTOME_MEIOTIC_SYNAPSIS	2	OSD-245,OSD-463	2	0.006819078394472526	12	OSD-245:GC4;OSD-463:GC7
GC	REACTOME_PLATELET_SENSITIZATION_BY_LDL	2	OSD-245,OSD-48	2	0.007593663165629285	6	OSD-245:GC5;OSD-48:GC2
FLT	REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	2	OSD-379,OSD-48	2	0.007605668966731616	8	OSD-379:FLT0;OSD-48:FLT2
GC	REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	2	OSD-137,OSD-245	2	0.008363851535177363	11	OSD-245:GC5;OSD-137:GC8
GC	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	2	OSD-168,OSD-48	2	0.008600841862966979	10	OSD-168:GC0;OSD-48:GC0
FLT	REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	2	OSD-137,OSD-168	2	0.009144431924441882	6	OSD-137:FLT3;OSD-168:FLT4
GC	REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	2	OSD-379,OSD-463	2	0.009508489073801517	5	OSD-379:GC6;OSD-463:GC3
FLT	REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	2	OSD-379,OSD-48	2	0.009595699505143789	16	OSD-379:FLT1;OSD-48:FLT1
GC	REACTOME_PD1_SIGNALING	2	OSD-168,OSD-379	2	0.010846868552916899	7	OSD-379:GC8;OSD-168:GC0
GC	REACTOME_ERK_MAPK_TARGETS	2	OSD-168,OSD-379	2	0.011255485301491416	6	OSD-379:GC5;OSD-168:GC5
GC	REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	2	OSD-168,OSD-379	2	0.011418404277012153	9	OSD-168:GC1;OSD-379:GC2
FLT	REACTOME_REGULATION_OF_INSULIN_SECRETION	2	OSD-137,OSD-48	2	0.011785618214384463	15	OSD-48:FLT7;OSD-137:FLT3
GC	REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	2	OSD-463,OSD-48	2	0.011799340083522491	7	OSD-48:GC3;OSD-463:GC6
GC	REACTOME_REGULATION_OF_INSULIN_SECRETION	2	OSD-137,OSD-48	3	0.012054598160984137	16	OSD-48:GC9;OSD-48:GC3;OSD-137:GC8
FLT	REACTOME_G0_AND_EARLY_G1	2	OSD-137,OSD-463	2	0.012432260393039317	10	OSD-137:FLT2;OSD-463:FLT1
GC	REACTOME_SIGNAL_REGULATORY_PROTEIN_SIRP_FAMILY_INTERACTIONS	2	OSD-168,OSD-463	2	0.012628050329684221	6	OSD-463:GC3;OSD-168:GC4
GC	REACTOME_PYRIMIDINE_METABOLISM	2	OSD-168,OSD-463	2	0.012628707115646865	8	OSD-463:GC2;OSD-168:GC3
FLT	REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	2	OSD-245,OSD-463	2	0.012644494783153088	6	OSD-463:FLT1;OSD-245:FLT1
GC	REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	2	OSD-168,OSD-379	2	0.013067668505938825	6	OSD-168:GC5;OSD-379:GC5
GC	REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING	2	OSD-137,OSD-379	2	0.01401248709394489	5	OSD-137:GC5;OSD-379:GC6
GC	REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	2	OSD-137,OSD-379	2	0.014133279907065198	6	OSD-379:GC4;OSD-137:GC1
FLT	REACTOME_SIGNAL_ATTENUATION	2	OSD-137,OSD-168	2	0.014737400136092137	5	OSD-137:FLT3;OSD-168:FLT4
GC	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	2	OSD-463,OSD-48	2	0.015034695555713266	7	OSD-48:GC3;OSD-463:GC4
FLT	REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	2	OSD-245,OSD-463	2	0.015509576311389302	6	OSD-463:FLT4;OSD-245:FLT3
GC	REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	2	OSD-245,OSD-48	2	0.015776122227208797	52	OSD-245:GC0;OSD-48:GC0
FLT	REACTOME_SIGNAL_REGULATORY_PROTEIN_SIRP_FAMILY_INTERACTIONS	2	OSD-137,OSD-463	2	0.016551356987043395	5	OSD-463:FLT2;OSD-137:FLT4
FLT	REACTOME_ZINC_TRANSPORTERS	2	OSD-245,OSD-463	2	0.016551356987043395	5	OSD-463:FLT2;OSD-245:FLT3
GC	REACTOME_SIGNALING_BY_BMP	2	OSD-463,OSD-48	2	0.017783994966059414	8	OSD-48:GC2;OSD-463:GC3
FLT	REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	2	OSD-168,OSD-379	2	0.01810100975845252	6	OSD-379:FLT2;OSD-168:FLT0
FLT	REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION	2	OSD-463,OSD-48	2	0.01813022148465601	6	OSD-48:FLT3;OSD-463:FLT1
GC	REACTOME_CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	2	OSD-168,OSD-245	2	0.01834830543550646	8	OSD-168:GC0;OSD-245:GC3
GC	REACTOME_GABA_B_RECEPTOR_ACTIVATION	2	OSD-168,OSD-48	2	0.01890337257206685	15	OSD-48:GC0;OSD-168:GC0
FLT	REACTOME_HS_GAG_BIOSYNTHESIS	2	OSD-137,OSD-48	2	0.019070209017040214	8	OSD-137:FLT3;OSD-48:FLT5
FLT	REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	2	OSD-137,OSD-463	2	0.019070209017040214	8	OSD-137:FLT3;OSD-463:FLT2
FLT	REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	2	OSD-245,OSD-379	2	0.019624966574857565	8	OSD-379:FLT0;OSD-245:FLT2
FLT	REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	2	OSD-245,OSD-463	2	0.019775406640163605	10	OSD-463:FLT4;OSD-245:FLT3
FLT	REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	2	OSD-168,OSD-245	2	0.020067172364692694	5	OSD-245:FLT3;OSD-168:FLT2
GC	REACTOME_DOWNSTREAM_TCR_SIGNALING	2	OSD-168,OSD-379	3	0.020348869478439856	7	OSD-379:GC5;OSD-379:GC8;OSD-168:GC5
FLT	REACTOME_REGULATION_OF_SIGNALING_BY_CBL	2	OSD-245,OSD-379	2	0.02075555131017271	6	OSD-245:FLT3;OSD-379:FLT5
FLT	REACTOME_SIGNALING_BY_NODAL	2	OSD-245,OSD-463	2	0.02075555131017271	6	OSD-245:FLT3;OSD-463:FLT2
GC	REACTOME_REGULATION_OF_SIGNALING_BY_CBL	2	OSD-168,OSD-379	2	0.02482080967667164	5	OSD-168:GC5;OSD-379:GC5
GC	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	2	OSD-168,OSD-245	2	0.026247335909264733	24	OSD-245:GC0;OSD-168:GC2
GC	REACTOME_CELL_JUNCTION_ORGANIZATION	2	OSD-379,OSD-48	2	0.028298610853247783	14	OSD-379:GC5;OSD-48:GC3
FLT	REACTOME_METAL_ION_SLC_TRANSPORTERS	2	OSD-137,OSD-48	2	0.029615551491581262	6	OSD-137:FLT3;OSD-48:FLT9
FLT	REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	2	OSD-245,OSD-48	2	0.029641640100270285	7	OSD-245:FLT9;OSD-48:FLT7
GC	REACTOME_BOTULINUM_NEUROTOXICITY	2	OSD-245,OSD-379	2	0.03059874366408487	6	OSD-379:GC4;OSD-245:GC2
GC	REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	2	OSD-168,OSD-379	2	0.030854581837063234	6	OSD-379:GC2;OSD-168:GC1
FLT	REACTOME_COLLAGEN_FORMATION	2	OSD-168,OSD-245	2	0.03365829421831387	10	OSD-168:FLT8;OSD-245:FLT4
FLT	REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	2	OSD-168,OSD-379	2	0.03375946250351268	7	OSD-168:FLT4;OSD-379:FLT3
GC	REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	2	OSD-245,OSD-379	2	0.03562638370714522	6	OSD-379:GC8;OSD-245:GC3
GC	REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	2	OSD-168,OSD-379	2	0.03574864548659328	6	OSD-168:GC8;OSD-379:GC9
GC	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	2	OSD-463,OSD-48	2	0.038167336376727624	8	OSD-48:GC3;OSD-463:GC4
FLT	REACTOME_PD1_SIGNALING	2	OSD-137,OSD-379	2	0.03862488311092072	7	OSD-137:FLT0;OSD-379:FLT2
GC	REACTOME_G1_PHASE	2	OSD-245,OSD-463	2	0.042257645529094195	8	OSD-463:GC3;OSD-245:GC6
FLT	REACTOME_TRYPTOPHAN_CATABOLISM	1	OSD-463	1	2.6286631425097174e-05	5	OSD-463:FLT6
FLT	REACTOME_ETHANOL_OXIDATION	1	OSD-245	1	4.954005584077984e-05	5	OSD-245:FLT8
FLT	REACTOME_AMINE_DERIVED_HORMONES	1	OSD-379	1	5.3413319512688956e-05	11	OSD-379:FLT0
GC	REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	1	OSD-379	1	0.0006042641041936466	9	OSD-379:GC2
GC	REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA	1	OSD-463	1	0.0006682720190710459	6	OSD-463:GC4
GC	REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	1	OSD-245	1	0.001371003152794905	5	OSD-245:GC5
GC	REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_ATF6_ALPHA	1	OSD-463	1	0.0018288285650891157	5	OSD-463:GC4
GC	REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	1	OSD-48	1	0.001947404518654399	6	OSD-48:GC3
FLT	REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	1	OSD-379	1	0.002129627670736455	12	OSD-379:FLT10
FLT	REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1	1	OSD-168	1	0.0022917516382541183	6	OSD-168:FLT4
FLT	REACTOME_DESTABILIZATION_OF_MRNA_BY_KSRP	1	OSD-463	1	0.00258817893813279	8	OSD-463:FLT1
GC	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	1	OSD-48	1	0.002834826105808792	7	OSD-48:GC2
GC	REACTOME_NEPHRIN_INTERACTIONS	1	OSD-463	1	0.003232812403875233	7	OSD-463:GC4
FLT	REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING	1	OSD-137	1	0.0032384370084556965	5	OSD-137:FLT3
GC	REACTOME_PACKAGING_OF_TELOMERE_ENDS	1	OSD-463	1	0.00328110993340984	5	OSD-463:GC2
FLT	REACTOME_OXYGEN_DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA_INDUCIBLE_FACTOR_ALPHA	1	OSD-137	1	0.0034033406976573186	6	OSD-137:FLT3
FLT	REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	1	OSD-245	1	0.004173068777449392	5	OSD-245:FLT3
FLT	REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	1	OSD-137	1	0.00423270882383779	17	OSD-137:FLT0
FLT	REACTOME_RAS_ACTIVATION_UOPN_CA2_INFUX_THROUGH_NMDA_RECEPTOR	1	OSD-137	1	0.00423270882383779	10	OSD-137:FLT0
GC	REACTOME_COLLAGEN_FORMATION	1	OSD-168	1	0.004318076409509111	13	OSD-168:GC3
GC	REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	1	OSD-379	1	0.00450701741404888	5	OSD-379:GC5
FLT	REACTOME_PECAM1_INTERACTIONS	1	OSD-463	1	0.0046457894667114846	5	OSD-463:FLT2
FLT	REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_	1	OSD-137	1	0.004807621592314476	6	OSD-137:FLT3
GC	REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	1	OSD-48	1	0.004881264318022129	6	OSD-48:GC3
FLT	REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS	1	OSD-137	1	0.005286986546389404	6	OSD-137:FLT0
FLT	REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	1	OSD-168	1	0.00554702764832519	5	OSD-168:FLT4
FLT	REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM	1	OSD-379	1	0.006409834034370431	6	OSD-379:FLT3
GC	REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1	1	OSD-379	1	0.0066477087634826135	5	OSD-379:GC5
GC	REACTOME_SIGNAL_ATTENUATION	1	OSD-168	1	0.007001802405548222	5	OSD-168:GC5
FLT	REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	1	OSD-379	1	0.007281832473163878	7	OSD-379:FLT0
FLT	REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	1	OSD-379	1	0.007281832473163878	13	OSD-379:FLT0
GC	REACTOME_IL_6_SIGNALING	1	OSD-48	1	0.007308107432840177	5	OSD-48:GC3
GC	REACTOME_NFKB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	1	OSD-48	1	0.007308107432840177	5	OSD-48:GC3
FLT	REACTOME_INTEGRATION_OF_PROVIRUS	1	OSD-463	1	0.007418016766965232	5	OSD-463:FLT1
GC	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	1	OSD-245	1	0.007593663165629285	16	OSD-245:GC5
FLT	REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA	1	OSD-137	1	0.007600121902439521	5	OSD-137:FLT3
FLT	REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	1	OSD-137	1	0.0077518360500914785	6	OSD-137:FLT2
GC	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	1	OSD-48	1	0.007878634184550789	6	OSD-48:GC2
FLT	REACTOME_REGULATORY_RNA_PATHWAYS	1	OSD-379	1	0.00794443215340458	5	OSD-379:FLT5
GC	REACTOME_GAP_JUNCTION_ASSEMBLY	1	OSD-48	1	0.008408783040416458	6	OSD-48:GC5
FLT	REACTOME_SIGNALING_BY_NOTCH2	1	OSD-463	1	0.009398690368011229	5	OSD-463:FLT2
FLT	REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	1	OSD-137	1	0.009639858923230023	5	OSD-137:FLT4
GC	REACTOME_REGULATORY_RNA_PATHWAYS	1	OSD-137	1	0.009787175526525072	6	OSD-137:GC1
GC	REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	1	OSD-48	1	0.009888456745007513	7	OSD-48:GC6
GC	REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	1	OSD-245	1	0.010025688444199933	5	OSD-245:GC2
GC	REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_DAI	1	OSD-48	1	0.010394852319123798	6	OSD-48:GC3
FLT	REACTOME_SYNTHESIS_OF_PC	1	OSD-379	1	0.010673229185133415	5	OSD-379:FLT6
FLT	REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	1	OSD-463	1	0.010714695044053998	7	OSD-463:FLT1
